https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1635948000000,2021-11-03 14:00:00,DOGE/USD,0.26558,0.26776,0.26376,0.26639,2132759.09832766,568145.6962035054
1635944400000,2021-11-03 13:00:00,DOGE/USD,0.26656,0.26846,0.26323,0.26558,2636700.59708735,700254.9445744584
1635940800000,2021-11-03 12:00:00,DOGE/USD,0.2738,0.2738,0.2628,0.26656,3581157.92522763,954593.4565486771
1635937200000,2021-11-03 11:00:00,DOGE/USD,0.27377,0.27455,0.2725,0.2738,818518.15824157,224110.27172654186
1635933600000,2021-11-03 10:00:00,DOGE/USD,0.27577,0.27585,0.27363,0.27377,1143636.44619307,313093.3498742768
1635930000000,2021-11-03 09:00:00,DOGE/USD,0.27601,0.27748,0.27469,0.27577,1792407.72822748,494292.27921329223
1635926400000,2021-11-03 08:00:00,DOGE/USD,0.27414,0.27721,0.27332,0.27601,1992286.89755972,549891.1065954583
1635922800000,2021-11-03 07:00:00,DOGE/USD,0.27199,0.27495,0.271,0.27414,1223449.56723447,335396.4643616576
1635919200000,2021-11-03 06:00:00,DOGE/USD,0.27357,0.27369,0.27166,0.27199,350066.50354418,95214.58829898153
1635915600000,2021-11-03 05:00:00,DOGE/USD,0.27078,0.2759,0.27078,0.27357,1060303.57249078,290067.2483263026
1635912000000,2021-11-03 04:00:00,DOGE/USD,0.27165,0.27314,0.27,0.27078,580278.14908623,157127.71720956935
1635908400000,2021-11-03 03:00:00,DOGE/USD,0.27169,0.27218,0.27014,0.27165,1253762.82755455,340584.67210519355
1635904800000,2021-11-03 02:00:00,DOGE/USD,0.27252,0.27278,0.27131,0.27169,359503.68301857,97673.55563931528
1635901200000,2021-11-03 01:00:00,DOGE/USD,0.27404,0.27487,0.27236,0.27252,667462.25740285,181896.81438742467
1635897600000,2021-11-03 00:00:00,DOGE/USD,0.27425,0.27601,0.2721,0.27404,1281957.0877638,351307.52033079177
1635894000000,2021-11-02 23:00:00,DOGE/USD,0.27352,0.27448,0.27201,0.27425,835983.64557291,229268.51479837057
1635890400000,2021-11-02 22:00:00,DOGE/USD,0.27511,0.27566,0.27303,0.27352,918171.06003453,251138.14834064464
1635886800000,2021-11-02 21:00:00,DOGE/USD,0.27385,0.27587,0.27376,0.27511,506213.69121583,139264.448590387
1635883200000,2021-11-02 20:00:00,DOGE/USD,0.27603,0.28036,0.27374,0.27385,3359447.69345203,919984.7508518384
1635879600000,2021-11-02 19:00:00,DOGE/USD,0.27352,0.27931,0.27274,0.27603,2873278.09097467,793110.9514517381
1635876000000,2021-11-02 18:00:00,DOGE/USD,0.27241,0.2774,0.27154,0.27352,1625684.29603865,444657.1686524915
1635872400000,2021-11-02 17:00:00,DOGE/USD,0.2725,0.27368,0.27201,0.27241,640276.08590758,174417.60856208386
1635868800000,2021-11-02 16:00:00,DOGE/USD,0.27282,0.27398,0.27116,0.2725,2260017.0829317,615854.6550988883
1635865200000,2021-11-02 15:00:00,DOGE/USD,0.27366,0.27429,0.27213,0.27282,2472325.33970059,674499.799177115
1635861600000,2021-11-02 14:00:00,DOGE/USD,0.27223,0.27432,0.27139,0.27366,1067086.54337205,292018.9034591952
1635858000000,2021-11-02 13:00:00,DOGE/USD,0.27106,0.27306,0.27106,0.27223,352128.60957822,95859.97138547884
1635854400000,2021-11-02 12:00:00,DOGE/USD,0.2728,0.27416,0.27103,0.27106,565975.39351712,153413.29016675058
1635850800000,2021-11-02 11:00:00,DOGE/USD,0.27253,0.27447,0.27253,0.2728,196135.69751096,53505.81828098988
1635847200000,2021-11-02 10:00:00,DOGE/USD,0.27368,0.27481,0.27253,0.27253,1234080.32637366,336323.91134661355
1635843600000,2021-11-02 09:00:00,DOGE/USD,0.2724,0.27466,0.27057,0.27368,1442372.53419332,394748.51515802776
1635840000000,2021-11-02 08:00:00,DOGE/USD,0.27478,0.27478,0.27159,0.2724,1341607.96512841,365454.0097009788
1635836400000,2021-11-02 07:00:00,DOGE/USD,0.27722,0.27816,0.27245,0.27478,3362696.18554906,924001.6578651707
1635832800000,2021-11-02 06:00:00,DOGE/USD,0.27596,0.28092,0.27439,0.27722,3152593.76074349,873962.0423533104
1635829200000,2021-11-02 05:00:00,DOGE/USD,0.27105,0.27656,0.27071,0.27596,840114.75528055,231838.06786722055
1635825600000,2021-11-02 04:00:00,DOGE/USD,0.2705,0.27174,0.26994,0.27105,568749.70737866,154159.6081849858
1635822000000,2021-11-02 03:00:00,DOGE/USD,0.26963,0.27134,0.26899,0.2705,2518845.01978188,681347.5778509986
1635818400000,2021-11-02 02:00:00,DOGE/USD,0.26761,0.27108,0.26761,0.26963,263777.7052944,71122.38267852906
1635814800000,2021-11-02 01:00:00,DOGE/USD,0.26927,0.2702,0.26712,0.26761,1977595.86988913,529224.43074103
1635811200000,2021-11-02 00:00:00,DOGE/USD,0.27154,0.27293,0.26815,0.26927,773344.42881711,208238.45434758323
1635807600000,2021-11-01 23:00:00,DOGE/USD,0.27114,0.27322,0.27091,0.27154,438135.64207549,118971.35224917856
1635804000000,2021-11-01 22:00:00,DOGE/USD,0.26999,0.27312,0.2693,0.27114,1075083.91156053,291498.2517805221
1635800400000,2021-11-01 21:00:00,DOGE/USD,0.26977,0.27095,0.26869,0.26999,486900.60519084,131458.2943954749
1635796800000,2021-11-01 20:00:00,DOGE/USD,0.27187,0.27187,0.26818,0.26977,1683569.81929398,454176.630150937
1635793200000,2021-11-01 19:00:00,DOGE/USD,0.26991,0.27237,0.26893,0.27187,2179823.565127,592628.6326510776
1635789600000,2021-11-01 18:00:00,DOGE/USD,0.27019,0.27129,0.26726,0.26991,1152294.98985187,311015.9407109182
1635786000000,2021-11-01 17:00:00,DOGE/USD,0.27303,0.27411,0.26935,0.27019,1783854.27538187,481979.5866654274
1635782400000,2021-11-01 16:00:00,DOGE/USD,0.27017,0.27542,0.26927,0.27303,3328188.03700056,908695.1797422629
1635778800000,2021-11-01 15:00:00,DOGE/USD,0.27018,0.27122,0.26926,0.27017,479606.86379243,129575.38639080084
1635775200000,2021-11-01 14:00:00,DOGE/USD,0.27192,0.27267,0.2693,0.27018,1168029.90354029,315578.3193385155
1635771600000,2021-11-01 13:00:00,DOGE/USD,0.27255,0.27257,0.27028,0.27192,2604784.69920721,708293.0554084246
1635768000000,2021-11-01 12:00:00,DOGE/USD,0.27367,0.27648,0.27121,0.27255,2293800.27840347,625175.2658788657
1635764400000,2021-11-01 11:00:00,DOGE/USD,0.27315,0.27886,0.27221,0.27367,3199118.1075393,875502.6524902802
1635760800000,2021-11-01 10:00:00,DOGE/USD,0.27647,0.27688,0.27223,0.27315,3318078.82071658,906333.2298787339
1635757200000,2021-11-01 09:00:00,DOGE/USD,0.27102,0.28107,0.27065,0.27647,3342463.463235,924090.8736805805
1635753600000,2021-11-01 08:00:00,DOGE/USD,0.27308,0.27476,0.27079,0.27102,2626219.633202,711758.044990406
1635750000000,2021-11-01 07:00:00,DOGE/USD,0.26951,0.27346,0.26951,0.27308,2530784.14897058,691106.535400886
1635746400000,2021-11-01 06:00:00,DOGE/USD,0.26817,0.2712,0.26655,0.26951,1447764.42218573,390186.9894232761
1635742800000,2021-11-01 05:00:00,DOGE/USD,0.26949,0.27052,0.2676,0.26817,1548104.31862777,415155.1351264091
1635739200000,2021-11-01 04:00:00,DOGE/USD,0.26617,0.27137,0.26385,0.26949,2528973.61268218,681533.0988817207
1635735600000,2021-11-01 03:00:00,DOGE/USD,0.27017,0.27231,0.26585,0.26617,2689346.76243131,715823.4277563419
1635732000000,2021-11-01 02:00:00,DOGE/USD,0.27322,0.27488,0.26471,0.27017,3873799.43503481,1046584.3933633547
1635728400000,2021-11-01 01:00:00,DOGE/USD,0.28108,0.28249,0.27252,0.27322,5420885.74530155,1481094.4033312898
1635724800000,2021-11-01 00:00:00,DOGE/USD,0.28025,0.2865,0.27485,0.28108,7815320.19891934,2196730.2015122483
1635721200000,2021-10-31 23:00:00,DOGE/USD,0.27822,0.28508,0.27822,0.28025,4304245.28494176,1206264.7411049283
1635717600000,2021-10-31 22:00:00,DOGE/USD,0.27706,0.28149,0.27602,0.27822,2595837.1043101,722213.799161156
1635714000000,2021-10-31 21:00:00,DOGE/USD,0.27318,0.28007,0.27221,0.27706,1502629.09900476,416318.41817025875
1635710400000,2021-10-31 20:00:00,DOGE/USD,0.2705,0.27916,0.26916,0.27318,3644768.64682975,995677.898940951
1635706800000,2021-10-31 19:00:00,DOGE/USD,0.269,0.27378,0.26705,0.2705,4666891.3101113,1262394.0993851067
1635703200000,2021-10-31 18:00:00,DOGE/USD,0.26072,0.2829,0.25802,0.269,10680686.51543071,2873104.672650861
1635699600000,2021-10-31 17:00:00,DOGE/USD,0.26228,0.26438,0.26044,0.26072,515908.11731579,134507.56434657276
1635696000000,2021-10-31 16:00:00,DOGE/USD,0.25899,0.26393,0.25664,0.26228,1440236.33096214,377745.1848847501
1635692400000,2021-10-31 15:00:00,DOGE/USD,0.2581,0.26068,0.25675,0.25899,1333033.07101459,345242.2350620687
1635688800000,2021-10-31 14:00:00,DOGE/USD,0.25876,0.25996,0.25538,0.2581,3203596.70152691,826848.3086640955
1635685200000,2021-10-31 13:00:00,DOGE/USD,0.25894,0.2616,0.25232,0.25876,4128237.33830787,1068222.6936605445
1635681600000,2021-10-31 12:00:00,DOGE/USD,0.26036,0.26312,0.25817,0.25894,1824532.31722139,472444.39822130674
1635678000000,2021-10-31 11:00:00,DOGE/USD,0.26267,0.26327,0.25922,0.26036,796392.45730364,207348.7401835757
1635674400000,2021-10-31 10:00:00,DOGE/USD,0.26297,0.26393,0.25866,0.26267,734235.86751896,192861.73532120525
1635670800000,2021-10-31 09:00:00,DOGE/USD,0.26455,0.26455,0.26155,0.26297,261597.72490202,68792.35371748419
1635667200000,2021-10-31 08:00:00,DOGE/USD,0.27023,0.27044,0.26285,0.26455,406579.88687767,107560.70907348761
1635663600000,2021-10-31 07:00:00,DOGE/USD,0.26807,0.27035,0.26585,0.27023,211485.4854055,57149.722721128266
1635660000000,2021-10-31 06:00:00,DOGE/USD,0.27112,0.27112,0.26561,0.26807,2604762.830234,698258.7719008283
1635656400000,2021-10-31 05:00:00,DOGE/USD,0.26935,0.27446,0.269,0.27112,471801.49089602,127914.82021172896
1635652800000,2021-10-31 04:00:00,DOGE/USD,0.26754,0.27017,0.26585,0.26935,508576.26127675,136985.0159748926
1635649200000,2021-10-31 03:00:00,DOGE/USD,0.26559,0.26879,0.26405,0.26754,401808.32669701,107499.79972451806
1635645600000,2021-10-31 02:00:00,DOGE/USD,0.26439,0.26658,0.26108,0.26559,1789851.77918563,475366.73403391143
1635642000000,2021-10-31 01:00:00,DOGE/USD,0.26789,0.26823,0.26264,0.26439,2235934.74603234,591158.7875034905
1635638400000,2021-10-31 00:00:00,DOGE/USD,0.26906,0.27427,0.26707,0.26789,2239778.09097705,600014.1527918419
1635634800000,2021-10-30 23:00:00,DOGE/USD,0.26589,0.26906,0.26322,0.26906,3325049.83327311,894637.908140463
1635631200000,2021-10-30 22:00:00,DOGE/USD,0.27035,0.27035,0.26566,0.26589,2040885.644605,542651.0840440235
1635627600000,2021-10-30 21:00:00,DOGE/USD,0.27242,0.27242,0.268,0.27035,583334.604199,157704.51024519966
1635624000000,2021-10-30 20:00:00,DOGE/USD,0.2734,0.27414,0.27215,0.27242,1495832.66318706,407494.7341054189
1635620400000,2021-10-30 19:00:00,DOGE/USD,0.27601,0.27601,0.27282,0.2734,1503348.35446544,411015.44011085125
1635616800000,2021-10-30 18:00:00,DOGE/USD,0.27011,0.27684,0.26991,0.27601,3046262.22249941,840798.8360320622
1635613200000,2021-10-30 17:00:00,DOGE/USD,0.2734,0.2734,0.26916,0.27011,1851302.22012019,500055.24267666455
1635609600000,2021-10-30 16:00:00,DOGE/USD,0.27456,0.27641,0.27099,0.2734,2938430.46080346,803366.8879836658
1635606000000,2021-10-30 15:00:00,DOGE/USD,0.27052,0.27521,0.27048,0.27456,1858144.89951169,510172.26360992965
1635602400000,2021-10-30 14:00:00,DOGE/USD,0.27738,0.27827,0.267,0.27052,5689395.87174176,1539095.3712235808
1635598800000,2021-10-30 13:00:00,DOGE/USD,0.28085,0.28141,0.27546,0.27738,2912049.87823429,807744.3952246275
1635595200000,2021-10-30 12:00:00,DOGE/USD,0.28458,0.28492,0.27951,0.28085,3507389.40950587,985050.3156597236
1635591600000,2021-10-30 11:00:00,DOGE/USD,0.28506,0.28683,0.28216,0.28458,1772696.593925,504473.9966991765
1635588000000,2021-10-30 10:00:00,DOGE/USD,0.2841,0.28574,0.28097,0.28506,1666413.08674732,475027.714508191
1635584400000,2021-10-30 09:00:00,DOGE/USD,0.28544,0.28667,0.2835,0.2841,1274228.39655065,362008.2874600397
1635580800000,2021-10-30 08:00:00,DOGE/USD,0.28846,0.28981,0.28432,0.28544,1781261.89486781,508443.39527106774
1635577200000,2021-10-30 07:00:00,DOGE/USD,0.28959,0.29187,0.28726,0.28846,1122663.30349123,323843.45652508014
1635573600000,2021-10-30 06:00:00,DOGE/USD,0.29452,0.29484,0.28914,0.28959,1576037.82376519,456404.7933841614
1635570000000,2021-10-30 05:00:00,DOGE/USD,0.28574,0.29452,0.28522,0.29452,1753062.28818734,516311.9051169354
1635566400000,2021-10-30 04:00:00,DOGE/USD,0.28492,0.28988,0.28492,0.28574,1669971.33537286,477177.60936944105
1635562800000,2021-10-30 03:00:00,DOGE/USD,0.28766,0.28875,0.2835,0.28492,949917.625537,270650.52986800205
1635559200000,2021-10-30 02:00:00,DOGE/USD,0.28416,0.29125,0.283,0.28766,1698062.62151574,488464.6937052178
1635555600000,2021-10-30 01:00:00,DOGE/USD,0.28619,0.28716,0.28317,0.28416,1132355.03175662,321770.00582396117
1635552000000,2021-10-30 00:00:00,DOGE/USD,0.28818,0.28826,0.28364,0.28619,1630190.13677519,466544.1152436916
1635548400000,2021-10-29 23:00:00,DOGE/USD,0.28993,0.28993,0.28432,0.28818,2020639.22894802,582307.8129982403
1635544800000,2021-10-29 22:00:00,DOGE/USD,0.29242,0.2946,0.2867,0.28993,1809320.93697473,524576.4192570836
1635541200000,2021-10-29 21:00:00,DOGE/USD,0.29337,0.29655,0.29221,0.29242,549922.00026587,160808.19131774572
1635537600000,2021-10-29 20:00:00,DOGE/USD,0.29012,0.29784,0.29012,0.29337,4725045.78592918,1386186.6822180436
1635534000000,2021-10-29 19:00:00,DOGE/USD,0.29091,0.29224,0.28761,0.29012,979346.5971644,284128.0347693357
1635530400000,2021-10-29 18:00:00,DOGE/USD,0.28865,0.29701,0.28776,0.29091,2261203.09438669,657806.592188032
1635526800000,2021-10-29 17:00:00,DOGE/USD,0.28878,0.29078,0.28641,0.28865,824427.89436236,237971.11170769524
1635523200000,2021-10-29 16:00:00,DOGE/USD,0.28817,0.29299,0.28449,0.28878,4038232.13555486,1166160.6761055323
1635519600000,2021-10-29 15:00:00,DOGE/USD,0.28225,0.29158,0.28189,0.28817,4983161.85705986,1435997.7523489397
1635516000000,2021-10-29 14:00:00,DOGE/USD,0.28638,0.28638,0.28043,0.28225,6044602.92531066,1706089.175668934
1635512400000,2021-10-29 13:00:00,DOGE/USD,0.28534,0.28759,0.2806,0.28638,3901350.85550639,1117268.85799992
1635508800000,2021-10-29 12:00:00,DOGE/USD,0.28481,0.28721,0.27865,0.28534,3820134.86202362,1090037.2815298196
1635505200000,2021-10-29 11:00:00,DOGE/USD,0.29289,0.29311,0.27623,0.28481,4352537.88707707,1239646.3156184203
1635501600000,2021-10-29 10:00:00,DOGE/USD,0.29395,0.29414,0.29047,0.29289,1596715.83023027,467662.0995161438
1635498000000,2021-10-29 09:00:00,DOGE/USD,0.2941,0.30025,0.29083,0.29395,2138380.376867,628576.9117800547
1635494400000,2021-10-29 08:00:00,DOGE/USD,0.29042,0.29542,0.28914,0.2941,1694069.87651155,498225.9506820468
1635490800000,2021-10-29 07:00:00,DOGE/USD,0.29359,0.29542,0.28786,0.29042,1166223.24203475,338694.5539517321
1635487200000,2021-10-29 06:00:00,DOGE/USD,0.29,0.29644,0.28741,0.29359,2609582.81052389,766147.4173417089
1635483600000,2021-10-29 05:00:00,DOGE/USD,0.29618,0.29737,0.28561,0.29,3654693.10594201,1059861.000723183
1635480000000,2021-10-29 04:00:00,DOGE/USD,0.2939,0.29863,0.2914,0.29618,1572505.5488148,465744.69344796747
1635476400000,2021-10-29 03:00:00,DOGE/USD,0.29943,0.30189,0.2924,0.2939,4021331.28176242,1181869.2637099752
1635472800000,2021-10-29 02:00:00,DOGE/USD,0.29459,0.30384,0.29146,0.29943,4866223.71633896,1457093.3673833748
1635469200000,2021-10-29 01:00:00,DOGE/USD,0.30063,0.30286,0.29437,0.29459,5255264.8255158,1548148.4649486996
1635465600000,2021-10-29 00:00:00,DOGE/USD,0.29964,0.30733,0.29613,0.30063,5689775.27693103,1710517.1415037755
1635462000000,2021-10-28 23:00:00,DOGE/USD,0.2991,0.30541,0.29609,0.29964,3464048.17097247,1037967.393950191
1635458400000,2021-10-28 22:00:00,DOGE/USD,0.30089,0.30249,0.29392,0.2991,4418837.63125252,1321674.3355076285
1635454800000,2021-10-28 21:00:00,DOGE/USD,0.3008,0.30407,0.29008,0.30089,4184554.49599617,1259090.6023002877
1635451200000,2021-10-28 20:00:00,DOGE/USD,0.30959,0.3098,0.29794,0.3008,7128726.05600032,2144320.7976448964
1635447600000,2021-10-28 19:00:00,DOGE/USD,0.30419,0.31415,0.29781,0.30959,11382524.88010031,3523915.8776302547
1635444000000,2021-10-28 18:00:00,DOGE/USD,0.32717,0.32717,0.29263,0.30419,15504522.61817888,4716320.7352238335
1635440400000,2021-10-28 17:00:00,DOGE/USD,0.32731,0.34002,0.31819,0.32717,21597389.27938554,7066017.850536568
1635436800000,2021-10-28 16:00:00,DOGE/USD,0.31948,0.33154,0.30951,0.32731,16831930.15794274,5509259.059996238
1635433200000,2021-10-28 15:00:00,DOGE/USD,0.30641,0.32413,0.30228,0.31948,20225153.61498769,6461532.076916267
1635429600000,2021-10-28 14:00:00,DOGE/USD,0.3039,0.30837,0.29595,0.30641,10958329.29690618,3357741.679865023
1635426000000,2021-10-28 13:00:00,DOGE/USD,0.31114,0.31715,0.30037,0.3039,22465668.73227729,6827316.727739069
1635422400000,2021-10-28 12:00:00,DOGE/USD,0.29655,0.31422,0.29329,0.31114,18426639.46592554,5733264.603428073
1635418800000,2021-10-28 11:00:00,DOGE/USD,0.29137,0.30043,0.28883,0.29655,10491303.91015728,3111196.174557141
1635415200000,2021-10-28 10:00:00,DOGE/USD,0.29905,0.3067,0.2866,0.29137,12762127.49480784,3718501.0881621605
1635411600000,2021-10-28 09:00:00,DOGE/USD,0.30073,0.30861,0.28989,0.29905,11298481.51843006,3378810.898086509
1635408000000,2021-10-28 08:00:00,DOGE/USD,0.32842,0.33382,0.2932,0.30073,15677309.03858941,4714637.1471749935
1635404400000,2021-10-28 07:00:00,DOGE/USD,0.29367,0.33108,0.29367,0.32842,19896840.28383577,6534520.286017343
1635400800000,2021-10-28 06:00:00,DOGE/USD,0.27287,0.33095,0.26681,0.29367,34563542.88070151,10150275.637775613
1635397200000,2021-10-28 05:00:00,DOGE/USD,0.24,0.27292,0.23996,0.27287,10045812.38232495,2741200.8247650093
1635393600000,2021-10-28 04:00:00,DOGE/USD,0.23582,0.24355,0.23476,0.24,3159095.00038528,758182.8000924671
1635390000000,2021-10-28 03:00:00,DOGE/USD,0.23544,0.23749,0.23309,0.23582,1546310.80332094,364651.0136391441
1635386400000,2021-10-28 02:00:00,DOGE/USD,0.23952,0.23962,0.23403,0.23544,1244333.63291037,292965.9105324175
1635382800000,2021-10-28 01:00:00,DOGE/USD,0.23396,0.23952,0.23188,0.23952,654426.08509783,156748.13590263226
1635379200000,2021-10-28 00:00:00,DOGE/USD,0.23714,0.23901,0.23336,0.23396,301701.07896434,70585.98443449698
1635375600000,2021-10-27 23:00:00,DOGE/USD,0.23892,0.24249,0.23575,0.23714,926211.30030179,219641.74775356648
1635372000000,2021-10-27 22:00:00,DOGE/USD,0.24166,0.2419,0.23628,0.23892,903694.65771215,215910.72762058687
1635368400000,2021-10-27 21:00:00,DOGE/USD,0.24108,0.24582,0.24052,0.24166,829644.68611191,200491.93484580418
1635364800000,2021-10-27 20:00:00,DOGE/USD,0.24252,0.24445,0.23721,0.24108,1906276.29910809,459565.09018897836
1635361200000,2021-10-27 19:00:00,DOGE/USD,0.24533,0.24587,0.23485,0.24252,3271899.82190505,793501.1448084128
1635357600000,2021-10-27 18:00:00,DOGE/USD,0.24743,0.25349,0.24512,0.24533,2907005.6204153,713175.6888564855
1635354000000,2021-10-27 17:00:00,DOGE/USD,0.24506,0.2522,0.24291,0.24743,3618561.58019445,895340.6917875129
1635350400000,2021-10-27 16:00:00,DOGE/USD,0.24362,0.2476,0.23991,0.24506,2493203.439175,610984.4348042255
1635346800000,2021-10-27 15:00:00,DOGE/USD,0.25005,0.2523,0.24213,0.24362,4451310.88435455,1084428.3576464555
1635343200000,2021-10-27 14:00:00,DOGE/USD,0.23798,0.25975,0.23456,0.25005,6872538.70041549,1718478.3020388933
1635339600000,2021-10-27 13:00:00,DOGE/USD,0.24019,0.2415,0.23718,0.23798,1041679.04191066,247898.77839389886
1635336000000,2021-10-27 12:00:00,DOGE/USD,0.23724,0.24074,0.23529,0.24019,1266106.53707636,304106.12914037093
1635332400000,2021-10-27 11:00:00,DOGE/USD,0.23764,0.24236,0.23559,0.23724,2533944.04341243,601152.884859165
1635328800000,2021-10-27 10:00:00,DOGE/USD,0.23647,0.23822,0.23242,0.23764,4041042.27165911,960313.2854370709
1635325200000,2021-10-27 09:00:00,DOGE/USD,0.23725,0.23725,0.22765,0.23647,2801666.30116037,662510.0302353927
1635321600000,2021-10-27 08:00:00,DOGE/USD,0.24972,0.24972,0.22017,0.23725,15493345.38337437,3675796.1922055692
1635318000000,2021-10-27 07:00:00,DOGE/USD,0.25675,0.25692,0.24836,0.24972,2591377.05659231,647118.6785722316
1635314400000,2021-10-27 06:00:00,DOGE/USD,0.2608,0.26126,0.25631,0.25675,2133791.66200639,547851.0092201405
1635310800000,2021-10-27 05:00:00,DOGE/USD,0.26148,0.2634,0.26025,0.2608,1583712.62390925,413032.25231553236
1635307200000,2021-10-27 04:00:00,DOGE/USD,0.25901,0.26341,0.25847,0.26148,2465352.4703954,644640.3639589893
1635303600000,2021-10-27 03:00:00,DOGE/USD,0.25715,0.25999,0.25715,0.25901,594362.23879357,153945.76346992256
1635300000000,2021-10-27 02:00:00,DOGE/USD,0.25811,0.2585,0.25701,0.25715,675186.53147271,173624.21656820737
1635296400000,2021-10-27 01:00:00,DOGE/USD,0.25748,0.25943,0.25717,0.25811,397079.6228659,102490.22145791745
1635292800000,2021-10-27 00:00:00,DOGE/USD,0.25598,0.25842,0.25405,0.25748,1211630.03491602,311970.5013901768
1635289200000,2021-10-26 23:00:00,DOGE/USD,0.25528,0.25688,0.25371,0.25598,1077308.9623626,275769.5481855783
1635285600000,2021-10-26 22:00:00,DOGE/USD,0.26189,0.2622,0.25233,0.25528,2175539.47051247,555371.7160324234
1635282000000,2021-10-26 21:00:00,DOGE/USD,0.26604,0.26646,0.26105,0.26189,365300.20103707,95668.46964959826
1635278400000,2021-10-26 20:00:00,DOGE/USD,0.26666,0.26725,0.26555,0.26604,452087.54386204,120273.37016905712
1635274800000,2021-10-26 19:00:00,DOGE/USD,0.2664,0.26747,0.26471,0.26666,972311.76590468,259276.655496142
1635271200000,2021-10-26 18:00:00,DOGE/USD,0.26753,0.26757,0.26518,0.2664,714740.18370346,190406.78493860178
1635267600000,2021-10-26 17:00:00,DOGE/USD,0.26498,0.26847,0.264,0.26753,1478245.87500414,395475.1189398575
1635264000000,2021-10-26 16:00:00,DOGE/USD,0.26663,0.26663,0.26449,0.26498,1031752.89232346,273393.8814078704
1635260400000,2021-10-26 15:00:00,DOGE/USD,0.265,0.26707,0.26421,0.26663,888261.71015456,236837.21977851033
1635256800000,2021-10-26 14:00:00,DOGE/USD,0.26731,0.26731,0.26325,0.265,2834916.79676447,751252.9511425847
1635253200000,2021-10-26 13:00:00,DOGE/USD,0.27121,0.27137,0.26645,0.26731,1288804.61048648,344510.360429141
1635249600000,2021-10-26 12:00:00,DOGE/USD,0.27196,0.27318,0.26937,0.27121,1296049.65496344,351501.6269226346
1635246000000,2021-10-26 11:00:00,DOGE/USD,0.27055,0.27396,0.26851,0.27196,1804605.18708676,490780.4266801152
1635242400000,2021-10-26 10:00:00,DOGE/USD,0.27132,0.27224,0.26902,0.27055,1611249.31941146,435923.5033667706
1635238800000,2021-10-26 09:00:00,DOGE/USD,0.27014,0.27403,0.26819,0.27132,1944876.01256533,527683.7597292253
1635235200000,2021-10-26 08:00:00,DOGE/USD,0.2648,0.27064,0.2648,0.27014,3022519.65958246,816503.4608396057
1635231600000,2021-10-26 07:00:00,DOGE/USD,0.26432,0.26574,0.26397,0.2648,372768.315651,98709.0499843848
1635228000000,2021-10-26 06:00:00,DOGE/USD,0.26341,0.26497,0.26312,0.26432,433636.82670919,114618.88603577309
1635224400000,2021-10-26 05:00:00,DOGE/USD,0.26291,0.26413,0.26291,0.26341,267600.91812422,70488.75784310079
1635220800000,2021-10-26 04:00:00,DOGE/USD,0.26446,0.26507,0.26243,0.26291,518182.71422491,136235.41739687108
1635217200000,2021-10-26 03:00:00,DOGE/USD,0.26522,0.26617,0.26339,0.26446,2662573.79833307,704144.2667071635
1635213600000,2021-10-26 02:00:00,DOGE/USD,0.26352,0.26668,0.26332,0.26522,2001924.11656272,530950.3141947646
1635210000000,2021-10-26 01:00:00,DOGE/USD,0.26378,0.26552,0.26242,0.26352,3474470.52050538,915592.4715635777
1635206400000,2021-10-26 00:00:00,DOGE/USD,0.26475,0.26719,0.26197,0.26378,2189590.23998,577570.1135019244
1635202800000,2021-10-25 23:00:00,DOGE/USD,0.26529,0.26529,0.26341,0.26475,342501.13679914,90677.17596757232
1635199200000,2021-10-25 22:00:00,DOGE/USD,0.26325,0.26573,0.26102,0.26529,1295857.811651,343778.1188528938
1635195600000,2021-10-25 21:00:00,DOGE/USD,0.26528,0.26697,0.26325,0.26325,759780.06667954,200012.1025533889
1635192000000,2021-10-25 20:00:00,DOGE/USD,0.26285,0.26772,0.26285,0.26528,2923941.09605644,775663.0939618524
1635188400000,2021-10-25 19:00:00,DOGE/USD,0.26302,0.2636,0.26108,0.26285,954146.15393222,250797.31656108398
1635184800000,2021-10-25 18:00:00,DOGE/USD,0.26325,0.26381,0.25849,0.26302,1283118.176339,337485.7427406837
1635181200000,2021-10-25 17:00:00,DOGE/USD,0.26386,0.26551,0.26232,0.26325,1174777.1419557,309260.082619838
1635177600000,2021-10-25 16:00:00,DOGE/USD,0.26626,0.26777,0.263,0.26386,878566.36538654,231818.5211708924
1635174000000,2021-10-25 15:00:00,DOGE/USD,0.26492,0.26678,0.26457,0.26626,1382113.475923,368001.53409925796
1635170400000,2021-10-25 14:00:00,DOGE/USD,0.26771,0.26802,0.26344,0.26492,1850120.48065598,490133.9177353822
1635166800000,2021-10-25 13:00:00,DOGE/USD,0.26323,0.26818,0.26157,0.26771,4795335.039993,1283759.1435565262
1635163200000,2021-10-25 12:00:00,DOGE/USD,0.26162,0.2649,0.26131,0.26323,1335168.0544406,351456.2869703992
1635159600000,2021-10-25 11:00:00,DOGE/USD,0.2636,0.2657,0.2616,0.26162,781241.04588514,204388.28242447032
1635156000000,2021-10-25 10:00:00,DOGE/USD,0.26559,0.26559,0.26055,0.2636,1239087.20025833,326623.3859880958
1635152400000,2021-10-25 09:00:00,DOGE/USD,0.26665,0.26748,0.2645,0.26559,776537.53513249,206240.603955838
