https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume 1INCH,Volume USD
1647644400000,2022-03-18 23:00:00,1INCH/USD,1.6022,1.623,1.5877,1.5933,6444.021538,10267.2595164954
1647640800000,2022-03-18 22:00:00,1INCH/USD,1.5958,1.6141,1.5931,1.6022,1351.190192,2164.8769256224
1647637200000,2022-03-18 21:00:00,1INCH/USD,1.5871,1.5981,1.5843,1.5958,836.083546,1334.2221227068
1647633600000,2022-03-18 20:00:00,1INCH/USD,1.6222,1.6222,1.5871,1.5871,3784.789111,6006.8387980681
1647630000000,2022-03-18 19:00:00,1INCH/USD,1.5893,1.6272,1.5876,1.6222,2407.441556,3905.3516921432006
1647626400000,2022-03-18 18:00:00,1INCH/USD,1.5895,1.5936,1.5792,1.5893,140.774537,223.7329716541
1647622800000,2022-03-18 17:00:00,1INCH/USD,1.5895,1.5976,1.5827,1.5895,972.643353,1546.0166095934999
1647619200000,2022-03-18 16:00:00,1INCH/USD,1.5537,1.5902,1.5522,1.5895,1217.906176,1935.8618667519997
1647615600000,2022-03-18 15:00:00,1INCH/USD,1.5526,1.5658,1.5475,1.5537,3566.575498,5541.388351242601
1647612000000,2022-03-18 14:00:00,1INCH/USD,1.5761,1.5814,1.5526,1.5526,587.434844,912.0513387944
1647608400000,2022-03-18 13:00:00,1INCH/USD,1.5821,1.5969,1.573,1.5761,147.013175,231.7074651175
1647604800000,2022-03-18 12:00:00,1INCH/USD,1.5735,1.5988,1.5641,1.5821,618.508352,978.5420636992
1647601200000,2022-03-18 11:00:00,1INCH/USD,1.5591,1.5783,1.5475,1.5735,567.007443,892.1862115604999
1647597600000,2022-03-18 10:00:00,1INCH/USD,1.5619,1.5902,1.5558,1.5591,11622.513657,18120.661042628697
1647594000000,2022-03-18 09:00:00,1INCH/USD,1.5308,1.5738,1.5308,1.5619,897.116579,1401.2063847401
1647590400000,2022-03-18 08:00:00,1INCH/USD,1.5519,1.5519,1.5285,1.5308,359.427152,550.2110842815999
1647586800000,2022-03-18 07:00:00,1INCH/USD,1.5328,1.5643,1.5284,1.5519,1083.256555,1681.1058477044999
1647583200000,2022-03-18 06:00:00,1INCH/USD,1.5431,1.5441,1.5285,1.5328,16046.757902,24596.4705121856
1647579600000,2022-03-18 05:00:00,1INCH/USD,1.5495,1.5516,1.5333,1.5431,727.528564,1122.6493271083998
1647576000000,2022-03-18 04:00:00,1INCH/USD,1.5119,1.5576,1.505,1.5495,931.399784,1443.203965308
1647572400000,2022-03-18 03:00:00,1INCH/USD,1.5328,1.5328,1.5061,1.5119,816.77831,1234.887126889
1647568800000,2022-03-18 02:00:00,1INCH/USD,1.5094,1.5389,1.4925,1.5328,1806.036911,2768.2933771808
1647565200000,2022-03-18 01:00:00,1INCH/USD,1.4515,1.5094,1.4511,1.5094,3080.74202,4650.072004988
1647561600000,2022-03-18 00:00:00,1INCH/USD,1.4807,1.4823,1.4515,1.4515,752.100655,1091.6741007325
1647558000000,2022-03-17 23:00:00,1INCH/USD,1.4871,1.4879,1.4743,1.4807,507.375738,751.2712552565999
1647554400000,2022-03-17 22:00:00,1INCH/USD,1.4788,1.4901,1.4784,1.4871,838.914404,1247.5496101884
1647550800000,2022-03-17 21:00:00,1INCH/USD,1.4868,1.4868,1.4744,1.4788,292.715313,432.86740486439993
1647547200000,2022-03-17 20:00:00,1INCH/USD,1.4923,1.501,1.4868,1.4868,864.635887,1285.5406367916
1647543600000,2022-03-17 19:00:00,1INCH/USD,1.4807,1.494,1.4807,1.4923,301.587611,450.05919189529993
1647540000000,2022-03-17 18:00:00,1INCH/USD,1.4881,1.4881,1.4794,1.4807,23.684705,35.069942693499996
1647536400000,2022-03-17 17:00:00,1INCH/USD,1.4913,1.4951,1.4767,1.4881,378.828584,563.7348158504
1647532800000,2022-03-17 16:00:00,1INCH/USD,1.4867,1.4976,1.4837,1.4913,69.717946,103.9703728698
1647529200000,2022-03-17 15:00:00,1INCH/USD,1.4901,1.4995,1.4867,1.4867,708.62011,1053.5055175369998
1647525600000,2022-03-17 14:00:00,1INCH/USD,1.5067,1.519,1.4901,1.4901,164.103981,244.5313420881
1647522000000,2022-03-17 13:00:00,1INCH/USD,1.5123,1.5175,1.4972,1.5067,404.476038,609.4240464546
1647518400000,2022-03-17 12:00:00,1INCH/USD,1.5362,1.5435,1.5123,1.5123,1106.017908,1672.6308822684
1647514800000,2022-03-17 11:00:00,1INCH/USD,1.5067,1.5362,1.504,1.5362,786.553542,1208.3035512204
1647511200000,2022-03-17 10:00:00,1INCH/USD,1.4898,1.5074,1.475,1.5067,373.318915,562.4796092304999
1647507600000,2022-03-17 09:00:00,1INCH/USD,1.4832,1.4932,1.4832,1.4898,987.709721,1471.4899423457998
1647504000000,2022-03-17 08:00:00,1INCH/USD,1.4728,1.4837,1.4689,1.4832,194.532321,288.5303385072
1647500400000,2022-03-17 07:00:00,1INCH/USD,1.4626,1.4752,1.4626,1.4728,37.090328,54.62663507840001
1647496800000,2022-03-17 06:00:00,1INCH/USD,1.4792,1.4842,1.4626,1.4626,300.305823,439.22729671979994
1647493200000,2022-03-17 05:00:00,1INCH/USD,1.4901,1.4942,1.4792,1.4792,176.83499,261.574317208
1647489600000,2022-03-17 04:00:00,1INCH/USD,1.5008,1.5008,1.4871,1.4901,642.870234,957.9409356834
1647486000000,2022-03-17 03:00:00,1INCH/USD,1.5006,1.5192,1.4984,1.5008,1044.826716,1568.0759353728
1647482400000,2022-03-17 02:00:00,1INCH/USD,1.5055,1.506,1.4885,1.5006,264.443781,396.8243377686
1647478800000,2022-03-17 01:00:00,1INCH/USD,1.5022,1.5055,1.4822,1.5055,282.583531,425.4295059205
1647475200000,2022-03-17 00:00:00,1INCH/USD,1.5119,1.5129,1.492,1.5022,1663.436306,2498.8140188732
1647471600000,2022-03-16 23:00:00,1INCH/USD,1.5083,1.5175,1.4976,1.5119,7387.333433,11168.9094173527
1647468000000,2022-03-16 22:00:00,1INCH/USD,1.5121,1.527,1.5037,1.5083,9254.041458,13957.870731101399
1647464400000,2022-03-16 21:00:00,1INCH/USD,1.5047,1.5205,1.5031,1.5121,877.770733,1327.2771253693
1647460800000,2022-03-16 20:00:00,1INCH/USD,1.5008,1.5161,1.4977,1.5047,455.525228,685.4288105716
1647457200000,2022-03-16 19:00:00,1INCH/USD,1.4716,1.5091,1.4653,1.5008,8886.586393,13336.988858614399
1647453600000,2022-03-16 18:00:00,1INCH/USD,1.4493,1.4716,1.4311,1.4716,1209.970308,1780.5923052527999
1647450000000,2022-03-16 17:00:00,1INCH/USD,1.4651,1.4651,1.4491,1.4493,382.229899,553.9657926207
1647446400000,2022-03-16 16:00:00,1INCH/USD,1.4838,1.4838,1.4552,1.4651,1569.318481,2299.2085065131
1647442800000,2022-03-16 15:00:00,1INCH/USD,1.4881,1.4943,1.4791,1.4838,3847.944318,5709.579779048399
1647439200000,2022-03-16 14:00:00,1INCH/USD,1.4847,1.4893,1.4792,1.4881,518.876511,772.1401360191
1647435600000,2022-03-16 13:00:00,1INCH/USD,1.4822,1.4932,1.4729,1.4847,4371.121584,6489.804215764801
1647432000000,2022-03-16 12:00:00,1INCH/USD,1.5153,1.5233,1.4822,1.4822,868.051286,1286.6256161091999
1647428400000,2022-03-16 11:00:00,1INCH/USD,1.5008,1.5312,1.4909,1.5153,506.003696,766.7474005488
1647424800000,2022-03-16 10:00:00,1INCH/USD,1.4881,1.5406,1.4875,1.5008,3030.031466,4547.471224172799
1647421200000,2022-03-16 09:00:00,1INCH/USD,1.4214,1.5031,1.4203,1.4881,3094.095349,4604.3232888469
1647417600000,2022-03-16 08:00:00,1INCH/USD,1.4144,1.426,1.4137,1.4214,151.613048,215.5027864272
1647414000000,2022-03-16 07:00:00,1INCH/USD,1.4054,1.4252,1.3997,1.4144,447.702197,633.2299874368001
1647410400000,2022-03-16 06:00:00,1INCH/USD,1.3926,1.4077,1.3918,1.4054,483.29549,679.223481646
1647406800000,2022-03-16 05:00:00,1INCH/USD,1.3764,1.3945,1.3748,1.3926,1190.061682,1657.2798983532
1647403200000,2022-03-16 04:00:00,1INCH/USD,1.3722,1.3791,1.361,1.3764,480.045257,660.7342917348
1647399600000,2022-03-16 03:00:00,1INCH/USD,1.3974,1.4052,1.3666,1.3722,3191.509373,4379.3891616306
1647396000000,2022-03-16 02:00:00,1INCH/USD,1.3824,1.426,1.3824,1.3974,3021.437799,4222.1571803226
1647392400000,2022-03-16 01:00:00,1INCH/USD,1.3565,1.4059,1.3565,1.3824,3500.462853,4839.0398479872
1647388800000,2022-03-16 00:00:00,1INCH/USD,1.3536,1.3628,1.347,1.3565,572.798865,777.0016603724999
1647385200000,2022-03-15 23:00:00,1INCH/USD,1.3438,1.3584,1.3414,1.3536,341.254868,461.92258932479996
1647381600000,2022-03-15 22:00:00,1INCH/USD,1.35,1.3559,1.3403,1.3438,29.248563,39.3042189594
1647378000000,2022-03-15 21:00:00,1INCH/USD,1.343,1.3532,1.3397,1.35,64.293853,86.79670155000001
1647374400000,2022-03-15 20:00:00,1INCH/USD,1.3528,1.3568,1.3425,1.343,279.658141,375.580883363
1647370800000,2022-03-15 19:00:00,1INCH/USD,1.3594,1.3684,1.3498,1.3528,493.089859,667.0519612552
1647367200000,2022-03-15 18:00:00,1INCH/USD,1.3467,1.3594,1.3435,1.3594,423.337225,575.484623665
1647363600000,2022-03-15 17:00:00,1INCH/USD,1.3428,1.3518,1.3398,1.3467,1324.322625,1783.4652790875
1647360000000,2022-03-15 16:00:00,1INCH/USD,1.3319,1.3483,1.3297,1.3428,1394.212664,1872.1487652192
1647356400000,2022-03-15 15:00:00,1INCH/USD,1.3247,1.3394,1.3247,1.3319,221.66832,295.240035408
1647352800000,2022-03-15 14:00:00,1INCH/USD,1.312,1.3278,1.312,1.3247,196.887034,260.8162539398
1647349200000,2022-03-15 13:00:00,1INCH/USD,1.3196,1.3222,1.3063,1.312,96.928688,127.170438656
1647345600000,2022-03-15 12:00:00,1INCH/USD,1.3092,1.324,1.3055,1.3196,494.511616,652.5575284736001
1647342000000,2022-03-15 11:00:00,1INCH/USD,1.3077,1.3135,1.307,1.3092,7.708966,10.0925782872
1647338400000,2022-03-15 10:00:00,1INCH/USD,1.3041,1.3096,1.3015,1.3077,68.7056,89.84631312
1647334800000,2022-03-15 09:00:00,1INCH/USD,1.298,1.3044,1.2906,1.3041,159.611009,208.1487168369
1647331200000,2022-03-15 08:00:00,1INCH/USD,1.3016,1.3048,1.2882,1.298,510.968251,663.236789798
1647327600000,2022-03-15 07:00:00,1INCH/USD,1.3184,1.3184,1.2953,1.3016,517.73649,673.885815384
1647324000000,2022-03-15 06:00:00,1INCH/USD,1.3131,1.323,1.3131,1.3184,52.406293,69.0924566912
1647320400000,2022-03-15 05:00:00,1INCH/USD,1.3111,1.316,1.307,1.3131,16.731611,21.9702784041
1647316800000,2022-03-15 04:00:00,1INCH/USD,1.3078,1.3328,1.307,1.3111,433.365708,568.1857797588
1647313200000,2022-03-15 03:00:00,1INCH/USD,1.3206,1.3206,1.3072,1.3078,170.772457,223.3362192646
1647309600000,2022-03-15 02:00:00,1INCH/USD,1.3141,1.3212,1.311,1.3206,68.687365,90.708534219
1647306000000,2022-03-15 01:00:00,1INCH/USD,1.3359,1.3404,1.3139,1.3141,613.503403,806.2048218823
1647302400000,2022-03-15 00:00:00,1INCH/USD,1.3354,1.3362,1.3263,1.3359,536.079813,716.1490221867
1647298800000,2022-03-14 23:00:00,1INCH/USD,1.3236,1.3354,1.3236,1.3354,93.889058,125.3794480532
1647295200000,2022-03-14 22:00:00,1INCH/USD,1.3074,1.3293,1.3074,1.3236,418.475096,553.8936370656
1647291600000,2022-03-14 21:00:00,1INCH/USD,1.3017,1.3102,1.3017,1.3074,37.160932,48.584202496799996
1647288000000,2022-03-14 20:00:00,1INCH/USD,1.3092,1.3133,1.3017,1.3017,106.031394,138.02106556980002
1647284400000,2022-03-14 19:00:00,1INCH/USD,1.3037,1.31,1.3009,1.3092,49.180926,64.38766831919999
1647280800000,2022-03-14 18:00:00,1INCH/USD,1.3104,1.3123,1.2949,1.3037,248.041381,323.37154840970004
1647277200000,2022-03-14 17:00:00,1INCH/USD,1.3283,1.3283,1.3075,1.3104,797.291139,1044.7703085456
1647273600000,2022-03-14 16:00:00,1INCH/USD,1.3279,1.3369,1.3275,1.3283,444.632377,590.6051863691
1647270000000,2022-03-14 15:00:00,1INCH/USD,1.3274,1.3329,1.325,1.3279,16.034527,21.292248403300004
1647266400000,2022-03-14 14:00:00,1INCH/USD,1.3195,1.3303,1.3195,1.3274,73.261928,97.24788322719999
1647262800000,2022-03-14 13:00:00,1INCH/USD,1.3181,1.3256,1.3136,1.3195,3014.185582,3977.2178754489996
1647259200000,2022-03-14 12:00:00,1INCH/USD,1.3313,1.3313,1.318,1.3181,229.168355,302.0668087255
1647255600000,2022-03-14 11:00:00,1INCH/USD,1.3429,1.3429,1.3313,1.3313,136.321992,181.48546794959998
1647252000000,2022-03-14 10:00:00,1INCH/USD,1.3448,1.345,1.3394,1.3429,529.913828,711.6212796212
1647248400000,2022-03-14 09:00:00,1INCH/USD,1.3379,1.348,1.3312,1.3448,255.111129,343.0734462792
1647244800000,2022-03-14 08:00:00,1INCH/USD,1.3411,1.3447,1.3333,1.3379,200.990422,268.90508559380004
1647241200000,2022-03-14 07:00:00,1INCH/USD,1.3349,1.3419,1.3326,1.3411,106.084662,142.2701402082
1647237600000,2022-03-14 06:00:00,1INCH/USD,1.3252,1.3352,1.3245,1.3349,51.778404,69.1189914996
1647234000000,2022-03-14 05:00:00,1INCH/USD,1.3266,1.3302,1.3229,1.3252,38.735556,51.3323588112
1647230400000,2022-03-14 04:00:00,1INCH/USD,1.3067,1.3363,1.3067,1.3266,625.066333,829.2129973578
1647226800000,2022-03-14 03:00:00,1INCH/USD,1.3046,1.3083,1.2973,1.3067,823.754067,1076.3994393489
1647223200000,2022-03-14 02:00:00,1INCH/USD,1.3032,1.3078,1.2967,1.3046,37.269326,48.6215626996
1647219600000,2022-03-14 01:00:00,1INCH/USD,1.3024,1.3185,1.2998,1.3032,468.915461,611.0906287752
1647216000000,2022-03-14 00:00:00,1INCH/USD,1.3112,1.3112,1.2966,1.3024,276.532177,360.1555073248
1647212400000,2022-03-13 23:00:00,1INCH/USD,1.3019,1.3188,1.2941,1.3112,4288.262253,5622.769466133599
1647208800000,2022-03-13 22:00:00,1INCH/USD,1.3442,1.3473,1.3005,1.3019,1491.417481,1941.6764185139
1647205200000,2022-03-13 21:00:00,1INCH/USD,1.3433,1.3453,1.3403,1.3442,151.065541,203.0623002122
1647201600000,2022-03-13 20:00:00,1INCH/USD,1.346,1.351,1.338,1.3433,396.745114,532.9477116362
1647198000000,2022-03-13 19:00:00,1INCH/USD,1.3618,1.3618,1.346,1.346,726.479088,977.8408524480001
1647194400000,2022-03-13 18:00:00,1INCH/USD,1.3588,1.3655,1.3588,1.3618,157.396684,214.34280427119998
1647190800000,2022-03-13 17:00:00,1INCH/USD,1.3601,1.3602,1.3562,1.3588,84.69027,115.07713887599999
1647187200000,2022-03-13 16:00:00,1INCH/USD,1.3789,1.3789,1.3601,1.3601,276.437545,375.98270495450004
1647183600000,2022-03-13 15:00:00,1INCH/USD,1.3724,1.3826,1.3698,1.3789,353.334646,487.21314336940003
1647180000000,2022-03-13 14:00:00,1INCH/USD,1.3589,1.3737,1.3589,1.3724,385.687911,529.3180890564
1647176400000,2022-03-13 13:00:00,1INCH/USD,1.3511,1.3636,1.3505,1.3589,396.521026,538.8324222314
1647172800000,2022-03-13 12:00:00,1INCH/USD,1.3734,1.3734,1.345,1.3511,1125.824795,1521.1018805244998
1647169200000,2022-03-13 11:00:00,1INCH/USD,1.381,1.3861,1.373,1.3734,109.882039,150.91199236260002
1647165600000,2022-03-13 10:00:00,1INCH/USD,1.393,1.393,1.3753,1.381,8222.448124,11355.200859244002
1647162000000,2022-03-13 09:00:00,1INCH/USD,1.3799,1.3976,1.3799,1.393,619.277499,862.6535561070001
1647158400000,2022-03-13 08:00:00,1INCH/USD,1.3796,1.3865,1.3749,1.3799,292.336582,403.3952495018
1647154800000,2022-03-13 07:00:00,1INCH/USD,1.3929,1.3951,1.3796,1.3796,257.072986,354.6578914856
1647151200000,2022-03-13 06:00:00,1INCH/USD,1.3876,1.4154,1.3876,1.3929,2107.65326,2935.7502258540003
1647147600000,2022-03-13 05:00:00,1INCH/USD,1.373,1.3895,1.3723,1.3876,275.909471,382.8519819596
1647144000000,2022-03-13 04:00:00,1INCH/USD,1.379,1.3839,1.373,1.373,215.445977,295.80732642099997
1647140400000,2022-03-13 03:00:00,1INCH/USD,1.3705,1.3819,1.3702,1.379,292.19848,402.94170392
1647136800000,2022-03-13 02:00:00,1INCH/USD,1.3564,1.3705,1.3564,1.3705,271.451662,372.024502771
1647133200000,2022-03-13 01:00:00,1INCH/USD,1.3362,1.3564,1.3362,1.3564,446.695267,605.8974601588001
1647129600000,2022-03-13 00:00:00,1INCH/USD,1.3319,1.3362,1.3261,1.3362,592.271135,791.392690587
1647126000000,2022-03-12 23:00:00,1INCH/USD,1.3437,1.3453,1.3319,1.3319,111.564846,148.59321838740001
1647122400000,2022-03-12 22:00:00,1INCH/USD,1.3353,1.3442,1.3337,1.3437,94.196627,126.5720076999
1647118800000,2022-03-12 21:00:00,1INCH/USD,1.3413,1.3429,1.3347,1.3353,53.569863,71.5318380639
1647115200000,2022-03-12 20:00:00,1INCH/USD,1.3496,1.3496,1.3393,1.3413,608.725184,816.4830892992
1647111600000,2022-03-12 19:00:00,1INCH/USD,1.3614,1.3614,1.3486,1.3496,131.037359,176.8480197064
1647108000000,2022-03-12 18:00:00,1INCH/USD,1.3668,1.3668,1.3581,1.3614,124.355995,169.29825159299997
1647104400000,2022-03-12 17:00:00,1INCH/USD,1.3653,1.3736,1.3639,1.3668,79.781295,109.04507400600001
1647100800000,2022-03-12 16:00:00,1INCH/USD,1.3511,1.3758,1.3511,1.3653,611.859917,835.3723446801
1647097200000,2022-03-12 15:00:00,1INCH/USD,1.3413,1.3587,1.3413,1.3511,329.720093,445.4848176523
1647093600000,2022-03-12 14:00:00,1INCH/USD,1.341,1.3587,1.3407,1.3413,446.552501,598.9608695913
1647090000000,2022-03-12 13:00:00,1INCH/USD,1.3385,1.3622,1.3367,1.341,1461.98465,1960.52141565
1647086400000,2022-03-12 12:00:00,1INCH/USD,1.3384,1.3385,1.3326,1.3385,183.689035,245.8677733475
1647082800000,2022-03-12 11:00:00,1INCH/USD,1.3462,1.3477,1.3341,1.3384,406.54005,544.11320292
1647079200000,2022-03-12 10:00:00,1INCH/USD,1.3467,1.352,1.3429,1.3462,102.477399,137.9550745338
1647075600000,2022-03-12 09:00:00,1INCH/USD,1.3403,1.3483,1.3403,1.3467,102.332375,137.8110094125
1647072000000,2022-03-12 08:00:00,1INCH/USD,1.341,1.3433,1.3293,1.3403,252.249049,338.0894003747
1647068400000,2022-03-12 07:00:00,1INCH/USD,1.3468,1.3486,1.3383,1.341,237.782558,318.866410278
1647064800000,2022-03-12 06:00:00,1INCH/USD,1.3541,1.3574,1.3438,1.3468,164.233547,221.18974109959998
1647061200000,2022-03-12 05:00:00,1INCH/USD,1.3528,1.3549,1.3494,1.3541,73.184066,99.0985437706
1647057600000,2022-03-12 04:00:00,1INCH/USD,1.345,1.3661,1.3369,1.3528,1442.87132,1951.916321696
1647054000000,2022-03-12 03:00:00,1INCH/USD,1.3426,1.35,1.3426,1.345,43.379595,58.345555275
1647050400000,2022-03-12 02:00:00,1INCH/USD,1.3552,1.3587,1.3426,1.3426,207.828,279.0298728
1647046800000,2022-03-12 01:00:00,1INCH/USD,1.346,1.3552,1.3433,1.3552,99.767595,135.205044744
1647043200000,2022-03-12 00:00:00,1INCH/USD,1.3194,1.352,1.3161,1.346,601.607701,809.7639655460001
1647039600000,2022-03-11 23:00:00,1INCH/USD,1.3288,1.3292,1.3194,1.3194,135.269643,178.47476697419998
1647036000000,2022-03-11 22:00:00,1INCH/USD,1.327,1.3349,1.3217,1.3288,111.242983,147.81967581039999
1647032400000,2022-03-11 21:00:00,1INCH/USD,1.3109,1.3286,1.3098,1.327,314.130139,416.85069445299996
1647028800000,2022-03-11 20:00:00,1INCH/USD,1.3162,1.3227,1.3074,1.3109,287.469409,376.84364825809996
1647025200000,2022-03-11 19:00:00,1INCH/USD,1.3172,1.3209,1.3129,1.3162,68.887914,90.6702724068
1647021600000,2022-03-11 18:00:00,1INCH/USD,1.3178,1.3209,1.3149,1.3172,45.326007,59.70341642039999
1647018000000,2022-03-11 17:00:00,1INCH/USD,1.3174,1.3178,1.3087,1.3178,263.101491,346.7151448398
1647014400000,2022-03-11 16:00:00,1INCH/USD,1.3258,1.3262,1.3132,1.3174,208.958979,275.2825589346
1647010800000,2022-03-11 15:00:00,1INCH/USD,1.3387,1.3387,1.3214,1.3258,842.77054,1117.345181932
1647007200000,2022-03-11 14:00:00,1INCH/USD,1.3369,1.3546,1.3369,1.3387,18957.519284,25378.431065490804
1647003600000,2022-03-11 13:00:00,1INCH/USD,1.35,1.35,1.3357,1.3369,1012.283008,1353.3211533951999
1647000000000,2022-03-11 12:00:00,1INCH/USD,1.352,1.3645,1.3485,1.35,382.243856,516.0292056000001
1646996400000,2022-03-11 11:00:00,1INCH/USD,1.3343,1.3579,1.3201,1.352,831.217263,1123.8057395760002
1646992800000,2022-03-11 10:00:00,1INCH/USD,1.3297,1.3366,1.3297,1.3343,314.2745,419.33646535
1646989200000,2022-03-11 09:00:00,1INCH/USD,1.3354,1.3414,1.3293,1.3297,99.709228,132.5833604716
1646985600000,2022-03-11 08:00:00,1INCH/USD,1.345,1.3485,1.3326,1.3354,151.240574,201.9666625196
1646982000000,2022-03-11 07:00:00,1INCH/USD,1.3386,1.3493,1.3386,1.345,169.60427,228.11774315000002
1646978400000,2022-03-11 06:00:00,1INCH/USD,1.3245,1.342,1.3242,1.3386,503.927758,674.5576968588
1646974800000,2022-03-11 05:00:00,1INCH/USD,1.3091,1.3245,1.3073,1.3245,230.924088,305.858954556
1646971200000,2022-03-11 04:00:00,1INCH/USD,1.3259,1.3271,1.3069,1.3091,474.055379,620.5858966489
1646967600000,2022-03-11 03:00:00,1INCH/USD,1.3114,1.3259,1.3114,1.3259,172.770274,229.07610629660002
1646964000000,2022-03-11 02:00:00,1INCH/USD,1.3254,1.3254,1.3075,1.3114,682.231598,894.6785176171999
1646960400000,2022-03-11 01:00:00,1INCH/USD,1.3473,1.3473,1.3227,1.3254,861.929407,1142.4012360378
1646956800000,2022-03-11 00:00:00,1INCH/USD,1.3703,1.3715,1.3401,1.3473,1624.38857,2188.538720361
1646953200000,2022-03-10 23:00:00,1INCH/USD,1.3697,1.3791,1.3673,1.3703,388.537755,532.4132856765
1646949600000,2022-03-10 22:00:00,1INCH/USD,1.3669,1.371,1.362,1.3697,781.579921,1070.5300177937
1646946000000,2022-03-10 21:00:00,1INCH/USD,1.3734,1.3837,1.3628,1.3669,459.155563,627.6197390647
1646942400000,2022-03-10 20:00:00,1INCH/USD,1.3444,1.3768,1.3444,1.3734,1230.258691,1689.6372862194
1646938800000,2022-03-10 19:00:00,1INCH/USD,1.3449,1.357,1.3377,1.3444,543.728145,730.9881181380001
1646935200000,2022-03-10 18:00:00,1INCH/USD,1.3615,1.3615,1.3326,1.3449,1087.30517,1462.316723133
1646931600000,2022-03-10 17:00:00,1INCH/USD,1.3253,1.4533,1.3194,1.3615,8367.232485,11391.9870283275
1646928000000,2022-03-10 16:00:00,1INCH/USD,1.3239,1.3318,1.3139,1.3253,343.115826,454.73140419780003
1646924400000,2022-03-10 15:00:00,1INCH/USD,1.3154,1.3311,1.3139,1.3239,614.68022,813.775143258
1646920800000,2022-03-10 14:00:00,1INCH/USD,1.3022,1.3154,1.2966,1.3154,261.834024,344.41647516959995
1646917200000,2022-03-10 13:00:00,1INCH/USD,1.3096,1.337,1.2903,1.3022,1443.869485,1880.206843367
1646913600000,2022-03-10 12:00:00,1INCH/USD,1.3145,1.3188,1.3082,1.3096,301.241455,394.505809468
1646910000000,2022-03-10 11:00:00,1INCH/USD,1.3141,1.3154,1.3074,1.3145,388.67593,510.914509985
1646906400000,2022-03-10 10:00:00,1INCH/USD,1.3196,1.3205,1.3139,1.3141,39.675897,52.1380962477
1646902800000,2022-03-10 09:00:00,1INCH/USD,1.3177,1.327,1.3129,1.3196,1917.198375,2529.93497565
1646899200000,2022-03-10 08:00:00,1INCH/USD,1.3174,1.323,1.3023,1.3177,435.641308,574.0445515516
1646895600000,2022-03-10 07:00:00,1INCH/USD,1.3107,1.3208,1.3076,1.3174,881.502501,1161.2913948174
1646892000000,2022-03-10 06:00:00,1INCH/USD,1.2956,1.3107,1.2952,1.3107,203.00532,266.079072924
1646888400000,2022-03-10 05:00:00,1INCH/USD,1.306,1.306,1.2897,1.2956,449.02587,581.757917172
1646884800000,2022-03-10 04:00:00,1INCH/USD,1.3452,1.3452,1.306,1.306,2101.066486,2743.9928307160003
1646881200000,2022-03-10 03:00:00,1INCH/USD,1.3436,1.3493,1.3393,1.3452,670.015858,901.3053321816
1646877600000,2022-03-10 02:00:00,1INCH/USD,1.346,1.3561,1.3436,1.3436,476.256133,639.8977402987999
1646874000000,2022-03-10 01:00:00,1INCH/USD,1.3796,1.3869,1.346,1.346,706.49123,950.93719558
1646870400000,2022-03-10 00:00:00,1INCH/USD,1.3766,1.3892,1.3696,1.3796,274.125244,378.1831866224
1646866800000,2022-03-09 23:00:00,1INCH/USD,1.369,1.3791,1.3641,1.3766,734.05104,1010.494661664
1646863200000,2022-03-09 22:00:00,1INCH/USD,1.3678,1.3741,1.3626,1.369,409.399114,560.467387066
1646859600000,2022-03-09 21:00:00,1INCH/USD,1.357,1.3688,1.3534,1.3678,1533.589467,2097.6436729626
1646856000000,2022-03-09 20:00:00,1INCH/USD,1.366,1.3675,1.3538,1.357,64.823382,87.96532937399999
1646852400000,2022-03-09 19:00:00,1INCH/USD,1.3609,1.3689,1.3485,1.366,255.448235,348.94228901
1646848800000,2022-03-09 18:00:00,1INCH/USD,1.3856,1.3856,1.3561,1.3609,897.998243,1222.0858088987
1646845200000,2022-03-09 17:00:00,1INCH/USD,1.388,1.3934,1.3816,1.3856,143.964636,199.47739964160002
1646841600000,2022-03-09 16:00:00,1INCH/USD,1.3922,1.3985,1.3842,1.388,5525.745007,7669.734069716
1646838000000,2022-03-09 15:00:00,1INCH/USD,1.3664,1.3922,1.3642,1.3922,292.897852,407.77238955440004
1646834400000,2022-03-09 14:00:00,1INCH/USD,1.3622,1.3756,1.3622,1.3664,1676.588558,2290.8906056512
1646830800000,2022-03-09 13:00:00,1INCH/USD,1.3826,1.3826,1.3561,1.3622,1853.158261,2524.3721831342
1646827200000,2022-03-09 12:00:00,1INCH/USD,1.3731,1.3964,1.3669,1.3826,1243.451636,1719.1962319336
1646823600000,2022-03-09 11:00:00,1INCH/USD,1.3723,1.3785,1.3696,1.3731,137.828537,189.25236415470002
1646820000000,2022-03-09 10:00:00,1INCH/USD,1.3677,1.3723,1.3628,1.3723,25.946827,35.6068306921
1646816400000,2022-03-09 09:00:00,1INCH/USD,1.3777,1.3777,1.3661,1.3677,119.505025,163.44702269249998
1646812800000,2022-03-09 08:00:00,1INCH/USD,1.3656,1.3782,1.3594,1.3777,2165.267792,2983.0894370384
1646809200000,2022-03-09 07:00:00,1INCH/USD,1.3601,1.3667,1.3553,1.3656,94.089574,128.4887222544
1646805600000,2022-03-09 06:00:00,1INCH/USD,1.3539,1.362,1.3529,1.3601,869.114343,1182.0824179143
1646802000000,2022-03-09 05:00:00,1INCH/USD,1.3603,1.3603,1.3504,1.3539,86.919441,117.68023116990001
