https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENS,Volume USD
1647918000000,2022-03-22 03:00:00,ENS/USD,16.172,16.397,16.172,16.232,158.151883,2567.1213648559997
1647914400000,2022-03-22 02:00:00,ENS/USD,15.746,16.187,15.746,16.172,44.553192,720.5142210240001
1647910800000,2022-03-22 01:00:00,ENS/USD,15.918,15.927,15.704,15.746,1.150686,18.118701756000004
1647907200000,2022-03-22 00:00:00,ENS/USD,15.827,15.918,15.786,15.918,1.537713,24.477315534
1647903600000,2022-03-21 23:00:00,ENS/USD,15.812,15.883,15.751,15.827,2.306014,36.497283577999994
1647900000000,2022-03-21 22:00:00,ENS/USD,15.771,15.868,15.771,15.812,34.166217,540.236223204
1647896400000,2022-03-21 21:00:00,ENS/USD,15.746,15.809,15.624,15.771,1017.96607,16054.34288997
1647892800000,2022-03-21 20:00:00,ENS/USD,15.808,15.808,15.746,15.746,1.041824,16.404560704
1647889200000,2022-03-21 19:00:00,ENS/USD,15.696,15.808,15.696,15.808,1.480712,23.407095296
1647885600000,2022-03-21 18:00:00,ENS/USD,15.735,15.784,15.663,15.696,514.000514,8067.752067743999
1647882000000,2022-03-21 17:00:00,ENS/USD,15.743,15.743,15.592,15.735,209.540692,3297.12278862
1647878400000,2022-03-21 16:00:00,ENS/USD,16.098,16.099,15.743,15.743,304.841617,4799.121576431
1647874800000,2022-03-21 15:00:00,ENS/USD,15.925,16.098,15.921,16.098,85.761555,1380.58951239
1647871200000,2022-03-21 14:00:00,ENS/USD,16.265,16.287,15.85,15.925,48.038103,765.0067902750001
1647867600000,2022-03-21 13:00:00,ENS/USD,16.19,16.433,16.173,16.265,42.493948,691.1640642200001
1647864000000,2022-03-21 12:00:00,ENS/USD,16.208,16.276,16.115,16.19,41.355516,669.5458040400001
1647860400000,2022-03-21 11:00:00,ENS/USD,16.395,16.5,16.208,16.208,5.361535,86.89975927999998
1647856800000,2022-03-21 10:00:00,ENS/USD,16.338,16.539,16.338,16.395,10.527461,172.597723095
1647853200000,2022-03-21 09:00:00,ENS/USD,16.26,16.352,16.143,16.338,4.803962,78.487131156
1647849600000,2022-03-21 08:00:00,ENS/USD,16.335,16.422,16.255,16.26,7.353139,119.56204014000001
1647846000000,2022-03-21 07:00:00,ENS/USD,16.042,16.343,16.026,16.335,137.303865,2242.858634775
1647842400000,2022-03-21 06:00:00,ENS/USD,16.2,16.268,16.042,16.042,0.733722,11.770368324000001
1647838800000,2022-03-21 05:00:00,ENS/USD,16.385,16.529,16.187,16.2,106.477933,1724.9425145999999
1647835200000,2022-03-21 04:00:00,ENS/USD,15.931,16.467,15.931,16.385,4.734066,77.56767141000002
1647831600000,2022-03-21 03:00:00,ENS/USD,16.068,16.068,15.841,15.931,7.46821,118.97605351
1647828000000,2022-03-21 02:00:00,ENS/USD,16.7,16.7,15.914,16.068,1358.773642,21832.774879656004
1647824400000,2022-03-21 01:00:00,ENS/USD,16.074,17.003,16.074,16.7,114.350387,1909.6514628999998
1647820800000,2022-03-21 00:00:00,ENS/USD,15.863,16.074,15.858,16.074,1.599338,25.707759012
1647817200000,2022-03-20 23:00:00,ENS/USD,16.177,16.258,15.863,15.863,39.243896,622.525922248
1647813600000,2022-03-20 22:00:00,ENS/USD,16.286,16.408,16.109,16.177,36.428259,589.2999458429999
1647810000000,2022-03-20 21:00:00,ENS/USD,16.265,16.383,16.096,16.286,6.711768,109.307853648
1647806400000,2022-03-20 20:00:00,ENS/USD,16.183,16.465,16.183,16.265,10.875914,176.89674121000002
1647802800000,2022-03-20 19:00:00,ENS/USD,15.851,16.233,15.839,16.183,33.112314,535.8565774619999
1647799200000,2022-03-20 18:00:00,ENS/USD,15.561,15.939,15.561,15.851,57.708081,914.730791931
1647795600000,2022-03-20 17:00:00,ENS/USD,15.933,15.933,15.554,15.561,0.356074,5.540867514
1647792000000,2022-03-20 16:00:00,ENS/USD,15.785,16.072,15.735,15.933,0.529207,8.431855130999999
1647788400000,2022-03-20 15:00:00,ENS/USD,15.788,15.85,15.693,15.785,6.751511,106.572601135
1647784800000,2022-03-20 14:00:00,ENS/USD,15.729,15.994,15.693,15.788,13.056811,206.140932068
1647781200000,2022-03-20 13:00:00,ENS/USD,15.709,15.768,15.624,15.729,15.333353,241.178309337
1647777600000,2022-03-20 12:00:00,ENS/USD,15.755,15.814,15.356,15.709,62.813665,986.739863485
1647774000000,2022-03-20 11:00:00,ENS/USD,15.823,15.826,15.72,15.755,1.857749,29.268835495000005
1647770400000,2022-03-20 10:00:00,ENS/USD,15.802,15.907,15.729,15.823,0.308115,4.875303645000001
1647766800000,2022-03-20 09:00:00,ENS/USD,16.123,16.123,15.563,15.802,37.62728,594.58627856
1647763200000,2022-03-20 08:00:00,ENS/USD,16.109,16.13,16.054,16.123,0.028066,0.452508118
1647759600000,2022-03-20 07:00:00,ENS/USD,16.095,16.111,16.071,16.109,0.274675,4.424739575
1647756000000,2022-03-20 06:00:00,ENS/USD,16.053,16.156,16.053,16.095,2.890256,46.51867032
1647752400000,2022-03-20 05:00:00,ENS/USD,15.957,16.165,15.957,16.053,10.772787,172.935549711
1647748800000,2022-03-20 04:00:00,ENS/USD,16.293,16.293,15.957,15.957,21.572636,344.234552652
1647745200000,2022-03-20 03:00:00,ENS/USD,16.083,16.435,16.083,16.293,9.532526,155.313446118
1647741600000,2022-03-20 02:00:00,ENS/USD,16.206,16.267,16.072,16.083,4.024018,64.718281494
1647738000000,2022-03-20 01:00:00,ENS/USD,16.376,16.406,16.064,16.206,15.380918,249.26315710799997
1647734400000,2022-03-20 00:00:00,ENS/USD,16.424,16.623,16.162,16.376,34.843099,570.590589224
1647730800000,2022-03-19 23:00:00,ENS/USD,16.582,16.617,16.385,16.424,129.381947,2124.969097528
1647727200000,2022-03-19 22:00:00,ENS/USD,16.676,16.676,16.32,16.582,13.302492,220.58192234400002
1647723600000,2022-03-19 21:00:00,ENS/USD,16.813,16.909,16.676,16.676,14.78491,246.55315915999998
1647720000000,2022-03-19 20:00:00,ENS/USD,16.893,16.943,16.722,16.813,19.15633,322.07537629
1647716400000,2022-03-19 19:00:00,ENS/USD,16.944,17.026,16.839,16.893,5.966937,100.799466741
1647712800000,2022-03-19 18:00:00,ENS/USD,16.913,17.248,16.909,16.944,181.406346,3073.749126624
1647709200000,2022-03-19 17:00:00,ENS/USD,16.659,17.027,16.659,16.913,12.386563,209.493940019
1647705600000,2022-03-19 16:00:00,ENS/USD,16.838,16.838,16.641,16.659,117.901462,1964.1204554579997
1647702000000,2022-03-19 15:00:00,ENS/USD,16.838,17.323,16.838,16.838,1524.667055,25672.34387209
1647698400000,2022-03-19 14:00:00,ENS/USD,16.75,17.1,16.634,16.838,1733.077121,29181.552563398003
1647694800000,2022-03-19 13:00:00,ENS/USD,16.769,17.097,16.432,16.75,23.588017,395.09928475000004
1647691200000,2022-03-19 12:00:00,ENS/USD,16.785,17.101,16.683,16.769,164.679384,2761.5085902959995
1647687600000,2022-03-19 11:00:00,ENS/USD,16.417,16.89,16.417,16.785,157.926767,2650.8007840950004
1647684000000,2022-03-19 10:00:00,ENS/USD,16.411,16.439,16.179,16.417,100.138743,1643.9777438310002
1647680400000,2022-03-19 09:00:00,ENS/USD,16.07,16.411,16.07,16.411,20.150979,330.69771636900003
1647676800000,2022-03-19 08:00:00,ENS/USD,15.541,16.07,15.541,16.07,17.481864,280.93355448000005
1647673200000,2022-03-19 07:00:00,ENS/USD,15.678,15.818,15.541,15.541,0.088804,1.380102964
1647669600000,2022-03-19 06:00:00,ENS/USD,15.569,15.873,15.536,15.678,343.754891,5389.389181098
1647666000000,2022-03-19 05:00:00,ENS/USD,15.771,15.771,15.569,15.569,3.078275,47.92566347500001
1647662400000,2022-03-19 04:00:00,ENS/USD,15.495,15.771,15.401,15.771,60.181105,949.116206955
1647658800000,2022-03-19 03:00:00,ENS/USD,15.643,15.643,15.301,15.495,2.583664,40.03387368
1647655200000,2022-03-19 02:00:00,ENS/USD,15.199,15.643,15.182,15.643,1.313552,20.547893936
1647651600000,2022-03-19 01:00:00,ENS/USD,15.34,15.352,15.199,15.199,5.786064,87.94238673599999
1647648000000,2022-03-19 00:00:00,ENS/USD,15.007,15.435,15.007,15.34,41.205309,632.08944006
1647644400000,2022-03-18 23:00:00,ENS/USD,15.107,15.19,14.792,15.007,44.117007,662.063924049
1647640800000,2022-03-18 22:00:00,ENS/USD,15.092,15.117,15.076,15.107,0.294004,4.441518427999999
1647637200000,2022-03-18 21:00:00,ENS/USD,15.332,15.332,15.074,15.092,64.153941,968.2112775720001
1647633600000,2022-03-18 20:00:00,ENS/USD,15.663,15.771,15.332,15.332,8.555556,131.173784592
1647630000000,2022-03-18 19:00:00,ENS/USD,15.749,15.817,15.574,15.663,62.062398,972.083339874
1647626400000,2022-03-18 18:00:00,ENS/USD,15.539,15.749,15.488,15.749,83.722262,1318.5419042380001
1647622800000,2022-03-18 17:00:00,ENS/USD,15.918,15.918,15.539,15.539,38.243686,594.2686367539999
1647619200000,2022-03-18 16:00:00,ENS/USD,15.345,16.146,15.27,15.918,333.710647,5312.006078945999
1647615600000,2022-03-18 15:00:00,ENS/USD,14.525,15.345,14.525,15.345,36.80527,564.77686815
1647612000000,2022-03-18 14:00:00,ENS/USD,14.627,14.739,14.525,14.525,8.064869,117.142222225
1647608400000,2022-03-18 13:00:00,ENS/USD,14.459,14.642,14.38,14.627,20.174367,295.09046610900003
1647604800000,2022-03-18 12:00:00,ENS/USD,14.518,14.519,14.43,14.459,8.651075,125.08589342500001
1647601200000,2022-03-18 11:00:00,ENS/USD,14.548,14.548,14.394,14.518,67.570722,980.9917419960001
1647597600000,2022-03-18 10:00:00,ENS/USD,14.515,14.58,14.474,14.548,3.181595,46.28584406
1647594000000,2022-03-18 09:00:00,ENS/USD,14.688,14.688,14.515,14.515,2.226386,32.31599279
1647590400000,2022-03-18 08:00:00,ENS/USD,14.723,14.755,14.688,14.688,5.510011,80.93104156800001
1647586800000,2022-03-18 07:00:00,ENS/USD,14.8,14.822,14.723,14.723,74.506686,1096.9619379780002
1647583200000,2022-03-18 06:00:00,ENS/USD,14.851,14.851,14.712,14.8,1725.133412,25531.9744976
1647579600000,2022-03-18 05:00:00,ENS/USD,14.611,14.864,14.611,14.851,58.60927,870.4062687700001
1647576000000,2022-03-18 04:00:00,ENS/USD,14.495,14.665,14.486,14.611,23.677231,345.948022141
1647572400000,2022-03-18 03:00:00,ENS/USD,14.557,14.604,14.4,14.495,96.51934,1399.0478332999999
1647568800000,2022-03-18 02:00:00,ENS/USD,14.573,14.573,14.463,14.557,296.975891,4323.078045287
1647565200000,2022-03-18 01:00:00,ENS/USD,14.242,14.626,14.242,14.573,92.008391,1340.8382820430002
1647561600000,2022-03-18 00:00:00,ENS/USD,15.008,15.008,14.242,14.242,57.050154,812.508293268
1647558000000,2022-03-17 23:00:00,ENS/USD,14.83,15.008,14.83,15.008,46.758257,701.747921056
1647554400000,2022-03-17 22:00:00,ENS/USD,14.828,14.865,14.828,14.83,4.041673,59.938010590000005
1647550800000,2022-03-17 21:00:00,ENS/USD,14.797,14.828,14.797,14.828,16.069996,238.285900688
1647547200000,2022-03-17 20:00:00,ENS/USD,15.093,15.103,14.797,14.797,70.182507,1038.490556079
1647543600000,2022-03-17 19:00:00,ENS/USD,15.07,15.266,14.978,15.093,5995.272897,90486.653834421
1647540000000,2022-03-17 18:00:00,ENS/USD,15.16,15.381,15.07,15.07,56.929567,857.92857469
1647536400000,2022-03-17 17:00:00,ENS/USD,15.186,15.186,15.109,15.16,4.190471,63.527540359999996
1647532800000,2022-03-17 16:00:00,ENS/USD,15.051,15.186,15.006,15.186,155.296944,2358.3393915839997
1647529200000,2022-03-17 15:00:00,ENS/USD,15.286,15.324,15.022,15.051,244.86592,3685.4769619199997
1647525600000,2022-03-17 14:00:00,ENS/USD,15.439,15.558,15.286,15.286,186.881036,2856.6635162959997
1647522000000,2022-03-17 13:00:00,ENS/USD,15.556,15.6,15.405,15.439,97.642374,1507.5006121860001
1647518400000,2022-03-17 12:00:00,ENS/USD,15.35,15.708,15.35,15.556,140.953604,2192.6742638240003
1647514800000,2022-03-17 11:00:00,ENS/USD,15.603,15.653,15.35,15.35,16.370993,251.29474254999997
1647511200000,2022-03-17 10:00:00,ENS/USD,15.957,15.957,15.603,15.603,28.776067,448.99297340100003
1647507600000,2022-03-17 09:00:00,ENS/USD,16.206,16.406,15.903,15.957,202.69998,3234.4835808600005
1647504000000,2022-03-17 08:00:00,ENS/USD,15.921,16.223,15.85,16.206,927.363837,15028.858342422
1647500400000,2022-03-17 07:00:00,ENS/USD,16.194,16.194,15.921,15.921,39.81313,633.86484273
1647496800000,2022-03-17 06:00:00,ENS/USD,15.164,16.579,15.136,16.194,1634.513443,26469.310695942
1647493200000,2022-03-17 05:00:00,ENS/USD,15.702,15.721,15.164,15.164,80.261395,1217.08379378
1647489600000,2022-03-17 04:00:00,ENS/USD,14.51,15.709,14.288,15.702,166.62473,2616.34151046
1647486000000,2022-03-17 03:00:00,ENS/USD,14.349,14.51,14.334,14.51,85.441674,1239.7586897400001
1647482400000,2022-03-17 02:00:00,ENS/USD,14.599,14.599,14.349,14.349,44.43539,637.60341111
1647478800000,2022-03-17 01:00:00,ENS/USD,14.442,14.599,14.295,14.599,29.755386,434.39888021400003
1647475200000,2022-03-17 00:00:00,ENS/USD,14.496,14.496,14.319,14.442,40.756746,588.608925732
1647471600000,2022-03-16 23:00:00,ENS/USD,14.232,14.496,14.232,14.496,28.201657,408.81121987200004
1647468000000,2022-03-16 22:00:00,ENS/USD,14.381,14.381,14.218,14.232,35.337265,502.91995548
1647464400000,2022-03-16 21:00:00,ENS/USD,14.512,14.546,14.381,14.381,59.223376,851.691370256
1647460800000,2022-03-16 20:00:00,ENS/USD,14.138,14.582,14.069,14.512,29.70921,431.14005552
1647457200000,2022-03-16 19:00:00,ENS/USD,13.318,14.321,13.318,14.138,331.995838,4693.757157644
1647453600000,2022-03-16 18:00:00,ENS/USD,13.592,13.592,13.318,13.318,1.555559,20.716934761999998
1647450000000,2022-03-16 17:00:00,ENS/USD,13.578,13.592,13.43,13.592,13.91342,189.11120464
1647446400000,2022-03-16 16:00:00,ENS/USD,13.607,13.607,13.578,13.578,0.374131,5.079950718
1647442800000,2022-03-16 15:00:00,ENS/USD,13.59,13.644,13.59,13.607,57.726105,785.479110735
1647439200000,2022-03-16 14:00:00,ENS/USD,13.59,13.59,13.59,13.59,0.0,0.0
1647435600000,2022-03-16 13:00:00,ENS/USD,13.535,13.59,13.511,13.59,72.523428,985.59338652
1647432000000,2022-03-16 12:00:00,ENS/USD,13.585,13.633,13.535,13.535,1.161582,15.722012369999998
1647428400000,2022-03-16 11:00:00,ENS/USD,13.663,13.663,13.585,13.585,12.873019,174.879963115
1647424800000,2022-03-16 10:00:00,ENS/USD,13.583,13.663,13.583,13.663,0.00932,0.12733916
1647421200000,2022-03-16 09:00:00,ENS/USD,13.495,13.583,13.495,13.583,0.002,0.027166000000000003
1647417600000,2022-03-16 08:00:00,ENS/USD,13.463,13.495,13.463,13.495,0.002,0.02699
1647414000000,2022-03-16 07:00:00,ENS/USD,13.306,13.463,13.306,13.463,0.002,0.026926
1647410400000,2022-03-16 06:00:00,ENS/USD,13.154,13.306,13.154,13.306,0.002,0.026612
1647406800000,2022-03-16 05:00:00,ENS/USD,13.275,13.275,13.154,13.154,0.002,0.026308
1647403200000,2022-03-16 04:00:00,ENS/USD,13.444,13.444,13.245,13.275,9.685913,128.580495075
1647399600000,2022-03-16 03:00:00,ENS/USD,13.971,13.971,13.42,13.444,1.081559,14.540479196
1647396000000,2022-03-16 02:00:00,ENS/USD,13.613,13.98,13.613,13.971,17.533461,244.959983631
1647392400000,2022-03-16 01:00:00,ENS/USD,13.378,13.613,13.378,13.613,2.441582,33.237255766
1647388800000,2022-03-16 00:00:00,ENS/USD,13.31,13.419,13.31,13.378,15.60074,208.70669972
1647385200000,2022-03-15 23:00:00,ENS/USD,13.324,13.379,13.31,13.31,1.385718,18.44390658
1647381600000,2022-03-15 22:00:00,ENS/USD,13.396,13.396,13.322,13.324,71.437589,951.834435836
1647378000000,2022-03-15 21:00:00,ENS/USD,13.438,13.438,13.396,13.396,6.946445,93.05457722
1647374400000,2022-03-15 20:00:00,ENS/USD,13.552,13.552,13.438,13.438,22.219752,298.589027376
1647370800000,2022-03-15 19:00:00,ENS/USD,13.237,13.561,13.237,13.552,32.088635,434.86518151999996
1647367200000,2022-03-15 18:00:00,ENS/USD,13.237,13.237,13.237,13.237,0.0,0.0
1647363600000,2022-03-15 17:00:00,ENS/USD,13.322,13.322,13.237,13.237,15.385507,203.657956159
1647360000000,2022-03-15 16:00:00,ENS/USD,13.199,13.322,13.167,13.322,0.059625,0.79432425
1647356400000,2022-03-15 15:00:00,ENS/USD,13.107,13.329,13.107,13.199,31.716199,418.622110601
1647352800000,2022-03-15 14:00:00,ENS/USD,13.109,13.109,12.961,13.107,33.415419,437.975896833
1647349200000,2022-03-15 13:00:00,ENS/USD,13.019,13.109,13.019,13.109,0.306364,4.016125676000001
1647345600000,2022-03-15 12:00:00,ENS/USD,13.052,13.052,13.019,13.019,0.002,0.026038000000000002
1647342000000,2022-03-15 11:00:00,ENS/USD,12.955,13.052,12.955,13.052,13.07848,170.70032096
1647338400000,2022-03-15 10:00:00,ENS/USD,12.997,12.997,12.955,12.955,0.002,0.02591
1647334800000,2022-03-15 09:00:00,ENS/USD,12.939,12.997,12.854,12.997,7.428887,96.55324433899999
1647331200000,2022-03-15 08:00:00,ENS/USD,12.882,12.939,12.882,12.939,7.199395,93.152971905
1647327600000,2022-03-15 07:00:00,ENS/USD,13.167,13.167,12.882,12.882,1.787256,23.023431792
1647324000000,2022-03-15 06:00:00,ENS/USD,13.148,13.167,13.121,13.167,371.247032,4888.209670344
1647320400000,2022-03-15 05:00:00,ENS/USD,13.198,13.198,13.148,13.148,0.002,0.026296
1647316800000,2022-03-15 04:00:00,ENS/USD,13.277,13.277,13.149,13.198,10.570591,139.510660018
1647313200000,2022-03-15 03:00:00,ENS/USD,13.243,13.287,13.243,13.277,5.773133,76.649886841
1647309600000,2022-03-15 02:00:00,ENS/USD,13.24,13.264,13.24,13.243,1.007146,13.337634478000002
1647306000000,2022-03-15 01:00:00,ENS/USD,13.572,13.59,13.24,13.24,79.154106,1048.00036344
1647302400000,2022-03-15 00:00:00,ENS/USD,13.467,13.572,13.467,13.572,15.820733,214.718988276
1647298800000,2022-03-14 23:00:00,ENS/USD,13.421,13.467,13.421,13.467,0.638999,8.605399533
1647295200000,2022-03-14 22:00:00,ENS/USD,13.163,13.421,13.128,13.421,18.897546,253.62396486599997
1647291600000,2022-03-14 21:00:00,ENS/USD,13.246,13.246,13.11,13.163,0.960246,12.639718098000001
1647288000000,2022-03-14 20:00:00,ENS/USD,13.162,13.256,13.144,13.246,50.079114,663.347944044
1647284400000,2022-03-14 19:00:00,ENS/USD,13.21,13.21,13.162,13.162,2.685329,35.344300298
1647280800000,2022-03-14 18:00:00,ENS/USD,13.369,13.369,13.18,13.21,7.737083,102.20686643
1647277200000,2022-03-14 17:00:00,ENS/USD,13.326,13.369,13.265,13.369,4.564098,61.01742616200001
1647273600000,2022-03-14 16:00:00,ENS/USD,13.201,13.326,13.124,13.326,13.895238,185.16794158800002
1647270000000,2022-03-14 15:00:00,ENS/USD,13.165,13.222,13.123,13.201,93.76442,1237.7841084200002
1647266400000,2022-03-14 14:00:00,ENS/USD,13.14,13.165,13.053,13.165,1.31877,17.36160705
1647262800000,2022-03-14 13:00:00,ENS/USD,13.105,13.189,13.105,13.14,43.902,576.87228
1647259200000,2022-03-14 12:00:00,ENS/USD,13.232,13.232,13.105,13.105,8.097314,106.11529997000001
1647255600000,2022-03-14 11:00:00,ENS/USD,13.274,13.274,13.219,13.232,76.890016,1017.408691712
1647252000000,2022-03-14 10:00:00,ENS/USD,13.274,13.274,13.274,13.274,0.0,0.0
1647248400000,2022-03-14 09:00:00,ENS/USD,13.274,13.274,13.274,13.274,0.0,0.0
1647244800000,2022-03-14 08:00:00,ENS/USD,13.274,13.274,13.274,13.274,0.0,0.0
1647241200000,2022-03-14 07:00:00,ENS/USD,13.155,13.282,13.155,13.274,68.047237,903.2590239379999
