https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTCG,Volume USD
1647972000000,2022-03-22 18:00:00,BTCG/USD,42543.45,42565.89,42521.7,42561.8,0.00495159,210.748583262
1647968400000,2022-03-22 17:00:00,BTCG/USD,42553.33,42655.29,42543.45,42543.45,0.0334841,1424.529134145
1647964800000,2022-03-22 16:00:00,BTCG/USD,42692.68,42692.68,42544.27,42553.33,0.0366392,1559.119968536
1647961200000,2022-03-22 15:00:00,BTCG/USD,42782.45,42814.14,42666.96,42692.68,0.19289055,8235.014526174
1647957600000,2022-03-22 14:00:00,BTCG/USD,42769.58,43187.5,42769.58,42782.45,0.17026707,7284.442408921499
1647954000000,2022-03-22 13:00:00,BTCG/USD,42932.32,42932.32,42769.58,42769.58,0.04207402,1799.4881643116
1647950400000,2022-03-22 12:00:00,BTCG/USD,42987.7,43020.34,42880.36,42932.32,0.00917247,393.7954172304
1647946800000,2022-03-22 11:00:00,BTCG/USD,42821.49,43017.7,42821.49,42987.7,0.14186633,6098.5072341410005
1647943200000,2022-03-22 10:00:00,BTCG/USD,42536.55,42821.49,42536.55,42821.49,0.07753779,3320.2836991070994
1647939600000,2022-03-22 09:00:00,BTCG/USD,42576.98,42576.98,42536.55,42536.55,0.00222261,94.5421613955
1647936000000,2022-03-22 08:00:00,BTCG/USD,42210.97,42576.98,42157.23,42576.98,0.00129548,55.1576260504
1647932400000,2022-03-22 07:00:00,BTCG/USD,42157.23,42235.39,42157.23,42210.97,0.00086771,36.626880778700006
1647928800000,2022-03-22 06:00:00,BTCG/USD,42940.1,42940.1,42157.23,42157.23,1.35815818,57256.186770641405
1647925200000,2022-03-22 05:00:00,BTCG/USD,42964.12,43044.46,42859.68,42940.1,0.07881717,3384.4171615170003
1647921600000,2022-03-22 04:00:00,BTCG/USD,42309.46,43341.0,42309.46,42964.12,0.97872603,42050.1026000436
1647918000000,2022-03-22 03:00:00,BTCG/USD,41984.12,42343.46,41984.12,42309.46,1.13228771,47906.481574736594
1647914400000,2022-03-22 02:00:00,BTCG/USD,41136.0,41984.13,41136.0,41984.12,0.84452627,35456.6922628324
1647910800000,2022-03-22 01:00:00,BTCG/USD,40995.55,41165.86,40995.55,41136.0,0.01180444,485.58744384
1647907200000,2022-03-22 00:00:00,BTCG/USD,41054.31,41054.31,40940.32,40995.55,0.18289723,7497.9725373265
1647903600000,2022-03-21 23:00:00,BTCG/USD,41240.66,41240.66,41026.36,41054.31,0.00971797,398.96455295069995
1647900000000,2022-03-21 22:00:00,BTCG/USD,41027.49,41240.67,41027.49,41240.66,0.23875253,9846.3119138698
1647896400000,2022-03-21 21:00:00,BTCG/USD,41169.55,41169.55,41027.49,41027.49,0.06738037,2764.4474563712997
1647892800000,2022-03-21 20:00:00,BTCG/USD,41038.96,41266.88,41038.96,41169.55,0.00445599,183.45110310450002
1647889200000,2022-03-21 19:00:00,BTCG/USD,40975.89,41038.96,40953.62,41038.96,0.31157478,12786.7049334288
1647885600000,2022-03-21 18:00:00,BTCG/USD,41053.55,41090.95,40975.89,40975.89,0.01526667,625.5653905862999
1647882000000,2022-03-21 17:00:00,BTCG/USD,40848.81,41053.55,40848.81,41053.55,0.61267032,25152.291615636
1647878400000,2022-03-21 16:00:00,BTCG/USD,41181.59,41276.13,40836.89,40848.81,0.1359226,5552.276462106
1647874800000,2022-03-21 15:00:00,BTCG/USD,40851.35,41220.31,40851.35,41181.59,0.00991762,408.4233606158
1647871200000,2022-03-21 14:00:00,BTCG/USD,41333.78,41333.78,40806.16,40851.35,0.01100279,449.4788252665
1647867600000,2022-03-21 13:00:00,BTCG/USD,41051.61,41500.0,41051.61,41333.78,0.60253772,24905.1615601816
1647864000000,2022-03-21 12:00:00,BTCG/USD,41264.41,41314.66,41000.0,41051.61,0.24598018,10097.8824170898
1647860400000,2022-03-21 11:00:00,BTCG/USD,41329.53,41350.78,41264.41,41264.41,0.0058359,240.814970319
1647856800000,2022-03-21 10:00:00,BTCG/USD,41180.0,41469.01,41180.0,41329.53,0.36938603,15266.551008465898
1647853200000,2022-03-21 09:00:00,BTCG/USD,41206.01,41206.01,41180.0,41180.0,0.11384142,4687.9896756
1647849600000,2022-03-21 08:00:00,BTCG/USD,40863.09,41206.01,40863.09,41206.01,1e-05,0.41206010000000004
1647846000000,2022-03-21 07:00:00,BTCG/USD,41037.35,41037.35,40863.09,40863.09,0.0002254,9.210540486
1647842400000,2022-03-21 06:00:00,BTCG/USD,40945.66,41037.35,40945.66,41037.35,0.00028176,11.562683735999999
1647838800000,2022-03-21 05:00:00,BTCG/USD,40819.0,40945.66,40819.0,40945.66,0.00749256,306.7878142896
1647835200000,2022-03-21 04:00:00,BTCG/USD,40768.1,40879.32,40768.1,40819.0,0.07468327,3048.4963981299998
1647831600000,2022-03-21 03:00:00,BTCG/USD,40619.79,40810.51,40619.79,40768.1,0.01229042,501.05707160199995
1647828000000,2022-03-21 02:00:00,BTCG/USD,41238.13,41238.13,40542.31,40619.79,0.61395245,24938.6195889855
1647824400000,2022-03-21 01:00:00,BTCG/USD,41413.33,41413.33,41230.63,41238.13,0.14602557,6021.8214389841
1647820800000,2022-03-21 00:00:00,BTCG/USD,41311.86,41413.33,41311.86,41413.33,0.00976443,404.3775618519
1647817200000,2022-03-20 23:00:00,BTCG/USD,41392.92,41438.06,41281.56,41311.86,0.00131691,54.4040015526
1647813600000,2022-03-20 22:00:00,BTCG/USD,41378.75,41392.92,41275.98,41392.92,0.00162195,67.137246594
1647810000000,2022-03-20 21:00:00,BTCG/USD,41521.05,41521.05,41195.7,41378.75,0.00471297,195.01680738750002
1647806400000,2022-03-20 20:00:00,BTCG/USD,41408.62,41521.05,41408.62,41521.05,0.00028213,11.714333836500002
1647802800000,2022-03-20 19:00:00,BTCG/USD,41194.39,41413.15,41194.39,41408.62,0.00785127,325.11025594740005
1647799200000,2022-03-20 18:00:00,BTCG/USD,41013.13,41270.17,41013.13,41194.39,0.32058092,13206.135445038799
1647795600000,2022-03-20 17:00:00,BTCG/USD,41365.19,41365.19,40964.63,41013.13,0.19685811,8073.7672569843
1647792000000,2022-03-20 16:00:00,BTCG/USD,41398.82,41484.98,41365.19,41365.19,0.03155642,1305.3373090198002
1647788400000,2022-03-20 15:00:00,BTCG/USD,41561.61,41595.37,41367.28,41398.82,0.00794379,328.8635323278
1647784800000,2022-03-20 14:00:00,BTCG/USD,41549.85,41621.65,41516.78,41561.61,0.13699885,5693.8927741485
1647781200000,2022-03-20 13:00:00,BTCG/USD,41728.59,41728.59,41473.83,41549.85,0.04205447,1747.3569203294999
1647777600000,2022-03-20 12:00:00,BTCG/USD,41656.02,41728.59,41389.15,41728.59,0.33079849,13803.754561829099
1647774000000,2022-03-20 11:00:00,BTCG/USD,41828.2,41901.69,41590.82,41656.02,0.09472233,3945.7552729265994
1647770400000,2022-03-20 10:00:00,BTCG/USD,41828.2,41828.2,41828.2,41828.2,0.0,0.0
1647766800000,2022-03-20 09:00:00,BTCG/USD,41932.9,41932.9,41713.61,41828.2,0.00460126,192.462423532
1647763200000,2022-03-20 08:00:00,BTCG/USD,41870.94,41945.39,41870.94,41932.9,0.00402697,168.862530313
1647759600000,2022-03-20 07:00:00,BTCG/USD,41964.04,41964.04,41870.94,41870.94,0.00094376,39.5161183344
1647756000000,2022-03-20 06:00:00,BTCG/USD,41920.76,41964.04,41920.76,41964.04,0.00058401,24.507419000400002
1647752400000,2022-03-20 05:00:00,BTCG/USD,41938.22,41938.22,41868.75,41920.76,0.00784772,328.98238666720005
1647748800000,2022-03-20 04:00:00,BTCG/USD,42010.5,42010.5,41938.22,41938.22,0.00293429,123.0588995638
1647745200000,2022-03-20 03:00:00,BTCG/USD,41816.65,42010.5,41816.65,42010.5,0.3043337,12785.21090385
1647741600000,2022-03-20 02:00:00,BTCG/USD,41905.55,41959.99,41816.65,41816.65,0.0519075,2170.597759875
1647738000000,2022-03-20 01:00:00,BTCG/USD,41992.41,41992.41,41840.67,41905.55,0.03576962,1498.945599391
1647734400000,2022-03-20 00:00:00,BTCG/USD,42195.03,42257.06,41992.41,41992.41,0.04840907,2032.8135151587
1647730800000,2022-03-19 23:00:00,BTCG/USD,41952.82,42280.32,41952.82,42195.03,0.00334907,141.3141091221
1647727200000,2022-03-19 22:00:00,BTCG/USD,42118.88,42189.76,41741.11,41952.82,0.92291636,38718.9439261352
1647723600000,2022-03-19 21:00:00,BTCG/USD,42291.36,42402.94,42118.88,42118.88,0.0432099,1819.952592912
1647720000000,2022-03-19 20:00:00,BTCG/USD,42104.09,42378.6,42060.35,42291.36,1.17116249,49530.0544830864
1647716400000,2022-03-19 19:00:00,BTCG/USD,42082.61,42104.09,41996.53,42104.09,0.05128323,2159.2337314107
1647712800000,2022-03-19 18:00:00,BTCG/USD,41899.0,42082.61,41899.0,42082.61,0.00494592,208.13722245120002
1647709200000,2022-03-19 17:00:00,BTCG/USD,42031.29,42031.29,41836.58,41899.0,0.57769914,24205.01626686
1647705600000,2022-03-19 16:00:00,BTCG/USD,41984.23,42156.11,41863.72,42031.29,0.15240366,6405.7224305214
1647702000000,2022-03-19 15:00:00,BTCG/USD,41843.75,42019.56,41817.32,41984.23,0.4530426,19020.644718198004
1647698400000,2022-03-19 14:00:00,BTCG/USD,41807.66,41859.7,41757.94,41843.75,0.03182362,1331.6195993749998
1647694800000,2022-03-19 13:00:00,BTCG/USD,41832.07,41876.75,41788.01,41807.66,0.41846125,17494.885663175002
1647691200000,2022-03-19 12:00:00,BTCG/USD,41766.17,41832.07,41740.0,41832.07,0.3609154,15097.838276878
1647687600000,2022-03-19 11:00:00,BTCG/USD,41720.49,41790.06,41720.49,41766.17,0.006158,257.19607486
1647684000000,2022-03-19 10:00:00,BTCG/USD,41702.38,41720.49,41675.62,41720.49,0.00770297,321.3716828553
1647680400000,2022-03-19 09:00:00,BTCG/USD,41702.38,41719.92,41702.38,41702.38,0.02889185,1204.858907603
1647676800000,2022-03-19 08:00:00,BTCG/USD,41673.27,41739.18,41663.25,41702.38,0.10823621,4513.707559179799
1647673200000,2022-03-19 07:00:00,BTCG/USD,41788.32,41788.32,41673.27,41673.27,0.00892322,371.8597563294
1647669600000,2022-03-19 06:00:00,BTCG/USD,41783.68,41788.32,41776.19,41788.32,0.00364334,152.2490577888
1647666000000,2022-03-19 05:00:00,BTCG/USD,41958.67,41958.67,41783.68,41783.68,0.0012,50.140415999999995
1647662400000,2022-03-19 04:00:00,BTCG/USD,41728.46,41958.68,41728.46,41958.67,0.42739205,17932.8019865735
1647658800000,2022-03-19 03:00:00,BTCG/USD,41775.26,41775.26,41668.43,41728.46,0.12569211,5244.9381844506
1647655200000,2022-03-19 02:00:00,BTCG/USD,41775.01,41816.21,41695.92,41775.26,0.00941491,393.3103131266
1647651600000,2022-03-19 01:00:00,BTCG/USD,41965.27,41965.27,41775.01,41775.01,0.05518221,2305.2373745721
1647648000000,2022-03-19 00:00:00,BTCG/USD,41847.41,41965.27,41000.0,41965.27,0.00134779,56.5603712533
1647644400000,2022-03-18 23:00:00,BTCG/USD,41708.41,41868.76,41708.41,41847.41,0.01593724,666.9322165484
1647640800000,2022-03-18 22:00:00,BTCG/USD,41715.09,41823.92,41708.41,41708.41,0.48290079,20141.0241386439
1647637200000,2022-03-18 21:00:00,BTCG/USD,41875.0,41875.0,41715.09,41715.09,0.18044503,7527.280666502699
1647633600000,2022-03-18 20:00:00,BTCG/USD,42000.0,42312.5,41875.0,41875.0,0.72116518,30198.791912499997
1647630000000,2022-03-18 19:00:00,BTCG/USD,41800.0,42000.0,41800.0,42000.0,0.11423025,4797.6705
1647626400000,2022-03-18 18:00:00,BTCG/USD,41564.0,41800.0,41564.0,41800.0,0.32289854,13497.158972000001
1647622800000,2022-03-18 17:00:00,BTCG/USD,41403.18,41564.13,41374.34,41564.0,0.26920558,11189.26072712
1647619200000,2022-03-18 16:00:00,BTCG/USD,41059.44,41437.5,40930.2,41403.18,0.56018234,23193.3302558412
1647615600000,2022-03-18 15:00:00,BTCG/USD,40608.94,41059.44,40608.94,41059.44,0.31322997,12861.047159416801
1647612000000,2022-03-18 14:00:00,BTCG/USD,40477.52,40786.92,40477.52,40608.94,0.28483293,11566.7633643942
1647608400000,2022-03-18 13:00:00,BTCG/USD,40434.94,40477.52,40433.69,40477.52,0.00574105,232.383466196
1647604800000,2022-03-18 12:00:00,BTCG/USD,40390.03,40434.94,40390.03,40434.94,0.0014114,57.069874316
1647601200000,2022-03-18 11:00:00,BTCG/USD,40564.23,40564.23,40301.53,40390.03,0.00504781,203.8811973343
1647597600000,2022-03-18 10:00:00,BTCG/USD,40557.57,40564.23,40557.57,40564.23,0.24567251,9965.5162003173
1647594000000,2022-03-18 09:00:00,BTCG/USD,40639.64,40639.64,40525.0,40557.57,0.20663717,8380.7014868769
1647590400000,2022-03-18 08:00:00,BTCG/USD,40701.59,40728.63,40578.36,40639.64,0.17777816,7224.840422262399
1647586800000,2022-03-18 07:00:00,BTCG/USD,40739.45,40739.45,40701.59,40701.59,0.00270798,110.2190916882
1647583200000,2022-03-18 06:00:00,BTCG/USD,40739.45,40739.45,40739.45,40739.45,0.0,0.0
1647579600000,2022-03-18 05:00:00,BTCG/USD,40564.47,40830.92,40564.47,40739.45,0.61800478,25177.174834571
1647576000000,2022-03-18 04:00:00,BTCG/USD,40517.15,40564.47,40460.85,40564.47,0.00202442,82.1195243574
1647572400000,2022-03-18 03:00:00,BTCG/USD,40524.43,40590.12,40492.6,40517.15,0.0045763,185.418633545
1647568800000,2022-03-18 02:00:00,BTCG/USD,40509.81,40631.11,40486.15,40524.43,0.36818606,14920.530215445799
1647565200000,2022-03-18 01:00:00,BTCG/USD,40344.0,40509.81,40307.69,40509.81,0.03124077,1265.5576569537
1647561600000,2022-03-18 00:00:00,BTCG/USD,40961.82,40961.82,40344.0,40344.0,0.05610711,2263.58524584
1647558000000,2022-03-17 23:00:00,BTCG/USD,40999.92,40999.92,40902.33,40961.82,0.02656481,1088.1429655542001
1647554400000,2022-03-17 22:00:00,BTCG/USD,40673.47,40999.93,40673.47,40999.92,0.10453007,4285.7245075944
1647550800000,2022-03-17 21:00:00,BTCG/USD,40754.35,40834.8,40673.47,40673.47,0.12974118,5277.023992494601
1647547200000,2022-03-17 20:00:00,BTCG/USD,40829.17,40829.17,40676.44,40754.35,0.10196488,4155.512407228
1647543600000,2022-03-17 19:00:00,BTCG/USD,40779.79,40893.04,40723.78,40829.17,0.0328985,1343.2184492449999
1647540000000,2022-03-17 18:00:00,BTCG/USD,40744.39,40839.77,40744.39,40779.79,0.01425265,581.2200739435
1647536400000,2022-03-17 17:00:00,BTCG/USD,40868.75,40868.75,40725.34,40744.39,2.46030915,100243.7955281685
1647532800000,2022-03-17 16:00:00,BTCG/USD,40987.4,40987.4,40696.81,40868.75,0.08500708,3474.13310075
1647529200000,2022-03-17 15:00:00,BTCG/USD,40817.26,41033.02,40817.26,40987.4,0.85325312,34972.626930688
1647525600000,2022-03-17 14:00:00,BTCG/USD,41119.13,41119.13,40817.26,40817.26,0.52602679,21470.9722543954
1647522000000,2022-03-17 13:00:00,BTCG/USD,41027.58,41119.13,40986.2,41119.13,0.0057464,236.28696863199997
1647518400000,2022-03-17 12:00:00,BTCG/USD,40800.54,41027.58,40800.54,41027.58,0.0001617,6.634159686
1647514800000,2022-03-17 11:00:00,BTCG/USD,40562.5,40800.54,40562.5,40800.54,0.00104665,42.703885191000005
1647511200000,2022-03-17 10:00:00,BTCG/USD,40774.9,40831.46,40562.5,40562.5,0.00256484,104.0363225
1647507600000,2022-03-17 09:00:00,BTCG/USD,40861.8,40861.8,40774.9,40774.9,0.00255457,104.162336293
1647504000000,2022-03-17 08:00:00,BTCG/USD,40757.93,40861.8,40757.93,40861.8,0.02385676,974.8301557680002
1647500400000,2022-03-17 07:00:00,BTCG/USD,40797.74,40797.74,40746.04,40757.93,0.02320879,945.9422382047001
1647496800000,2022-03-17 06:00:00,BTCG/USD,41073.21,41078.03,40721.81,40797.74,0.12759585,5205.622313379
1647493200000,2022-03-17 05:00:00,BTCG/USD,41349.77,41437.5,41073.2,41073.21,0.18428365,7569.1210560165
1647489600000,2022-03-17 04:00:00,BTCG/USD,41082.32,41349.77,41047.24,41349.77,0.01325379,548.0411681282999
1647486000000,2022-03-17 03:00:00,BTCG/USD,41100.65,41110.5,41011.46,41082.32,0.40793708,16759.0016604256
1647482400000,2022-03-17 02:00:00,BTCG/USD,41119.45,41339.9,41025.65,41100.65,0.03586356,1474.015627314
1647478800000,2022-03-17 01:00:00,BTCG/USD,41054.98,41119.45,40969.11,41119.45,0.05661931,2328.1548865795
1647475200000,2022-03-17 00:00:00,BTCG/USD,41200.0,41200.0,40882.66,41054.98,0.09742755,3999.8861166990005
1647471600000,2022-03-16 23:00:00,BTCG/USD,40910.19,41200.0,40910.19,41200.0,1.00025903,41210.672036
1647468000000,2022-03-16 22:00:00,BTCG/USD,41133.23,41164.32,40910.19,40910.19,1.9746903,80784.95536415701
1647464400000,2022-03-16 21:00:00,BTCG/USD,41248.96,41324.72,41000.0,41133.23,0.00029514,12.1400615022
1647460800000,2022-03-16 20:00:00,BTCG/USD,40859.57,41437.5,40839.66,41248.96,0.18084075,7459.49286312
1647457200000,2022-03-16 19:00:00,BTCG/USD,39991.0,40859.57,39938.87,40859.57,0.01364312,557.4520166584
1647453600000,2022-03-16 18:00:00,BTCG/USD,40434.54,40434.54,39372.42,39991.0,1.33973571,53577.37077861
1647450000000,2022-03-16 17:00:00,BTCG/USD,40345.28,40566.53,40238.23,40434.54,0.14491427,5859.541846885801
1647446400000,2022-03-16 16:00:00,BTCG/USD,40629.49,40729.75,40125.0,40345.28,2.43296744,98158.7525976832
1647442800000,2022-03-16 15:00:00,BTCG/USD,40765.33,40831.72,40578.53,40629.49,0.03151086,1280.2701712614
1647439200000,2022-03-16 14:00:00,BTCG/USD,40384.03,40765.33,40384.03,40765.33,0.00731763,298.30560176790004
1647435600000,2022-03-16 13:00:00,BTCG/USD,40412.89,40412.89,40384.02,40384.03,0.05,2019.2015000000001
1647432000000,2022-03-16 12:00:00,BTCG/USD,40611.28,40694.0,40395.59,40412.89,0.06229809,2517.6458583801
1647428400000,2022-03-16 11:00:00,BTCG/USD,40383.93,40611.28,40383.93,40611.28,0.03562468,1446.7638543904
1647424800000,2022-03-16 10:00:00,BTCG/USD,40550.53,40550.53,40224.53,40383.93,0.24986305,10090.4519207865
1647421200000,2022-03-16 09:00:00,BTCG/USD,40429.18,40721.13,40429.18,40550.53,0.60583224,24566.8184230872
1647417600000,2022-03-16 08:00:00,BTCG/USD,39576.49,40429.18,39576.49,40429.18,0.06087255,2461.027281009
1647414000000,2022-03-16 07:00:00,BTCG/USD,39486.05,39643.38,39473.44,39576.49,0.38032696,15052.006129170399
1647410400000,2022-03-16 06:00:00,BTCG/USD,39299.27,39486.05,39299.27,39486.05,0.34098841,13464.285406680501
1647406800000,2022-03-16 05:00:00,BTCG/USD,39089.71,39330.54,38993.68,39299.27,2.15787881,84803.0619814687
1647403200000,2022-03-16 04:00:00,BTCG/USD,39215.92,39215.92,38994.11,39089.71,0.14588407,5702.5659899197
1647399600000,2022-03-16 03:00:00,BTCG/USD,40787.2,40787.2,39026.85,39215.92,0.28885278,11327.627512257599
1647396000000,2022-03-16 02:00:00,BTCG/USD,39565.08,41715.88,39565.08,40787.2,0.89508776,36508.123484671996
1647392400000,2022-03-16 01:00:00,BTCG/USD,39239.26,39565.08,39239.26,39565.08,0.00503733,199.30236443639998
1647388800000,2022-03-16 00:00:00,BTCG/USD,39278.62,39361.36,39239.26,39239.26,0.13940637,5470.2027980862
1647385200000,2022-03-15 23:00:00,BTCG/USD,39966.67,39966.67,39267.85,39278.62,0.39628024,15565.3409604688
1647381600000,2022-03-15 22:00:00,BTCG/USD,39346.4,39966.67,39346.4,39966.67,0.0044039,176.00921801299998
1647378000000,2022-03-15 21:00:00,BTCG/USD,39458.01,39572.42,39346.4,39346.4,0.00379346,149.258994544
1647374400000,2022-03-15 20:00:00,BTCG/USD,39622.21,39765.15,39458.01,39458.01,0.25729763,10152.452457516301
1647370800000,2022-03-15 19:00:00,BTCG/USD,39337.15,39844.07,39337.15,39622.21,0.02256682,894.1472810722
1647367200000,2022-03-15 18:00:00,BTCG/USD,39210.03,39376.53,39205.68,39337.15,0.09479438,3728.940745217
1647363600000,2022-03-15 17:00:00,BTCG/USD,39207.73,39234.7,39207.73,39210.03,0.00772555,302.9190472665
1647360000000,2022-03-15 16:00:00,BTCG/USD,38999.4,39242.07,38999.4,39207.73,0.28059821,11001.6188561633
1647356400000,2022-03-15 15:00:00,BTCG/USD,39044.74,39250.0,38999.4,38999.4,0.24413707,9521.199247758
1647352800000,2022-03-15 14:00:00,BTCG/USD,38713.87,39044.74,38713.87,39044.74,0.03217178,1256.1387854371999
1647349200000,2022-03-15 13:00:00,BTCG/USD,38818.13,38825.42,38713.87,38713.87,0.07028922,2721.1677254814003
1647345600000,2022-03-15 12:00:00,BTCG/USD,38706.33,38818.13,38706.33,38818.13,0.00015988,6.2062426244
1647342000000,2022-03-15 11:00:00,BTCG/USD,38671.05,38706.33,38648.62,38706.33,0.00244968,94.81812247440001
1647338400000,2022-03-15 10:00:00,BTCG/USD,38411.31,38671.05,38411.31,38671.05,0.0211242,816.89499441
1647334800000,2022-03-15 09:00:00,BTCG/USD,38411.31,38411.31,38411.31,38411.31,0.0,0.0
1647331200000,2022-03-15 08:00:00,BTCG/USD,38415.39,38424.91,38411.31,38411.31,0.00112187,43.0924963497
1647327600000,2022-03-15 07:00:00,BTCG/USD,38930.86,38930.86,38236.85,38415.39,0.02593816,996.4245322823999
1647324000000,2022-03-15 06:00:00,BTCG/USD,38777.62,38930.86,38738.39,38930.86,0.44827213,17451.6195349318
1647320400000,2022-03-15 05:00:00,BTCG/USD,38812.66,38812.66,38770.13,38777.62,0.0288896,1120.2699307520002
1647316800000,2022-03-15 04:00:00,BTCG/USD,38806.51,38853.7,38736.48,38812.66,0.15184477,5893.4994307882
1647313200000,2022-03-15 03:00:00,BTCG/USD,38840.76,38940.28,38641.0,38806.51,0.21210445,8231.0334599695
1647309600000,2022-03-15 02:00:00,BTCG/USD,38840.76,38840.76,38840.76,38840.76,0.0,0.0
1647306000000,2022-03-15 01:00:00,BTCG/USD,39430.54,39430.54,38812.5,38840.76,0.12668227,4920.435645325201
1647302400000,2022-03-15 00:00:00,BTCG/USD,39610.47,39672.0,39430.54,39430.54,0.00575235,226.818266769
1647298800000,2022-03-14 23:00:00,BTCG/USD,39640.5,39725.94,39537.82,39610.47,0.04766482,1888.0259226654
1647295200000,2022-03-14 22:00:00,BTCG/USD,38606.23,39687.5,38606.23,39640.5,1.55497073,61639.817222565
1647291600000,2022-03-14 21:00:00,BTCG/USD,38787.88,38787.88,38606.23,38606.23,0.00781246,301.60962762580004
1647288000000,2022-03-14 20:00:00,BTCG/USD,38742.03,38880.24,38742.03,38787.88,0.88493304,34324.67656355519
1647284400000,2022-03-14 19:00:00,BTCG/USD,38691.81,38775.67,38691.81,38742.03,0.02002241,775.7088088923
1647280800000,2022-03-14 18:00:00,BTCG/USD,38818.89,38818.89,38525.71,38691.81,0.13200364,5107.4597581884
1647277200000,2022-03-14 17:00:00,BTCG/USD,38953.88,38953.88,38689.88,38818.89,0.2559564,9935.943336395998
1647273600000,2022-03-14 16:00:00,BTCG/USD,38896.5,39025.86,38896.5,38953.88,0.00819503,319.22821521640003
1647270000000,2022-03-14 15:00:00,BTCG/USD,38895.58,39127.31,38895.58,38896.5,0.02739998,1065.76332207
1647266400000,2022-03-14 14:00:00,BTCG/USD,38655.21,38934.95,38655.21,38895.58,0.04224259,1643.0500387522
1647262800000,2022-03-14 13:00:00,BTCG/USD,38777.26,38858.91,38655.21,38655.21,0.00854656,330.3690715776
1647259200000,2022-03-14 12:00:00,BTCG/USD,38938.31,38938.31,38759.1,38777.26,0.07146555,2771.238213393
1647255600000,2022-03-14 11:00:00,BTCG/USD,39060.02,39060.02,38938.31,38938.31,0.00053407,20.7957832217
1647252000000,2022-03-14 10:00:00,BTCG/USD,39106.0,39106.0,39060.02,39060.02,0.14697501,5740.846830100199
1647248400000,2022-03-14 09:00:00,BTCG/USD,39089.19,39106.0,39089.19,39106.0,0.1,3910.6000000000004
1647244800000,2022-03-14 08:00:00,BTCG/USD,39042.34,39089.19,38945.12,39089.19,0.08910259,3482.9480700021
1647241200000,2022-03-14 07:00:00,BTCG/USD,38630.25,39093.99,38630.25,39042.34,0.00372714,145.5162671076
1647237600000,2022-03-14 06:00:00,BTCG/USD,38534.79,38630.25,38507.08,38630.25,0.14198218,5484.807108945
1647234000000,2022-03-14 05:00:00,BTCG/USD,38505.38,38630.25,38505.38,38534.79,0.01795452,691.8736577508
1647230400000,2022-03-14 04:00:00,BTCG/USD,38175.2,38750.0,38175.2,38505.38,0.30180842,11621.2478992996
1647226800000,2022-03-14 03:00:00,BTCG/USD,38068.56,38175.2,38000.0,38175.2,0.10387684,3965.519142368
1647223200000,2022-03-14 02:00:00,BTCG/USD,38011.45,38119.67,38011.45,38068.56,0.00717577,273.17123079119995
1647219600000,2022-03-14 01:00:00,BTCG/USD,37853.73,38144.1,37853.73,38011.45,0.05130537,1950.1915064865
1647216000000,2022-03-14 00:00:00,BTCG/USD,37822.1,37865.4,37805.05,37853.73,0.2812288,10645.559063424002
1647212400000,2022-03-13 23:00:00,BTCG/USD,37644.14,37864.17,37644.14,37822.1,0.29640682,11210.728386722
1647208800000,2022-03-13 22:00:00,BTCG/USD,38781.39,38781.39,37644.14,37644.14,0.4940989,18599.928165446
1647205200000,2022-03-13 21:00:00,BTCG/USD,38690.2,38781.39,38690.2,38781.39,0.00028265,10.9615598835
1647201600000,2022-03-13 20:00:00,BTCG/USD,38900.0,38900.0,38670.27,38690.2,0.11659482,4511.076904764
1647198000000,2022-03-13 19:00:00,BTCG/USD,38984.11,39050.45,38900.0,38900.0,0.07440263,2894.262307
1647194400000,2022-03-13 18:00:00,BTCG/USD,38965.67,39028.36,38965.67,38984.11,0.11581647,4515.0020062917
1647190800000,2022-03-13 17:00:00,BTCG/USD,38965.67,38965.67,38965.67,38965.67,0.0,0.0
1647187200000,2022-03-13 16:00:00,BTCG/USD,38960.52,39011.07,38921.6,38965.67,0.00462423,180.1862201841
1647183600000,2022-03-13 15:00:00,BTCG/USD,38815.41,39118.53,38815.41,38960.52,0.92168505,35909.328824225995
1647180000000,2022-03-13 14:00:00,BTCG/USD,38713.64,38817.46,38713.64,38815.41,0.01909577,741.2101418157001
1647176400000,2022-03-13 13:00:00,BTCG/USD,38099.82,39090.7,38099.82,38713.64,0.00774968,300.0183216352
1647172800000,2022-03-13 12:00:00,BTCG/USD,39090.7,39090.7,38099.82,38099.82,0.0068927,262.610629314
1647169200000,2022-03-13 11:00:00,BTCG/USD,39029.48,39090.7,39029.48,39090.7,0.00010196,3.985687772
1647165600000,2022-03-13 10:00:00,BTCG/USD,39107.1,39107.1,39029.48,39029.48,0.01516616,591.9273383968
1647162000000,2022-03-13 09:00:00,BTCG/USD,39107.1,39107.1,39107.1,39107.1,0.0,0.0
1647158400000,2022-03-13 08:00:00,BTCG/USD,39102.02,39107.1,39035.52,39107.1,0.00111621,43.651736091000004
1647154800000,2022-03-13 07:00:00,BTCG/USD,39176.31,39176.31,39102.02,39102.02,0.00584897,228.7065419194
1647151200000,2022-03-13 06:00:00,BTCG/USD,39168.51,39176.31,39131.17,39176.31,0.00136485,53.46978670349999
1647147600000,2022-03-13 05:00:00,BTCG/USD,39118.83,39168.51,39118.83,39168.51,0.00096781,37.9076756631
1647144000000,2022-03-13 04:00:00,BTCG/USD,39225.85,39264.97,39118.83,39118.83,0.32407782,12677.545147350602
