https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUBE,Volume USD
1647957600000,2022-03-22 14:00:00,CUBE/USD,6.4007,6.4106,6.3924,6.4071,186.965824,1197.9087309504
1647954000000,2022-03-22 13:00:00,CUBE/USD,6.3562,6.445,6.3319,6.4007,5545.690803,35496.3031227621
1647950400000,2022-03-22 12:00:00,CUBE/USD,6.3558,6.3609,6.3214,6.3562,591.840524,3761.8567386488
1647946800000,2022-03-22 11:00:00,CUBE/USD,6.3642,6.3642,6.3414,6.3558,17.671318,112.31536294440001
1647943200000,2022-03-22 10:00:00,CUBE/USD,6.3707,6.3715,6.361,6.3642,4.986154,31.7328812868
1647939600000,2022-03-22 09:00:00,CUBE/USD,6.3967,6.3974,6.3417,6.3707,860.062501,5479.2001751207
1647936000000,2022-03-22 08:00:00,CUBE/USD,6.4012,6.4082,6.3689,6.3967,893.969085,5718.4520460195
1647932400000,2022-03-22 07:00:00,CUBE/USD,6.3895,6.4043,6.3895,6.4012,21.687787,138.8278621444
1647928800000,2022-03-22 06:00:00,CUBE/USD,6.3895,6.4236,6.3895,6.3895,450.137961,2876.1565018095002
1647925200000,2022-03-22 05:00:00,CUBE/USD,6.4,6.4,6.3634,6.3895,44.753651,285.95345306449997
1647921600000,2022-03-22 04:00:00,CUBE/USD,6.3621,6.413,6.3621,6.4,243.725514,1559.8432896000002
1647918000000,2022-03-22 03:00:00,CUBE/USD,6.2745,6.403,6.2745,6.3621,1164.253084,7407.0945457164
1647914400000,2022-03-22 02:00:00,CUBE/USD,6.1933,6.2927,6.1933,6.2745,1632.850379,10245.319703035499
1647910800000,2022-03-22 01:00:00,CUBE/USD,6.2095,6.2095,6.1933,6.1933,15.59759,96.600554147
1647907200000,2022-03-22 00:00:00,CUBE/USD,6.2072,6.2254,6.1786,6.2095,461.316496,2864.544781912
1647903600000,2022-03-21 23:00:00,CUBE/USD,6.2093,6.2205,6.2072,6.2072,150.057515,931.437007108
1647900000000,2022-03-21 22:00:00,CUBE/USD,6.2273,6.2273,6.2093,6.2093,12.086444,75.0483567292
1647896400000,2022-03-21 21:00:00,CUBE/USD,6.2278,6.2289,6.2125,6.2273,24.809825,154.4982232225
1647892800000,2022-03-21 20:00:00,CUBE/USD,6.2299,6.232,6.2162,6.2278,39.202677,244.14643182060001
1647889200000,2022-03-21 19:00:00,CUBE/USD,6.2657,6.2657,6.2188,6.2299,2338.781262,14570.3733841338
1647885600000,2022-03-21 18:00:00,CUBE/USD,6.267,6.2697,6.2568,6.2657,103.808679,650.4340400103
1647882000000,2022-03-21 17:00:00,CUBE/USD,6.2714,6.2778,6.2568,6.267,136.592274,856.023781158
1647878400000,2022-03-21 16:00:00,CUBE/USD,6.2732,6.2889,6.2704,6.2714,98.159994,615.6005863716
1647874800000,2022-03-21 15:00:00,CUBE/USD,6.213,6.2921,6.213,6.2732,842.059688,5282.408834761601
1647871200000,2022-03-21 14:00:00,CUBE/USD,6.2211,6.2305,6.1957,6.213,349.759102,2173.053300726
1647867600000,2022-03-21 13:00:00,CUBE/USD,6.1648,6.2411,6.1648,6.2211,2837.255869,17650.8524866359
1647864000000,2022-03-21 12:00:00,CUBE/USD,6.0535,6.1779,6.0461,6.1648,2423.776992,14942.100400281599
1647860400000,2022-03-21 11:00:00,CUBE/USD,6.1156,6.1156,6.0535,6.0535,3417.134725,20685.6250577875
1647856800000,2022-03-21 10:00:00,CUBE/USD,6.1207,6.1207,6.0737,6.1156,86.128931,526.7300904235999
1647853200000,2022-03-21 09:00:00,CUBE/USD,6.1022,6.1305,6.0582,6.1207,285.399164,1746.8426630948
1647849600000,2022-03-21 08:00:00,CUBE/USD,6.1186,6.1186,6.0663,6.1022,64.179058,391.63344772759996
1647846000000,2022-03-21 07:00:00,CUBE/USD,6.1306,6.1306,6.0803,6.1186,64.726958,396.0383652188
1647842400000,2022-03-21 06:00:00,CUBE/USD,6.1403,6.1403,6.1306,6.1306,49.003595,300.421439507
1647838800000,2022-03-21 05:00:00,CUBE/USD,6.1503,6.1503,6.0935,6.1403,47.944562,294.3939940486
1647835200000,2022-03-21 04:00:00,CUBE/USD,6.1342,6.1768,6.1167,6.1503,174.195094,1071.3520866282
1647831600000,2022-03-21 03:00:00,CUBE/USD,6.0941,6.1923,6.0941,6.1342,581.126645,3564.747065759
1647828000000,2022-03-21 02:00:00,CUBE/USD,6.1369,6.153,6.091,6.0941,311.990824,1901.3032805383998
1647824400000,2022-03-21 01:00:00,CUBE/USD,6.1475,6.1475,6.0879,6.1369,378.344423,2321.8618895087
1647820800000,2022-03-21 00:00:00,CUBE/USD,6.0836,6.1878,6.002,6.1475,1258.220766,7734.912158984999
1647817200000,2022-03-20 23:00:00,CUBE/USD,6.0948,6.1007,6.0836,6.0836,23.523365,143.10674331399997
1647813600000,2022-03-20 22:00:00,CUBE/USD,6.1061,6.1061,6.0592,6.0948,182.794092,1114.0934319216
1647810000000,2022-03-20 21:00:00,CUBE/USD,6.0838,6.1462,6.0698,6.1061,726.094412,4433.6050891132
1647806400000,2022-03-20 20:00:00,CUBE/USD,6.0952,6.1158,6.0751,6.0838,220.954787,1344.2447331506
1647802800000,2022-03-20 19:00:00,CUBE/USD,6.026,6.1019,6.0019,6.0952,829.693019,5057.144889408801
1647799200000,2022-03-20 18:00:00,CUBE/USD,6.0219,6.0496,5.9799,6.026,407.769439,2457.218639414
1647795600000,2022-03-20 17:00:00,CUBE/USD,6.0326,6.0408,6.0219,6.0219,143.01717,861.2350960229999
1647792000000,2022-03-20 16:00:00,CUBE/USD,6.0042,6.0743,5.9873,6.0326,634.897435,3830.082266381
1647788400000,2022-03-20 15:00:00,CUBE/USD,5.9887,6.0201,5.9572,6.0042,710.470239,4265.8054090038
1647784800000,2022-03-20 14:00:00,CUBE/USD,6.0027,6.0027,5.8357,5.9887,3377.76196,20228.403049851997
1647781200000,2022-03-20 13:00:00,CUBE/USD,6.0309,6.0782,5.9725,6.0027,1186.259749,7120.7613953223
1647777600000,2022-03-20 12:00:00,CUBE/USD,6.0588,6.0841,6.0195,6.0309,569.641628,3435.4516943052
1647774000000,2022-03-20 11:00:00,CUBE/USD,6.096,6.1128,6.0588,6.0588,609.834892,3694.8676436496
1647770400000,2022-03-20 10:00:00,CUBE/USD,6.0827,6.1128,6.07,6.096,149.395761,910.7165590559999
1647766800000,2022-03-20 09:00:00,CUBE/USD,6.131,6.1403,6.0827,6.0827,3718.63986,22619.370676422
1647763200000,2022-03-20 08:00:00,CUBE/USD,6.0972,6.1656,6.0833,6.131,2680.634251,16434.968592881
1647759600000,2022-03-20 07:00:00,CUBE/USD,6.1258,6.1258,6.0874,6.0972,314.045429,1914.7977896988
1647756000000,2022-03-20 06:00:00,CUBE/USD,6.3372,6.3474,6.071,6.1258,18665.838905,114343.195964249
1647752400000,2022-03-20 05:00:00,CUBE/USD,6.336,6.3492,6.3359,6.3372,56.070045,355.32708917400004
1647748800000,2022-03-20 04:00:00,CUBE/USD,6.3473,6.3473,6.3356,6.336,27.031266,171.270101376
1647745200000,2022-03-20 03:00:00,CUBE/USD,6.3373,6.3506,6.3373,6.3473,11.664461,74.0378333053
1647741600000,2022-03-20 02:00:00,CUBE/USD,6.3482,6.3617,6.313,6.3373,1371.431979,8691.1758805167
1647738000000,2022-03-20 01:00:00,CUBE/USD,6.35,6.3564,6.3424,6.3482,962.580247,6110.6519240054
1647734400000,2022-03-20 00:00:00,CUBE/USD,6.3163,6.3601,6.3108,6.35,1854.558038,11776.4435413
1647730800000,2022-03-19 23:00:00,CUBE/USD,6.3182,6.3362,6.28,6.3163,1499.956703,9474.1765231589
1647727200000,2022-03-19 22:00:00,CUBE/USD,6.5129,6.5129,6.2697,6.3182,2752.368701,17390.015926658198
1647723600000,2022-03-19 21:00:00,CUBE/USD,6.678,6.678,6.5129,6.5129,1308.683317,8523.3235752893
1647720000000,2022-03-19 20:00:00,CUBE/USD,6.6935,6.7081,6.6422,6.678,1941.407822,12964.721435316
1647716400000,2022-03-19 19:00:00,CUBE/USD,6.6936,6.7318,6.6897,6.6935,182.917046,1224.355247401
1647712800000,2022-03-19 18:00:00,CUBE/USD,6.6971,6.7095,6.6921,6.6936,41.402807,277.13382893520003
1647709200000,2022-03-19 17:00:00,CUBE/USD,6.7028,6.7135,6.6833,6.6971,369.440084,2474.1771865564
1647705600000,2022-03-19 16:00:00,CUBE/USD,6.692,6.7081,6.6814,6.7028,257.852855,1728.3361164939997
1647702000000,2022-03-19 15:00:00,CUBE/USD,6.6654,6.7087,6.6654,6.692,563.482452,3770.824568784
1647698400000,2022-03-19 14:00:00,CUBE/USD,6.6641,6.6813,6.6401,6.6654,794.513333,5295.7491697782
1647694800000,2022-03-19 13:00:00,CUBE/USD,6.702,6.702,6.6612,6.6641,223.951745,1492.4368238545
1647691200000,2022-03-19 12:00:00,CUBE/USD,6.4215,6.702,6.4214,6.702,8047.897316,53937.007811831994
1647687600000,2022-03-19 11:00:00,CUBE/USD,6.434,6.434,6.3808,6.4215,42.236092,271.219064778
1647684000000,2022-03-19 10:00:00,CUBE/USD,6.4303,6.4523,6.3908,6.434,344.544538,2216.799557492
1647680400000,2022-03-19 09:00:00,CUBE/USD,6.4432,6.4432,6.4,6.4303,241.75868,1554.580840004
1647676800000,2022-03-19 08:00:00,CUBE/USD,6.4629,6.4629,6.4106,6.4432,44.122356,284.28916417920004
1647673200000,2022-03-19 07:00:00,CUBE/USD,6.48,6.48,6.4335,6.4629,2.08528,13.476956112000002
1647669600000,2022-03-19 06:00:00,CUBE/USD,6.4919,6.4919,6.4436,6.48,4.84457,31.392813600000004
1647666000000,2022-03-19 05:00:00,CUBE/USD,6.6017,6.6017,6.4266,6.4919,1142.183581,7414.9415894939
1647662400000,2022-03-19 04:00:00,CUBE/USD,6.5375,6.6195,6.5003,6.6017,933.983023,6165.8757229391
1647658800000,2022-03-19 03:00:00,CUBE/USD,6.58,6.58,6.4972,6.5375,192.692739,1259.7287812124998
1647655200000,2022-03-19 02:00:00,CUBE/USD,6.5852,6.5868,6.536,6.58,438.883121,2887.85093618
1647651600000,2022-03-19 01:00:00,CUBE/USD,6.6507,6.6507,6.5813,6.5852,353.757795,2329.565831634
1647648000000,2022-03-19 00:00:00,CUBE/USD,6.65,6.7442,6.6029,6.6507,426.903658,2839.2081582605997
1647644400000,2022-03-18 23:00:00,CUBE/USD,6.7395,6.7395,6.6462,6.65,483.529196,3215.4691534000003
1647640800000,2022-03-18 22:00:00,CUBE/USD,6.7646,6.7646,6.7102,6.7395,2144.326153,14451.686108143498
1647637200000,2022-03-18 21:00:00,CUBE/USD,6.7568,6.7692,6.7494,6.7646,5.230801,35.3842764446
1647633600000,2022-03-18 20:00:00,CUBE/USD,6.7354,6.8073,6.7354,6.7568,1713.70058,11579.132078944
1647630000000,2022-03-18 19:00:00,CUBE/USD,6.7133,6.7354,6.6818,6.7354,704.271774,4743.552106599601
1647626400000,2022-03-18 18:00:00,CUBE/USD,6.71,6.7173,6.682,6.7133,271.064762,1819.7390667345999
1647622800000,2022-03-18 17:00:00,CUBE/USD,6.5362,6.7335,6.4923,6.71,4623.403328,31023.03633088
1647619200000,2022-03-18 16:00:00,CUBE/USD,6.4105,6.5877,6.3952,6.5362,2506.873807,16385.4285773134
1647615600000,2022-03-18 15:00:00,CUBE/USD,6.5094,6.5206,6.39,6.4105,1018.930085,6531.8513098925
1647612000000,2022-03-18 14:00:00,CUBE/USD,6.468,6.5161,6.4606,6.5094,182.594593,1188.5812436742
1647608400000,2022-03-18 13:00:00,CUBE/USD,6.4833,6.5068,6.4568,6.468,231.738239,1498.882929852
1647604800000,2022-03-18 12:00:00,CUBE/USD,6.2342,6.5425,6.2128,6.4833,3230.11863,20941.828113879
1647601200000,2022-03-18 11:00:00,CUBE/USD,6.2007,6.2489,6.2007,6.2342,715.491287,4460.515781415401
1647597600000,2022-03-18 10:00:00,CUBE/USD,6.07,6.2147,6.07,6.2007,3993.201981,24760.647523586704
1647594000000,2022-03-18 09:00:00,CUBE/USD,6.1034,6.1034,6.0684,6.07,44.849299,272.23524493
1647590400000,2022-03-18 08:00:00,CUBE/USD,6.0995,6.1225,5.9987,6.1034,1340.365958,8180.7895880572005
1647586800000,2022-03-18 07:00:00,CUBE/USD,6.1657,6.1902,6.0611,6.0995,1012.138837,6173.5408362815
1647583200000,2022-03-18 06:00:00,CUBE/USD,6.1863,6.1863,6.1333,6.1657,9.693101,59.7647528357
1647579600000,2022-03-18 05:00:00,CUBE/USD,6.1951,6.1951,6.1427,6.1863,129.200248,799.2714942023999
1647576000000,2022-03-18 04:00:00,CUBE/USD,6.246,6.2679,6.135,6.1951,815.411663,5051.5567934513
1647572400000,2022-03-18 03:00:00,CUBE/USD,6.314,6.314,6.2432,6.246,329.999822,2061.178888212
1647568800000,2022-03-18 02:00:00,CUBE/USD,6.3984,6.3988,6.2207,6.314,2429.867517,15342.183502338
1647565200000,2022-03-18 01:00:00,CUBE/USD,6.42,6.435,6.3623,6.3984,512.335131,3278.1251021904
1647561600000,2022-03-18 00:00:00,CUBE/USD,6.7414,6.7414,6.42,6.42,6199.308414,39799.56001788
1647558000000,2022-03-17 23:00:00,CUBE/USD,6.7489,6.7628,6.7411,6.7414,166.714181,1123.8869797933999
1647554400000,2022-03-17 22:00:00,CUBE/USD,6.7558,6.7715,6.7165,6.7489,2056.145559,13876.7207631351
1647550800000,2022-03-17 21:00:00,CUBE/USD,6.7755,6.7864,6.7286,6.7558,1998.309468,13500.1791039144
1647547200000,2022-03-17 20:00:00,CUBE/USD,6.7875,6.7875,6.7743,6.7755,114.417224,775.2339012120001
1647543600000,2022-03-17 19:00:00,CUBE/USD,6.7902,6.7957,6.7748,6.7875,125.02196,848.5865535
1647540000000,2022-03-17 18:00:00,CUBE/USD,6.7774,6.7902,6.7748,6.7902,155.051065,1052.8277415629998
1647536400000,2022-03-17 17:00:00,CUBE/USD,6.7784,6.8044,6.7403,6.7774,1231.058961,8343.3790022814
1647532800000,2022-03-17 16:00:00,CUBE/USD,6.7755,6.7823,6.7522,6.7784,468.896047,3178.3649649848003
1647529200000,2022-03-17 15:00:00,CUBE/USD,6.7878,6.8269,6.7586,6.7755,2068.976454,14018.349964077
1647525600000,2022-03-17 14:00:00,CUBE/USD,6.8186,6.8201,6.7751,6.7878,1651.782097,11211.9665180166
1647522000000,2022-03-17 13:00:00,CUBE/USD,6.8052,6.8236,6.8052,6.8186,191.719321,1307.2573621706001
1647518400000,2022-03-17 12:00:00,CUBE/USD,6.7795,6.8065,6.77,6.8052,606.583156,4127.9196932112
1647514800000,2022-03-17 11:00:00,CUBE/USD,6.7814,6.7891,6.7559,6.7795,250.009229,1694.9375680055
1647511200000,2022-03-17 10:00:00,CUBE/USD,6.782,6.7928,6.7736,6.7814,216.453483,1467.8576496162
1647507600000,2022-03-17 09:00:00,CUBE/USD,6.7388,6.7988,6.7388,6.782,746.359823,5061.812319586
1647504000000,2022-03-17 08:00:00,CUBE/USD,6.7326,6.7654,6.7223,6.7388,304.146905,2049.585163414
1647500400000,2022-03-17 07:00:00,CUBE/USD,6.7268,6.7358,6.7218,6.7326,113.25202,762.480549852
1647496800000,2022-03-17 06:00:00,CUBE/USD,6.7264,6.7376,6.7232,6.7268,53.966996,363.0251886928
1647493200000,2022-03-17 05:00:00,CUBE/USD,6.7366,6.7646,6.722,6.7264,236.394501,1590.0839715263999
1647489600000,2022-03-17 04:00:00,CUBE/USD,6.7276,6.7366,6.7104,6.7366,401.021354,2701.5204533563997
1647486000000,2022-03-17 03:00:00,CUBE/USD,6.6726,6.748,6.6726,6.7276,833.576376,5607.9684271776
1647482400000,2022-03-17 02:00:00,CUBE/USD,6.6524,6.6883,6.6524,6.6726,710.801127,4742.8916000202
1647478800000,2022-03-17 01:00:00,CUBE/USD,6.6455,6.6591,6.6385,6.6524,398.591031,2651.5869746243998
1647475200000,2022-03-17 00:00:00,CUBE/USD,6.6285,6.7367,6.627,6.6455,4454.743294,29603.996560277
1647471600000,2022-03-16 23:00:00,CUBE/USD,6.83,6.83,6.5308,6.6285,6173.184418,40918.952914712994
1647468000000,2022-03-16 22:00:00,CUBE/USD,6.8617,6.8987,6.8037,6.83,5403.449552,36905.56044016
1647464400000,2022-03-16 21:00:00,CUBE/USD,6.734,7.4265,6.734,6.8617,29865.087192,204925.2687853464
1647460800000,2022-03-16 20:00:00,CUBE/USD,5.8796,6.734,5.8785,6.734,26699.350996,179793.429607064
1647457200000,2022-03-16 19:00:00,CUBE/USD,5.7566,5.8796,5.7566,5.8796,2141.890305,12593.458237277999
1647453600000,2022-03-16 18:00:00,CUBE/USD,5.7668,5.7759,5.7203,5.7566,3569.435625,20547.813118874998
1647450000000,2022-03-16 17:00:00,CUBE/USD,5.7645,5.7685,5.751,5.7668,70.409689,406.0385945252
1647446400000,2022-03-16 16:00:00,CUBE/USD,5.761,5.7899,5.7469,5.7645,488.583858,2816.441649441
1647442800000,2022-03-16 15:00:00,CUBE/USD,5.7387,5.7857,5.7311,5.761,813.384813,4685.909907693
1647439200000,2022-03-16 14:00:00,CUBE/USD,5.7304,5.7387,5.7304,5.7387,1.280127,7.3462648149
1647435600000,2022-03-16 13:00:00,CUBE/USD,5.7384,5.758,5.7226,5.7304,392.404711,2248.6359559144003
1647432000000,2022-03-16 12:00:00,CUBE/USD,5.6798,5.7587,5.6787,5.7384,1035.964022,5944.775943844801
1647428400000,2022-03-16 11:00:00,CUBE/USD,5.6479,5.6957,5.6456,5.6798,802.415541,4557.5597897718
1647424800000,2022-03-16 10:00:00,CUBE/USD,5.6218,5.6557,5.6172,5.6479,771.748896,4358.760589718399
1647421200000,2022-03-16 09:00:00,CUBE/USD,5.6019,5.637,5.6019,5.6218,545.401034,3066.1355329412
1647417600000,2022-03-16 08:00:00,CUBE/USD,5.6048,5.6048,5.6016,5.6019,19.639324,110.01752911559998
1647414000000,2022-03-16 07:00:00,CUBE/USD,5.6018,5.6048,5.5915,5.6048,70.127396,393.05002910080003
1647410400000,2022-03-16 06:00:00,CUBE/USD,5.5977,5.6158,5.5977,5.6018,131.119419,734.5047613541999
1647406800000,2022-03-16 05:00:00,CUBE/USD,5.5891,5.5977,5.5891,5.5977,73.163702,409.5484546854
1647403200000,2022-03-16 04:00:00,CUBE/USD,5.5742,5.6043,5.5742,5.5891,535.587938,2993.4545442758003
1647399600000,2022-03-16 03:00:00,CUBE/USD,5.7235,5.7284,5.5555,5.5742,4365.778186,24335.720764401198
1647396000000,2022-03-16 02:00:00,CUBE/USD,5.6144,5.7511,5.6144,5.7235,3867.593651,22136.172261498497
1647392400000,2022-03-16 01:00:00,CUBE/USD,5.6112,5.6173,5.6033,5.6144,5.459294,30.6506602336
1647388800000,2022-03-16 00:00:00,CUBE/USD,5.6082,5.6183,5.5792,5.6112,1010.904235,5672.385843432
1647385200000,2022-03-15 23:00:00,CUBE/USD,5.6104,5.6182,5.5744,5.6082,2039.927931,11440.3238226342
1647381600000,2022-03-15 22:00:00,CUBE/USD,5.6123,5.6283,5.5989,5.6104,333.844448,1873.0008910592
1647378000000,2022-03-15 21:00:00,CUBE/USD,5.6064,5.6159,5.5902,5.6123,120.353405,675.4594148815
1647374400000,2022-03-15 20:00:00,CUBE/USD,5.6046,5.6214,5.5959,5.6064,268.21916,1503.743898624
1647370800000,2022-03-15 19:00:00,CUBE/USD,5.5497,5.6176,5.5497,5.6046,3899.513054,21855.2108624484
1647367200000,2022-03-15 18:00:00,CUBE/USD,5.5754,5.5754,5.5352,5.5497,872.528613,4842.2720435660995
1647363600000,2022-03-15 17:00:00,CUBE/USD,5.5723,5.5899,5.5458,5.5754,374.392693,2087.3890205522002
1647360000000,2022-03-15 16:00:00,CUBE/USD,5.555,5.5952,5.5425,5.5723,1980.13081,11033.882912563002
1647356400000,2022-03-15 15:00:00,CUBE/USD,5.5659,5.5659,5.5308,5.555,446.724499,2481.5545919449996
1647352800000,2022-03-15 14:00:00,CUBE/USD,5.5406,5.5753,5.54,5.5659,405.669354,2257.9150574286
1647349200000,2022-03-15 13:00:00,CUBE/USD,5.5639,5.5669,5.5283,5.5406,1333.973792,7391.015191955201
1647345600000,2022-03-15 12:00:00,CUBE/USD,5.5616,5.565,5.5552,5.5639,97.981113,545.1571146207
1647342000000,2022-03-15 11:00:00,CUBE/USD,5.568,5.5684,5.5581,5.5616,50.358682,280.0748458112
1647338400000,2022-03-15 10:00:00,CUBE/USD,5.5635,5.591,5.5571,5.568,882.070219,4911.366979391999
1647334800000,2022-03-15 09:00:00,CUBE/USD,5.5962,5.5963,5.558,5.5635,291.331303,1620.8217042405001
1647331200000,2022-03-15 08:00:00,CUBE/USD,5.601,5.601,5.578,5.5962,175.138787,980.1116798094
1647327600000,2022-03-15 07:00:00,CUBE/USD,5.634,5.634,5.5994,5.601,197.789635,1107.8197456350001
1647324000000,2022-03-15 06:00:00,CUBE/USD,5.6299,5.634,5.623,5.634,4.029775,22.703752350000002
1647320400000,2022-03-15 05:00:00,CUBE/USD,5.633,5.633,5.623,5.6299,4.850236,27.3063436564
1647316800000,2022-03-15 04:00:00,CUBE/USD,5.6232,5.6554,5.6132,5.633,3253.718207,18328.194660031
1647313200000,2022-03-15 03:00:00,CUBE/USD,5.6381,5.6415,5.6067,5.6232,317.245734,1783.9362114288
1647309600000,2022-03-15 02:00:00,CUBE/USD,5.6258,5.6381,5.6251,5.6381,58.366143,329.0741508483
1647306000000,2022-03-15 01:00:00,CUBE/USD,5.6434,5.6451,5.6251,5.6258,93.37858,525.329215364
1647302400000,2022-03-15 00:00:00,CUBE/USD,5.6267,5.6566,5.6218,5.6434,185.140899,1044.8241494166
1647298800000,2022-03-14 23:00:00,CUBE/USD,5.6245,5.6352,5.5838,5.6267,901.568899,5072.857724003299
1647295200000,2022-03-14 22:00:00,CUBE/USD,5.5434,5.6266,5.5404,5.6245,3775.484304,21235.211467848003
1647291600000,2022-03-14 21:00:00,CUBE/USD,5.552,5.5527,5.5298,5.5434,158.90517,880.874919378
1647288000000,2022-03-14 20:00:00,CUBE/USD,5.5803,5.5803,5.5382,5.552,1040.489118,5776.795583136
1647284400000,2022-03-14 19:00:00,CUBE/USD,5.5999,5.5999,5.56,5.5803,486.113962,2712.6617421486003
1647280800000,2022-03-14 18:00:00,CUBE/USD,5.6078,5.6124,5.5865,5.5999,299.495784,1677.1464408216
1647277200000,2022-03-14 17:00:00,CUBE/USD,5.6206,5.6352,5.6078,5.6078,870.378753,4880.9099710734
1647273600000,2022-03-14 16:00:00,CUBE/USD,5.6828,5.6828,5.6011,5.6206,3631.748249,20412.6042083294
1647270000000,2022-03-14 15:00:00,CUBE/USD,5.7158,5.7158,5.6489,5.6828,742.81053,4221.243679884
1647266400000,2022-03-14 14:00:00,CUBE/USD,5.711,5.7158,5.7069,5.7158,28.26961,161.58343683799998
1647262800000,2022-03-14 13:00:00,CUBE/USD,5.7073,5.7121,5.7073,5.711,37.053267,211.611207837
1647259200000,2022-03-14 12:00:00,CUBE/USD,5.7106,5.7151,5.7073,5.7073,18.904587,107.8941493851
1647255600000,2022-03-14 11:00:00,CUBE/USD,5.7106,5.715,5.7106,5.7106,3.634263,20.7538222878
1647252000000,2022-03-14 10:00:00,CUBE/USD,5.7175,5.7348,5.7105,5.7106,140.895911,804.6001893566001
1647248400000,2022-03-14 09:00:00,CUBE/USD,5.7217,5.7217,5.7055,5.7175,11.050169,63.179341257500006
1647244800000,2022-03-14 08:00:00,CUBE/USD,5.7181,5.7217,5.7145,5.7217,5.380743,30.786997223100002
1647241200000,2022-03-14 07:00:00,CUBE/USD,5.7217,5.7217,5.7129,5.7181,57.253537,327.3814499197
1647237600000,2022-03-14 06:00:00,CUBE/USD,5.7242,5.7289,5.7164,5.7217,54.881744,314.0168746448
1647234000000,2022-03-14 05:00:00,CUBE/USD,5.7236,5.7266,5.7192,5.7242,62.022052,355.0266300584
1647230400000,2022-03-14 04:00:00,CUBE/USD,5.7421,5.7524,5.7236,5.7236,209.404462,1198.5473787032
1647226800000,2022-03-14 03:00:00,CUBE/USD,5.7546,5.7546,5.7417,5.7421,29.004157,166.5447699097
1647223200000,2022-03-14 02:00:00,CUBE/USD,5.7546,5.7606,5.7379,5.7546,653.296985,3759.462829881
1647219600000,2022-03-14 01:00:00,CUBE/USD,5.7627,5.7847,5.7358,5.7546,509.809832,2933.7516592272
1647216000000,2022-03-14 00:00:00,CUBE/USD,5.7841,5.7925,5.7531,5.7627,293.818451,1693.1875875776998
1647212400000,2022-03-13 23:00:00,CUBE/USD,5.822,5.822,5.7701,5.7841,2716.131722,15710.3774932202
1647208800000,2022-03-13 22:00:00,CUBE/USD,5.8256,5.8256,5.8214,5.822,49.561707,288.548258154
1647205200000,2022-03-13 21:00:00,CUBE/USD,5.8261,5.8318,5.8249,5.8256,62.44284,363.767008704
1647201600000,2022-03-13 20:00:00,CUBE/USD,5.8494,5.8615,5.8134,5.8261,785.211369,4574.7199569309005
1647198000000,2022-03-13 19:00:00,CUBE/USD,5.8494,5.8616,5.8494,5.8494,90.502295,529.3841243730001
1647194400000,2022-03-13 18:00:00,CUBE/USD,5.8994,6.0582,5.8419,5.8494,191.525012,1120.3064051928
1647190800000,2022-03-13 17:00:00,CUBE/USD,5.8447,5.9568,5.8419,5.8994,2.207393,13.022294264200001
1647187200000,2022-03-13 16:00:00,CUBE/USD,5.8439,5.8692,5.8419,5.8447,191.661421,1120.2035073186998
1647183600000,2022-03-13 15:00:00,CUBE/USD,5.8433,5.8474,5.8387,5.8439,98.125934,573.4381457026
1647180000000,2022-03-13 14:00:00,CUBE/USD,5.848,5.8482,5.8326,5.8433,110.414,645.1821262
1647176400000,2022-03-13 13:00:00,CUBE/USD,5.8488,5.8592,5.8169,5.848,651.362337,3809.1669467760003
1647172800000,2022-03-13 12:00:00,CUBE/USD,5.8852,5.8859,5.8423,5.8488,417.880998,2444.1023811023997
1647169200000,2022-03-13 11:00:00,CUBE/USD,5.885,5.8868,5.873,5.8852,52.370531,308.2110490412
1647165600000,2022-03-13 10:00:00,CUBE/USD,5.8882,5.8882,5.8626,5.885,704.31062,4144.8679987
1647162000000,2022-03-13 09:00:00,CUBE/USD,5.8922,5.9008,5.8882,5.8882,23.260807,136.9642837774
1647158400000,2022-03-13 08:00:00,CUBE/USD,5.8935,5.9039,5.8922,5.8922,35.754258,210.6712389876
1647154800000,2022-03-13 07:00:00,CUBE/USD,5.9021,5.9063,5.8935,5.8935,54.617395,321.8876174325
1647151200000,2022-03-13 06:00:00,CUBE/USD,5.9021,5.9021,5.8895,5.9021,5.789336,34.169240005599995
1647147600000,2022-03-13 05:00:00,CUBE/USD,5.8881,5.9124,5.871,5.9021,799.059216,4716.1273987536
1647144000000,2022-03-13 04:00:00,CUBE/USD,5.8883,5.8975,5.8832,5.8881,83.01102,488.777186862
1647140400000,2022-03-13 03:00:00,CUBE/USD,5.8812,5.9061,5.8806,5.8883,557.163645,3280.7466908535
1647136800000,2022-03-13 02:00:00,CUBE/USD,5.84,5.8836,5.84,5.8812,2533.276557,14898.7060870284
1647133200000,2022-03-13 01:00:00,CUBE/USD,5.8298,5.8596,5.8261,5.84,466.062747,2721.80644248
1647129600000,2022-03-13 00:00:00,CUBE/USD,5.8178,5.8331,5.8178,5.8298,19.047408,111.0425791584
1647126000000,2022-03-12 23:00:00,CUBE/USD,5.8165,5.8305,5.7964,5.8178,172.41648,1003.084597344
1647122400000,2022-03-12 22:00:00,CUBE/USD,5.8174,5.819,5.8152,5.8165,7.63814,44.42724131
1647118800000,2022-03-12 21:00:00,CUBE/USD,5.8316,5.8316,5.8174,5.8174,45.420584,264.2297053616
1647115200000,2022-03-12 20:00:00,CUBE/USD,5.7544,5.84,5.7283,5.8316,2718.806058,15854.9894078328
