https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DPI,Volume USD
1650463200000,2022-04-20 14:00:00,DPI/USD,189.95,189.95,186.39,186.39,2.637074,491.52422286
1650459600000,2022-04-20 13:00:00,DPI/USD,189.95,189.95,189.95,189.95,0.0,0.0
1650456000000,2022-04-20 12:00:00,DPI/USD,190.65,191.04,189.3,189.95,2.874133,545.94156335
1650452400000,2022-04-20 11:00:00,DPI/USD,189.49,190.65,189.49,190.65,2.056468,392.06562420000006
1650448800000,2022-04-20 10:00:00,DPI/USD,183.23,189.49,183.23,189.49,0.542399,102.77918651
1650445200000,2022-04-20 09:00:00,DPI/USD,183.23,183.23,183.23,183.23,0.0,0.0
1650441600000,2022-04-20 08:00:00,DPI/USD,183.23,183.23,183.23,183.23,0.0,0.0
1650438000000,2022-04-20 07:00:00,DPI/USD,183.23,183.23,183.23,183.23,0.0,0.0
1650434400000,2022-04-20 06:00:00,DPI/USD,182.82,183.23,182.82,183.23,0.017687,3.24078901
1650430800000,2022-04-20 05:00:00,DPI/USD,182.63,182.82,182.62,182.82,4.532976,828.7186723199999
1650427200000,2022-04-20 04:00:00,DPI/USD,182.63,182.63,182.63,182.63,0.0,0.0
1650423600000,2022-04-20 03:00:00,DPI/USD,182.21,182.63,182.21,182.63,0.261563,47.76925069
1650420000000,2022-04-20 02:00:00,DPI/USD,181.85,182.21,181.85,182.21,1.964481,357.94808301
1650416400000,2022-04-20 01:00:00,DPI/USD,181.85,181.85,181.85,181.85,0.0,0.0
1650412800000,2022-04-20 00:00:00,DPI/USD,184.01,184.01,181.85,181.85,1.0,181.85
1650409200000,2022-04-19 23:00:00,DPI/USD,182.61,184.17,182.61,184.01,2.029494,373.44719094
1650405600000,2022-04-19 22:00:00,DPI/USD,182.61,182.61,182.61,182.61,0.0,0.0
1650402000000,2022-04-19 21:00:00,DPI/USD,181.85,182.61,181.85,182.61,0.528578,96.52362858000001
1650398400000,2022-04-19 20:00:00,DPI/USD,182.21,182.21,181.85,181.85,2.789896,507.3425876
1650394800000,2022-04-19 19:00:00,DPI/USD,181.26,182.6,181.26,182.21,0.180008,32.799257680000004
1650391200000,2022-04-19 18:00:00,DPI/USD,180.9,181.61,180.9,181.26,1.329388,240.96486887999998
1650387600000,2022-04-19 17:00:00,DPI/USD,180.53,180.9,180.46,180.9,1.034873,187.2085257
1650384000000,2022-04-19 16:00:00,DPI/USD,180.53,180.53,180.53,180.53,0.0,0.0
1650380400000,2022-04-19 15:00:00,DPI/USD,179.72,180.53,179.72,180.53,1.629521,294.17742613
1650376800000,2022-04-19 14:00:00,DPI/USD,177.84,180.23,177.84,179.72,0.282707,50.808102039999994
1650373200000,2022-04-19 13:00:00,DPI/USD,177.84,177.84,177.84,177.84,0.0,0.0
1650369600000,2022-04-19 12:00:00,DPI/USD,177.67,177.84,177.67,177.84,0.209519,37.26085896
1650366000000,2022-04-19 11:00:00,DPI/USD,175.37,177.67,175.37,177.67,1.104687,196.26973929
1650362400000,2022-04-19 10:00:00,DPI/USD,175.37,175.37,175.37,175.37,2.282286,400.24449582
1650358800000,2022-04-19 09:00:00,DPI/USD,175.37,175.37,175.37,175.37,0.550411,96.52557707
1650355200000,2022-04-19 08:00:00,DPI/USD,175.37,175.37,175.37,175.37,0.0,0.0
1650351600000,2022-04-19 07:00:00,DPI/USD,175.37,175.37,175.37,175.37,2.907046,509.80865702
1650348000000,2022-04-19 06:00:00,DPI/USD,175.2,175.37,175.2,175.37,2.962269,519.4931145300001
1650344400000,2022-04-19 05:00:00,DPI/USD,175.37,175.37,175.2,175.2,0.139686,24.4729872
1650340800000,2022-04-19 04:00:00,DPI/USD,173.37,175.37,173.37,175.37,1.270592,222.82371904
1650337200000,2022-04-19 03:00:00,DPI/USD,175.0,175.0,173.37,173.37,1.03477,179.3980749
1650333600000,2022-04-19 02:00:00,DPI/USD,176.37,176.37,175.0,175.0,5.990537,1048.343975
1650330000000,2022-04-19 01:00:00,DPI/USD,175.58,176.37,175.58,176.37,0.948747,167.33050839
1650326400000,2022-04-19 00:00:00,DPI/USD,174.54,177.14,174.54,175.58,6.18624,1086.1800192
1650322800000,2022-04-18 23:00:00,DPI/USD,174.54,174.54,174.54,174.54,0.0,0.0
1650319200000,2022-04-18 22:00:00,DPI/USD,174.54,174.54,174.54,174.54,0.0,0.0
1650315600000,2022-04-18 21:00:00,DPI/USD,174.5,174.86,174.5,174.54,1.735967,302.99568017999997
1650312000000,2022-04-18 20:00:00,DPI/USD,174.5,174.5,174.5,174.5,0.0,0.0
1650308400000,2022-04-18 19:00:00,DPI/USD,174.28,175.4,172.19,174.5,330.248168,57628.305316000005
1650304800000,2022-04-18 18:00:00,DPI/USD,172.75,174.28,172.75,174.28,0.13422,23.391861600000002
1650301200000,2022-04-18 17:00:00,DPI/USD,169.65,172.75,169.65,172.75,5.247038,906.4258145
1650297600000,2022-04-18 16:00:00,DPI/USD,169.65,169.65,169.65,169.65,0.0,0.0
1650294000000,2022-04-18 15:00:00,DPI/USD,168.6,169.65,168.6,169.65,0.002673,0.45347445000000003
1650290400000,2022-04-18 14:00:00,DPI/USD,166.0,168.6,166.0,168.6,0.002702,0.4555572
1650286800000,2022-04-18 13:00:00,DPI/USD,166.0,166.0,166.0,166.0,0.0,0.0
1650283200000,2022-04-18 12:00:00,DPI/USD,166.0,166.0,166.0,166.0,0.0,0.0
1650279600000,2022-04-18 11:00:00,DPI/USD,166.0,166.0,166.0,166.0,0.0,0.0
1650276000000,2022-04-18 10:00:00,DPI/USD,166.0,166.0,166.0,166.0,0.0,0.0
1650272400000,2022-04-18 09:00:00,DPI/USD,166.0,166.0,166.0,166.0,0.0,0.0
1650268800000,2022-04-18 08:00:00,DPI/USD,166.0,166.0,166.0,166.0,0.0,0.0
1650265200000,2022-04-18 07:00:00,DPI/USD,166.19,166.19,166.0,166.0,1.732052,287.520632
1650261600000,2022-04-18 06:00:00,DPI/USD,166.1,166.95,166.0,166.19,10.667948,1772.90627812
1650258000000,2022-04-18 05:00:00,DPI/USD,167.18,167.18,166.1,166.1,0.119803,19.8992783
1650254400000,2022-04-18 04:00:00,DPI/USD,171.84,171.85,167.18,167.18,10.179839,1701.86548402
1650250800000,2022-04-18 03:00:00,DPI/USD,171.84,171.84,171.84,171.84,0.0,0.0
1650247200000,2022-04-18 02:00:00,DPI/USD,171.84,173.06,171.84,171.84,0.106422,18.28755648
1650243600000,2022-04-18 01:00:00,DPI/USD,171.88,171.88,171.84,171.84,0.868616,149.26297344000002
1650240000000,2022-04-18 00:00:00,DPI/USD,170.35,171.88,170.35,171.88,0.07465,12.830841999999999
1650236400000,2022-04-17 23:00:00,DPI/USD,177.19,177.19,170.35,170.35,1.476036,251.44273259999997
1650232800000,2022-04-17 22:00:00,DPI/USD,177.19,177.19,177.19,177.19,0.0,0.0
1650229200000,2022-04-17 21:00:00,DPI/USD,179.24,179.24,177.19,177.19,0.103942,18.417482980000003
1650225600000,2022-04-17 20:00:00,DPI/USD,179.24,179.24,179.24,179.24,0.0,0.0
1650222000000,2022-04-17 19:00:00,DPI/USD,179.24,179.24,179.24,179.24,0.0,0.0
1650218400000,2022-04-17 18:00:00,DPI/USD,179.24,179.24,179.24,179.24,0.0,0.0
1650214800000,2022-04-17 17:00:00,DPI/USD,179.24,179.24,179.24,179.24,0.0,0.0
1650211200000,2022-04-17 16:00:00,DPI/USD,179.24,179.24,179.24,179.24,0.0,0.0
1650207600000,2022-04-17 15:00:00,DPI/USD,177.5,179.24,177.5,179.24,0.005606,1.0048194400000001
1650204000000,2022-04-17 14:00:00,DPI/USD,177.88,177.88,177.5,177.5,0.002558,0.454045
1650200400000,2022-04-17 13:00:00,DPI/USD,177.77,177.88,177.77,177.88,0.139984,24.90035392
1650196800000,2022-04-17 12:00:00,DPI/USD,177.77,177.77,177.77,177.77,0.0,0.0
1650193200000,2022-04-17 11:00:00,DPI/USD,177.77,177.77,177.77,177.77,0.0,0.0
1650189600000,2022-04-17 10:00:00,DPI/USD,178.02,178.16,177.77,177.77,10.000111,1777.7197324700003
1650186000000,2022-04-17 09:00:00,DPI/USD,178.02,178.02,178.02,178.02,0.0,0.0
1650182400000,2022-04-17 08:00:00,DPI/USD,178.02,178.02,178.02,178.02,0.0,0.0
1650178800000,2022-04-17 07:00:00,DPI/USD,178.02,178.02,178.02,178.02,0.0,0.0
1650175200000,2022-04-17 06:00:00,DPI/USD,178.02,178.02,178.02,178.02,0.0,0.0
1650171600000,2022-04-17 05:00:00,DPI/USD,177.15,178.02,177.15,178.02,1.121226,199.60065252
1650168000000,2022-04-17 04:00:00,DPI/USD,177.15,177.15,177.15,177.15,0.0,0.0
1650164400000,2022-04-17 03:00:00,DPI/USD,178.27,178.27,177.15,177.15,1.0,177.15
1650160800000,2022-04-17 02:00:00,DPI/USD,178.27,178.27,178.27,178.27,0.0,0.0
1650157200000,2022-04-17 01:00:00,DPI/USD,178.3,178.3,178.27,178.27,0.15,26.7405
1650153600000,2022-04-17 00:00:00,DPI/USD,177.14,180.02,177.14,178.3,25.045376,4465.590540800001
1650150000000,2022-04-16 23:00:00,DPI/USD,177.14,177.14,177.14,177.14,0.0,0.0
1650146400000,2022-04-16 22:00:00,DPI/USD,177.14,177.14,177.14,177.14,0.0,0.0
1650142800000,2022-04-16 21:00:00,DPI/USD,177.14,177.14,177.14,177.14,0.0,0.0
1650139200000,2022-04-16 20:00:00,DPI/USD,177.14,177.14,177.14,177.14,0.0,0.0
1650135600000,2022-04-16 19:00:00,DPI/USD,176.18,177.14,176.18,177.14,2.136734,378.50106076
1650132000000,2022-04-16 18:00:00,DPI/USD,176.18,176.18,176.18,176.18,0.0,0.0
1650128400000,2022-04-16 17:00:00,DPI/USD,176.18,176.18,176.18,176.18,0.0,0.0
1650124800000,2022-04-16 16:00:00,DPI/USD,176.18,176.18,176.18,176.18,0.0,0.0
1650121200000,2022-04-16 15:00:00,DPI/USD,179.0,179.0,176.18,176.18,1.01791,179.33538380000002
1650117600000,2022-04-16 14:00:00,DPI/USD,179.12,179.12,178.56,179.0,0.754393,135.036347
1650114000000,2022-04-16 13:00:00,DPI/USD,179.12,179.12,179.12,179.12,0.0,0.0
1650110400000,2022-04-16 12:00:00,DPI/USD,179.12,179.12,179.12,179.12,0.0,0.0
1650106800000,2022-04-16 11:00:00,DPI/USD,179.62,179.62,179.12,179.12,0.111098,19.899873760000002
1650103200000,2022-04-16 10:00:00,DPI/USD,179.62,179.62,179.62,179.62,0.0,0.0
1650099600000,2022-04-16 09:00:00,DPI/USD,179.62,179.62,179.62,179.62,0.0,0.0
1650096000000,2022-04-16 08:00:00,DPI/USD,179.62,179.62,179.62,179.62,0.0,0.0
1650092400000,2022-04-16 07:00:00,DPI/USD,179.62,179.62,179.62,179.62,0.0,0.0
1650088800000,2022-04-16 06:00:00,DPI/USD,179.62,179.62,179.62,179.62,0.0,0.0
1650085200000,2022-04-16 05:00:00,DPI/USD,179.88,180.29,179.62,179.62,1.35153,242.7618186
1650081600000,2022-04-16 04:00:00,DPI/USD,179.88,179.88,179.88,179.88,0.0,0.0
1650078000000,2022-04-16 03:00:00,DPI/USD,180.93,180.93,179.88,179.88,1.115884,200.72521392000002
1650074400000,2022-04-16 02:00:00,DPI/USD,180.93,180.93,180.93,180.93,0.0,0.0
1650070800000,2022-04-16 01:00:00,DPI/USD,179.7,180.93,179.7,180.93,1.268703,229.54643378999998
1650067200000,2022-04-16 00:00:00,DPI/USD,180.2,180.46,179.7,179.7,0.394419,70.8770943
1650063600000,2022-04-15 23:00:00,DPI/USD,180.27,181.96,180.2,180.2,17.375811,3131.1211421999997
1650060000000,2022-04-15 22:00:00,DPI/USD,180.27,180.27,180.27,180.27,0.0,0.0
1650056400000,2022-04-15 21:00:00,DPI/USD,180.17,181.03,180.17,180.27,1.164348,209.89701396
1650052800000,2022-04-15 20:00:00,DPI/USD,180.41,180.41,180.17,180.17,1.08932,196.2627844
1650049200000,2022-04-15 19:00:00,DPI/USD,180.44,180.44,180.41,180.41,0.000992,0.17896672
1650045600000,2022-04-15 18:00:00,DPI/USD,180.16,180.53,180.16,180.44,1.027609,185.42176795999998
1650042000000,2022-04-15 17:00:00,DPI/USD,180.16,180.16,180.16,180.16,0.0,0.0
1650038400000,2022-04-15 16:00:00,DPI/USD,178.11,180.16,178.11,180.16,0.021194,3.81831104
1650034800000,2022-04-15 15:00:00,DPI/USD,179.28,179.28,178.11,178.11,0.046329,8.25165819
1650031200000,2022-04-15 14:00:00,DPI/USD,179.91,179.91,178.15,179.28,0.141448,25.35879744
1650027600000,2022-04-15 13:00:00,DPI/USD,179.91,179.91,179.91,179.91,0.0,0.0
1650024000000,2022-04-15 12:00:00,DPI/USD,179.59,179.91,179.59,179.91,2.593702,466.63292681999997
1650020400000,2022-04-15 11:00:00,DPI/USD,179.9,180.03,179.59,179.59,0.339291,60.93327069
1650016800000,2022-04-15 10:00:00,DPI/USD,179.9,179.9,179.9,179.9,0.0,0.0
1650013200000,2022-04-15 09:00:00,DPI/USD,180.37,180.37,179.9,179.9,0.033218,5.9759182
1650009600000,2022-04-15 08:00:00,DPI/USD,180.37,180.37,180.37,180.37,0.0,0.0
1650006000000,2022-04-15 07:00:00,DPI/USD,180.37,180.37,180.37,180.37,0.0,0.0
1650002400000,2022-04-15 06:00:00,DPI/USD,180.37,180.37,180.37,180.37,0.002605,0.46986385
1649998800000,2022-04-15 05:00:00,DPI/USD,179.66,180.37,179.66,180.37,0.270404,48.772769479999994
1649995200000,2022-04-15 04:00:00,DPI/USD,179.66,179.66,179.66,179.66,0.0,0.0
1649991600000,2022-04-15 03:00:00,DPI/USD,179.27,179.66,179.27,179.66,0.12,21.559199999999997
1649988000000,2022-04-15 02:00:00,DPI/USD,176.44,179.27,176.44,179.27,1.054726,189.08073002000003
1649984400000,2022-04-15 01:00:00,DPI/USD,176.44,176.44,176.44,176.44,0.0,0.0
1649980800000,2022-04-15 00:00:00,DPI/USD,176.44,176.44,176.44,176.44,0.0,0.0
1649977200000,2022-04-14 23:00:00,DPI/USD,176.44,176.44,176.44,176.44,0.0,0.0
1649973600000,2022-04-14 22:00:00,DPI/USD,176.7,176.7,176.44,176.44,1.0,176.44
1649970000000,2022-04-14 21:00:00,DPI/USD,177.33,177.33,176.7,176.7,2.15131,380.136477
1649966400000,2022-04-14 20:00:00,DPI/USD,175.43,177.33,175.43,177.33,1.272774,225.70101342000004
1649962800000,2022-04-14 19:00:00,DPI/USD,175.59,175.76,174.73,175.43,1.047076,183.68854267999998
1649959200000,2022-04-14 18:00:00,DPI/USD,174.72,176.31,174.72,175.59,9.995541,1755.11704419
1649955600000,2022-04-14 17:00:00,DPI/USD,176.4,176.4,174.72,174.72,1.14448,199.96354559999997
1649952000000,2022-04-14 16:00:00,DPI/USD,176.4,176.4,176.4,176.4,0.0,0.0
1649948400000,2022-04-14 15:00:00,DPI/USD,180.4,181.73,176.4,176.4,194.427231,34296.9635484
1649944800000,2022-04-14 14:00:00,DPI/USD,180.01,180.4,180.0,180.4,1.339116,241.5765264
1649941200000,2022-04-14 13:00:00,DPI/USD,181.38,181.91,180.01,180.01,1.3862,249.529862
1649937600000,2022-04-14 12:00:00,DPI/USD,181.38,181.38,181.38,181.38,0.0,0.0
1649934000000,2022-04-14 11:00:00,DPI/USD,181.38,181.38,181.38,181.38,0.0,0.0
1649930400000,2022-04-14 10:00:00,DPI/USD,181.66,181.66,181.38,181.38,0.021997,3.9898158599999998
1649926800000,2022-04-14 09:00:00,DPI/USD,181.66,181.66,181.66,181.66,0.0,0.0
1649923200000,2022-04-14 08:00:00,DPI/USD,181.66,181.66,181.66,181.66,0.0,0.0
1649919600000,2022-04-14 07:00:00,DPI/USD,181.66,181.66,181.66,181.66,0.0,0.0
1649916000000,2022-04-14 06:00:00,DPI/USD,181.66,181.66,181.66,181.66,0.0,0.0
1649912400000,2022-04-14 05:00:00,DPI/USD,180.94,181.66,180.94,181.66,0.684668,124.37678888
1649908800000,2022-04-14 04:00:00,DPI/USD,180.94,180.94,180.94,180.94,0.0,0.0
1649905200000,2022-04-14 03:00:00,DPI/USD,179.78,180.94,179.78,180.94,0.154028,27.869826319999998
1649901600000,2022-04-14 02:00:00,DPI/USD,179.78,179.78,179.78,179.78,0.0,0.0
1649898000000,2022-04-14 01:00:00,DPI/USD,179.78,179.78,179.78,179.78,0.0,0.0
1649894400000,2022-04-14 00:00:00,DPI/USD,180.14,180.14,179.78,179.78,2.72609,490.0964602
1649890800000,2022-04-13 23:00:00,DPI/USD,179.3,180.14,179.3,180.14,0.541342,97.51734787999999
1649887200000,2022-04-13 22:00:00,DPI/USD,177.87,179.3,177.87,179.3,1.037791,186.0759263
1649883600000,2022-04-13 21:00:00,DPI/USD,180.78,180.78,177.87,177.87,0.335577,59.68908099
1649880000000,2022-04-13 20:00:00,DPI/USD,180.78,180.78,180.78,180.78,0.0,0.0
1649876400000,2022-04-13 19:00:00,DPI/USD,180.24,184.77,180.11,180.78,561.163619,101447.15904282001
1649872800000,2022-04-13 18:00:00,DPI/USD,175.45,180.24,175.45,180.24,0.995771,179.47776504
1649869200000,2022-04-13 17:00:00,DPI/USD,175.45,175.45,175.45,175.45,0.0,0.0
1649865600000,2022-04-13 16:00:00,DPI/USD,175.45,175.45,175.45,175.45,0.0,0.0
1649862000000,2022-04-13 15:00:00,DPI/USD,175.45,175.45,175.45,175.45,0.0,0.0
1649858400000,2022-04-13 14:00:00,DPI/USD,171.19,175.82,171.19,175.45,0.829595,145.55244274999998
1649854800000,2022-04-13 13:00:00,DPI/USD,171.19,171.19,171.19,171.19,0.0,0.0
1649851200000,2022-04-13 12:00:00,DPI/USD,171.19,171.19,171.19,171.19,0.0,0.0
1649847600000,2022-04-13 11:00:00,DPI/USD,172.96,172.96,171.19,171.19,0.136646,23.392428739999996
1649844000000,2022-04-13 10:00:00,DPI/USD,172.96,172.96,172.96,172.96,0.0,0.0
1649840400000,2022-04-13 09:00:00,DPI/USD,172.96,172.96,172.96,172.96,0.0,0.0
1649836800000,2022-04-13 08:00:00,DPI/USD,172.71,173.56,172.71,172.96,0.840903,145.44258288
1649833200000,2022-04-13 07:00:00,DPI/USD,172.71,172.71,172.71,172.71,0.0,0.0
1649829600000,2022-04-13 06:00:00,DPI/USD,172.71,172.71,172.71,172.71,0.0,0.0
1649826000000,2022-04-13 05:00:00,DPI/USD,172.71,172.71,172.71,172.71,0.0,0.0
1649822400000,2022-04-13 04:00:00,DPI/USD,173.11,173.11,172.71,172.71,0.04989,8.6165019
1649818800000,2022-04-13 03:00:00,DPI/USD,171.28,173.11,171.28,173.11,1.255449,217.33077639
1649815200000,2022-04-13 02:00:00,DPI/USD,171.28,171.28,171.28,171.28,0.0,0.0
1649811600000,2022-04-13 01:00:00,DPI/USD,172.2,172.2,171.03,171.28,1.425039,244.08067992
1649808000000,2022-04-13 00:00:00,DPI/USD,170.6,172.2,170.6,172.2,0.20438,35.194236
1649804400000,2022-04-12 23:00:00,DPI/USD,167.18,170.6,167.18,170.6,0.137116,23.3919896
1649800800000,2022-04-12 22:00:00,DPI/USD,167.18,167.18,167.18,167.18,0.0,0.0
1649797200000,2022-04-12 21:00:00,DPI/USD,167.18,167.18,167.18,167.18,0.0,0.0
1649793600000,2022-04-12 20:00:00,DPI/USD,166.68,167.18,166.68,167.18,0.577371,96.52488378
1649790000000,2022-04-12 19:00:00,DPI/USD,168.41,168.41,166.68,166.68,1.387364,231.24583152000002
1649786400000,2022-04-12 18:00:00,DPI/USD,171.32,171.32,168.41,168.41,2.0,336.82
1649782800000,2022-04-12 17:00:00,DPI/USD,172.05,172.05,171.32,171.32,0.009125,1.5632949999999999
1649779200000,2022-04-12 16:00:00,DPI/USD,172.64,172.64,172.05,172.05,0.11574,19.913067
1649775600000,2022-04-12 15:00:00,DPI/USD,171.39,172.64,171.39,172.64,0.979828,169.15750592
1649772000000,2022-04-12 14:00:00,DPI/USD,175.34,175.34,171.39,171.39,29.411611,5040.85600929
1649768400000,2022-04-12 13:00:00,DPI/USD,174.78,175.34,174.78,175.34,0.291811,51.166140739999996
1649764800000,2022-04-12 12:00:00,DPI/USD,165.56,174.78,165.56,174.78,1.121541,196.02293597999997
1649761200000,2022-04-12 11:00:00,DPI/USD,165.56,165.56,165.56,165.56,0.0,0.0
1649757600000,2022-04-12 10:00:00,DPI/USD,165.56,165.56,165.56,165.56,0.0,0.0
1649754000000,2022-04-12 09:00:00,DPI/USD,165.56,165.56,165.56,165.56,0.0,0.0
1649750400000,2022-04-12 08:00:00,DPI/USD,165.56,165.56,165.56,165.56,0.0,0.0
1649746800000,2022-04-12 07:00:00,DPI/USD,165.56,165.56,165.56,165.56,0.0,0.0
1649743200000,2022-04-12 06:00:00,DPI/USD,165.56,165.56,165.56,165.56,0.0,0.0
1649739600000,2022-04-12 05:00:00,DPI/USD,165.56,165.56,165.56,165.56,0.0,0.0
1649736000000,2022-04-12 04:00:00,DPI/USD,165.56,165.56,165.56,165.56,0.006,0.99336
1649732400000,2022-04-12 03:00:00,DPI/USD,166.87,166.87,165.56,165.56,5.91545,979.361902
1649728800000,2022-04-12 02:00:00,DPI/USD,166.6,166.87,166.6,166.87,0.578438,96.52394906
1649725200000,2022-04-12 01:00:00,DPI/USD,163.7,166.6,163.7,166.6,0.579371,96.52320859999999
1649721600000,2022-04-12 00:00:00,DPI/USD,163.7,163.7,163.7,163.7,0.0,0.0
1649718000000,2022-04-11 23:00:00,DPI/USD,163.7,163.7,163.7,163.7,0.0,0.0
1649714400000,2022-04-11 22:00:00,DPI/USD,165.03,165.03,163.7,163.7,0.003508,0.5742596
1649710800000,2022-04-11 21:00:00,DPI/USD,165.98,166.76,165.03,165.03,1.896826,313.03319478
1649707200000,2022-04-11 20:00:00,DPI/USD,167.59,167.59,165.98,165.98,0.113189,18.78711022
1649703600000,2022-04-11 19:00:00,DPI/USD,168.76,169.86,167.59,167.59,1.949593,326.73229087
1649700000000,2022-04-11 18:00:00,DPI/USD,169.06,169.96,168.76,168.76,10.144759,1712.02952884
1649696400000,2022-04-11 17:00:00,DPI/USD,169.56,169.56,168.36,169.06,2.55862,432.5602972
1649692800000,2022-04-11 16:00:00,DPI/USD,169.57,169.57,168.06,169.56,1.340451,227.28687156
1649689200000,2022-04-11 15:00:00,DPI/USD,171.39,171.39,169.57,169.57,0.00606,1.0275942
1649685600000,2022-04-11 14:00:00,DPI/USD,171.52,171.52,171.39,171.39,0.002656,0.45521184
1649682000000,2022-04-11 13:00:00,DPI/USD,171.29,171.52,169.92,171.52,0.846014,145.10832128
1649678400000,2022-04-11 12:00:00,DPI/USD,171.29,171.29,171.29,171.29,0.0,0.0
1649674800000,2022-04-11 11:00:00,DPI/USD,173.6,173.6,171.29,171.29,0.523692,89.70320268
1649671200000,2022-04-11 10:00:00,DPI/USD,173.6,173.6,173.6,173.6,0.0,0.0
1649667600000,2022-04-11 09:00:00,DPI/USD,179.17,179.17,173.2,173.6,3.131766,543.6745775999999
1649664000000,2022-04-11 08:00:00,DPI/USD,179.17,179.17,179.17,179.17,0.0,0.0
1649660400000,2022-04-11 07:00:00,DPI/USD,179.9,179.9,179.17,179.17,1.0,179.17
1649656800000,2022-04-11 06:00:00,DPI/USD,178.75,179.9,178.75,179.9,1.0,179.9
1649653200000,2022-04-11 05:00:00,DPI/USD,178.75,178.75,178.75,178.75,0.0,0.0
1649649600000,2022-04-11 04:00:00,DPI/USD,179.14,179.14,178.75,178.75,0.427168,76.35628
1649646000000,2022-04-11 03:00:00,DPI/USD,179.82,179.82,177.35,179.14,4.555233,816.02443962
1649642400000,2022-04-11 02:00:00,DPI/USD,181.5,181.59,179.82,179.82,3.809224,684.97465968
1649638800000,2022-04-11 01:00:00,DPI/USD,181.5,181.5,181.5,181.5,0.0,0.0
1649635200000,2022-04-11 00:00:00,DPI/USD,183.84,183.84,181.5,181.5,1.251245,227.1009675
1649631600000,2022-04-10 23:00:00,DPI/USD,189.56,189.56,183.84,183.84,1.009882,185.65670688
1649628000000,2022-04-10 22:00:00,DPI/USD,189.56,189.56,189.56,189.56,0.0,0.0
1649624400000,2022-04-10 21:00:00,DPI/USD,190.68,190.73,189.56,189.56,3.244161,614.96315916
1649620800000,2022-04-10 20:00:00,DPI/USD,190.39,190.68,190.39,190.68,0.020924,3.9897883200000006
1649617200000,2022-04-10 19:00:00,DPI/USD,190.23,190.39,189.4,190.39,2.01034,382.74863259999995
1649613600000,2022-04-10 18:00:00,DPI/USD,190.23,190.23,190.23,190.23,0.0,0.0
1649610000000,2022-04-10 17:00:00,DPI/USD,187.41,190.69,187.41,190.23,1.013584,192.81408432
1649606400000,2022-04-10 16:00:00,DPI/USD,186.6,187.79,186.6,187.41,0.803701,150.62160441
1649602800000,2022-04-10 15:00:00,DPI/USD,184.55,186.6,184.55,186.6,2.626373,490.0812018
1649599200000,2022-04-10 14:00:00,DPI/USD,184.31,184.55,184.31,184.55,0.002467,0.45528485
1649595600000,2022-04-10 13:00:00,DPI/USD,185.03,185.03,184.31,184.31,0.126916,23.391887960000002
1649592000000,2022-04-10 12:00:00,DPI/USD,185.29,185.29,185.03,185.03,0.110292,20.40732876
1649588400000,2022-04-10 11:00:00,DPI/USD,185.29,185.29,185.29,185.29,0.0,0.0
1649584800000,2022-04-10 10:00:00,DPI/USD,185.63,185.63,185.29,185.29,1.0,185.29
1649581200000,2022-04-10 09:00:00,DPI/USD,185.63,185.63,185.63,185.63,0.0,0.0
1649577600000,2022-04-10 08:00:00,DPI/USD,185.75,185.75,185.63,185.63,0.099217,18.41765171
1649574000000,2022-04-10 07:00:00,DPI/USD,185.75,185.75,185.75,185.75,0.0,0.0
1649570400000,2022-04-10 06:00:00,DPI/USD,186.25,186.25,185.68,185.75,1.251447,232.45628025
1649566800000,2022-04-10 05:00:00,DPI/USD,187.82,187.82,186.25,186.25,26.689999,4971.01231375
1649563200000,2022-04-10 04:00:00,DPI/USD,187.82,187.82,187.82,187.82,0.0,0.0
1649559600000,2022-04-10 03:00:00,DPI/USD,187.76,187.98,187.76,187.82,5.214376,979.3641003199999
1649556000000,2022-04-10 02:00:00,DPI/USD,187.45,187.76,187.3,187.76,4.835429,907.9001490400001
1649552400000,2022-04-10 01:00:00,DPI/USD,187.02,187.45,187.02,187.45,0.624502,117.06289989999999
1649548800000,2022-04-10 00:00:00,DPI/USD,187.02,187.02,187.02,187.02,0.0,0.0
1649545200000,2022-04-09 23:00:00,DPI/USD,187.15,187.15,187.02,187.02,0.032,5.984640000000001
1649541600000,2022-04-09 22:00:00,DPI/USD,186.17,188.46,186.17,187.15,10.995308,2057.7718922
1649538000000,2022-04-09 21:00:00,DPI/USD,187.4,187.4,186.17,186.17,5.261443,979.5228433099999
1649534400000,2022-04-09 20:00:00,DPI/USD,185.82,187.4,185.82,187.4,1.062983,199.2030142
1649530800000,2022-04-09 19:00:00,DPI/USD,186.61,186.61,185.82,185.82,1.670174,310.35173268
1649527200000,2022-04-09 18:00:00,DPI/USD,186.59,186.61,186.59,186.61,1.050439,196.02242179
1649523600000,2022-04-09 17:00:00,DPI/USD,185.81,186.59,185.81,186.59,0.981299,183.10058041000002
1649520000000,2022-04-09 16:00:00,DPI/USD,183.71,186.34,183.71,185.81,4.570596,849.26244276
1649516400000,2022-04-09 15:00:00,DPI/USD,195.0,195.0,183.71,183.71,7.574338,1391.48163398
1649512800000,2022-04-09 14:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649509200000,2022-04-09 13:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
1649505600000,2022-04-09 12:00:00,DPI/USD,195.0,195.0,195.0,195.0,0.0,0.0
