https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MPL,Volume USD
1650610800000,2022-04-22 07:00:00,MPL/USD,56.797,58.316,56.079,56.5,2973.53379,168004.659135
1650607200000,2022-04-22 06:00:00,MPL/USD,56.726,57.142,56.726,56.797,6.563605,372.79307318499997
1650603600000,2022-04-22 05:00:00,MPL/USD,57.73,57.73,56.582,56.726,13.877384,787.2084847839999
1650600000000,2022-04-22 04:00:00,MPL/USD,57.257,58.461,56.881,57.73,200.894315,11597.62880495
1650596400000,2022-04-22 03:00:00,MPL/USD,57.729,58.071,57.257,57.257,3.821737,218.821195409
1650592800000,2022-04-22 02:00:00,MPL/USD,59.592,59.592,57.224,57.729,31.999219,1847.282913651
1650589200000,2022-04-22 01:00:00,MPL/USD,57.646,60.291,56.882,59.592,314.991413,18770.968283496
1650585600000,2022-04-22 00:00:00,MPL/USD,56.214,58.357,56.214,57.646,26.690339,1538.5912819940002
1650582000000,2022-04-21 23:00:00,MPL/USD,55.106,56.214,55.106,56.214,15.45333,868.6934926199999
1650578400000,2022-04-21 22:00:00,MPL/USD,55.602,58.097,54.383,55.106,240.427968,13249.023604608
1650574800000,2022-04-21 21:00:00,MPL/USD,55.073,55.602,55.073,55.602,1.544949,85.90225429799999
1650571200000,2022-04-21 20:00:00,MPL/USD,56.0,56.0,55.073,55.073,0.055616,3.062939968
1650567600000,2022-04-21 19:00:00,MPL/USD,53.482,56.0,53.482,56.0,16.437694,920.5108640000001
1650564000000,2022-04-21 18:00:00,MPL/USD,53.0,53.482,53.0,53.482,10.0,534.8199999999999
1650560400000,2022-04-21 17:00:00,MPL/USD,54.186,54.186,53.0,53.0,1.045754,55.424962
1650556800000,2022-04-21 16:00:00,MPL/USD,53.602,54.186,53.229,54.186,0.164895,8.93500047
1650553200000,2022-04-21 15:00:00,MPL/USD,50.0,53.602,50.0,53.602,82.581102,4426.512229404
1650549600000,2022-04-21 14:00:00,MPL/USD,51.306,51.306,50.0,50.0,52.25201,2612.6005
1650546000000,2022-04-21 13:00:00,MPL/USD,51.116,51.306,51.116,51.306,0.439271,22.537237926
1650542400000,2022-04-21 12:00:00,MPL/USD,51.661,52.041,50.823,51.116,43.81753,2239.77686348
1650538800000,2022-04-21 11:00:00,MPL/USD,51.372,51.661,51.028,51.661,233.313998,12053.234450678001
1650535200000,2022-04-21 10:00:00,MPL/USD,51.647,51.79,51.266,51.372,91.453312,4698.139544064
1650531600000,2022-04-21 09:00:00,MPL/USD,52.032,52.032,51.647,51.647,24.956791,1288.943384777
1650528000000,2022-04-21 08:00:00,MPL/USD,52.183,52.183,52.032,52.032,1.788384,93.053196288
1650524400000,2022-04-21 07:00:00,MPL/USD,51.383,52.539,51.383,52.183,166.02939,8663.91165837
1650520800000,2022-04-21 06:00:00,MPL/USD,51.632,51.632,51.383,51.383,1.991,102.30355300000001
1650517200000,2022-04-21 05:00:00,MPL/USD,51.056,51.751,51.056,51.632,13.877385,716.51714232
1650513600000,2022-04-21 04:00:00,MPL/USD,51.317,51.317,50.72,51.056,354.407599,18094.634374544
1650510000000,2022-04-21 03:00:00,MPL/USD,51.732,52.644,51.157,51.317,107.919353,5538.097437901
1650506400000,2022-04-21 02:00:00,MPL/USD,51.732,51.732,51.732,51.732,0.0,0.0
1650502800000,2022-04-21 01:00:00,MPL/USD,53.491,53.491,50.96,51.732,14.209391,735.080215212
1650499200000,2022-04-21 00:00:00,MPL/USD,53.491,53.491,53.491,53.491,0.0,0.0
1650495600000,2022-04-20 23:00:00,MPL/USD,53.335,53.491,53.335,53.491,0.167599,8.965038109
1650492000000,2022-04-20 22:00:00,MPL/USD,53.335,53.335,53.335,53.335,0.0,0.0
1650488400000,2022-04-20 21:00:00,MPL/USD,53.335,53.335,53.335,53.335,0.0,0.0
1650484800000,2022-04-20 20:00:00,MPL/USD,55.5,55.5,53.335,53.335,4.900036,261.34342006
1650481200000,2022-04-20 19:00:00,MPL/USD,54.099,55.5,54.099,55.5,9.332711,517.9654605
1650477600000,2022-04-20 18:00:00,MPL/USD,54.198,54.198,54.099,54.099,2.114,114.36528599999998
1650474000000,2022-04-20 17:00:00,MPL/USD,54.688,54.688,53.442,54.198,222.476179,12057.763949442
1650470400000,2022-04-20 16:00:00,MPL/USD,54.702,54.702,53.84,54.688,33.923186,1855.191195968
1650466800000,2022-04-20 15:00:00,MPL/USD,53.615,54.814,53.615,54.702,10.732767,587.103820434
1650463200000,2022-04-20 14:00:00,MPL/USD,54.007,54.061,53.615,53.615,1.160204,62.204337460000005
1650459600000,2022-04-20 13:00:00,MPL/USD,54.282,54.441,54.007,54.007,0.736751,39.789711257
1650456000000,2022-04-20 12:00:00,MPL/USD,54.934,54.934,53.6,54.282,267.329587,14511.184641533999
1650452400000,2022-04-20 11:00:00,MPL/USD,54.151,55.223,54.151,54.934,35.154721,1931.189443414
1650448800000,2022-04-20 10:00:00,MPL/USD,53.0,54.151,53.0,54.151,0.165558,8.965131258000001
1650445200000,2022-04-20 09:00:00,MPL/USD,53.0,53.0,53.0,53.0,0.0,0.0
1650441600000,2022-04-20 08:00:00,MPL/USD,53.0,53.0,53.0,53.0,0.0,0.0
1650438000000,2022-04-20 07:00:00,MPL/USD,53.0,53.0,53.0,53.0,0.0,0.0
1650434400000,2022-04-20 06:00:00,MPL/USD,53.378,54.185,53.0,53.0,137.805073,7303.668868999999
1650430800000,2022-04-20 05:00:00,MPL/USD,53.117,53.378,53.117,53.378,13.796752,736.4430282559999
1650427200000,2022-04-20 04:00:00,MPL/USD,53.117,53.117,53.117,53.117,0.0,0.0
1650423600000,2022-04-20 03:00:00,MPL/USD,54.326,54.326,52.433,53.117,13.037623,692.519420891
1650420000000,2022-04-20 02:00:00,MPL/USD,53.918,54.326,53.918,54.326,56.85922,3088.9339857200002
1650416400000,2022-04-20 01:00:00,MPL/USD,52.595,54.604,52.595,53.918,107.713225,5807.68166555
1650412800000,2022-04-20 00:00:00,MPL/USD,56.137,56.137,52.595,52.595,213.915559,11250.888825605
1650409200000,2022-04-19 23:00:00,MPL/USD,56.398,56.398,55.181,56.137,50.905645,2857.690193365
1650405600000,2022-04-19 22:00:00,MPL/USD,55.292,56.434,55.292,56.398,145.333136,8196.498204128
1650402000000,2022-04-19 21:00:00,MPL/USD,55.292,55.292,55.292,55.292,0.0,0.0
1650398400000,2022-04-19 20:00:00,MPL/USD,55.447,55.447,55.292,55.292,1.000895,55.34148634000001
1650394800000,2022-04-19 19:00:00,MPL/USD,54.973,55.447,54.973,55.447,0.502646,27.870212762000005
1650391200000,2022-04-19 18:00:00,MPL/USD,54.4,55.026,54.4,54.973,77.175875,4242.589376375
1650387600000,2022-04-19 17:00:00,MPL/USD,56.852,57.056,53.88,54.4,144.119474,7840.0993856
1650384000000,2022-04-19 16:00:00,MPL/USD,57.055,57.055,56.852,56.852,0.35021,19.91013892
1650380400000,2022-04-19 15:00:00,MPL/USD,57.055,57.055,57.055,57.055,0.0,0.0
1650376800000,2022-04-19 14:00:00,MPL/USD,56.579,57.055,56.579,57.055,0.007973,0.454899515
1650373200000,2022-04-19 13:00:00,MPL/USD,56.851,56.851,56.579,56.579,6.266851,354.572162729
1650369600000,2022-04-19 12:00:00,MPL/USD,55.937,56.851,55.937,56.851,1.652932,93.970837132
1650366000000,2022-04-19 11:00:00,MPL/USD,56.321,56.321,55.767,55.937,12.691384,709.9179468079999
1650362400000,2022-04-19 10:00:00,MPL/USD,55.19,56.321,55.19,56.321,1.146463,64.569942623
1650358800000,2022-04-19 09:00:00,MPL/USD,55.37,55.37,55.19,55.19,9.000858,496.7573530199999
1650355200000,2022-04-19 08:00:00,MPL/USD,55.37,55.37,55.37,55.37,8.859459,490.54824482999993
1650351600000,2022-04-19 07:00:00,MPL/USD,55.695,55.695,55.37,55.37,0.197504,10.93579648
1650348000000,2022-04-19 06:00:00,MPL/USD,55.737,55.737,55.535,55.695,572.607397,31891.368975915
1650344400000,2022-04-19 05:00:00,MPL/USD,56.585,56.585,55.716,55.737,9.796321,546.0175435770001
1650340800000,2022-04-19 04:00:00,MPL/USD,56.585,56.585,56.585,56.585,0.0,0.0
1650337200000,2022-04-19 03:00:00,MPL/USD,56.585,56.585,56.585,56.585,0.0,0.0
1650333600000,2022-04-19 02:00:00,MPL/USD,56.47,56.585,56.47,56.585,1.045756,59.174103259999995
1650330000000,2022-04-19 01:00:00,MPL/USD,56.818,56.818,56.47,56.47,2.002148,113.06129756
1650326400000,2022-04-19 00:00:00,MPL/USD,55.737,56.818,55.737,56.818,3.920213,222.73866223399997
1650322800000,2022-04-18 23:00:00,MPL/USD,56.856,56.856,55.737,55.737,293.827113,16377.041797281001
1650319200000,2022-04-18 22:00:00,MPL/USD,56.856,56.856,56.856,56.856,0.0,0.0
1650315600000,2022-04-18 21:00:00,MPL/USD,56.615,56.953,55.979,56.856,9.008021,512.160041976
1650312000000,2022-04-18 20:00:00,MPL/USD,56.07,57.125,56.07,56.615,270.321555,15304.254836325
1650308400000,2022-04-18 19:00:00,MPL/USD,56.025,56.07,56.025,56.07,0.497063,27.87032241
1650304800000,2022-04-18 18:00:00,MPL/USD,56.425,56.536,56.025,56.025,492.866393,27612.839667825
1650301200000,2022-04-18 17:00:00,MPL/USD,55.8,56.425,55.8,56.425,1.034323,58.361675275
1650297600000,2022-04-18 16:00:00,MPL/USD,56.588,56.588,55.8,55.8,35.0,1953.0
1650294000000,2022-04-18 15:00:00,MPL/USD,56.145,56.588,56.145,56.588,0.008037,0.45479775600000005
1650290400000,2022-04-18 14:00:00,MPL/USD,56.154,56.495,56.145,56.145,1.193048,66.98367996
1650286800000,2022-04-18 13:00:00,MPL/USD,56.404,56.404,56.116,56.154,2.426134,136.237128636
1650283200000,2022-04-18 12:00:00,MPL/USD,56.174,56.404,56.174,56.404,5.213364,294.054583056
1650279600000,2022-04-18 11:00:00,MPL/USD,57.253,57.253,56.174,56.174,12.610124,708.361105576
1650276000000,2022-04-18 10:00:00,MPL/USD,57.557,57.557,57.253,57.253,0.781615,44.749803594999996
1650272400000,2022-04-18 09:00:00,MPL/USD,57.557,57.557,57.557,57.557,0.0,0.0
1650268800000,2022-04-18 08:00:00,MPL/USD,57.723,57.723,57.239,57.557,37.98108,2186.07702156
1650265200000,2022-04-18 07:00:00,MPL/USD,57.674,57.723,57.04,57.723,491.241502,28355.933219946
1650261600000,2022-04-18 06:00:00,MPL/USD,57.6,57.674,57.192,57.674,77.40911,4464.49301014
1650258000000,2022-04-18 05:00:00,MPL/USD,57.202,57.6,57.202,57.6,30.0,1728.0
1650254400000,2022-04-18 04:00:00,MPL/USD,57.893,58.053,57.06,57.202,275.426093,15754.923371785999
1650250800000,2022-04-18 03:00:00,MPL/USD,58.2,58.2,57.339,57.893,210.25801,12172.46697293
1650247200000,2022-04-18 02:00:00,MPL/USD,55.468,58.2,55.468,58.2,685.504726,39896.375053200005
1650243600000,2022-04-18 01:00:00,MPL/USD,55.456,55.586,55.456,55.468,322.113873,17867.012307564
1650240000000,2022-04-18 00:00:00,MPL/USD,55.472,55.687,55.456,55.456,2.848406,157.96120313600002
1650236400000,2022-04-17 23:00:00,MPL/USD,56.864,56.864,55.472,55.472,117.488835,6517.34065512
1650232800000,2022-04-17 22:00:00,MPL/USD,57.108,57.108,56.862,56.864,35.27156,2005.68198784
1650229200000,2022-04-17 21:00:00,MPL/USD,57.232,57.312,57.104,57.108,2.308429,131.82976333199997
1650225600000,2022-04-17 20:00:00,MPL/USD,57.232,57.232,57.232,57.232,0.017472,0.999957504
1650222000000,2022-04-17 19:00:00,MPL/USD,57.063,57.232,56.954,57.232,5.117372,292.87743430399996
1650218400000,2022-04-17 18:00:00,MPL/USD,56.577,57.063,56.577,57.063,4.29432,245.04678216
1650214800000,2022-04-17 17:00:00,MPL/USD,56.965,56.965,56.577,56.577,6.002831,339.62216948699995
1650211200000,2022-04-17 16:00:00,MPL/USD,56.965,56.965,56.965,56.965,0.0,0.0
1650207600000,2022-04-17 15:00:00,MPL/USD,57.02,57.02,56.755,56.965,9.297124,529.61066866
1650204000000,2022-04-17 14:00:00,MPL/USD,57.152,57.152,57.02,57.02,1.037686,59.16885572000001
1650200400000,2022-04-17 13:00:00,MPL/USD,57.255,57.281,57.134,57.152,11.439166,653.771215232
1650196800000,2022-04-17 12:00:00,MPL/USD,56.276,57.255,56.276,57.255,3.373263,193.136173065
1650193200000,2022-04-17 11:00:00,MPL/USD,56.444,56.684,56.276,56.276,63.69538,3584.5212048800004
1650189600000,2022-04-17 10:00:00,MPL/USD,56.434,56.752,56.434,56.444,5.75196,324.66363024000003
1650186000000,2022-04-17 09:00:00,MPL/USD,56.434,56.434,56.434,56.434,0.0,0.0
1650182400000,2022-04-17 08:00:00,MPL/USD,56.254,56.677,56.254,56.434,25.481118,1438.0014132119998
1650178800000,2022-04-17 07:00:00,MPL/USD,56.204,56.254,56.204,56.254,0.070928,3.989983712
1650175200000,2022-04-17 06:00:00,MPL/USD,56.651,56.651,56.204,56.204,2.779626,156.226099704
1650171600000,2022-04-17 05:00:00,MPL/USD,56.391,56.651,56.391,56.651,0.15825,8.96502075
1650168000000,2022-04-17 04:00:00,MPL/USD,56.842,56.842,56.391,56.391,16.304309,919.416288819
1650164400000,2022-04-17 03:00:00,MPL/USD,57.509,57.509,56.012,56.842,515.096337,29279.105987753996
1650160800000,2022-04-17 02:00:00,MPL/USD,58.104,58.104,57.177,57.509,1.290313,74.204610317
1650157200000,2022-04-17 01:00:00,MPL/USD,61.031,61.031,57.542,58.104,239.048405,13889.66852412
1650153600000,2022-04-17 00:00:00,MPL/USD,61.217,61.481,59.827,61.031,548.326286,33464.901560866
1650150000000,2022-04-16 23:00:00,MPL/USD,60.405,61.217,60.353,61.217,5.696127,348.69980655899997
1650146400000,2022-04-16 22:00:00,MPL/USD,59.672,61.077,59.672,60.405,218.116403,13175.321323215
1650142800000,2022-04-16 21:00:00,MPL/USD,59.509,59.672,59.509,59.672,16.752519,999.6563137679999
1650139200000,2022-04-16 20:00:00,MPL/USD,59.086,59.705,58.936,59.509,32.869528,1956.0327417520002
1650135600000,2022-04-16 19:00:00,MPL/USD,62.917,62.917,59.086,59.086,6.706771,396.27627130599996
1650132000000,2022-04-16 18:00:00,MPL/USD,62.621,62.917,62.621,62.917,0.11,6.92087
1650128400000,2022-04-16 17:00:00,MPL/USD,61.706,62.801,61.706,62.621,32.707153,2048.154628013
1650124800000,2022-04-16 16:00:00,MPL/USD,61.706,61.706,61.706,61.706,0.0,0.0
1650121200000,2022-04-16 15:00:00,MPL/USD,61.555,61.985,61.555,61.706,23.425794,1445.512044564
1650117600000,2022-04-16 14:00:00,MPL/USD,63.157,63.157,60.949,61.555,20.759403,1277.845051665
1650114000000,2022-04-16 13:00:00,MPL/USD,63.754,63.754,62.446,63.157,52.811629,3335.424052753
1650110400000,2022-04-16 12:00:00,MPL/USD,64.678,64.678,63.355,63.754,84.226104,5369.751034416
1650106800000,2022-04-16 11:00:00,MPL/USD,64.104,64.678,63.899,64.678,97.095829,6279.964028062
1650103200000,2022-04-16 10:00:00,MPL/USD,64.45,64.45,64.104,64.104,0.139852,8.965072608
1650099600000,2022-04-16 09:00:00,MPL/USD,64.45,64.45,64.45,64.45,0.0,0.0
1650096000000,2022-04-16 08:00:00,MPL/USD,64.45,64.45,64.45,64.45,0.0,0.0
1650092400000,2022-04-16 07:00:00,MPL/USD,64.45,64.45,64.45,64.45,0.0,0.0
1650088800000,2022-04-16 06:00:00,MPL/USD,63.292,65.55,63.292,64.45,126.082437,8126.01306465
1650085200000,2022-04-16 05:00:00,MPL/USD,63.292,63.292,63.292,63.292,0.0,0.0
1650081600000,2022-04-16 04:00:00,MPL/USD,61.935,64.644,61.935,63.292,30.282441,1916.636255772
1650078000000,2022-04-16 03:00:00,MPL/USD,60.997,61.935,60.997,61.935,10.01708,620.4078498
1650074400000,2022-04-16 02:00:00,MPL/USD,61.091,61.091,60.997,60.997,1.264634,77.138880098
1650070800000,2022-04-16 01:00:00,MPL/USD,61.668,61.668,61.091,61.091,4.084033,249.497660003
1650067200000,2022-04-16 00:00:00,MPL/USD,60.962,61.7,60.962,61.668,20.99469,1294.7005429199999
1650063600000,2022-04-15 23:00:00,MPL/USD,62.421,62.421,60.962,60.962,0.95,57.9139
1650060000000,2022-04-15 22:00:00,MPL/USD,62.389,62.951,62.187,62.421,1.685987,105.240994527
1650056400000,2022-04-15 21:00:00,MPL/USD,61.633,63.05,61.633,62.389,50.794577,3169.022864453
1650052800000,2022-04-15 20:00:00,MPL/USD,61.133,61.633,61.133,61.633,1.425079,87.831894007
1650049200000,2022-04-15 19:00:00,MPL/USD,60.123,61.133,60.123,61.133,2.463673,150.611721509
1650045600000,2022-04-15 18:00:00,MPL/USD,59.287,60.123,59.183,60.123,6.114831,367.64198421299994
1650042000000,2022-04-15 17:00:00,MPL/USD,60.041,60.041,59.162,59.287,84.096267,4985.815381629
1650038400000,2022-04-15 16:00:00,MPL/USD,60.766,60.766,60.041,60.041,0.22389,13.44257949
1650034800000,2022-04-15 15:00:00,MPL/USD,60.766,60.766,60.766,60.766,0.0,0.0
1650031200000,2022-04-15 14:00:00,MPL/USD,60.018,60.766,60.018,60.766,2.080736,126.43800377599999
1650027600000,2022-04-15 13:00:00,MPL/USD,58.814,60.018,58.814,60.018,9.696162,581.944250916
1650024000000,2022-04-15 12:00:00,MPL/USD,58.814,58.814,58.814,58.814,0.0,0.0
1650020400000,2022-04-15 11:00:00,MPL/USD,59.056,59.056,58.659,58.814,7.659254,450.471364756
1650016800000,2022-04-15 10:00:00,MPL/USD,60.275,60.275,59.056,59.056,0.151806,8.965055136
1650013200000,2022-04-15 09:00:00,MPL/USD,60.275,60.275,60.275,60.275,0.0,0.0
1650009600000,2022-04-15 08:00:00,MPL/USD,59.982,60.275,59.982,60.275,0.422498,25.46606695
1650006000000,2022-04-15 07:00:00,MPL/USD,59.982,59.982,59.982,59.982,0.0,0.0
1650002400000,2022-04-15 06:00:00,MPL/USD,59.982,59.982,59.982,59.982,0.0,0.0
1649998800000,2022-04-15 05:00:00,MPL/USD,60.063,60.199,59.982,59.982,1.825838,109.517414916
1649995200000,2022-04-15 04:00:00,MPL/USD,59.702,60.063,59.536,60.063,3.728322,223.934204286
1649991600000,2022-04-15 03:00:00,MPL/USD,58.935,59.702,58.935,59.702,37.852232,2259.853954864
1649988000000,2022-04-15 02:00:00,MPL/USD,58.935,58.935,58.935,58.935,0.0,0.0
1649984400000,2022-04-15 01:00:00,MPL/USD,58.935,58.935,58.935,58.935,0.0,0.0
1649980800000,2022-04-15 00:00:00,MPL/USD,58.485,59.211,58.485,58.935,1.397157,82.34144779500001
1649977200000,2022-04-14 23:00:00,MPL/USD,58.85,58.85,58.485,58.485,0.128993,7.544155604999999
1649973600000,2022-04-14 22:00:00,MPL/USD,58.293,58.85,58.293,58.85,1.273818,74.9641893
1649970000000,2022-04-14 21:00:00,MPL/USD,58.515,58.515,58.293,58.293,0.102121,5.952939453
1649966400000,2022-04-14 20:00:00,MPL/USD,59.227,59.227,58.515,58.515,5.279703,308.941821045
1649962800000,2022-04-14 19:00:00,MPL/USD,57.481,59.227,57.481,59.227,2.272672,134.603544544
1649959200000,2022-04-14 18:00:00,MPL/USD,57.668,57.668,57.481,57.481,1.770931,101.794884811
1649955600000,2022-04-14 17:00:00,MPL/USD,57.339,57.753,56.97,57.668,5.489104,316.545649472
1649952000000,2022-04-14 16:00:00,MPL/USD,58.892,59.206,57.339,57.339,1.079713,61.90966370699999
1649948400000,2022-04-14 15:00:00,MPL/USD,58.544,59.487,58.544,58.892,25.08563,1477.34292196
1649944800000,2022-04-14 14:00:00,MPL/USD,59.699,59.699,58.506,58.544,336.789613,19717.011103471996
1649941200000,2022-04-14 13:00:00,MPL/USD,58.8,59.699,58.8,59.699,0.706035,42.149583465
1649937600000,2022-04-14 12:00:00,MPL/USD,57.967,58.8,57.967,58.8,0.08,4.704
1649934000000,2022-04-14 11:00:00,MPL/USD,57.967,57.967,57.967,57.967,0.0,0.0
1649930400000,2022-04-14 10:00:00,MPL/USD,57.965,57.967,57.965,57.967,0.154659,8.965118253
1649926800000,2022-04-14 09:00:00,MPL/USD,57.867,57.965,57.867,57.965,6.874654,398.48931911
1649923200000,2022-04-14 08:00:00,MPL/USD,57.834,58.388,57.834,57.867,0.994821,57.567306806999994
1649919600000,2022-04-14 07:00:00,MPL/USD,57.834,57.834,57.834,57.834,0.0,0.0
1649916000000,2022-04-14 06:00:00,MPL/USD,56.933,58.173,56.933,57.834,37.700924,2180.3952386160004
1649912400000,2022-04-14 05:00:00,MPL/USD,56.933,56.933,56.933,56.933,0.0,0.0
1649908800000,2022-04-14 04:00:00,MPL/USD,56.713,56.933,56.474,56.933,3.930524,223.776522892
1649905200000,2022-04-14 03:00:00,MPL/USD,57.228,57.228,56.623,56.713,1.491429,84.583412877
1649901600000,2022-04-14 02:00:00,MPL/USD,57.228,57.228,57.228,57.228,0.0,0.0
1649898000000,2022-04-14 01:00:00,MPL/USD,56.91,57.228,56.91,57.228,0.727512,41.634056736000005
1649894400000,2022-04-14 00:00:00,MPL/USD,57.675,57.97,56.91,56.91,5.862052,333.60937932
1649890800000,2022-04-13 23:00:00,MPL/USD,56.7,57.849,56.623,57.675,175.036698,10095.241557149999
1649887200000,2022-04-13 22:00:00,MPL/USD,57.0,57.0,56.546,56.7,18.803724,1066.1711508
1649883600000,2022-04-13 21:00:00,MPL/USD,56.235,57.0,56.035,57.0,36.956657,2106.529449
1649880000000,2022-04-13 20:00:00,MPL/USD,56.235,56.235,56.235,56.235,0.0,0.0
1649876400000,2022-04-13 19:00:00,MPL/USD,55.942,56.235,55.942,56.235,0.495603,27.870234705
1649872800000,2022-04-13 18:00:00,MPL/USD,55.633,55.942,55.633,55.942,3.909074,218.681417708
1649869200000,2022-04-13 17:00:00,MPL/USD,55.99,56.212,54.0,55.633,35.530668,1976.677652844
1649865600000,2022-04-13 16:00:00,MPL/USD,56.921,56.921,55.99,55.99,2.012786,112.69588814000001
1649862000000,2022-04-13 15:00:00,MPL/USD,57.745,57.745,56.762,56.921,27.092845,1542.151830245
1649858400000,2022-04-13 14:00:00,MPL/USD,59.57,59.57,57.745,57.745,31.356135,1810.6600155749998
1649854800000,2022-04-13 13:00:00,MPL/USD,59.57,59.57,59.57,59.57,0.0,0.0
1649851200000,2022-04-13 12:00:00,MPL/USD,60.575,60.575,59.57,59.57,19.07,1135.9999
1649847600000,2022-04-13 11:00:00,MPL/USD,59.976,60.732,59.976,60.575,11.509369,697.180027175
1649844000000,2022-04-13 10:00:00,MPL/USD,59.454,59.976,59.454,59.976,0.456971,27.407292696
1649840400000,2022-04-13 09:00:00,MPL/USD,59.968,59.968,58.905,59.454,102.51,6094.629540000001
1649836800000,2022-04-13 08:00:00,MPL/USD,59.968,59.968,59.968,59.968,0.0,0.0
1649833200000,2022-04-13 07:00:00,MPL/USD,59.968,59.968,59.968,59.968,0.0,0.0
1649829600000,2022-04-13 06:00:00,MPL/USD,59.499,59.968,59.499,59.968,0.066536,3.990030848
1649826000000,2022-04-13 05:00:00,MPL/USD,58.866,59.631,58.866,59.499,20.867497,1241.5952040030002
1649822400000,2022-04-13 04:00:00,MPL/USD,57.554,58.866,57.554,58.866,0.11,6.47526
1649818800000,2022-04-13 03:00:00,MPL/USD,57.863,58.514,57.554,57.554,14.668648,844.239366992
1649815200000,2022-04-13 02:00:00,MPL/USD,59.874,59.874,57.283,57.863,5.238394,303.109192022
1649811600000,2022-04-13 01:00:00,MPL/USD,61.08,61.08,59.737,59.874,18.475867,1106.2240607580002
1649808000000,2022-04-13 00:00:00,MPL/USD,61.08,61.08,61.08,61.08,0.0,0.0
1649804400000,2022-04-12 23:00:00,MPL/USD,60.959,61.285,60.508,61.08,60.849671,3716.6979046799997
1649800800000,2022-04-12 22:00:00,MPL/USD,60.959,60.959,60.959,60.959,0.0,0.0
1649797200000,2022-04-12 21:00:00,MPL/USD,60.431,61.159,60.431,60.959,17.170398,1046.690291682
1649793600000,2022-04-12 20:00:00,MPL/USD,60.136,61.555,60.092,60.431,85.514299,5167.7146028689995
1649790000000,2022-04-12 19:00:00,MPL/USD,60.87,60.87,60.136,60.136,6.066535,364.81714876
1649786400000,2022-04-12 18:00:00,MPL/USD,59.217,60.87,59.217,60.87,3.104106,188.94693221999998
1649782800000,2022-04-12 17:00:00,MPL/USD,59.086,59.217,59.086,59.217,1.966092,116.42606996399999
1649779200000,2022-04-12 16:00:00,MPL/USD,62.599,62.599,58.831,59.086,5.776693,341.321682598
1649775600000,2022-04-12 15:00:00,MPL/USD,61.52,62.599,61.52,62.599,0.322296,20.175407304
1649772000000,2022-04-12 14:00:00,MPL/USD,57.669,61.52,57.669,61.52,7.391783,454.74249016000005
1649768400000,2022-04-12 13:00:00,MPL/USD,60.819,60.819,57.669,57.669,187.103066,10790.046713154
1649764800000,2022-04-12 12:00:00,MPL/USD,59.713,60.819,59.713,60.819,8.54729,519.83763051
1649761200000,2022-04-12 11:00:00,MPL/USD,59.719,60.144,59.331,59.713,112.580196,6722.501243748
1649757600000,2022-04-12 10:00:00,MPL/USD,59.321,59.719,59.321,59.719,0.150121,8.965075999
1649754000000,2022-04-12 09:00:00,MPL/USD,59.025,59.839,59.025,59.321,83.78768,4970.368965279999
1649750400000,2022-04-12 08:00:00,MPL/USD,58.279,59.676,58.279,59.025,336.444997,19858.665947925
1649746800000,2022-04-12 07:00:00,MPL/USD,58.279,58.279,58.279,58.279,0.0,0.0
1649743200000,2022-04-12 06:00:00,MPL/USD,55.921,58.279,55.921,58.279,2.497557,145.555124403
1649739600000,2022-04-12 05:00:00,MPL/USD,55.921,55.921,55.921,55.921,0.0,0.0
1649736000000,2022-04-12 04:00:00,MPL/USD,54.95,55.921,54.95,55.921,0.783082,43.790728521999995
1649732400000,2022-04-12 03:00:00,MPL/USD,56.035,56.035,54.95,54.95,1.61326,88.648637
1649728800000,2022-04-12 02:00:00,MPL/USD,56.023,56.179,55.927,56.035,15.438097,865.073765395
1649725200000,2022-04-12 01:00:00,MPL/USD,55.249,56.023,54.567,56.023,9.526558,533.706358834
1649721600000,2022-04-12 00:00:00,MPL/USD,52.433,55.718,52.433,55.249,31.769912,1755.2558680880002
1649718000000,2022-04-11 23:00:00,MPL/USD,57.01,57.01,52.367,52.433,135.703091,7115.320170403
1649714400000,2022-04-11 22:00:00,MPL/USD,58.15,59.518,57.01,57.01,132.362094,7545.9629789400005
1649710800000,2022-04-11 21:00:00,MPL/USD,64.398,64.398,58.15,58.15,95.441688,5549.934157199999
1649707200000,2022-04-11 20:00:00,MPL/USD,65.211,65.211,61.866,64.398,126.493597,8145.9346596059995
1649703600000,2022-04-11 19:00:00,MPL/USD,65.494,65.494,63.797,65.211,17.954394,1170.823987134
1649700000000,2022-04-11 18:00:00,MPL/USD,65.081,65.57,64.0,65.494,312.639359,20476.002178346
1649696400000,2022-04-11 17:00:00,MPL/USD,65.0,65.081,63.935,65.081,301.742953,19637.733124193
1649692800000,2022-04-11 16:00:00,MPL/USD,62.72,65.0,62.507,65.0,186.406622,12116.43043
1649689200000,2022-04-11 15:00:00,MPL/USD,63.272,63.272,61.615,62.72,21.996069,1379.5934476799998
1649685600000,2022-04-11 14:00:00,MPL/USD,60.543,63.386,60.543,63.272,214.035021,13542.423848712
1649682000000,2022-04-11 13:00:00,MPL/USD,57.64,60.694,57.64,60.543,47.873384,2898.398287512
1649678400000,2022-04-11 12:00:00,MPL/USD,58.8,58.8,57.64,57.64,7.288435,420.10539339999997
1649674800000,2022-04-11 11:00:00,MPL/USD,60.534,60.534,58.8,58.8,0.942807,55.4370516
