unix,date,symbol,open,high,low,close,Volume SBR,Volume USD
1649818800000,2022-04-13 03:00:00,SBR/USD,0.028152,0.028152,0.028152,0.028152,0.0,0.0
1649815200000,2022-04-13 02:00:00,SBR/USD,0.028152,0.028152,0.028152,0.028152,0.0,0.0
1649811600000,2022-04-13 01:00:00,SBR/USD,0.028,0.028152,0.028,0.028152,39.371337,1.108381879224
1649808000000,2022-04-13 00:00:00,SBR/USD,0.028,0.028,0.028,0.028,1092.15924,30.58045872
1649804400000,2022-04-12 23:00:00,SBR/USD,0.0277,0.028,0.0277,0.028,361.84076,10.13154128
1649800800000,2022-04-12 22:00:00,SBR/USD,0.0277,0.0279,0.0276,0.0277,4153.0,115.0381
1649797200000,2022-04-12 21:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,0.0,0.0
1649793600000,2022-04-12 20:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,0.0,0.0
1649790000000,2022-04-12 19:00:00,SBR/USD,0.028145,0.028145,0.0277,0.0277,596.457012,16.521859232399997
1649786400000,2022-04-12 18:00:00,SBR/USD,0.02816,0.02816,0.028145,0.028145,8.662417,0.2438037264649999
1649782800000,2022-04-12 17:00:00,SBR/USD,0.02816,0.02816,0.02816,0.02816,0.0,0.0
1649779200000,2022-04-12 16:00:00,SBR/USD,0.02816,0.02816,0.02816,0.02816,0.0,0.0
1649775600000,2022-04-12 15:00:00,SBR/USD,0.02816,0.02816,0.02816,0.02816,0.0,0.0
1649772000000,2022-04-12 14:00:00,SBR/USD,0.02816,0.02816,0.02816,0.02816,0.0,0.0
1649768400000,2022-04-12 13:00:00,SBR/USD,0.02816,0.02816,0.02816,0.02816,0.0,0.0
1649764800000,2022-04-12 12:00:00,SBR/USD,0.02816,0.02816,0.02816,0.02816,0.0,0.0
1649761200000,2022-04-12 11:00:00,SBR/USD,0.027798,0.028938,0.027798,0.02816,647.308991,18.22822118656
1649757600000,2022-04-12 10:00:00,SBR/USD,0.027798,0.027798,0.027798,0.027798,9.28598,0.25813167204
1649754000000,2022-04-12 09:00:00,SBR/USD,0.027798,0.027798,0.027798,0.027798,4.898454,0.136167224292
1649750400000,2022-04-12 08:00:00,SBR/USD,0.027798,0.027798,0.027798,0.027798,2.719395,0.07559374221
1649746800000,2022-04-12 07:00:00,SBR/USD,0.027798,0.027798,0.027798,0.027798,1.191202,0.033113033196
1649743200000,2022-04-12 06:00:00,SBR/USD,0.027798,0.027798,0.027798,0.027798,4.720368,0.131216789664
1649739600000,2022-04-12 05:00:00,SBR/USD,0.027798,0.027798,0.027798,0.027798,0.0,0.0
1649736000000,2022-04-12 04:00:00,SBR/USD,0.027798,0.027798,0.027798,0.027798,0.0,0.0
1649732400000,2022-04-12 03:00:00,SBR/USD,0.027798,0.027798,0.027798,0.027798,1.392544,0.038709938112
1649728800000,2022-04-12 02:00:00,SBR/USD,0.027798,0.027798,0.027798,0.027798,5393.05917,149.91625880766
1649725200000,2022-04-12 01:00:00,SBR/USD,0.027761,0.027798,0.027761,0.027798,2.677738,0.074435760924
1649721600000,2022-04-12 00:00:00,SBR/USD,0.027798,0.027798,0.027761,0.027761,719.476221,19.973379371181
1649718000000,2022-04-11 23:00:00,SBR/USD,0.027798,0.027798,0.027798,0.027798,0.0,0.0
1649714400000,2022-04-11 22:00:00,SBR/USD,0.027998,0.027998,0.027798,0.027798,44243.285714,1229.874856277772
1649710800000,2022-04-11 21:00:00,SBR/USD,0.028683,0.028683,0.027998,0.027998,2643.356643,74.00869929071399
1649707200000,2022-04-11 20:00:00,SBR/USD,0.028683,0.028683,0.028683,0.028683,0.0,0.0
1649703600000,2022-04-11 19:00:00,SBR/USD,0.028683,0.028683,0.028683,0.028683,174319.283199,4999.999999996917
1649700000000,2022-04-11 18:00:00,SBR/USD,0.028683,0.028683,0.028683,0.028683,0.0,0.0
1649696400000,2022-04-11 17:00:00,SBR/USD,0.028683,0.028683,0.028683,0.028683,0.0,0.0
1649692800000,2022-04-11 16:00:00,SBR/USD,0.028871,0.028871,0.028627,0.028683,8787.251436,252.044732938788
1649689200000,2022-04-11 15:00:00,SBR/USD,0.029496,0.029496,0.028376,0.028871,6513.099008,188.039681459968
1649685600000,2022-04-11 14:00:00,SBR/USD,0.029495,0.029496,0.029495,0.029496,61.0,1.7992560000000002
1649682000000,2022-04-11 13:00:00,SBR/USD,0.029614,0.029614,0.029495,0.029495,6050.0,178.44475
1649678400000,2022-04-11 12:00:00,SBR/USD,0.029614,0.029614,0.029614,0.029614,0.0,0.0
1649674800000,2022-04-11 11:00:00,SBR/USD,0.029614,0.029614,0.029614,0.029614,0.0,0.0
1649671200000,2022-04-11 10:00:00,SBR/USD,0.027998,0.029614,0.027998,0.029614,160.0,4.73824
1649667600000,2022-04-11 09:00:00,SBR/USD,0.027998,0.027998,0.027998,0.027998,0.0,0.0
1649664000000,2022-04-11 08:00:00,SBR/USD,0.027998,0.027998,0.027998,0.027998,0.0,0.0
1649660400000,2022-04-11 07:00:00,SBR/USD,0.027998,0.027998,0.027998,0.027998,0.0,0.0
1649656800000,2022-04-11 06:00:00,SBR/USD,0.027998,0.027998,0.027998,0.027998,0.0,0.0
1649653200000,2022-04-11 05:00:00,SBR/USD,0.028328,0.028328,0.027998,0.027998,24.040426,0.673083847148
1649649600000,2022-04-11 04:00:00,SBR/USD,0.030264,0.030264,0.028328,0.028328,74450.678231,2109.038812927768
1649646000000,2022-04-11 03:00:00,SBR/USD,0.0297,0.030264,0.0297,0.030264,16.787518,0.508057444752
1649642400000,2022-04-11 02:00:00,SBR/USD,0.032,0.032,0.029691,0.0297,74834.239444,2222.5769114868003
1649638800000,2022-04-11 01:00:00,SBR/USD,0.032344,0.03235,0.031859,0.032,8841.144771,282.916632672
1649635200000,2022-04-11 00:00:00,SBR/USD,0.032344,0.032344,0.032344,0.032344,2.905808,0.0939854539519999
1649631600000,2022-04-10 23:00:00,SBR/USD,0.032344,0.032344,0.032344,0.032344,131.735643,4.260857637192
1649628000000,2022-04-10 22:00:00,SBR/USD,0.032344,0.032344,0.032344,0.032344,6.961086,0.2251493655839999
1649624400000,2022-04-10 21:00:00,SBR/USD,0.032344,0.032344,0.032344,0.032344,0.0,0.0
1649620800000,2022-04-10 20:00:00,SBR/USD,0.033447,0.033447,0.032344,0.032344,2000.0,64.688
1649617200000,2022-04-10 19:00:00,SBR/USD,0.033447,0.033447,0.033447,0.033447,150.0,5.017049999999999
1649613600000,2022-04-10 18:00:00,SBR/USD,0.033447,0.033447,0.033447,0.033447,2127.0,71.141769
1649610000000,2022-04-10 17:00:00,SBR/USD,0.033447,0.033447,0.033447,0.033447,0.0,0.0
1649606400000,2022-04-10 16:00:00,SBR/USD,0.032344,0.033447,0.032344,0.033447,2470.101743,82.617492998121
1649602800000,2022-04-10 15:00:00,SBR/USD,0.032344,0.032344,0.032344,0.032344,0.0,0.0
1649599200000,2022-04-10 14:00:00,SBR/USD,0.032344,0.032344,0.032344,0.032344,0.0,0.0
1649595600000,2022-04-10 13:00:00,SBR/USD,0.033419,0.033419,0.032344,0.032344,1.114221,0.0360383640239999
1649592000000,2022-04-10 12:00:00,SBR/USD,0.032592,0.033419,0.032592,0.033419,3002.796067,100.350441763073
1649588400000,2022-04-10 11:00:00,SBR/USD,0.032877,0.032877,0.032592,0.032592,29.384922,0.957713377824
1649584800000,2022-04-10 10:00:00,SBR/USD,0.032877,0.032877,0.032877,0.032877,0.0,0.0
1649581200000,2022-04-10 09:00:00,SBR/USD,0.033009,0.033009,0.032877,0.032877,1.204463,0.039599130051
1649577600000,2022-04-10 08:00:00,SBR/USD,0.033009,0.033009,0.033009,0.033009,0.0,0.0
1649574000000,2022-04-10 07:00:00,SBR/USD,0.033009,0.033009,0.033009,0.033009,0.0,0.0
1649570400000,2022-04-10 06:00:00,SBR/USD,0.033447,0.033447,0.033009,0.033009,3.704075,0.1222678116749999
1649566800000,2022-04-10 05:00:00,SBR/USD,0.033447,0.033447,0.033447,0.033447,0.0,0.0
1649563200000,2022-04-10 04:00:00,SBR/USD,0.033447,0.033447,0.033447,0.033447,0.0,0.0
1649559600000,2022-04-10 03:00:00,SBR/USD,0.033447,0.033447,0.033447,0.033447,0.0,0.0
1649556000000,2022-04-10 02:00:00,SBR/USD,0.033447,0.033447,0.033447,0.033447,0.0,0.0
1649552400000,2022-04-10 01:00:00,SBR/USD,0.033447,0.033447,0.033447,0.033447,0.0,0.0
1649548800000,2022-04-10 00:00:00,SBR/USD,0.033447,0.033447,0.033447,0.033447,0.0,0.0
1649545200000,2022-04-09 23:00:00,SBR/USD,0.033447,0.033447,0.033447,0.033447,0.0,0.0
1649541600000,2022-04-09 22:00:00,SBR/USD,0.033005,0.033447,0.033005,0.033447,5.537474,0.1852118928779999
1649538000000,2022-04-09 21:00:00,SBR/USD,0.033005,0.033005,0.033005,0.033005,0.0,0.0
1649534400000,2022-04-09 20:00:00,SBR/USD,0.033001,0.033005,0.032616,0.033005,45570.460124,1504.0530363926198
1649530800000,2022-04-09 19:00:00,SBR/USD,0.034538,0.034538,0.033,0.033001,19018.631594,627.633861233594
1649527200000,2022-04-09 18:00:00,SBR/USD,0.034538,0.034538,0.034538,0.034538,27771.247513,959.163346603994
1649523600000,2022-04-09 17:00:00,SBR/USD,0.034702,0.034702,0.034538,0.034538,11070.209666,382.342901444308
1649520000000,2022-04-09 16:00:00,SBR/USD,0.034702,0.034702,0.034702,0.034702,0.0,0.0
1649516400000,2022-04-09 15:00:00,SBR/USD,0.034381,0.034702,0.034381,0.034702,367.163118,12.741294520835998
1649512800000,2022-04-09 14:00:00,SBR/USD,0.034381,0.034381,0.034381,0.034381,0.0,0.0
1649509200000,2022-04-09 13:00:00,SBR/USD,0.034381,0.034381,0.034381,0.034381,0.0,0.0
1649505600000,2022-04-09 12:00:00,SBR/USD,0.034381,0.034381,0.034381,0.034381,0.0,0.0
1649502000000,2022-04-09 11:00:00,SBR/USD,0.034279,0.034381,0.034279,0.034381,50000.0,1719.0500000000002
1649498400000,2022-04-09 10:00:00,SBR/USD,0.033866,0.034279,0.033866,0.034279,50000.0,1713.9499999999998
1649494800000,2022-04-09 09:00:00,SBR/USD,0.033866,0.033866,0.033866,0.033866,0.0,0.0
1649491200000,2022-04-09 08:00:00,SBR/USD,0.033866,0.033866,0.033866,0.033866,0.0,0.0
1649487600000,2022-04-09 07:00:00,SBR/USD,0.033866,0.033866,0.033866,0.033866,2945.454054,99.750746992764
1649484000000,2022-04-09 06:00:00,SBR/USD,0.033866,0.033866,0.033866,0.033866,0.0,0.0
1649480400000,2022-04-09 05:00:00,SBR/USD,0.033001,0.033866,0.033001,0.033866,2.851638,0.096573572508
1649476800000,2022-04-09 04:00:00,SBR/USD,0.033001,0.033001,0.033001,0.033001,0.0,0.0
1649473200000,2022-04-09 03:00:00,SBR/USD,0.033792,0.033792,0.033001,0.033001,3.55281,0.11724628281
1649469600000,2022-04-09 02:00:00,SBR/USD,0.033792,0.033792,0.033792,0.033792,0.0,0.0
1649466000000,2022-04-09 01:00:00,SBR/USD,0.033001,0.033792,0.033001,0.033792,43.672354,1.475776186368
1649462400000,2022-04-09 00:00:00,SBR/USD,0.033001,0.033001,0.033001,0.033001,697.758798,23.026738092798
1649458800000,2022-04-08 23:00:00,SBR/USD,0.033628,0.033628,0.033001,0.033001,288.124411,9.508393687411
1649455200000,2022-04-08 22:00:00,SBR/USD,0.033628,0.033628,0.033628,0.033628,1.459038,0.049064529864
1649451600000,2022-04-08 21:00:00,SBR/USD,0.033628,0.033628,0.033628,0.033628,1e-06,3.3627999999999995e-08
1649448000000,2022-04-08 20:00:00,SBR/USD,0.033793,0.033793,0.033628,0.033628,29442.696856,990.099009873568
1649444400000,2022-04-08 19:00:00,SBR/USD,0.03441,0.03441,0.033628,0.033793,26.572034,0.8979487449619998
1649440800000,2022-04-08 18:00:00,SBR/USD,0.03466,0.03466,0.03441,0.03441,284.2369,9.780591729
1649437200000,2022-04-08 17:00:00,SBR/USD,0.033001,0.03466,0.033001,0.03466,24.504272,0.84931806752
1649433600000,2022-04-08 16:00:00,SBR/USD,0.033001,0.033001,0.033001,0.033001,0.0,0.0
1649430000000,2022-04-08 15:00:00,SBR/USD,0.033001,0.033001,0.033001,0.033001,0.0,0.0
1649426400000,2022-04-08 14:00:00,SBR/USD,0.034444,0.034444,0.033,0.033001,3696.0,121.971696
1649422800000,2022-04-08 13:00:00,SBR/USD,0.034736,0.034736,0.034444,0.034444,1.373979,0.047325332676
1649419200000,2022-04-08 12:00:00,SBR/USD,0.034588,0.03513,0.034588,0.034736,3117.877227,108.302583357072
1649415600000,2022-04-08 11:00:00,SBR/USD,0.035172,0.035172,0.03336,0.034588,14999.0,518.7854120000001
1649412000000,2022-04-08 10:00:00,SBR/USD,0.035172,0.035172,0.035172,0.035172,0.0,0.0
1649408400000,2022-04-08 09:00:00,SBR/USD,0.035172,0.035172,0.035172,0.035172,1.112198,0.039118228056
1649404800000,2022-04-08 08:00:00,SBR/USD,0.034997,0.035172,0.034997,0.035172,87.367644,3.072894774768
1649401200000,2022-04-08 07:00:00,SBR/USD,0.033995,0.035889,0.033995,0.034997,116.602125,4.080724568625
1649397600000,2022-04-08 06:00:00,SBR/USD,0.035889,0.035889,0.033995,0.033995,10190.978539,346.44231543330494
1649394000000,2022-04-08 05:00:00,SBR/USD,0.035889,0.035889,0.035889,0.035889,0.0,0.0
1649390400000,2022-04-08 04:00:00,SBR/USD,0.0353,0.035889,0.0353,0.035889,50000.0,1794.4499999999998
1649386800000,2022-04-08 03:00:00,SBR/USD,0.0353,0.0353,0.0353,0.0353,1.036492,0.0365881676
1649383200000,2022-04-08 02:00:00,SBR/USD,0.034953,0.0353,0.034953,0.0353,11.547977,0.4076435880999999
1649379600000,2022-04-08 01:00:00,SBR/USD,0.0356,0.0356,0.034953,0.034953,1.288021,0.045020198013
1649376000000,2022-04-08 00:00:00,SBR/USD,0.0356,0.0356,0.0356,0.0356,0.0,0.0
1649372400000,2022-04-07 23:00:00,SBR/USD,0.0356,0.0356,0.0356,0.0356,0.0,0.0
1649368800000,2022-04-07 22:00:00,SBR/USD,0.0356,0.0356,0.0356,0.0356,0.0,0.0
1649365200000,2022-04-07 21:00:00,SBR/USD,0.0356,0.0356,0.0356,0.0356,0.0,0.0
1649361600000,2022-04-07 20:00:00,SBR/USD,0.035829,0.035829,0.0356,0.0356,2796.088808,99.5407615648
1649358000000,2022-04-07 19:00:00,SBR/USD,0.035801,0.035829,0.034152,0.035829,1529.957142,54.816834440718
1649354400000,2022-04-07 18:00:00,SBR/USD,0.036,0.036,0.035801,0.035801,48010.0,1718.80601
1649350800000,2022-04-07 17:00:00,SBR/USD,0.036,0.036,0.036,0.036,0.0,0.0
1649347200000,2022-04-07 16:00:00,SBR/USD,0.036,0.036,0.036,0.036,694.444444,24.999999984
1649343600000,2022-04-07 15:00:00,SBR/USD,0.035649,0.036,0.035649,0.036,561.025554,20.196919944
1649340000000,2022-04-07 14:00:00,SBR/USD,0.034719,0.035649,0.034719,0.035649,168.029698,5.990090704002
1649336400000,2022-04-07 13:00:00,SBR/USD,0.034719,0.034719,0.034719,0.034719,0.0,0.0
1649332800000,2022-04-07 12:00:00,SBR/USD,0.034719,0.034719,0.034719,0.034719,0.0,0.0
1649329200000,2022-04-07 11:00:00,SBR/USD,0.033245,0.034719,0.033245,0.034719,57.318086,1.990026627834
1649325600000,2022-04-07 10:00:00,SBR/USD,0.033245,0.033245,0.033245,0.033245,0.0,0.0
1649322000000,2022-04-07 09:00:00,SBR/USD,0.033245,0.033245,0.033245,0.033245,0.0,0.0
1649318400000,2022-04-07 08:00:00,SBR/USD,0.033245,0.033245,0.033245,0.033245,0.0,0.0
1649314800000,2022-04-07 07:00:00,SBR/USD,0.033245,0.033245,0.033245,0.033245,0.0,0.0
1649311200000,2022-04-07 06:00:00,SBR/USD,0.033245,0.033245,0.033245,0.033245,0.0,0.0
1649307600000,2022-04-07 05:00:00,SBR/USD,0.033245,0.033245,0.033245,0.033245,0.0,0.0
1649304000000,2022-04-07 04:00:00,SBR/USD,0.03311,0.033245,0.03311,0.033245,4637.0,154.157065
1649300400000,2022-04-07 03:00:00,SBR/USD,0.03311,0.03311,0.03311,0.03311,0.0,0.0
1649296800000,2022-04-07 02:00:00,SBR/USD,0.03311,0.03311,0.03311,0.03311,0.0,0.0
1649293200000,2022-04-07 01:00:00,SBR/USD,0.03311,0.03311,0.03311,0.03311,300.820276,9.96015933836
1649289600000,2022-04-07 00:00:00,SBR/USD,0.03311,0.03311,0.03311,0.03311,0.0,0.0
1649286000000,2022-04-06 23:00:00,SBR/USD,0.03311,0.03311,0.03311,0.03311,0.0,0.0
1649282400000,2022-04-06 22:00:00,SBR/USD,0.03311,0.03311,0.03311,0.03311,3000.0,99.33
1649278800000,2022-04-06 21:00:00,SBR/USD,0.03311,0.03311,0.03311,0.03311,0.0,0.0
1649275200000,2022-04-06 20:00:00,SBR/USD,0.03311,0.03311,0.03311,0.03311,90.155066,2.98503423526
1649271600000,2022-04-06 19:00:00,SBR/USD,0.03311,0.03311,0.03311,0.03311,0.0,0.0
1649268000000,2022-04-06 18:00:00,SBR/USD,0.03311,0.03311,0.03311,0.03311,0.0,0.0
1649264400000,2022-04-06 17:00:00,SBR/USD,0.03333,0.03333,0.03311,0.03311,1000.0,33.11
1649260800000,2022-04-06 16:00:00,SBR/USD,0.0342,0.0342,0.033014,0.03333,2903.672064,96.77938989312
1649257200000,2022-04-06 15:00:00,SBR/USD,0.0342,0.0342,0.0342,0.0342,0.0,0.0
1649253600000,2022-04-06 14:00:00,SBR/USD,0.0342,0.0342,0.0342,0.0342,0.0,0.0
1649250000000,2022-04-06 13:00:00,SBR/USD,0.0342,0.0342,0.0342,0.0342,103825.232221,3550.8229419582
1649246400000,2022-04-06 12:00:00,SBR/USD,0.034,0.034718,0.033,0.0342,60673.89542,2075.0472233640003
1649242800000,2022-04-06 11:00:00,SBR/USD,0.035012,0.035012,0.034,0.034,144623.171797,4917.187841098
1649239200000,2022-04-06 10:00:00,SBR/USD,0.035012,0.035012,0.035012,0.035012,202444.40911,7087.98365175932
1649235600000,2022-04-06 09:00:00,SBR/USD,0.036,0.036,0.035012,0.035012,1.082503,0.037900595036
1649232000000,2022-04-06 08:00:00,SBR/USD,0.036,0.036,0.036,0.036,0.0,0.0
1649228400000,2022-04-06 07:00:00,SBR/USD,0.035222,0.036,0.035222,0.036,1555.0,55.98
1649224800000,2022-04-06 06:00:00,SBR/USD,0.035222,0.035222,0.035222,0.035222,0.0,0.0
1649221200000,2022-04-06 05:00:00,SBR/USD,0.034813,0.035222,0.034813,0.035222,54.35293,1.9144189004600003
1649217600000,2022-04-06 04:00:00,SBR/USD,0.034813,0.034813,0.034813,0.034813,0.0,0.0
1649214000000,2022-04-06 03:00:00,SBR/USD,0.034813,0.034813,0.034813,0.034813,0.0,0.0
1649210400000,2022-04-06 02:00:00,SBR/USD,0.034781,0.034813,0.034781,0.034813,29460.027176,1025.591926078088
1649206800000,2022-04-06 01:00:00,SBR/USD,0.034781,0.034781,0.034781,0.034781,0.0,0.0
1649203200000,2022-04-06 00:00:00,SBR/USD,0.034892,0.034892,0.034781,0.034781,5534.0,192.478054
1649199600000,2022-04-05 23:00:00,SBR/USD,0.034892,0.034892,0.034892,0.034892,0.0,0.0
1649196000000,2022-04-05 22:00:00,SBR/USD,0.034858,0.034892,0.034858,0.034892,171.428571,5.9814856993320005
1649192400000,2022-04-05 21:00:00,SBR/USD,0.034615,0.034858,0.034615,0.034858,28.545329,0.995033078282
1649188800000,2022-04-05 20:00:00,SBR/USD,0.034615,0.034615,0.034615,0.034615,0.0,0.0
1649185200000,2022-04-05 19:00:00,SBR/USD,0.033,0.034615,0.033,0.034615,15.0,0.519225
1649181600000,2022-04-05 18:00:00,SBR/USD,0.033,0.033,0.033,0.033,0.0,0.0
1649178000000,2022-04-05 17:00:00,SBR/USD,0.033,0.033,0.033,0.033,0.0,0.0
1649174400000,2022-04-05 16:00:00,SBR/USD,0.033,0.033,0.033,0.033,0.0,0.0
1649170800000,2022-04-05 15:00:00,SBR/USD,0.033,0.033,0.033,0.033,404888.797916,13361.330331228
1649167200000,2022-04-05 14:00:00,SBR/USD,0.031114,0.033,0.031114,0.033,900.0,29.700000000000003
1649163600000,2022-04-05 13:00:00,SBR/USD,0.033,0.033,0.031114,0.031114,8498.110209,264.41020104282603
1649160000000,2022-04-05 12:00:00,SBR/USD,0.033,0.033,0.033,0.033,3018.23009,99.60159297
1649156400000,2022-04-05 11:00:00,SBR/USD,0.0334,0.0334,0.033,0.033,2810.230635,92.737610955
1649152800000,2022-04-05 10:00:00,SBR/USD,0.03333,0.033447,0.0332,0.0334,16325.687741,545.2779705493999
1649149200000,2022-04-05 09:00:00,SBR/USD,0.03376,0.03376,0.03333,0.03333,9016.044487,300.50476275171
1649145600000,2022-04-05 08:00:00,SBR/USD,0.035999,0.035999,0.03376,0.03376,275.000002,9.28400006752
1649142000000,2022-04-05 07:00:00,SBR/USD,0.035999,0.035999,0.035999,0.035999,0.0,0.0
1649138400000,2022-04-05 06:00:00,SBR/USD,0.035999,0.035999,0.035999,0.035999,0.0,0.0
1649134800000,2022-04-05 05:00:00,SBR/USD,0.035999,0.035999,0.035999,0.035999,0.0,0.0
1649131200000,2022-04-05 04:00:00,SBR/USD,0.03398,0.035999,0.033832,0.035999,7290.932159,262.466266791841
1649127600000,2022-04-05 03:00:00,SBR/USD,0.0364,0.0364,0.033832,0.03398,24796.073236,842.5705685592801
1649124000000,2022-04-05 02:00:00,SBR/USD,0.0364,0.03708,0.0364,0.0364,92.201563,3.3561368932
1649120400000,2022-04-05 01:00:00,SBR/USD,0.03708,0.03708,0.0364,0.0364,204.459565,7.442328166
1649116800000,2022-04-05 00:00:00,SBR/USD,0.0364,0.03708,0.0364,0.03708,45889.888635,1701.5970705858
1649113200000,2022-04-04 23:00:00,SBR/USD,0.036459,0.036459,0.0364,0.0364,105.766084,3.849885457600001
1649109600000,2022-04-04 22:00:00,SBR/USD,0.036459,0.036459,0.0364,0.036459,7058.126344,257.332228375896
1649106000000,2022-04-04 21:00:00,SBR/USD,0.036459,0.036459,0.036459,0.036459,0.0,0.0
1649102400000,2022-04-04 20:00:00,SBR/USD,0.036459,0.036459,0.036459,0.036459,0.0,0.0
1649098800000,2022-04-04 19:00:00,SBR/USD,0.036459,0.036459,0.036459,0.036459,0.0,0.0
1649095200000,2022-04-04 18:00:00,SBR/USD,0.036459,0.036459,0.036459,0.036459,41.747484,1.522071519156
1649091600000,2022-04-04 17:00:00,SBR/USD,0.036459,0.036459,0.036459,0.036459,0.0,0.0
1649088000000,2022-04-04 16:00:00,SBR/USD,0.036458,0.036459,0.036458,0.036459,99.548489,3.629438360451
1649084400000,2022-04-04 15:00:00,SBR/USD,0.036458,0.036458,0.036458,0.036458,18.46069,0.67303983602
1649080800000,2022-04-04 14:00:00,SBR/USD,0.036458,0.03708,0.036458,0.036458,13395.551044,488.374999962152
1649077200000,2022-04-04 13:00:00,SBR/USD,0.036458,0.03708,0.036458,0.036458,13673.90941,498.52338926978
1649073600000,2022-04-04 12:00:00,SBR/USD,0.036458,0.036458,0.036458,0.036458,0.0,0.0
1649070000000,2022-04-04 11:00:00,SBR/USD,0.036458,0.036458,0.036458,0.036458,170.707329,6.223647800682
1649066400000,2022-04-04 10:00:00,SBR/USD,0.03708,0.03708,0.036458,0.036458,136.117505,4.96257199729
1649062800000,2022-04-04 09:00:00,SBR/USD,0.03708,0.03708,0.03708,0.03708,0.0,0.0
1649059200000,2022-04-04 08:00:00,SBR/USD,0.03708,0.03708,0.03708,0.03708,0.0,0.0
1649055600000,2022-04-04 07:00:00,SBR/USD,0.03708,0.03708,0.03708,0.03708,836.267675,31.008805389000003
1649052000000,2022-04-04 06:00:00,SBR/USD,0.03708,0.03708,0.03708,0.03708,107.445084,3.98406371472
1649048400000,2022-04-04 05:00:00,SBR/USD,0.036458,0.03708,0.036458,0.03708,27193.853075,1008.348072021
1649044800000,2022-04-04 04:00:00,SBR/USD,0.036458,0.036458,0.036458,0.036458,0.0,0.0
1649041200000,2022-04-04 03:00:00,SBR/USD,0.036458,0.036458,0.036458,0.036458,46.869061,1.708752225938
1649037600000,2022-04-04 02:00:00,SBR/USD,0.036458,0.036458,0.036458,0.036458,0.0,0.0
1649034000000,2022-04-04 01:00:00,SBR/USD,0.0345,0.036458,0.0345,0.036458,1262.194038,46.017070237404
1649030400000,2022-04-04 00:00:00,SBR/USD,0.0345,0.0345,0.0345,0.0345,0.0,0.0
1649026800000,2022-04-03 23:00:00,SBR/USD,0.035,0.035,0.0345,0.0345,1292.094879,44.5772733255
1649023200000,2022-04-03 22:00:00,SBR/USD,0.035,0.035,0.035,0.035,0.0,0.0
1649019600000,2022-04-03 21:00:00,SBR/USD,0.035,0.035037,0.035,0.035,380.426047,13.314911645
1649016000000,2022-04-03 20:00:00,SBR/USD,0.034623,0.036426,0.034623,0.035,3327.717654,116.47011789
1649012400000,2022-04-03 19:00:00,SBR/USD,0.034623,0.034623,0.034623,0.034623,8.017672,0.277595857656
1649008800000,2022-04-03 18:00:00,SBR/USD,0.0345,0.034623,0.0345,0.034623,9.118283,0.315702312309
1649005200000,2022-04-03 17:00:00,SBR/USD,0.0345,0.0345,0.0345,0.0345,2.518098,0.086874381
1649001600000,2022-04-03 16:00:00,SBR/USD,0.035214,0.035214,0.0345,0.0345,3.096059,0.1068140355
1648998000000,2022-04-03 15:00:00,SBR/USD,0.035934,0.035934,0.035214,0.035214,39.383158,1.3868385258120002
1648994400000,2022-04-03 14:00:00,SBR/USD,0.035481,0.035934,0.035481,0.035934,70.0,2.51538
1648990800000,2022-04-03 13:00:00,SBR/USD,0.035481,0.035481,0.035481,0.035481,0.0,0.0
1648987200000,2022-04-03 12:00:00,SBR/USD,0.035481,0.035481,0.035481,0.035481,0.0,0.0
1648983600000,2022-04-03 11:00:00,SBR/USD,0.035481,0.035481,0.035481,0.035481,0.0,0.0
1648980000000,2022-04-03 10:00:00,SBR/USD,0.035481,0.035481,0.035481,0.035481,1.02619,0.03641024739
1648976400000,2022-04-03 09:00:00,SBR/USD,0.0354,0.035481,0.035,0.035481,34503.262892,1224.2102706710518
1648972800000,2022-04-03 08:00:00,SBR/USD,0.035438,0.035438,0.0354,0.0354,600.0,21.24
1648969200000,2022-04-03 07:00:00,SBR/USD,0.035505,0.035505,0.035438,0.035438,1.37285,0.0486510582999999
1648965600000,2022-04-03 06:00:00,SBR/USD,0.035608,0.035608,0.035505,0.035505,2.84131,0.10088071155
1648962000000,2022-04-03 05:00:00,SBR/USD,0.035636,0.035636,0.035573,0.035608,8413.272045,299.57979097836
1648958400000,2022-04-03 04:00:00,SBR/USD,0.035589,0.035684,0.035589,0.035636,511.511326,18.228217613336
1648954800000,2022-04-03 03:00:00,SBR/USD,0.035589,0.035589,0.035589,0.035589,0.0,0.0
1648951200000,2022-04-03 02:00:00,SBR/USD,0.035589,0.035589,0.035589,0.035589,0.0,0.0
1648947600000,2022-04-03 01:00:00,SBR/USD,0.035636,0.035636,0.035589,0.035589,16.745716,0.5959632867240001
1648944000000,2022-04-03 00:00:00,SBR/USD,0.035708,0.035708,0.035636,0.035636,103.683581,3.694868092516
1648940400000,2022-04-02 23:00:00,SBR/USD,0.035708,0.035708,0.035708,0.035708,0.0,0.0
1648936800000,2022-04-02 22:00:00,SBR/USD,0.035708,0.035708,0.035708,0.035708,0.0,0.0
1648933200000,2022-04-02 21:00:00,SBR/USD,0.03564,0.036144,0.03564,0.035708,3890.224414,138.91213337511198
1648929600000,2022-04-02 20:00:00,SBR/USD,0.035589,0.035847,0.035589,0.03564,5.77239,0.2057279795999999
