unix,date,symbol,open,high,low,close,Volume BOND,Volume USD
1647752400000,2022-03-20 05:00:00,BOND/USD,7.9089,8.1239,7.8047,7.8551,294.570587,2313.8814179437
1647748800000,2022-03-20 04:00:00,BOND/USD,8.081,8.1072,7.897,7.9089,567.572693,4488.8756716677
1647745200000,2022-03-20 03:00:00,BOND/USD,8.0361,8.1737,7.9042,8.081,744.636119,6017.404477639
1647741600000,2022-03-20 02:00:00,BOND/USD,7.8947,8.53,7.864,8.0361,192.915124,1550.2852279763997
1647738000000,2022-03-20 01:00:00,BOND/USD,7.7517,8.138,7.7341,7.8947,265.705979,2097.6689924113
1647734400000,2022-03-20 00:00:00,BOND/USD,7.659,7.8567,7.659,7.7517,732.332418,5676.821204610599
1647730800000,2022-03-19 23:00:00,BOND/USD,7.7226,7.74,7.6002,7.659,127.358734,975.440543706
1647727200000,2022-03-19 22:00:00,BOND/USD,7.6029,7.7226,7.4926,7.7226,753.403563,5818.234355623799
1647723600000,2022-03-19 21:00:00,BOND/USD,7.6812,7.6812,7.5895,7.6029,13.935836,105.9527675244
1647720000000,2022-03-19 20:00:00,BOND/USD,7.5933,7.9049,7.5933,7.6812,313.445368,2407.6365606816
1647716400000,2022-03-19 19:00:00,BOND/USD,7.6551,7.6777,7.5798,7.5933,81.231776,616.8172447008
1647712800000,2022-03-19 18:00:00,BOND/USD,7.7196,7.9681,7.6291,7.6551,2513.020802,19237.4255413902
1647709200000,2022-03-19 17:00:00,BOND/USD,7.5004,9.1755,7.5004,7.7196,1254.102802,9681.1719903192
1647705600000,2022-03-19 16:00:00,BOND/USD,7.5181,7.5429,7.428,7.5004,79.807126,598.5853678504
1647702000000,2022-03-19 15:00:00,BOND/USD,7.4412,7.5312,7.4412,7.5181,1944.902784,14621.9736203904
1647698400000,2022-03-19 14:00:00,BOND/USD,7.5293,7.5347,7.3933,7.4412,689.343053,5129.5395259836005
1647694800000,2022-03-19 13:00:00,BOND/USD,7.4555,7.6551,7.434,7.5293,141.993585,1069.1122995405
1647691200000,2022-03-19 12:00:00,BOND/USD,7.4585,7.513,7.4555,7.4555,23.361341,174.1704778255
1647687600000,2022-03-19 11:00:00,BOND/USD,7.3939,7.5029,7.3673,7.4585,108.643224,810.315486204
1647684000000,2022-03-19 10:00:00,BOND/USD,7.4213,7.5515,7.365,7.3939,14.602191,107.9671400349
1647680400000,2022-03-19 09:00:00,BOND/USD,7.1464,8.138,7.1464,7.4213,250.225828,1857.0009373364
1647676800000,2022-03-19 08:00:00,BOND/USD,7.1248,7.1681,7.1188,7.1464,1.677874,11.9907587536
1647673200000,2022-03-19 07:00:00,BOND/USD,7.1684,7.1685,7.1226,7.1248,3.630445,25.866194536
1647669600000,2022-03-19 06:00:00,BOND/USD,7.168,7.1972,7.1348,7.1684,1.946462,13.9530182008
1647666000000,2022-03-19 05:00:00,BOND/USD,7.163,7.2403,7.1343,7.168,800.963421,5741.305801728
1647662400000,2022-03-19 04:00:00,BOND/USD,7.1016,7.1667,7.0986,7.163,49.118015,351.832341445
1647658800000,2022-03-19 03:00:00,BOND/USD,7.1036,7.2622,7.089,7.1016,599.308153,4256.0467793448
1647655200000,2022-03-19 02:00:00,BOND/USD,7.0578,7.1323,7.0235,7.1036,587.451395,4173.0197295220005
1647651600000,2022-03-19 01:00:00,BOND/USD,7.0857,7.1207,7.0515,7.0578,2.405103,16.9747359534
1647648000000,2022-03-19 00:00:00,BOND/USD,7.0716,7.1032,7.0403,7.0857,3.439223,24.3693024111
1647644400000,2022-03-18 23:00:00,BOND/USD,7.0361,7.0783,7.0104,7.0716,461.462797,3263.2803152652
1647640800000,2022-03-18 22:00:00,BOND/USD,7.0343,7.0531,7.0102,7.0361,1377.195093,9690.0823938573
1647637200000,2022-03-18 21:00:00,BOND/USD,7.021,7.0406,7.0031,7.0343,31.803886,223.7180752898
1647633600000,2022-03-18 20:00:00,BOND/USD,7.0377,7.0825,7.0166,7.021,3.065071,21.519863491
1647630000000,2022-03-18 19:00:00,BOND/USD,7.015,7.0377,7.0038,7.0377,14.81936,104.294209872
1647626400000,2022-03-18 18:00:00,BOND/USD,7.0452,7.0573,7.015,7.015,142.656403,1000.734667045
1647622800000,2022-03-18 17:00:00,BOND/USD,7.0402,7.0519,7.0067,7.0452,7.749799,54.598883914800005
1647619200000,2022-03-18 16:00:00,BOND/USD,6.9396,7.045,6.9396,7.0402,2.908159,20.4740209918
1647615600000,2022-03-18 15:00:00,BOND/USD,6.8799,6.9878,6.8599,6.9396,100.584444,698.0158075824
1647612000000,2022-03-18 14:00:00,BOND/USD,6.9113,6.923,6.8799,6.8799,3.874287,26.6547071313
1647608400000,2022-03-18 13:00:00,BOND/USD,6.9514,6.9532,6.8629,6.9113,11.428405,78.98513547649999
1647604800000,2022-03-18 12:00:00,BOND/USD,6.8863,6.9804,6.8755,6.9514,699.561337,4862.930678021799
1647601200000,2022-03-18 11:00:00,BOND/USD,6.9141,6.9166,6.883,6.8863,32.227792,221.9302440496
1647597600000,2022-03-18 10:00:00,BOND/USD,6.9088,6.9483,6.884,6.9141,1833.853967,12679.4497132347
1647594000000,2022-03-18 09:00:00,BOND/USD,6.9243,6.9243,6.9,6.9088,17.095267,118.1077806496
1647590400000,2022-03-18 08:00:00,BOND/USD,6.9436,6.9728,6.9243,6.9243,3.874112,26.8255137216
1647586800000,2022-03-18 07:00:00,BOND/USD,7.0084,7.0286,6.9436,6.9436,593.534434,4121.2656959224005
1647583200000,2022-03-18 06:00:00,BOND/USD,6.9731,7.0564,6.9731,7.0084,811.684743,5688.6113528412
1647579600000,2022-03-18 05:00:00,BOND/USD,6.9365,6.9947,6.9365,6.9731,611.953054,4267.209840847399
1647576000000,2022-03-18 04:00:00,BOND/USD,6.9431,6.9459,6.9107,6.9365,393.98368,2732.86779632
1647572400000,2022-03-18 03:00:00,BOND/USD,6.9808,6.9819,6.9127,6.9431,371.261979,2577.7090463949003
1647568800000,2022-03-18 02:00:00,BOND/USD,6.9888,6.9926,6.9518,6.9808,76.330146,532.8454831968
1647565200000,2022-03-18 01:00:00,BOND/USD,6.9999,7.0415,6.9373,6.9888,48.023075,335.62366656
1647561600000,2022-03-18 00:00:00,BOND/USD,6.9728,7.022,6.9061,6.9999,2.404933,16.8342905067
1647558000000,2022-03-17 23:00:00,BOND/USD,6.9498,6.9728,6.9143,6.9728,50.731349,353.73955030720003
1647554400000,2022-03-17 22:00:00,BOND/USD,6.9546,6.9683,6.9208,6.9498,40.283766,279.9641169468
1647550800000,2022-03-17 21:00:00,BOND/USD,6.9595,6.9595,6.9143,6.9546,47.296677,328.92946986420003
1647547200000,2022-03-17 20:00:00,BOND/USD,6.98,6.98,6.9295,6.9595,2.491347,17.3385294465
1647543600000,2022-03-17 19:00:00,BOND/USD,6.966,6.9805,6.9295,6.98,239.463289,1671.4537572200002
1647540000000,2022-03-17 18:00:00,BOND/USD,6.9475,7.0183,6.9413,6.966,634.642398,4420.918944468
1647536400000,2022-03-17 17:00:00,BOND/USD,6.979,6.9985,6.9383,6.9475,153.933919,1069.4559022525
1647532800000,2022-03-17 16:00:00,BOND/USD,6.9998,6.9998,6.9604,6.979,384.670246,2684.613646834
1647529200000,2022-03-17 15:00:00,BOND/USD,6.9709,7.0007,6.9539,6.9998,5.57864,39.049364272
1647525600000,2022-03-17 14:00:00,BOND/USD,7.0546,7.0959,6.9709,6.9709,1526.606646,10641.8222686014
1647522000000,2022-03-17 13:00:00,BOND/USD,7.1249,7.1249,7.0126,7.0546,104.299147,735.7887624262
1647518400000,2022-03-17 12:00:00,BOND/USD,6.9907,7.1249,6.982,7.1249,30.688813,218.6547237437
1647514800000,2022-03-17 11:00:00,BOND/USD,6.9958,7.0112,6.9884,6.9907,2.841749,19.8658147343
1647511200000,2022-03-17 10:00:00,BOND/USD,7.0083,7.0114,6.9617,6.9958,1.88162,13.163437196
1647507600000,2022-03-17 09:00:00,BOND/USD,7.0082,7.0127,6.9651,7.0083,9.161237,64.2046972671
1647504000000,2022-03-17 08:00:00,BOND/USD,6.8996,7.0406,6.8871,7.0082,590.508974,4138.4049915868
1647500400000,2022-03-17 07:00:00,BOND/USD,6.8954,6.9132,6.8747,6.8996,0.664161,4.5824452356
1647496800000,2022-03-17 06:00:00,BOND/USD,6.9433,6.9598,6.8954,6.8954,148.718605,1025.474268917
1647493200000,2022-03-17 05:00:00,BOND/USD,7.0018,7.0406,6.9433,6.9433,676.992869,4700.5645873277
1647489600000,2022-03-17 04:00:00,BOND/USD,6.9211,7.0018,6.8989,7.0018,654.024581,4579.3493112458
1647486000000,2022-03-17 03:00:00,BOND/USD,6.9286,6.9571,6.9021,6.9211,2.653731,18.3667376241
1647482400000,2022-03-17 02:00:00,BOND/USD,6.9434,7.0684,6.9022,6.9286,12.318454,85.3496403844
1647478800000,2022-03-17 01:00:00,BOND/USD,6.9571,6.9571,6.8944,6.9434,966.50742,6710.847620028
1647475200000,2022-03-17 00:00:00,BOND/USD,6.8879,7.0665,6.8864,6.9571,323.984269,2253.9909578599
1647471600000,2022-03-16 23:00:00,BOND/USD,6.8528,6.8986,6.8304,6.8879,924.560153,6368.2778778487
1647468000000,2022-03-16 22:00:00,BOND/USD,6.8747,6.9094,6.8032,6.8528,1888.628042,12942.3902462176
1647464400000,2022-03-16 21:00:00,BOND/USD,6.9297,6.9494,6.8474,6.8747,15.017233,103.23897170509998
1647460800000,2022-03-16 20:00:00,BOND/USD,6.9021,6.968,6.8747,6.9297,7.101298,49.209864750600005
1647457200000,2022-03-16 19:00:00,BOND/USD,6.7717,7.0025,6.7675,6.9021,67.318765,464.6408479065
1647453600000,2022-03-16 18:00:00,BOND/USD,6.7504,6.7776,6.6864,6.7717,59.943111,405.9167647587
1647450000000,2022-03-16 17:00:00,BOND/USD,6.7815,6.8294,6.7459,6.7504,627.32943,4234.724584272
1647446400000,2022-03-16 16:00:00,BOND/USD,6.8195,6.8357,6.7347,6.7815,17.478255,118.5287862825
1647442800000,2022-03-16 15:00:00,BOND/USD,6.8253,6.8486,6.7741,6.8195,6.405932,43.685253274
1647439200000,2022-03-16 14:00:00,BOND/USD,6.8253,6.8253,6.8253,6.8253,0.0,0.0
1647435600000,2022-03-16 13:00:00,BOND/USD,6.803,6.838,6.7927,6.8253,6.929616,47.2967080848
1647432000000,2022-03-16 12:00:00,BOND/USD,6.8158,6.8219,6.7798,6.803,671.387346,4567.448114838
1647428400000,2022-03-16 11:00:00,BOND/USD,6.7867,6.8196,6.7721,6.8158,1.71742,11.705591236
1647424800000,2022-03-16 10:00:00,BOND/USD,6.8007,6.8263,6.7862,6.7867,20.929512,142.0423190904
1647421200000,2022-03-16 09:00:00,BOND/USD,6.7978,6.8155,6.7663,6.8007,5.099625,34.681019737499994
1647417600000,2022-03-16 08:00:00,BOND/USD,6.7333,6.8026,6.7272,6.7978,7.011425,47.662264865
1647414000000,2022-03-16 07:00:00,BOND/USD,6.7396,6.7664,6.7129,6.7333,229.57653,1545.807649449
1647410400000,2022-03-16 06:00:00,BOND/USD,6.6914,6.7396,6.6839,6.7396,573.034391,3862.0225815836
1647406800000,2022-03-16 05:00:00,BOND/USD,6.6787,6.6995,6.6597,6.6914,136.810679,915.4549774606
1647403200000,2022-03-16 04:00:00,BOND/USD,6.6826,6.6995,6.6598,6.6787,3.267549,21.8229795063
1647399600000,2022-03-16 03:00:00,BOND/USD,6.8385,6.8585,6.6597,6.6826,587.695529,3927.3341420954
1647396000000,2022-03-16 02:00:00,BOND/USD,6.7725,6.971,6.7725,6.8385,28.575877,195.4161348645
1647392400000,2022-03-16 01:00:00,BOND/USD,6.7128,6.7762,6.7128,6.7725,670.270541,4539.4072389225
1647388800000,2022-03-16 00:00:00,BOND/USD,6.7371,6.7586,6.688,6.7128,339.474617,2278.8252089976
1647385200000,2022-03-15 23:00:00,BOND/USD,6.7456,6.753,6.6995,6.7371,28.580322,192.5484873462
1647381600000,2022-03-15 22:00:00,BOND/USD,6.8069,6.8069,6.7395,6.7456,567.832306,3830.3696033536
1647378000000,2022-03-15 21:00:00,BOND/USD,6.7513,6.8069,6.7262,6.8069,8.262456,56.2417117464
1647374400000,2022-03-15 20:00:00,BOND/USD,6.7933,6.8242,6.7323,6.7513,402.638587,2718.3338924131
1647370800000,2022-03-15 19:00:00,BOND/USD,6.7664,6.8861,6.7664,6.7933,588.884038,4000.4659353454
1647367200000,2022-03-15 18:00:00,BOND/USD,6.7664,6.7664,6.7216,6.7664,13.004565,87.994088616
1647363600000,2022-03-15 17:00:00,BOND/USD,6.7926,6.7926,6.7128,6.7664,27.488806,186.0002569184
1647360000000,2022-03-15 16:00:00,BOND/USD,6.7761,6.8069,6.7747,6.7926,4.153124,28.210510082400003
1647356400000,2022-03-15 15:00:00,BOND/USD,6.8203,6.8204,6.7529,6.7761,54.936419,372.2546687859
1647352800000,2022-03-15 14:00:00,BOND/USD,6.7799,6.8204,6.7262,6.8203,16.038934,109.3903415602
1647349200000,2022-03-15 13:00:00,BOND/USD,6.8885,6.8885,6.7416,6.7799,575.423321,3901.3125740479
1647345600000,2022-03-15 12:00:00,BOND/USD,6.8611,6.8885,6.7798,6.8885,33.26758,229.16372483
1647342000000,2022-03-15 11:00:00,BOND/USD,6.9477,7.0382,6.853,6.8611,36.296589,249.0345267879
1647338400000,2022-03-15 10:00:00,BOND/USD,6.8156,7.0394,6.8079,6.9477,196.971356,1368.4978900812
1647334800000,2022-03-15 09:00:00,BOND/USD,6.6556,7.901,6.6137,6.8156,624.511833,4256.4228489948
1647331200000,2022-03-15 08:00:00,BOND/USD,6.6357,6.7131,6.6357,6.6556,5.910333,39.33681231479999
1647327600000,2022-03-15 07:00:00,BOND/USD,6.7752,6.7752,6.6137,6.6357,6.273083,41.6262968631
1647324000000,2022-03-15 06:00:00,BOND/USD,6.7567,6.794,6.7372,6.7752,2.485818,16.8419141136
1647320400000,2022-03-15 05:00:00,BOND/USD,6.736,6.7567,6.7305,6.7567,3.975975,26.8644702825
1647316800000,2022-03-15 04:00:00,BOND/USD,6.6985,6.7421,6.692,6.736,171.217907,1153.323821552
1647313200000,2022-03-15 03:00:00,BOND/USD,6.7115,6.7318,6.681,6.6985,15.862261,106.2533553085
1647309600000,2022-03-15 02:00:00,BOND/USD,6.7283,6.7316,6.6998,6.7115,3.483302,23.378181373
1647306000000,2022-03-15 01:00:00,BOND/USD,6.8191,6.8217,6.7012,6.7283,172.146595,1158.2539351385
1647302400000,2022-03-15 00:00:00,BOND/USD,6.8445,6.8564,6.7837,6.8191,334.764538,2282.7928610758
1647298800000,2022-03-14 23:00:00,BOND/USD,6.75,6.8445,6.7429,6.8445,19.798094,135.508054383
1647295200000,2022-03-14 22:00:00,BOND/USD,6.6067,6.8005,6.5908,6.75,42.5059,286.91482499999995
1647291600000,2022-03-14 21:00:00,BOND/USD,6.5554,6.6093,6.5554,6.6067,504.140672,3330.7061777024
1647288000000,2022-03-14 20:00:00,BOND/USD,6.5779,6.5869,6.552,6.5554,2.430629,15.9337453466
1647284400000,2022-03-14 19:00:00,BOND/USD,6.6188,6.6188,6.5685,6.5779,75.342044,495.5924312276
1647280800000,2022-03-14 18:00:00,BOND/USD,6.6124,6.627,6.5288,6.6188,254.345567,1683.4624388596
1647277200000,2022-03-14 17:00:00,BOND/USD,6.7375,6.7375,6.5904,6.6124,548.198464,3624.9075233536
1647273600000,2022-03-14 16:00:00,BOND/USD,6.6741,6.8647,6.6621,6.7375,72.980778,491.707991775
1647270000000,2022-03-14 15:00:00,BOND/USD,6.6693,6.7227,6.6635,6.6741,1.100545,7.345147384500001
1647266400000,2022-03-14 14:00:00,BOND/USD,6.6614,6.7418,6.6595,6.6693,5.275632,35.1847724976
1647262800000,2022-03-14 13:00:00,BOND/USD,6.7242,6.7601,6.6566,6.6614,6.166741,41.079128497400006
1647259200000,2022-03-14 12:00:00,BOND/USD,6.7678,6.7805,6.7198,6.7242,11.704923,78.7062432366
1647255600000,2022-03-14 11:00:00,BOND/USD,6.6641,6.9336,6.6218,6.7678,30.445304,206.0477284112
1647252000000,2022-03-14 10:00:00,BOND/USD,6.6669,6.6669,6.6321,6.6641,3.906474,26.0331333834
1647248400000,2022-03-14 09:00:00,BOND/USD,6.6644,6.6723,6.6276,6.6669,47.287622,315.2618471118
1647244800000,2022-03-14 08:00:00,BOND/USD,6.6467,6.6718,6.6291,6.6644,3.939571,26.2548769724
1647241200000,2022-03-14 07:00:00,BOND/USD,6.6633,6.6815,6.6196,6.6467,1.944875,12.9270006625
1647237600000,2022-03-14 06:00:00,BOND/USD,6.6188,6.6733,6.6188,6.6633,5.069937,33.7825112121
1647234000000,2022-03-14 05:00:00,BOND/USD,6.6649,6.6825,6.6072,6.6188,34.969457,231.4558419916
1647230400000,2022-03-14 04:00:00,BOND/USD,6.6078,6.7172,6.5929,6.6649,43.455574,289.6270551526
1647226800000,2022-03-14 03:00:00,BOND/USD,6.584,6.6287,6.584,6.6078,16.572418,109.5072236604
1647223200000,2022-03-14 02:00:00,BOND/USD,6.5768,6.615,6.5442,6.584,21.155259,139.286225256
1647219600000,2022-03-14 01:00:00,BOND/USD,6.5311,6.6148,6.5311,6.5768,176.918274,1163.5561044432
1647216000000,2022-03-14 00:00:00,BOND/USD,6.5309,6.5677,6.5288,6.5311,3.959987,25.8630710957
1647212400000,2022-03-13 23:00:00,BOND/USD,6.5633,6.5651,6.5288,6.5309,150.042544,979.9128506096
1647208800000,2022-03-13 22:00:00,BOND/USD,6.7382,6.742,6.5576,6.5633,302.116408,1982.8806206264
1647205200000,2022-03-13 21:00:00,BOND/USD,6.7614,6.7861,6.7382,6.7382,12.897987,86.9092160034
1647201600000,2022-03-13 20:00:00,BOND/USD,6.811,6.811,6.7518,6.7614,2.879443,19.4690659002
1647198000000,2022-03-13 19:00:00,BOND/USD,6.7869,6.8367,6.7717,6.811,3.016095,20.542623045
1647194400000,2022-03-13 18:00:00,BOND/USD,6.815,6.827,6.7869,6.7869,13.196383,89.5625317827
1647190800000,2022-03-13 17:00:00,BOND/USD,6.7869,6.8889,6.7869,6.815,0.327703,2.233295945
1647187200000,2022-03-13 16:00:00,BOND/USD,6.8384,6.8504,6.7869,6.7869,2.596579,17.622722015100003
1647183600000,2022-03-13 15:00:00,BOND/USD,6.8344,6.8846,6.8192,6.8384,16.293703,111.4228585952
1647180000000,2022-03-13 14:00:00,BOND/USD,6.7869,6.8669,6.7869,6.8344,8.605971,58.8166482024
1647176400000,2022-03-13 13:00:00,BOND/USD,6.7982,6.8841,6.7869,6.7869,194.419195,1319.5036345455
1647172800000,2022-03-13 12:00:00,BOND/USD,6.8098,6.8098,6.7725,6.7982,8.617849,58.5858610718
1647169200000,2022-03-13 11:00:00,BOND/USD,6.7999,6.8144,6.7783,6.8098,0.946808,6.4475731184
1647165600000,2022-03-13 10:00:00,BOND/USD,6.8117,6.8301,6.7885,6.7999,2.549521,17.3364878479
1647162000000,2022-03-13 09:00:00,BOND/USD,6.8612,6.8837,6.8027,6.8117,2.726139,18.5696410263
1647158400000,2022-03-13 08:00:00,BOND/USD,6.8764,6.8834,6.8394,6.8612,1.203303,8.2561025436
1647154800000,2022-03-13 07:00:00,BOND/USD,6.9166,6.9266,6.8764,6.8764,110.936846,762.8461278344
1647151200000,2022-03-13 06:00:00,BOND/USD,6.9548,6.9563,6.9166,6.9166,9.03572,62.49646095199999
1647147600000,2022-03-13 05:00:00,BOND/USD,6.9874,6.9874,6.9383,6.9548,0.903679,6.2849067092
1647144000000,2022-03-13 04:00:00,BOND/USD,6.9899,6.9899,6.9646,6.9874,192.76723,1346.941742902
1647140400000,2022-03-13 03:00:00,BOND/USD,6.9998,7.0851,6.9599,6.9899,144.544771,1010.3534948129
1647136800000,2022-03-13 02:00:00,BOND/USD,6.8162,6.9998,6.8162,6.9998,84.952203,594.6484305593999
1647133200000,2022-03-13 01:00:00,BOND/USD,6.7963,6.8607,6.7952,6.8162,414.311568,2824.0305098016
1647129600000,2022-03-13 00:00:00,BOND/USD,6.831,6.833,6.7911,6.7963,520.212239,3535.5184399157
1647126000000,2022-03-12 23:00:00,BOND/USD,6.8828,6.9112,6.831,6.831,3.156086,21.559223466
1647122400000,2022-03-12 22:00:00,BOND/USD,6.9161,6.9161,6.8796,6.8828,8.026097,55.2420204316
1647118800000,2022-03-12 21:00:00,BOND/USD,6.9169,6.9258,6.884,6.9161,4.101233,28.3645375513
1647115200000,2022-03-12 20:00:00,BOND/USD,6.918,6.9239,6.8801,6.9169,297.501855,2057.7905808495
1647111600000,2022-03-12 19:00:00,BOND/USD,6.8992,6.9222,6.846,6.918,15.752148,108.973359864
1647108000000,2022-03-12 18:00:00,BOND/USD,6.8937,6.9021,6.8637,6.8992,2.806988,19.365971609600003
1647104400000,2022-03-12 17:00:00,BOND/USD,6.9233,6.9329,6.865,6.8937,182.46674,1257.8709655379998
1647100800000,2022-03-12 16:00:00,BOND/USD,6.9558,6.9558,6.8819,6.9233,2.507466,17.359939357800002
1647097200000,2022-03-12 15:00:00,BOND/USD,6.8829,6.9558,6.8516,6.9558,16.450256,114.4246906848
1647093600000,2022-03-12 14:00:00,BOND/USD,6.9558,6.9558,6.8365,6.8829,2.696334,18.5585972886
1647090000000,2022-03-12 13:00:00,BOND/USD,6.8781,6.9558,6.8652,6.9558,1.796714,12.4975832412
1647086400000,2022-03-12 12:00:00,BOND/USD,6.9023,6.949,6.8674,6.8781,0.807886,5.5567206966
1647082800000,2022-03-12 11:00:00,BOND/USD,6.9027,6.9332,6.8674,6.9023,4.46359,30.809037257
1647079200000,2022-03-12 10:00:00,BOND/USD,6.9079,7.0186,6.9027,6.9027,8.192088,56.547525837600006
1647075600000,2022-03-12 09:00:00,BOND/USD,6.8996,6.9096,6.8741,6.9079,31.768296,219.4522119384
1647072000000,2022-03-12 08:00:00,BOND/USD,6.8703,6.9165,6.8703,6.8996,1.930125,13.317090450000002
1647068400000,2022-03-12 07:00:00,BOND/USD,6.868,6.8858,6.8325,6.8703,4.532919,31.1425134057
1647064800000,2022-03-12 06:00:00,BOND/USD,6.8192,6.8683,6.8192,6.868,51.344587,352.634623516
1647061200000,2022-03-12 05:00:00,BOND/USD,6.831,6.8404,6.7929,6.8192,1.990988,13.5769453696
1647057600000,2022-03-12 04:00:00,BOND/USD,6.811,6.8576,6.7879,6.831,1.806609,12.340946079
1647054000000,2022-03-12 03:00:00,BOND/USD,6.8221,6.8286,6.7921,6.811,17.391904,118.456258144
1647050400000,2022-03-12 02:00:00,BOND/USD,6.872,6.8733,6.8187,6.8221,10.168314,69.36925493940001
1647046800000,2022-03-12 01:00:00,BOND/USD,6.8534,6.8734,6.8258,6.872,31.239245,214.67609164
1647043200000,2022-03-12 00:00:00,BOND/USD,6.8047,6.8534,6.7668,6.8534,398.893778,2733.7786181452
1647039600000,2022-03-11 23:00:00,BOND/USD,6.8304,6.8304,6.7798,6.8047,4.824871,32.8317996937
1647036000000,2022-03-11 22:00:00,BOND/USD,6.8726,6.8759,6.7864,6.8304,4.357682,29.7647111328
1647032400000,2022-03-11 21:00:00,BOND/USD,6.7939,6.8726,6.769,6.8726,7.781981,53.4824426206
1647028800000,2022-03-11 20:00:00,BOND/USD,6.8101,6.842,6.7551,6.7939,11.434146,77.6824445094
1647025200000,2022-03-11 19:00:00,BOND/USD,6.7886,6.8361,6.7877,6.8101,144.594615,984.7037876115
1647021600000,2022-03-11 18:00:00,BOND/USD,6.8099,6.8356,6.7886,6.7886,2.218128,15.0579837408
1647018000000,2022-03-11 17:00:00,BOND/USD,6.8087,6.8247,6.7867,6.8099,1.723097,11.7341182603
1647014400000,2022-03-11 16:00:00,BOND/USD,6.8051,6.8275,6.787,6.8087,1.398706,9.5233695422
1647010800000,2022-03-11 15:00:00,BOND/USD,6.8725,6.8742,6.8051,6.8051,6.818641,46.40153386910001
1647007200000,2022-03-11 14:00:00,BOND/USD,6.8656,6.9287,6.8656,6.8725,24.459349,168.09687600249998
1647003600000,2022-03-11 13:00:00,BOND/USD,6.9517,6.9676,6.8656,6.8656,476.438148,3271.0337489088
1647000000000,2022-03-11 12:00:00,BOND/USD,7.0547,7.0547,6.9517,6.9517,17.359935,120.6810601395
1646996400000,2022-03-11 11:00:00,BOND/USD,6.9449,7.0629,6.9371,7.0547,17.526844,123.6466263668
1646992800000,2022-03-11 10:00:00,BOND/USD,6.9592,7.019,6.9235,6.9449,5.240494,36.3947067806
1646989200000,2022-03-11 09:00:00,BOND/USD,6.9143,6.9592,6.9143,6.9592,3.271126,22.764420059200003
1646985600000,2022-03-11 08:00:00,BOND/USD,6.9535,6.9644,6.9,6.9143,1.547706,10.7013035958
1646982000000,2022-03-11 07:00:00,BOND/USD,6.9351,6.9759,6.9351,6.9535,3.182123,22.1268922805
1646978400000,2022-03-11 06:00:00,BOND/USD,6.9373,6.9495,6.886,6.9351,13.420602,93.0732169302
1646974800000,2022-03-11 05:00:00,BOND/USD,6.8062,6.9373,6.7999,6.9373,159.863535,1109.0213013555
1646971200000,2022-03-11 04:00:00,BOND/USD,6.8476,6.9281,6.8039,6.8062,8.451688,57.5238788656
1646967600000,2022-03-11 03:00:00,BOND/USD,6.8061,6.8649,6.7822,6.8476,106.43047,728.793286372
1646964000000,2022-03-11 02:00:00,BOND/USD,6.9591,6.9591,6.7822,6.8061,9.033506,61.48294518659999
1646960400000,2022-03-11 01:00:00,BOND/USD,6.9154,6.9591,6.8484,6.9591,8.690149,60.4756159059
1646956800000,2022-03-11 00:00:00,BOND/USD,7.0003,7.0003,6.9094,6.9154,13.197727,91.2675612958
1646953200000,2022-03-10 23:00:00,BOND/USD,6.9671,7.0308,6.9617,7.0003,207.610904,1453.3386112712
1646949600000,2022-03-10 22:00:00,BOND/USD,6.9565,6.9695,6.9419,6.9671,46.360499,322.9982325829
1646946000000,2022-03-10 21:00:00,BOND/USD,7.0202,7.0216,6.9321,6.9565,354.082625,2463.1757808125003
1646942400000,2022-03-10 20:00:00,BOND/USD,7.0687,7.0687,6.9692,7.0202,8.137885,57.129580277
1646938800000,2022-03-10 19:00:00,BOND/USD,7.0499,7.5908,6.9498,7.0687,45.934596,324.6978787452
1646935200000,2022-03-10 18:00:00,BOND/USD,6.9252,7.05,6.8481,7.0499,29.47846,207.820195154
1646931600000,2022-03-10 17:00:00,BOND/USD,6.929,6.9527,6.8869,6.9252,66.604893,461.25220500360007
1646928000000,2022-03-10 16:00:00,BOND/USD,6.9544,6.9754,6.9061,6.929,368.211364,2551.3365411560003
1646924400000,2022-03-10 15:00:00,BOND/USD,6.9646,7.0463,6.9346,6.9544,7.124059,49.5435559096
1646920800000,2022-03-10 14:00:00,BOND/USD,6.9614,6.9985,6.9124,6.9646,2.119577,14.7620059742
1646917200000,2022-03-10 13:00:00,BOND/USD,7.0122,7.1646,6.9066,6.9614,20.54165,142.99864231
1646913600000,2022-03-10 12:00:00,BOND/USD,6.8704,7.3675,6.8704,7.0122,12.913235,90.550186467
1646910000000,2022-03-10 11:00:00,BOND/USD,6.8635,6.8976,6.8548,6.8704,1.401997,9.6322801888
1646906400000,2022-03-10 10:00:00,BOND/USD,6.9416,6.9416,6.8635,6.8635,2.006408,13.770981308
1646902800000,2022-03-10 09:00:00,BOND/USD,6.9328,6.9437,6.9063,6.9416,7.756923,53.8454566968
1646899200000,2022-03-10 08:00:00,BOND/USD,6.9352,6.9352,6.857,6.9328,1.148595,7.962979416
1646895600000,2022-03-10 07:00:00,BOND/USD,6.9026,6.9423,6.8922,6.9352,1.966638,13.6390278576
1646892000000,2022-03-10 06:00:00,BOND/USD,6.8587,6.9073,6.8434,6.9026,3.865562,26.6824282612
1646888400000,2022-03-10 05:00:00,BOND/USD,6.9046,6.9046,6.8454,6.8587,13.176691,90.3749705617
