unix,date,symbol,open,high,low,close,Volume LQTY,Volume USD
1649768400000,2022-04-12 13:00:00,LQTY/USD,1.895,1.904,1.878,1.884,1958.230247,3689.305785348
1649764800000,2022-04-12 12:00:00,LQTY/USD,1.88,1.905,1.872,1.895,1052.086629,1993.704161955
1649761200000,2022-04-12 11:00:00,LQTY/USD,1.828,1.897,1.828,1.88,1947.820999,3661.90347812
1649757600000,2022-04-12 10:00:00,LQTY/USD,1.87,1.874,1.82,1.828,5714.546644,10446.191265232
1649754000000,2022-04-12 09:00:00,LQTY/USD,1.867,1.87,1.867,1.87,261.99468,489.93005160000007
1649750400000,2022-04-12 08:00:00,LQTY/USD,1.872,1.878,1.867,1.867,198.220495,370.077664165
1649746800000,2022-04-12 07:00:00,LQTY/USD,1.852,1.872,1.852,1.872,26.208473,49.06226145600001
1649743200000,2022-04-12 06:00:00,LQTY/USD,1.894,1.894,1.852,1.852,463.586825,858.5627999
1649739600000,2022-04-12 05:00:00,LQTY/USD,1.894,1.894,1.894,1.894,0.0,0.0
1649736000000,2022-04-12 04:00:00,LQTY/USD,1.894,1.894,1.894,1.894,99.083634,187.664402796
1649732400000,2022-04-12 03:00:00,LQTY/USD,1.894,1.895,1.894,1.894,1343.470668,2544.533445192
1649728800000,2022-04-12 02:00:00,LQTY/USD,1.893,1.894,1.893,1.894,73.769738,139.719883772
1649725200000,2022-04-12 01:00:00,LQTY/USD,1.893,1.893,1.893,1.893,22.925263,43.397522859000006
1649721600000,2022-04-12 00:00:00,LQTY/USD,1.894,1.894,1.893,1.893,63.74348,120.66640764
1649718000000,2022-04-11 23:00:00,LQTY/USD,1.894,1.894,1.894,1.894,128.161764,242.738381016
1649714400000,2022-04-11 22:00:00,LQTY/USD,1.982,1.982,1.894,1.894,947.612856,1794.7787492639998
1649710800000,2022-04-11 21:00:00,LQTY/USD,2.001,2.001,1.893,1.982,1314.12482,2604.59539324
1649707200000,2022-04-11 20:00:00,LQTY/USD,2.001,2.001,2.001,2.001,1.906063,3.814032063
1649703600000,2022-04-11 19:00:00,LQTY/USD,2.001,2.002,2.001,2.001,905.332836,1811.571004836
1649700000000,2022-04-11 18:00:00,LQTY/USD,2.001,2.001,2.001,2.001,0.0,0.0
1649696400000,2022-04-11 17:00:00,LQTY/USD,2.001,2.001,2.001,2.001,122.403081,244.928565081
1649692800000,2022-04-11 16:00:00,LQTY/USD,2.001,2.001,2.001,2.001,0.049975,0.0999999749999999
1649689200000,2022-04-11 15:00:00,LQTY/USD,2.001,2.001,2.001,2.001,0.227159,0.454545159
1649685600000,2022-04-11 14:00:00,LQTY/USD,2.1,2.1,2.001,2.001,9.227159,18.463545159
1649682000000,2022-04-11 13:00:00,LQTY/USD,2.1,2.101,2.0,2.1,141.300043,296.7300903
1649678400000,2022-04-11 12:00:00,LQTY/USD,2.1,2.1,2.1,2.1,31.921684,67.0355364
1649674800000,2022-04-11 11:00:00,LQTY/USD,2.1,2.1,2.1,2.1,0.0,0.0
1649671200000,2022-04-11 10:00:00,LQTY/USD,2.101,2.101,2.1,2.1,9.543441,20.0412261
1649667600000,2022-04-11 09:00:00,LQTY/USD,2.101,2.101,2.101,2.101,0.0,0.0
1649664000000,2022-04-11 08:00:00,LQTY/USD,2.101,2.101,2.101,2.101,0.0,0.0
1649660400000,2022-04-11 07:00:00,LQTY/USD,2.101,2.101,2.101,2.101,0.0,0.0
1649656800000,2022-04-11 06:00:00,LQTY/USD,2.101,2.101,2.101,2.101,0.0,0.0
1649653200000,2022-04-11 05:00:00,LQTY/USD,2.101,2.101,2.101,2.101,0.0,0.0
1649649600000,2022-04-11 04:00:00,LQTY/USD,2.107,2.107,2.101,2.101,5.0,10.505
1649646000000,2022-04-11 03:00:00,LQTY/USD,2.107,2.107,2.107,2.107,80.727249,170.092313643
1649642400000,2022-04-11 02:00:00,LQTY/USD,2.107,2.107,2.107,2.107,10.06,21.196420000000003
1649638800000,2022-04-11 01:00:00,LQTY/USD,2.111,2.133,2.102,2.107,3852.255164,8116.701630548001
1649635200000,2022-04-11 00:00:00,LQTY/USD,2.181,2.181,2.111,2.111,8192.772514,17294.942777054002
1649631600000,2022-04-10 23:00:00,LQTY/USD,2.181,2.181,2.181,2.181,50.225901,109.542690081
1649628000000,2022-04-10 22:00:00,LQTY/USD,2.186,2.186,2.181,2.181,294.922331,643.225603911
1649624400000,2022-04-10 21:00:00,LQTY/USD,2.163,2.215,2.163,2.186,7937.964122,17352.389570692
1649620800000,2022-04-10 20:00:00,LQTY/USD,2.161,2.224,2.15,2.163,11497.89432,24869.94541416
1649617200000,2022-04-10 19:00:00,LQTY/USD,2.186,2.211,2.154,2.161,11031.447712,23838.958505632
1649613600000,2022-04-10 18:00:00,LQTY/USD,2.115,2.196,2.11,2.186,18850.634173,41207.486302178
1649610000000,2022-04-10 17:00:00,LQTY/USD,2.124,2.137,2.113,2.115,4396.069169,9297.686292435004
1649606400000,2022-04-10 16:00:00,LQTY/USD,2.134,2.138,2.12,2.124,1968.792468,4181.715202032
1649602800000,2022-04-10 15:00:00,LQTY/USD,2.122,2.134,2.112,2.134,1695.350056,3617.877019504
1649599200000,2022-04-10 14:00:00,LQTY/USD,2.147,2.149,2.112,2.122,2521.950645,5351.57926869
1649595600000,2022-04-10 13:00:00,LQTY/USD,2.13,2.157,2.112,2.147,3254.327467,6987.041071649
1649592000000,2022-04-10 12:00:00,LQTY/USD,2.16,2.168,2.13,2.13,2218.584409,4725.58479117
1649588400000,2022-04-10 11:00:00,LQTY/USD,2.149,2.16,2.149,2.16,482.277599,1041.7196138400002
1649584800000,2022-04-10 10:00:00,LQTY/USD,2.136,2.161,2.134,2.149,3166.565915,6804.950151335001
1649581200000,2022-04-10 09:00:00,LQTY/USD,2.162,2.162,2.104,2.136,1868.157485,3990.38438796
1649577600000,2022-04-10 08:00:00,LQTY/USD,2.17,2.17,2.162,2.162,226.593617,489.895399954
1649574000000,2022-04-10 07:00:00,LQTY/USD,2.226,2.256,2.14,2.17,6655.171902,14441.72302734
1649570400000,2022-04-10 06:00:00,LQTY/USD,2.152,2.237,2.152,2.226,13111.621551,29186.469572526
1649566800000,2022-04-10 05:00:00,LQTY/USD,2.152,2.152,2.152,2.152,0.0,0.0
1649563200000,2022-04-10 04:00:00,LQTY/USD,2.153,2.153,2.1,2.152,7.983022,17.179463344000002
1649559600000,2022-04-10 03:00:00,LQTY/USD,2.153,2.153,2.153,2.153,8.553604,18.415909412
1649556000000,2022-04-10 02:00:00,LQTY/USD,2.153,2.153,2.153,2.153,14.339088,30.872056464
1649552400000,2022-04-10 01:00:00,LQTY/USD,2.153,2.153,2.153,2.153,54.915526,118.233127478
1649548800000,2022-04-10 00:00:00,LQTY/USD,2.153,2.153,2.153,2.153,0.0,0.0
1649545200000,2022-04-09 23:00:00,LQTY/USD,2.153,2.153,2.153,2.153,48.83133,105.13385349
1649541600000,2022-04-09 22:00:00,LQTY/USD,2.153,2.153,2.153,2.153,52.135859,112.248504427
1649538000000,2022-04-09 21:00:00,LQTY/USD,2.154,2.154,2.153,2.153,21.921932,47.197919596000006
1649534400000,2022-04-09 20:00:00,LQTY/USD,2.154,2.154,2.154,2.154,227.237874,489.470380596
1649530800000,2022-04-09 19:00:00,LQTY/USD,2.153,2.154,2.153,2.154,44.808314,96.517108356
1649527200000,2022-04-09 18:00:00,LQTY/USD,2.153,2.153,2.153,2.153,0.0,0.0
1649523600000,2022-04-09 17:00:00,LQTY/USD,2.19,2.19,2.153,2.153,53.382624,114.932789472
1649520000000,2022-04-09 16:00:00,LQTY/USD,2.191,2.191,2.19,2.19,16.981324,37.18909956
1649516400000,2022-04-09 15:00:00,LQTY/USD,2.191,2.191,2.191,2.191,0.0,0.0
1649512800000,2022-04-09 14:00:00,LQTY/USD,2.191,2.191,2.191,2.191,4.299194,9.419534054
1649509200000,2022-04-09 13:00:00,LQTY/USD,2.191,2.191,2.191,2.191,0.0,0.0
1649505600000,2022-04-09 12:00:00,LQTY/USD,2.191,2.191,2.191,2.191,0.0,0.0
1649502000000,2022-04-09 11:00:00,LQTY/USD,2.191,2.191,2.191,2.191,0.0,0.0
1649498400000,2022-04-09 10:00:00,LQTY/USD,2.19,2.191,2.19,2.191,21.802906,47.770167046
1649494800000,2022-04-09 09:00:00,LQTY/USD,2.191,2.191,2.19,2.19,21.252766,46.54355754
1649491200000,2022-04-09 08:00:00,LQTY/USD,2.191,2.191,2.191,2.191,0.0,0.0
1649487600000,2022-04-09 07:00:00,LQTY/USD,2.191,2.191,2.191,2.191,0.451848,0.989998968
1649484000000,2022-04-09 06:00:00,LQTY/USD,2.191,2.191,2.191,2.191,224.595839,492.089483249
1649480400000,2022-04-09 05:00:00,LQTY/USD,2.191,2.191,2.191,2.191,14.990917,32.845099147
1649476800000,2022-04-09 04:00:00,LQTY/USD,2.19,2.191,2.19,2.191,21.802906,47.770167046
1649473200000,2022-04-09 03:00:00,LQTY/USD,2.19,2.19,2.19,2.19,0.0,0.0
1649469600000,2022-04-09 02:00:00,LQTY/USD,2.19,2.19,2.19,2.19,0.0,0.0
1649466000000,2022-04-09 01:00:00,LQTY/USD,2.19,2.199,2.19,2.19,44.40525,97.2474975
1649462400000,2022-04-09 00:00:00,LQTY/USD,2.178,2.19,2.177,2.19,11.838363,25.92601497
1649458800000,2022-04-08 23:00:00,LQTY/USD,2.178,2.178,2.178,2.178,44.317039,96.522510942
1649455200000,2022-04-08 22:00:00,LQTY/USD,2.201,2.201,2.178,2.178,620.547674,1351.552833972
1649451600000,2022-04-08 21:00:00,LQTY/USD,2.2,2.205,2.194,2.201,603.367553,1328.0119841530002
1649448000000,2022-04-08 20:00:00,LQTY/USD,2.193,2.2,2.173,2.2,1545.879554,3400.9350188000003
1649444400000,2022-04-08 19:00:00,LQTY/USD,2.204,2.204,2.185,2.193,1075.332168,2358.203444424
1649440800000,2022-04-08 18:00:00,LQTY/USD,2.259,2.259,2.204,2.204,0.203593,0.448718972
1649437200000,2022-04-08 17:00:00,LQTY/USD,2.259,2.26,2.259,2.259,60.77201,137.28397059
1649433600000,2022-04-08 16:00:00,LQTY/USD,2.259,2.259,2.259,2.259,0.0,0.0
1649430000000,2022-04-08 15:00:00,LQTY/USD,2.271,2.271,2.259,2.259,11.022752,24.900396768
1649426400000,2022-04-08 14:00:00,LQTY/USD,2.222,2.271,2.222,2.271,913.37273,2074.26946983
1649422800000,2022-04-08 13:00:00,LQTY/USD,2.26,2.26,2.222,2.222,902.43671,2005.21436962
1649419200000,2022-04-08 12:00:00,LQTY/USD,2.263,2.263,2.256,2.26,63.904529,144.42423553999998
1649415600000,2022-04-08 11:00:00,LQTY/USD,2.233,2.283,2.227,2.263,2084.501109,4717.226009667
1649412000000,2022-04-08 10:00:00,LQTY/USD,2.241,2.241,2.233,2.233,116.288643,259.672539819
1649408400000,2022-04-08 09:00:00,LQTY/USD,2.247,2.247,2.223,2.241,3669.726169,8223.856344729
1649404800000,2022-04-08 08:00:00,LQTY/USD,2.249,2.249,2.226,2.247,3501.356149,7867.547266803
1649401200000,2022-04-08 07:00:00,LQTY/USD,2.21,2.249,2.205,2.249,5963.919201,13412.854283049
1649397600000,2022-04-08 06:00:00,LQTY/USD,2.191,2.213,2.191,2.21,3266.388257,7218.71804797
1649394000000,2022-04-08 05:00:00,LQTY/USD,2.201,2.201,2.182,2.191,3697.980921,8102.276197910999
1649390400000,2022-04-08 04:00:00,LQTY/USD,2.27,2.27,2.191,2.201,52614.475111,115804.459719311
1649386800000,2022-04-08 03:00:00,LQTY/USD,2.27,2.27,2.27,2.27,20.589672,46.73855544
1649383200000,2022-04-08 02:00:00,LQTY/USD,2.268,2.282,2.265,2.27,78.920855,179.15034085000002
1649379600000,2022-04-08 01:00:00,LQTY/USD,2.25,2.297,2.249,2.268,778.176583,1764.904490244
1649376000000,2022-04-08 00:00:00,LQTY/USD,2.295,2.295,2.25,2.25,205.857638,463.1796855
1649372400000,2022-04-07 23:00:00,LQTY/USD,2.221,2.295,2.221,2.295,565.457787,1297.725621165
1649368800000,2022-04-07 22:00:00,LQTY/USD,2.207,2.237,2.207,2.221,433.021403,961.740536063
1649365200000,2022-04-07 21:00:00,LQTY/USD,2.215,2.215,2.203,2.207,875.792652,1932.874382964
1649361600000,2022-04-07 20:00:00,LQTY/USD,2.227,2.227,2.215,2.215,44.454749,98.467269035
1649358000000,2022-04-07 19:00:00,LQTY/USD,2.291,2.299,2.176,2.227,29909.703738,66608.910224526
1649354400000,2022-04-07 18:00:00,LQTY/USD,2.264,2.308,2.259,2.291,8109.138132,18578.035460412
1649350800000,2022-04-07 17:00:00,LQTY/USD,2.417,2.417,2.201,2.264,15407.747162,34883.13957476799
1649347200000,2022-04-07 16:00:00,LQTY/USD,2.417,2.417,2.417,2.417,0.0,0.0
1649343600000,2022-04-07 15:00:00,LQTY/USD,2.417,2.417,2.417,2.417,84.734324,204.802861108
1649340000000,2022-04-07 14:00:00,LQTY/USD,2.417,2.417,2.417,2.417,42.049793,101.634349681
1649336400000,2022-04-07 13:00:00,LQTY/USD,2.447,2.447,2.417,2.417,19.757201,47.753154817
1649332800000,2022-04-07 12:00:00,LQTY/USD,2.447,2.447,2.447,2.447,0.0,0.0
1649329200000,2022-04-07 11:00:00,LQTY/USD,2.447,2.447,2.447,2.447,0.0,0.0
1649325600000,2022-04-07 10:00:00,LQTY/USD,2.447,2.447,2.447,2.447,0.0,0.0
1649322000000,2022-04-07 09:00:00,LQTY/USD,2.447,2.447,2.447,2.447,0.0,0.0
1649318400000,2022-04-07 08:00:00,LQTY/USD,2.447,2.447,2.447,2.447,0.0,0.0
1649314800000,2022-04-07 07:00:00,LQTY/USD,2.334,2.462,2.334,2.447,11680.477297,28582.127945759
1649311200000,2022-04-07 06:00:00,LQTY/USD,2.333,2.334,2.333,2.334,42.716751,99.700896834
1649307600000,2022-04-07 05:00:00,LQTY/USD,2.333,2.333,2.333,2.333,0.0,0.0
1649304000000,2022-04-07 04:00:00,LQTY/USD,2.33,2.334,2.33,2.333,822.610949,1919.151344017
1649300400000,2022-04-07 03:00:00,LQTY/USD,2.334,2.334,2.313,2.33,1078.543849,2513.00716817
1649296800000,2022-04-07 02:00:00,LQTY/USD,2.326,2.334,2.326,2.334,780.520559,1821.734984706
1649293200000,2022-04-07 01:00:00,LQTY/USD,2.601,2.601,2.31,2.326,347.166195,807.5085695700001
1649289600000,2022-04-07 00:00:00,LQTY/USD,2.601,2.601,2.6,2.601,1009.383913,2625.407557713
1649286000000,2022-04-06 23:00:00,LQTY/USD,2.601,2.601,2.601,2.601,0.0,0.0
1649282400000,2022-04-06 22:00:00,LQTY/USD,2.6,2.601,2.6,2.601,18.768286,48.816311886
1649278800000,2022-04-06 21:00:00,LQTY/USD,2.601,2.601,2.6,2.6,71.313871,185.41606460000003
1649275200000,2022-04-06 20:00:00,LQTY/USD,2.601,2.601,2.601,2.601,114.7304,298.41377040000003
1649271600000,2022-04-06 19:00:00,LQTY/USD,2.601,2.601,2.601,2.601,11.106854,28.888927254
1649268000000,2022-04-06 18:00:00,LQTY/USD,2.601,2.601,2.601,2.601,70.561939,183.531603339
1649264400000,2022-04-06 17:00:00,LQTY/USD,2.601,2.601,2.601,2.601,6.594489,17.152265889
1649260800000,2022-04-06 16:00:00,LQTY/USD,2.601,2.601,2.601,2.601,37.097514,96.490633914
1649257200000,2022-04-06 15:00:00,LQTY/USD,2.6,2.601,2.6,2.601,501.026003,1303.168633803
1649253600000,2022-04-06 14:00:00,LQTY/USD,2.612,2.612,2.6,2.6,11.04517,28.717442
1649250000000,2022-04-06 13:00:00,LQTY/USD,2.613,2.613,2.6,2.612,32.751519,85.546967628
1649246400000,2022-04-06 12:00:00,LQTY/USD,2.631,2.631,2.613,2.613,77.357879,202.136137827
1649242800000,2022-04-06 11:00:00,LQTY/USD,2.631,2.631,2.631,2.631,0.0,0.0
1649239200000,2022-04-06 10:00:00,LQTY/USD,2.631,2.631,2.631,2.631,0.0,0.0
1649235600000,2022-04-06 09:00:00,LQTY/USD,2.651,2.668,2.63,2.631,5784.989268,15220.306764108
1649232000000,2022-04-06 08:00:00,LQTY/USD,2.651,2.651,2.651,2.651,81.548014,216.183785114
1649228400000,2022-04-06 07:00:00,LQTY/USD,2.651,2.651,2.651,2.651,0.43,1.13993
1649224800000,2022-04-06 06:00:00,LQTY/USD,2.651,2.651,2.651,2.651,0.0,0.0
1649221200000,2022-04-06 05:00:00,LQTY/USD,2.651,2.651,2.651,2.651,171.884052,455.664621852
1649217600000,2022-04-06 04:00:00,LQTY/USD,2.651,2.651,2.65,2.651,104.922055,278.148367805
1649214000000,2022-04-06 03:00:00,LQTY/USD,2.703,2.703,2.651,2.651,10.117448,26.821354648
1649210400000,2022-04-06 02:00:00,LQTY/USD,2.704,2.704,2.65,2.703,195.343654,528.013896762
1649206800000,2022-04-06 01:00:00,LQTY/USD,2.704,2.704,2.704,2.704,196.70388,531.8872915200001
1649203200000,2022-04-06 00:00:00,LQTY/USD,2.703,2.704,2.703,2.704,400.554834,1083.1002711360002
1649199600000,2022-04-05 23:00:00,LQTY/USD,2.703,2.703,2.702,2.703,257.255434,695.3614381019999
1649196000000,2022-04-05 22:00:00,LQTY/USD,2.703,2.703,2.703,2.703,30.051159,81.22828277699999
1649192400000,2022-04-05 21:00:00,LQTY/USD,2.717,2.717,2.703,2.703,0.371733,1.0047942989999998
1649188800000,2022-04-05 20:00:00,LQTY/USD,2.717,2.717,2.717,2.717,0.0,0.0
1649185200000,2022-04-05 19:00:00,LQTY/USD,2.756,2.756,2.703,2.717,168.292442,457.250564914
1649181600000,2022-04-05 18:00:00,LQTY/USD,2.74,2.756,2.74,2.756,1116.773176,3077.8268730559994
1649178000000,2022-04-05 17:00:00,LQTY/USD,2.75,2.75,2.733,2.74,2845.518716,7796.72128184
1649174400000,2022-04-05 16:00:00,LQTY/USD,2.819,2.819,2.75,2.75,6502.230287,17881.13328925
1649170800000,2022-04-05 15:00:00,LQTY/USD,2.813,2.851,2.813,2.819,8384.352573,23635.489903287
1649167200000,2022-04-05 14:00:00,LQTY/USD,2.832,2.832,2.809,2.813,423.129692,1190.263823596
1649163600000,2022-04-05 13:00:00,LQTY/USD,2.852,2.852,2.828,2.832,67.010204,189.772897728
1649160000000,2022-04-05 12:00:00,LQTY/USD,2.87,2.87,2.851,2.852,96.403085,274.94159842
1649156400000,2022-04-05 11:00:00,LQTY/USD,2.892,2.892,2.87,2.87,25.435776,73.00067712
1649152800000,2022-04-05 10:00:00,LQTY/USD,2.916,2.916,2.892,2.892,427.26378,1235.64685176
1649149200000,2022-04-05 09:00:00,LQTY/USD,2.916,2.916,2.916,2.916,0.0,0.0
1649145600000,2022-04-05 08:00:00,LQTY/USD,2.92,2.92,2.914,2.916,283.231139,825.9020013239999
1649142000000,2022-04-05 07:00:00,LQTY/USD,2.92,2.92,2.92,2.92,0.0,0.0
1649138400000,2022-04-05 06:00:00,LQTY/USD,2.9,2.92,2.9,2.92,12.729636,37.17053712
1649134800000,2022-04-05 05:00:00,LQTY/USD,2.9,2.9,2.9,2.9,0.0,0.0
1649131200000,2022-04-05 04:00:00,LQTY/USD,2.908,2.918,2.9,2.9,1007.603136,2922.0490944
1649127600000,2022-04-05 03:00:00,LQTY/USD,2.926,2.926,2.908,2.908,1.97263,5.73640804
1649124000000,2022-04-05 02:00:00,LQTY/USD,2.926,2.926,2.926,2.926,0.0,0.0
1649120400000,2022-04-05 01:00:00,LQTY/USD,2.918,2.926,2.918,2.926,289.510047,847.106397522
1649116800000,2022-04-05 00:00:00,LQTY/USD,2.918,2.918,2.918,2.918,0.0,0.0
1649113200000,2022-04-04 23:00:00,LQTY/USD,2.91,2.929,2.909,2.918,533.075754,1555.515050172
1649109600000,2022-04-04 22:00:00,LQTY/USD,2.9,2.916,2.892,2.91,199.59702,580.8273282
1649106000000,2022-04-04 21:00:00,LQTY/USD,2.849,2.9,2.849,2.9,293.633625,851.5375124999999
1649102400000,2022-04-04 20:00:00,LQTY/USD,2.849,2.849,2.849,2.849,0.0,0.0
1649098800000,2022-04-04 19:00:00,LQTY/USD,2.839,2.863,2.839,2.849,115.121636,327.98154096400003
1649095200000,2022-04-04 18:00:00,LQTY/USD,2.871,2.871,2.83,2.839,2503.294016,7106.851711423999
1649091600000,2022-04-04 17:00:00,LQTY/USD,2.871,2.871,2.871,2.871,0.0,0.0
1649088000000,2022-04-04 16:00:00,LQTY/USD,2.891,2.891,2.871,2.871,355.271576,1019.984694696
1649084400000,2022-04-04 15:00:00,LQTY/USD,2.868,2.891,2.868,2.891,43.053304,124.467101864
1649080800000,2022-04-04 14:00:00,LQTY/USD,2.873,2.873,2.866,2.868,128.670024,369.025628832
1649077200000,2022-04-04 13:00:00,LQTY/USD,2.884,2.884,2.873,2.873,8.839746,25.396590258000003
1649073600000,2022-04-04 12:00:00,LQTY/USD,2.925,2.925,2.884,2.884,11.617091,33.503690444
1649070000000,2022-04-04 11:00:00,LQTY/USD,2.948,2.948,2.925,2.925,51.916222,151.85494934999997
1649066400000,2022-04-04 10:00:00,LQTY/USD,2.942,2.948,2.942,2.948,32.50732,95.83157936
1649062800000,2022-04-04 09:00:00,LQTY/USD,2.942,2.942,2.942,2.942,0.0,0.0
1649059200000,2022-04-04 08:00:00,LQTY/USD,2.959,2.959,2.942,2.942,26.269804,77.285763368
1649055600000,2022-04-04 07:00:00,LQTY/USD,2.923,2.964,2.923,2.959,141.060141,417.396957219
1649052000000,2022-04-04 06:00:00,LQTY/USD,2.923,2.923,2.923,2.923,3.066712,8.963999176
1649048400000,2022-04-04 05:00:00,LQTY/USD,2.905,2.923,2.905,2.923,20.085091,58.70872099299999
1649044800000,2022-04-04 04:00:00,LQTY/USD,2.911,2.911,2.905,2.905,163.365568,474.57697504
1649041200000,2022-04-04 03:00:00,LQTY/USD,2.925,2.925,2.911,2.911,629.406656,1832.202775616
1649037600000,2022-04-04 02:00:00,LQTY/USD,2.986,2.986,2.925,2.925,167.534013,490.0369880249999
1649034000000,2022-04-04 01:00:00,LQTY/USD,3.033,3.033,2.986,2.986,9.442617,28.195654362000003
1649030400000,2022-04-04 00:00:00,LQTY/USD,2.969,3.035,2.969,3.033,871.583633,2643.513158889
1649026800000,2022-04-03 23:00:00,LQTY/USD,3.022,3.022,2.966,2.969,537.579724,1596.074200556
1649023200000,2022-04-03 22:00:00,LQTY/USD,3.045,3.045,3.022,3.022,213.153297,644.1492635339999
1649019600000,2022-04-03 21:00:00,LQTY/USD,3.056,3.077,3.045,3.045,5.326543,16.219323435
1649016000000,2022-04-03 20:00:00,LQTY/USD,3.08,3.08,3.029,3.056,765.914229,2340.633883824
1649012400000,2022-04-03 19:00:00,LQTY/USD,2.903,3.08,2.903,3.08,1237.981791,3812.98391628
1649008800000,2022-04-03 18:00:00,LQTY/USD,2.936,2.936,2.903,2.903,157.037251,455.879139653
1649005200000,2022-04-03 17:00:00,LQTY/USD,2.95,2.95,2.936,2.936,11.041474,32.417767664
1649001600000,2022-04-03 16:00:00,LQTY/USD,3.006,3.022,2.946,2.95,447.041292,1318.7718114000002
1648998000000,2022-04-03 15:00:00,LQTY/USD,3.026,3.04,3.006,3.006,35.662197,107.200564182
1648994400000,2022-04-03 14:00:00,LQTY/USD,2.975,3.026,2.941,3.026,35.458089,107.296177314
1648990800000,2022-04-03 13:00:00,LQTY/USD,2.998,2.998,2.951,2.975,99.833155,297.003636125
1648987200000,2022-04-03 12:00:00,LQTY/USD,2.996,2.998,2.996,2.998,0.674421,2.0219141580000004
1648983600000,2022-04-03 11:00:00,LQTY/USD,2.932,2.996,2.932,2.996,163.583527,490.096246892
1648980000000,2022-04-03 10:00:00,LQTY/USD,2.925,2.932,2.925,2.932,31.733966,93.043988312
1648976400000,2022-04-03 09:00:00,LQTY/USD,2.936,2.947,2.925,2.925,1729.10667,5057.637009749999
1648972800000,2022-04-03 08:00:00,LQTY/USD,2.921,2.936,2.921,2.936,217.051253,637.262478808
1648969200000,2022-04-03 07:00:00,LQTY/USD,2.921,2.921,2.921,2.921,0.0,0.0
1648965600000,2022-04-03 06:00:00,LQTY/USD,2.921,2.921,2.921,2.921,0.0,0.0
1648962000000,2022-04-03 05:00:00,LQTY/USD,2.91,2.921,2.91,2.921,7.710149,22.521345229
1648958400000,2022-04-03 04:00:00,LQTY/USD,2.914,2.914,2.892,2.91,1199.901185,3491.71244835
1648954800000,2022-04-03 03:00:00,LQTY/USD,2.922,2.922,2.908,2.914,211.591353,616.577202642
1648951200000,2022-04-03 02:00:00,LQTY/USD,2.958,2.958,2.922,2.922,71.431722,208.723491684
1648947600000,2022-04-03 01:00:00,LQTY/USD,2.97,2.97,2.958,2.958,1.012445,2.9948123100000004
1648944000000,2022-04-03 00:00:00,LQTY/USD,2.947,2.97,2.947,2.97,172.500933,512.32777101
1648940400000,2022-04-02 23:00:00,LQTY/USD,3.097,3.097,2.947,2.947,62.60867,184.50775049
1648936800000,2022-04-02 22:00:00,LQTY/USD,2.942,3.097,2.942,3.097,8039.801555,24899.265415835
1648933200000,2022-04-02 21:00:00,LQTY/USD,2.942,2.942,2.942,2.942,0.0,0.0
1648929600000,2022-04-02 20:00:00,LQTY/USD,2.976,2.976,2.942,2.942,552.148786,1624.421728412
1648926000000,2022-04-02 19:00:00,LQTY/USD,2.976,2.976,2.976,2.976,0.0,0.0
1648922400000,2022-04-02 18:00:00,LQTY/USD,2.997,2.997,2.976,2.976,33.436977,99.508443552
1648918800000,2022-04-02 17:00:00,LQTY/USD,2.994,2.997,2.994,2.997,8.308441,24.900397677
1648915200000,2022-04-02 16:00:00,LQTY/USD,2.971,2.994,2.96,2.994,628.47798,1881.66307212
1648911600000,2022-04-02 15:00:00,LQTY/USD,3.033,3.096,2.971,2.971,4853.355208,14419.318322968
1648908000000,2022-04-02 14:00:00,LQTY/USD,3.045,3.116,3.033,3.033,889.784435,2698.716191355
1648904400000,2022-04-02 13:00:00,LQTY/USD,2.865,3.099,2.859,3.045,1041.761803,3172.1646901350005
1648900800000,2022-04-02 12:00:00,LQTY/USD,2.889,2.889,2.865,2.865,3.66,10.4859
1648897200000,2022-04-02 11:00:00,LQTY/USD,2.891,2.891,2.878,2.889,36.531879,105.540598431
1648893600000,2022-04-02 10:00:00,LQTY/USD,2.876,2.891,2.876,2.891,68.014245,196.629182295
1648890000000,2022-04-02 09:00:00,LQTY/USD,2.891,2.891,2.876,2.876,73.308892,210.836373392
1648886400000,2022-04-02 08:00:00,LQTY/USD,2.891,2.891,2.891,2.891,9.638678,27.865418098000003
1648882800000,2022-04-02 07:00:00,LQTY/USD,2.872,2.891,2.872,2.891,177.868568,514.218030088
1648879200000,2022-04-02 06:00:00,LQTY/USD,2.872,2.872,2.872,2.872,0.0,0.0
1648875600000,2022-04-02 05:00:00,LQTY/USD,2.872,2.872,2.872,2.872,0.0,0.0
1648872000000,2022-04-02 04:00:00,LQTY/USD,2.876,2.876,2.872,2.872,3.120886,8.963184592
1648868400000,2022-04-02 03:00:00,LQTY/USD,2.898,2.898,2.876,2.876,58.394701,167.943160076
1648864800000,2022-04-02 02:00:00,LQTY/USD,2.949,2.949,2.898,2.898,174.673287,506.203185726
1648861200000,2022-04-02 01:00:00,LQTY/USD,2.936,2.949,2.936,2.949,81.678643,240.870318207
1648857600000,2022-04-02 00:00:00,LQTY/USD,2.92,2.936,2.92,2.936,101.504574,298.017429264
1648854000000,2022-04-01 23:00:00,LQTY/USD,2.92,2.92,2.92,2.92,0.0,0.0
1648850400000,2022-04-01 22:00:00,LQTY/USD,2.922,2.922,2.909,2.92,120.192144,350.96106048
1648846800000,2022-04-01 21:00:00,LQTY/USD,2.945,2.945,2.905,2.922,181.506543,530.362118646
