unix,date,symbol,open,high,low,close,Volume ASH,Volume USD
1649638800000,2022-04-11 01:00:00,ASH/USD,6.691,6.691,6.691,6.691,0.0,0.0
1649635200000,2022-04-11 00:00:00,ASH/USD,6.691,6.691,6.691,6.691,0.0,0.0
1649631600000,2022-04-10 23:00:00,ASH/USD,6.671,6.7,6.671,6.691,2986.989552,19985.947092432
1649628000000,2022-04-10 22:00:00,ASH/USD,6.671,6.671,6.671,6.671,0.0,0.0
1649624400000,2022-04-10 21:00:00,ASH/USD,6.671,6.671,6.671,6.671,0.0,0.0
1649620800000,2022-04-10 20:00:00,ASH/USD,6.671,6.671,6.671,6.671,0.0,0.0
1649617200000,2022-04-10 19:00:00,ASH/USD,6.671,6.671,6.671,6.671,0.0,0.0
1649613600000,2022-04-10 18:00:00,ASH/USD,6.671,6.671,6.671,6.671,0.0,0.0
1649610000000,2022-04-10 17:00:00,ASH/USD,6.671,6.671,6.671,6.671,0.0,0.0
1649606400000,2022-04-10 16:00:00,ASH/USD,6.67,6.671,6.67,6.671,0.005,0.033355
1649602800000,2022-04-10 15:00:00,ASH/USD,6.67,6.67,6.67,6.67,0.0,0.0
1649599200000,2022-04-10 14:00:00,ASH/USD,6.67,6.67,6.67,6.67,1000.0,6670.0
1649595600000,2022-04-10 13:00:00,ASH/USD,7.891,7.891,6.67,6.67,470.261066,3136.6413102200004
1649592000000,2022-04-10 12:00:00,ASH/USD,7.891,7.891,7.891,7.891,0.0,0.0
1649588400000,2022-04-10 11:00:00,ASH/USD,7.891,7.891,7.891,7.891,0.0,0.0
1649584800000,2022-04-10 10:00:00,ASH/USD,7.891,7.891,7.891,7.891,0.0,0.0
1649581200000,2022-04-10 09:00:00,ASH/USD,7.891,7.891,7.891,7.891,0.0,0.0
1649577600000,2022-04-10 08:00:00,ASH/USD,7.891,7.891,7.891,7.891,0.0,0.0
1649574000000,2022-04-10 07:00:00,ASH/USD,7.891,7.891,7.891,7.891,0.0,0.0
1649570400000,2022-04-10 06:00:00,ASH/USD,7.891,7.891,7.891,7.891,0.0,0.0
1649566800000,2022-04-10 05:00:00,ASH/USD,7.891,7.891,7.891,7.891,0.0,0.0
1649563200000,2022-04-10 04:00:00,ASH/USD,7.9,7.9,7.798,7.891,0.155098,1.223878318
1649559600000,2022-04-10 03:00:00,ASH/USD,7.9,7.9,7.9,7.9,0.0,0.0
1649556000000,2022-04-10 02:00:00,ASH/USD,8.0,8.0,7.9,7.9,29.584529,233.7177791
1649552400000,2022-04-10 01:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.02891,0.23128
1649548800000,2022-04-10 00:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.020746,0.165968
1649545200000,2022-04-09 23:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.014182,0.113456
1649541600000,2022-04-09 22:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.327613,2.620904
1649538000000,2022-04-09 21:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649534400000,2022-04-09 20:00:00,ASH/USD,8.746,8.746,7.9,8.0,947.090578,7576.724624
1649530800000,2022-04-09 19:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649527200000,2022-04-09 18:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649523600000,2022-04-09 17:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649520000000,2022-04-09 16:00:00,ASH/USD,8.745,8.747,8.745,8.746,46.657653,408.067833138
1649516400000,2022-04-09 15:00:00,ASH/USD,8.745,8.745,8.745,8.745,0.0,0.0
1649512800000,2022-04-09 14:00:00,ASH/USD,8.746,8.746,8.745,8.745,24.250514,212.07074493
1649509200000,2022-04-09 13:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649505600000,2022-04-09 12:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649502000000,2022-04-09 11:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649498400000,2022-04-09 10:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649494800000,2022-04-09 09:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649491200000,2022-04-09 08:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649487600000,2022-04-09 07:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649484000000,2022-04-09 06:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649480400000,2022-04-09 05:00:00,ASH/USD,8.746,8.746,8.746,8.746,0.0,0.0
1649476800000,2022-04-09 04:00:00,ASH/USD,7.984,8.746,7.984,8.746,0.011142,0.097447932
1649473200000,2022-04-09 03:00:00,ASH/USD,7.984,7.984,7.984,7.984,0.0,0.0
1649469600000,2022-04-09 02:00:00,ASH/USD,7.984,7.984,7.984,7.984,0.0,0.0
1649466000000,2022-04-09 01:00:00,ASH/USD,7.984,7.984,7.984,7.984,0.0,0.0
1649462400000,2022-04-09 00:00:00,ASH/USD,7.984,7.984,7.984,7.984,0.0,0.0
1649458800000,2022-04-08 23:00:00,ASH/USD,7.984,7.984,7.984,7.984,0.0,0.0
1649455200000,2022-04-08 22:00:00,ASH/USD,7.984,7.984,7.984,7.984,0.0,0.0
1649451600000,2022-04-08 21:00:00,ASH/USD,8.0,8.0,7.984,7.984,6.425158,51.298461472
1649448000000,2022-04-08 20:00:00,ASH/USD,8.173,8.173,8.0,8.0,121.975793,975.806344
1649444400000,2022-04-08 19:00:00,ASH/USD,8.988,8.988,8.078,8.173,0.610703,4.991275619
1649440800000,2022-04-08 18:00:00,ASH/USD,9.3,9.3,8.979,8.988,0.640688,5.758503744
1649437200000,2022-04-08 17:00:00,ASH/USD,9.3,9.3,9.3,9.3,0.0,0.0
1649433600000,2022-04-08 16:00:00,ASH/USD,9.3,9.3,9.3,9.3,0.0,0.0
1649430000000,2022-04-08 15:00:00,ASH/USD,9.3,9.3,9.3,9.3,0.032258,0.2999994
1649426400000,2022-04-08 14:00:00,ASH/USD,9.3,9.3,9.3,9.3,0.0,0.0
1649422800000,2022-04-08 13:00:00,ASH/USD,9.3,9.3,9.3,9.3,0.0,0.0
1649419200000,2022-04-08 12:00:00,ASH/USD,9.3,9.3,9.3,9.3,0.0,0.0
1649415600000,2022-04-08 11:00:00,ASH/USD,9.831,9.831,9.3,9.3,1.396443,12.986919900000002
1649412000000,2022-04-08 10:00:00,ASH/USD,9.831,9.831,9.831,9.831,0.104101,1.023416931
1649408400000,2022-04-08 09:00:00,ASH/USD,9.748,9.831,9.748,9.831,0.005074,0.049882494
1649404800000,2022-04-08 08:00:00,ASH/USD,9.748,9.748,9.748,9.748,0.0,0.0
1649401200000,2022-04-08 07:00:00,ASH/USD,8.988,9.748,8.988,9.748,0.240078,2.340280344
1649397600000,2022-04-08 06:00:00,ASH/USD,8.988,8.988,8.988,8.988,0.0,0.0
1649394000000,2022-04-08 05:00:00,ASH/USD,8.988,8.988,8.988,8.988,0.0,0.0
1649390400000,2022-04-08 04:00:00,ASH/USD,8.988,8.988,8.988,8.988,0.0,0.0
1649386800000,2022-04-08 03:00:00,ASH/USD,8.988,8.988,8.988,8.988,0.0,0.0
1649383200000,2022-04-08 02:00:00,ASH/USD,8.988,8.988,8.988,8.988,0.0,0.0
1649379600000,2022-04-08 01:00:00,ASH/USD,8.988,8.988,8.988,8.988,0.0,0.0
1649376000000,2022-04-08 00:00:00,ASH/USD,8.988,8.988,8.988,8.988,0.0,0.0
1649372400000,2022-04-07 23:00:00,ASH/USD,8.989,8.989,8.988,8.988,10.0,89.88
1649368800000,2022-04-07 22:00:00,ASH/USD,8.97,9.0,8.97,8.989,44.717732,401.967692948
1649365200000,2022-04-07 21:00:00,ASH/USD,8.97,8.97,8.97,8.97,0.0,0.0
1649361600000,2022-04-07 20:00:00,ASH/USD,8.97,8.97,8.97,8.97,0.0,0.0
1649358000000,2022-04-07 19:00:00,ASH/USD,8.97,8.97,8.97,8.97,0.0,0.0
1649354400000,2022-04-07 18:00:00,ASH/USD,6.5,8.989,6.5,8.97,71.422182,640.6569725400001
1649350800000,2022-04-07 17:00:00,ASH/USD,6.5,6.5,6.5,6.5,0.0,0.0
1649347200000,2022-04-07 16:00:00,ASH/USD,7.047,7.047,6.5,6.5,2177.268763,14152.2469595
1649343600000,2022-04-07 15:00:00,ASH/USD,7.047,7.047,7.047,7.047,0.0,0.0
1649340000000,2022-04-07 14:00:00,ASH/USD,7.047,7.047,7.047,7.047,0.0,0.0
1649336400000,2022-04-07 13:00:00,ASH/USD,7.047,7.047,7.047,7.047,0.0,0.0
1649332800000,2022-04-07 12:00:00,ASH/USD,7.047,7.047,7.047,7.047,0.0,0.0
1649329200000,2022-04-07 11:00:00,ASH/USD,7.047,7.047,7.047,7.047,0.0,0.0
1649325600000,2022-04-07 10:00:00,ASH/USD,7.744,8.634,7.047,7.047,1238.219838,8725.735198385999
1649322000000,2022-04-07 09:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649318400000,2022-04-07 08:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649314800000,2022-04-07 07:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649311200000,2022-04-07 06:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649307600000,2022-04-07 05:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649304000000,2022-04-07 04:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649300400000,2022-04-07 03:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649296800000,2022-04-07 02:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649293200000,2022-04-07 01:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649289600000,2022-04-07 00:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649286000000,2022-04-06 23:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649282400000,2022-04-06 22:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649278800000,2022-04-06 21:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649275200000,2022-04-06 20:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649271600000,2022-04-06 19:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649268000000,2022-04-06 18:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649264400000,2022-04-06 17:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649260800000,2022-04-06 16:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649257200000,2022-04-06 15:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649253600000,2022-04-06 14:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649250000000,2022-04-06 13:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649246400000,2022-04-06 12:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649242800000,2022-04-06 11:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649239200000,2022-04-06 10:00:00,ASH/USD,7.744,7.744,7.744,7.744,0.0,0.0
1649235600000,2022-04-06 09:00:00,ASH/USD,8.0,9.0,7.744,7.744,239.77582,1856.82395008
1649232000000,2022-04-06 08:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649228400000,2022-04-06 07:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649224800000,2022-04-06 06:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649221200000,2022-04-06 05:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649217600000,2022-04-06 04:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649214000000,2022-04-06 03:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649210400000,2022-04-06 02:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649206800000,2022-04-06 01:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649203200000,2022-04-06 00:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649199600000,2022-04-05 23:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649196000000,2022-04-05 22:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649192400000,2022-04-05 21:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649188800000,2022-04-05 20:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649185200000,2022-04-05 19:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649181600000,2022-04-05 18:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649178000000,2022-04-05 17:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649174400000,2022-04-05 16:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649170800000,2022-04-05 15:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649167200000,2022-04-05 14:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649163600000,2022-04-05 13:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649160000000,2022-04-05 12:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649156400000,2022-04-05 11:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649152800000,2022-04-05 10:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649149200000,2022-04-05 09:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649145600000,2022-04-05 08:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649142000000,2022-04-05 07:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649138400000,2022-04-05 06:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649134800000,2022-04-05 05:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649131200000,2022-04-05 04:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649127600000,2022-04-05 03:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649124000000,2022-04-05 02:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649120400000,2022-04-05 01:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649116800000,2022-04-05 00:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649113200000,2022-04-04 23:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649109600000,2022-04-04 22:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649106000000,2022-04-04 21:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649102400000,2022-04-04 20:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649098800000,2022-04-04 19:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649095200000,2022-04-04 18:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649091600000,2022-04-04 17:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649088000000,2022-04-04 16:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649084400000,2022-04-04 15:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649080800000,2022-04-04 14:00:00,ASH/USD,9.5,9.5,8.0,8.0,394.240178,3153.921424
1649077200000,2022-04-04 13:00:00,ASH/USD,9.5,9.5,9.5,9.5,0.0,0.0
1649073600000,2022-04-04 12:00:00,ASH/USD,10.0,10.0,9.5,9.5,105.0,997.5
1649070000000,2022-04-04 11:00:00,ASH/USD,10.0,10.0,10.0,10.0,0.0,0.0
1649066400000,2022-04-04 10:00:00,ASH/USD,10.0,10.0,10.0,10.0,0.0,0.0
1649062800000,2022-04-04 09:00:00,ASH/USD,10.0,10.0,10.0,10.0,0.0,0.0
1649059200000,2022-04-04 08:00:00,ASH/USD,10.0,10.0,10.0,10.0,0.0,0.0
1649055600000,2022-04-04 07:00:00,ASH/USD,10.5,10.5,10.0,10.0,30.651673,306.51673
1649052000000,2022-04-04 06:00:00,ASH/USD,10.0,10.5,10.0,10.5,0.900316,9.453318
1649048400000,2022-04-04 05:00:00,ASH/USD,10.0,10.0,10.0,10.0,0.2,2.0
1649044800000,2022-04-04 04:00:00,ASH/USD,10.0,10.0,10.0,10.0,0.0,0.0
1649041200000,2022-04-04 03:00:00,ASH/USD,10.0,10.0,10.0,10.0,0.0,0.0
1649037600000,2022-04-04 02:00:00,ASH/USD,10.0,10.0,10.0,10.0,0.0,0.0
1649034000000,2022-04-04 01:00:00,ASH/USD,8.0,10.0,8.0,10.0,36.584437,365.84437
1649030400000,2022-04-04 00:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649026800000,2022-04-03 23:00:00,ASH/USD,8.0,8.0,8.0,8.0,0.0,0.0
1649023200000,2022-04-03 22:00:00,ASH/USD,8.09,8.101,8.0,8.0,334.646627,2677.173016
1649019600000,2022-04-03 21:00:00,ASH/USD,8.09,8.09,8.09,8.09,0.0,0.0
1649016000000,2022-04-03 20:00:00,ASH/USD,8.09,8.09,8.09,8.09,0.0,0.0
1649012400000,2022-04-03 19:00:00,ASH/USD,8.09,8.09,8.09,8.09,0.0,0.0
1649008800000,2022-04-03 18:00:00,ASH/USD,8.09,8.09,8.09,8.09,0.0,0.0
1649005200000,2022-04-03 17:00:00,ASH/USD,8.087,8.1,8.087,8.09,49.613514,401.37332826
1649001600000,2022-04-03 16:00:00,ASH/USD,8.087,8.087,8.087,8.087,0.0,0.0
1648998000000,2022-04-03 15:00:00,ASH/USD,8.086,8.1,8.086,8.087,105.231259,851.0051915329999
1648994400000,2022-04-03 14:00:00,ASH/USD,8.086,8.086,8.086,8.086,0.0,0.0
1648990800000,2022-04-03 13:00:00,ASH/USD,8.551,8.551,8.086,8.086,140.616005,1137.02101643
1648987200000,2022-04-03 12:00:00,ASH/USD,8.551,8.551,8.551,8.551,0.0,0.0
1648983600000,2022-04-03 11:00:00,ASH/USD,8.551,8.551,8.551,8.551,0.0,0.0
1648980000000,2022-04-03 10:00:00,ASH/USD,8.55,8.551,8.55,8.551,0.005,0.042755
1648976400000,2022-04-03 09:00:00,ASH/USD,8.55,8.55,8.55,8.55,0.0,0.0
1648972800000,2022-04-03 08:00:00,ASH/USD,8.5,8.55,8.5,8.55,78.479532,670.9999986000001
1648969200000,2022-04-03 07:00:00,ASH/USD,8.5,8.5,8.5,8.5,0.0,0.0
1648965600000,2022-04-03 06:00:00,ASH/USD,8.5,8.5,8.5,8.5,0.011764,0.099994
1648962000000,2022-04-03 05:00:00,ASH/USD,8.15,8.5,8.15,8.5,146.15277,1242.298545
1648958400000,2022-04-03 04:00:00,ASH/USD,8.15,8.15,8.15,8.15,0.0,0.0
1648954800000,2022-04-03 03:00:00,ASH/USD,8.15,8.5,8.15,8.15,499.899807,4074.18342705
1648951200000,2022-04-03 02:00:00,ASH/USD,8.15,8.15,8.15,8.15,0.0,0.0
1648947600000,2022-04-03 01:00:00,ASH/USD,11.779,11.779,8.1,8.15,133.171597,1085.34851555
1648944000000,2022-04-03 00:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648940400000,2022-04-02 23:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648936800000,2022-04-02 22:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648933200000,2022-04-02 21:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648929600000,2022-04-02 20:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648926000000,2022-04-02 19:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648922400000,2022-04-02 18:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648918800000,2022-04-02 17:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648915200000,2022-04-02 16:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648911600000,2022-04-02 15:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648908000000,2022-04-02 14:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648904400000,2022-04-02 13:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648900800000,2022-04-02 12:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648897200000,2022-04-02 11:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648893600000,2022-04-02 10:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648890000000,2022-04-02 09:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648886400000,2022-04-02 08:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648882800000,2022-04-02 07:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648879200000,2022-04-02 06:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648875600000,2022-04-02 05:00:00,ASH/USD,11.779,11.779,11.779,11.779,0.0,0.0
1648872000000,2022-04-02 04:00:00,ASH/USD,8.544,11.779,8.544,11.779,9.294736,109.482695344
1648868400000,2022-04-02 03:00:00,ASH/USD,8.544,8.544,8.544,8.544,0.0,0.0
1648864800000,2022-04-02 02:00:00,ASH/USD,9.0,9.5,8.15,8.544,391.337954,3343.5914789760004
1648861200000,2022-04-02 01:00:00,ASH/USD,9.0,9.0,9.0,9.0,0.0,0.0
1648857600000,2022-04-02 00:00:00,ASH/USD,9.0,9.0,9.0,9.0,0.0,0.0
1648854000000,2022-04-01 23:00:00,ASH/USD,12.2,12.2,9.0,9.0,160.111111,1440.999999
1648850400000,2022-04-01 22:00:00,ASH/USD,12.2,12.2,12.2,12.2,0.0,0.0
1648846800000,2022-04-01 21:00:00,ASH/USD,12.2,12.2,12.2,12.2,0.0,0.0
1648843200000,2022-04-01 20:00:00,ASH/USD,12.2,12.2,12.2,12.2,0.0,0.0
1648839600000,2022-04-01 19:00:00,ASH/USD,12.2,12.2,12.2,12.2,0.0,0.0
1648836000000,2022-04-01 18:00:00,ASH/USD,12.2,12.2,12.2,12.2,0.0,0.0
1648832400000,2022-04-01 17:00:00,ASH/USD,12.2,12.2,12.2,12.2,0.0,0.0
1648828800000,2022-04-01 16:00:00,ASH/USD,12.2,12.2,12.2,12.2,0.0,0.0
1648825200000,2022-04-01 15:00:00,ASH/USD,12.2,12.2,12.2,12.2,0.0,0.0
1648821600000,2022-04-01 14:00:00,ASH/USD,9.0,12.2,9.0,12.2,15.791474,192.6559828
1648818000000,2022-04-01 13:00:00,ASH/USD,9.0,9.0,9.0,9.0,0.0,0.0
1648814400000,2022-04-01 12:00:00,ASH/USD,9.001,9.02,9.0,9.0,1788.135412,16093.218708
1648810800000,2022-04-01 11:00:00,ASH/USD,9.0,9.001,9.0,9.001,24.78066,223.05072066
1648807200000,2022-04-01 10:00:00,ASH/USD,12.5,12.5,9.0,9.0,500.225107,4502.025963
1648803600000,2022-04-01 09:00:00,ASH/USD,12.5,12.5,12.5,12.5,0.055999,0.6999875
1648800000000,2022-04-01 08:00:00,ASH/USD,12.51,12.51,12.5,12.5,0.016329,0.2041125
1648796400000,2022-04-01 07:00:00,ASH/USD,12.51,12.51,12.51,12.51,0.0,0.0
1648792800000,2022-04-01 06:00:00,ASH/USD,12.51,12.51,12.51,12.51,0.0,0.0
1648789200000,2022-04-01 05:00:00,ASH/USD,11.5,12.51,11.5,12.51,0.006773,0.08473023
1648785600000,2022-04-01 04:00:00,ASH/USD,11.5,11.5,11.5,11.5,1.0,11.5
1648782000000,2022-04-01 03:00:00,ASH/USD,11.334,11.5,11.334,11.5,0.014245,0.1638175
1648778400000,2022-04-01 02:00:00,ASH/USD,11.334,11.334,11.334,11.334,0.0,0.0
1648774800000,2022-04-01 01:00:00,ASH/USD,11.334,11.334,11.334,11.334,0.0,0.0
1648771200000,2022-04-01 00:00:00,ASH/USD,11.334,11.334,11.334,11.334,0.0,0.0
1648767600000,2022-03-31 23:00:00,ASH/USD,11.334,11.334,11.334,11.334,0.0,0.0
1648764000000,2022-03-31 22:00:00,ASH/USD,11.334,11.334,11.334,11.334,0.0,0.0
1648760400000,2022-03-31 21:00:00,ASH/USD,11.334,11.334,11.334,11.334,0.0,0.0
1648756800000,2022-03-31 20:00:00,ASH/USD,11.747,11.747,11.334,11.334,18.181147,206.065120098
1648753200000,2022-03-31 19:00:00,ASH/USD,11.747,11.747,11.747,11.747,0.003313,0.038917811
1648749600000,2022-03-31 18:00:00,ASH/USD,11.747,11.747,11.747,11.747,0.0,0.0
1648746000000,2022-03-31 17:00:00,ASH/USD,11.747,11.747,11.747,11.747,0.0,0.0
1648742400000,2022-03-31 16:00:00,ASH/USD,12.55,12.55,11.747,11.747,1.204503,14.149296741
1648738800000,2022-03-31 15:00:00,ASH/USD,12.09,12.55,12.09,12.55,1.005309,12.616627950000002
1648735200000,2022-03-31 14:00:00,ASH/USD,12.611,12.611,12.09,12.09,0.030458,0.36823722
1648731600000,2022-03-31 13:00:00,ASH/USD,12.611,12.611,12.611,12.611,0.0,0.0
1648728000000,2022-03-31 12:00:00,ASH/USD,12.611,12.611,12.611,12.611,0.0,0.0
1648724400000,2022-03-31 11:00:00,ASH/USD,12.611,12.611,12.611,12.611,0.0,0.0
1648720800000,2022-03-31 10:00:00,ASH/USD,12.584,12.611,12.584,12.611,0.005562,0.070142382
1648717200000,2022-03-31 09:00:00,ASH/USD,12.584,12.584,12.584,12.584,0.0,0.0
1648713600000,2022-03-31 08:00:00,ASH/USD,11.5,12.611,11.5,12.584,0.148351,1.866848984
1648710000000,2022-03-31 07:00:00,ASH/USD,11.5,11.5,11.5,11.5,0.0,0.0
1648706400000,2022-03-31 06:00:00,ASH/USD,10.011,11.5,10.011,11.5,5.06,58.19
1648702800000,2022-03-31 05:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648699200000,2022-03-31 04:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648695600000,2022-03-31 03:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648692000000,2022-03-31 02:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648688400000,2022-03-31 01:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648684800000,2022-03-31 00:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648681200000,2022-03-30 23:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648677600000,2022-03-30 22:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648674000000,2022-03-30 21:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648670400000,2022-03-30 20:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648666800000,2022-03-30 19:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648663200000,2022-03-30 18:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648659600000,2022-03-30 17:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648656000000,2022-03-30 16:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
1648652400000,2022-03-30 15:00:00,ASH/USD,10.011,10.011,10.011,10.011,0.0,0.0
