unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1647932400000,2022-03-22 07:00:00,AAVE/USD,156.9267,158.2683,156.9267,157.9775,36.273198,5730.349137045
1647928800000,2022-03-22 06:00:00,AAVE/USD,158.7105,158.7105,155.8819,156.9267,15.858691,2488.6520449497
1647925200000,2022-03-22 05:00:00,AAVE/USD,159.4149,159.6302,158.1991,158.7105,24.845803,3943.2898170315
1647921600000,2022-03-22 04:00:00,AAVE/USD,158.8476,161.856,158.8476,159.4149,72.927777,11625.7742776773
1647918000000,2022-03-22 03:00:00,AAVE/USD,156.2437,160.3905,156.2437,158.8476,70.403269,11183.390312804398
1647914400000,2022-03-22 02:00:00,AAVE/USD,153.6187,156.9714,153.5047,156.2437,92.773838,14495.3277123206
1647910800000,2022-03-22 01:00:00,AAVE/USD,154.6772,155.2916,153.2609,153.6187,41.960314,6445.888888271799
1647907200000,2022-03-22 00:00:00,AAVE/USD,154.0416,155.4788,151.9843,154.6772,44.925942,6949.0189159224
1647903600000,2022-03-21 23:00:00,AAVE/USD,155.529,155.529,154.0416,154.0416,21.569809,3322.6478900544
1647900000000,2022-03-21 22:00:00,AAVE/USD,155.6448,156.9042,155.3386,155.529,73.416837,11418.447241773
1647896400000,2022-03-21 21:00:00,AAVE/USD,155.0399,155.6448,154.4458,155.6448,4.094928,637.3542495744001
1647892800000,2022-03-21 20:00:00,AAVE/USD,155.8146,156.8658,155.0399,155.0399,46.703935,7240.9734120064995
1647889200000,2022-03-21 19:00:00,AAVE/USD,154.515,156.2546,154.1923,155.8146,27.523029,4288.489754423401
1647885600000,2022-03-21 18:00:00,AAVE/USD,154.5242,155.7182,154.0684,154.515,35.21097,5440.62302955
1647882000000,2022-03-21 17:00:00,AAVE/USD,156.0108,156.898,154.0684,154.5242,21.112641,3262.4139604122
1647878400000,2022-03-21 16:00:00,AAVE/USD,160.4129,161.4969,156.0108,156.0108,59.43993,9273.271031244
1647874800000,2022-03-21 15:00:00,AAVE/USD,156.146,162.5548,155.1317,160.4129,518.425253,83162.0982669637
1647871200000,2022-03-21 14:00:00,AAVE/USD,156.8937,157.2109,154.2857,156.146,149.884791,23403.910575486
1647867600000,2022-03-21 13:00:00,AAVE/USD,155.6565,158.7065,155.3965,156.8937,167.755526,26319.7851695862
1647864000000,2022-03-21 12:00:00,AAVE/USD,156.3208,156.5543,153.3882,155.6565,64.269519,10003.9683842235
1647860400000,2022-03-21 11:00:00,AAVE/USD,155.5172,157.6733,155.2321,156.3208,219.279072,34277.8799582976
1647856800000,2022-03-21 10:00:00,AAVE/USD,155.6878,156.9536,155.1173,155.5172,13.970766,2172.6944101752
1647853200000,2022-03-21 09:00:00,AAVE/USD,152.2821,155.7182,151.5812,155.6878,41.475172,6457.1782833016005
1647849600000,2022-03-21 08:00:00,AAVE/USD,152.0615,153.3303,152.0615,152.2821,32.281614,4915.9119713094
1647846000000,2022-03-21 07:00:00,AAVE/USD,151.4286,152.4561,150.8791,152.0615,6.736781,1024.4050240315
1647842400000,2022-03-21 06:00:00,AAVE/USD,151.7746,152.6873,150.2987,151.4286,77.668695,11761.261747677
1647838800000,2022-03-21 05:00:00,AAVE/USD,149.696,151.9814,149.6012,151.7746,97.738664,14834.2466331344
1647835200000,2022-03-21 04:00:00,AAVE/USD,149.0867,149.8921,148.2246,149.696,13.50239,2021.25377344
1647831600000,2022-03-21 03:00:00,AAVE/USD,148.3146,150.4408,147.7778,149.0867,286.605239,42729.0292852213
1647828000000,2022-03-21 02:00:00,AAVE/USD,149.9231,150.6713,147.1838,148.3146,20.519561,3043.3504818906003
1647824400000,2022-03-21 01:00:00,AAVE/USD,152.0595,152.2833,149.5977,149.9231,51.289005,7689.4066255155
1647820800000,2022-03-21 00:00:00,AAVE/USD,152.7305,154.0471,150.5948,152.0595,130.010446,19769.323413537
1647817200000,2022-03-20 23:00:00,AAVE/USD,153.8295,155.1612,152.0405,152.7305,14.298298,2183.786202689
1647813600000,2022-03-20 22:00:00,AAVE/USD,155.8393,156.146,153.2463,153.8295,45.136851,6943.3792209045
1647810000000,2022-03-20 21:00:00,AAVE/USD,156.2559,159.3064,155.8393,155.8393,97.479826,15191.1878479618
1647806400000,2022-03-20 20:00:00,AAVE/USD,156.0698,158.0657,155.924,156.2559,219.848944,34352.6946087696
1647802800000,2022-03-20 19:00:00,AAVE/USD,151.271,156.8677,150.9514,156.0698,67.194037,10486.959915782598
1647799200000,2022-03-20 18:00:00,AAVE/USD,148.7039,151.4062,148.4846,151.271,92.39491,13976.670430609998
1647795600000,2022-03-20 17:00:00,AAVE/USD,149.2202,149.5972,146.8445,148.7039,59.489705,8846.3511433495
1647792000000,2022-03-20 16:00:00,AAVE/USD,149.4643,150.9335,148.7358,149.2202,11.386319,1699.0687984438
1647788400000,2022-03-20 15:00:00,AAVE/USD,149.8522,150.9335,148.969,149.4643,42.922833,6415.4311883619
1647784800000,2022-03-20 14:00:00,AAVE/USD,151.1372,151.2937,149.8522,149.8522,178.524827,26752.3380805694
1647781200000,2022-03-20 13:00:00,AAVE/USD,151.4792,151.597,150.3595,151.1372,39.573148,5980.974783905601
1647777600000,2022-03-20 12:00:00,AAVE/USD,151.5701,151.7469,149.8181,151.4792,20.971007,3176.6713635544
1647774000000,2022-03-20 11:00:00,AAVE/USD,151.7818,152.9226,151.2871,151.5701,23.093347,3500.2609141247003
1647770400000,2022-03-20 10:00:00,AAVE/USD,153.0315,153.0315,151.3548,151.7818,12.876222,1954.3761523596
1647766800000,2022-03-20 09:00:00,AAVE/USD,156.0656,156.0656,152.6414,153.0315,11.619331,1778.1236519265
1647763200000,2022-03-20 08:00:00,AAVE/USD,156.4569,156.9154,156.0656,156.0656,0.536682,83.75759833919999
1647759600000,2022-03-20 07:00:00,AAVE/USD,157.5377,157.8202,156.1124,156.4569,8.264212,1292.9929904628
1647756000000,2022-03-20 06:00:00,AAVE/USD,157.6091,158.4724,157.3894,157.5377,23.403698,3686.9647544146
1647752400000,2022-03-20 05:00:00,AAVE/USD,156.3638,157.6229,156.2788,157.6091,2.829471,445.9503777861
1647748800000,2022-03-20 04:00:00,AAVE/USD,155.9305,156.9301,155.7418,156.3638,2.062129,322.44232653020003
1647745200000,2022-03-20 03:00:00,AAVE/USD,155.0405,156.8271,154.8026,155.9305,48.156147,7509.0120797835
1647741600000,2022-03-20 02:00:00,AAVE/USD,156.3262,157.3353,154.4235,155.0405,13.046915,2022.8002250575005
1647738000000,2022-03-20 01:00:00,AAVE/USD,155.8968,156.3487,154.1405,156.3262,15.198852,2375.9787775224
1647734400000,2022-03-20 00:00:00,AAVE/USD,157.1552,158.3687,155.4089,155.8968,72.984364,11378.0287976352
1647730800000,2022-03-19 23:00:00,AAVE/USD,156.5837,157.9999,156.3966,157.1552,42.032052,6605.5555384704
1647727200000,2022-03-19 22:00:00,AAVE/USD,157.788,157.9377,155.2927,156.5837,24.520059,3839.4415624383
1647723600000,2022-03-19 21:00:00,AAVE/USD,158.16,159.9001,157.7841,157.788,48.791188,7698.663972144001
1647720000000,2022-03-19 20:00:00,AAVE/USD,158.0029,158.4788,156.0108,158.16,28.765446,4549.54293936
1647716400000,2022-03-19 19:00:00,AAVE/USD,158.8113,158.8561,157.1911,158.0029,118.174373,18671.8936396817
1647712800000,2022-03-19 18:00:00,AAVE/USD,159.8367,159.8367,156.967,158.8113,100.298039,15928.4619610407
1647709200000,2022-03-19 17:00:00,AAVE/USD,162.1557,162.1557,159.8367,159.8367,69.40858,11094.038378886
1647705600000,2022-03-19 16:00:00,AAVE/USD,160.9833,162.2939,159.788,162.1557,28.392498,4604.0053879386
1647702000000,2022-03-19 15:00:00,AAVE/USD,161.7625,162.0043,160.142,160.9833,48.244194,7766.5095559602
1647698400000,2022-03-19 14:00:00,AAVE/USD,160.9895,162.1383,159.5775,161.7625,241.173213,39012.7818679125
1647694800000,2022-03-19 13:00:00,AAVE/USD,162.6391,163.5556,160.3912,160.9895,10.99008,1769.28748416
1647691200000,2022-03-19 12:00:00,AAVE/USD,160.4045,162.9065,160.0698,162.6391,79.55451,12938.673907341
1647687600000,2022-03-19 11:00:00,AAVE/USD,160.156,160.607,159.511,160.4045,31.492359,5051.516099215501
1647684000000,2022-03-19 10:00:00,AAVE/USD,160.4968,160.686,159.5701,160.156,2.741718,439.10258800800005
1647680400000,2022-03-19 09:00:00,AAVE/USD,160.9065,161.8053,160.2552,160.4968,15.269749,2450.7458513032
1647676800000,2022-03-19 08:00:00,AAVE/USD,160.0747,160.9065,160.0093,160.9065,1.656489,266.5398472785
1647673200000,2022-03-19 07:00:00,AAVE/USD,161.88,161.9073,159.5775,160.0747,4.867986,779.2413985542
1647669600000,2022-03-19 06:00:00,AAVE/USD,162.1934,162.4395,160.8526,161.88,192.952242,31235.10893496
1647666000000,2022-03-19 05:00:00,AAVE/USD,163.3524,163.8127,161.8195,162.1934,48.739634,7905.2469532156
1647662400000,2022-03-19 04:00:00,AAVE/USD,162.8677,164.0311,161.6611,163.3524,31.564233,5156.0932147092
1647658800000,2022-03-19 03:00:00,AAVE/USD,163.7365,164.1272,161.6622,162.8677,273.173349,44491.1150529273
1647655200000,2022-03-19 02:00:00,AAVE/USD,164.5,165.5682,163.3569,163.7365,24.337457,3984.9300280805
1647651600000,2022-03-19 01:00:00,AAVE/USD,163.6391,164.5003,161.9881,164.5,33.713326,5545.842127000001
1647648000000,2022-03-19 00:00:00,AAVE/USD,160.2485,165.5235,160.2485,163.6391,503.13958,82333.30804557801
1647644400000,2022-03-18 23:00:00,AAVE/USD,161.3127,162.4167,160.0,160.2485,144.325932,23128.014114102
1647640800000,2022-03-18 22:00:00,AAVE/USD,162.7393,163.3185,160.816,161.3127,118.351617,19091.6188876359
1647637200000,2022-03-18 21:00:00,AAVE/USD,162.0896,163.3306,161.7356,162.7393,28.315694,4608.076220574199
1647633600000,2022-03-18 20:00:00,AAVE/USD,163.116,164.4555,161.4843,162.0896,62.692934,10161.8725948864
1647630000000,2022-03-18 19:00:00,AAVE/USD,161.0159,163.116,160.9165,163.116,48.126197,7850.152749852
1647626400000,2022-03-18 18:00:00,AAVE/USD,161.6568,162.0,160.2597,161.0159,329.738158,53093.086274712194
1647622800000,2022-03-18 17:00:00,AAVE/USD,159.1319,163.3306,159.1319,161.6568,237.216618,38347.679372702405
1647619200000,2022-03-18 16:00:00,AAVE/USD,152.457,160.3806,152.2885,159.1319,258.979292,41211.8667966148
1647615600000,2022-03-18 15:00:00,AAVE/USD,150.9943,154.4162,150.9943,152.457,4652.560558,709315.424991006
1647612000000,2022-03-18 14:00:00,AAVE/USD,150.172,151.8828,150.172,150.9943,18.321475,2766.4382925925
1647608400000,2022-03-18 13:00:00,AAVE/USD,150.6708,151.4282,149.4648,150.172,17.486213,2625.939578636
1647604800000,2022-03-18 12:00:00,AAVE/USD,148.4779,151.5223,147.9891,150.6708,10.500823,1582.1674020684002
1647601200000,2022-03-18 11:00:00,AAVE/USD,150.7811,151.3376,147.6703,148.4779,32.530473,4830.0563170467
1647597600000,2022-03-18 10:00:00,AAVE/USD,152.5464,154.2024,150.3672,150.7811,168.427185,25395.636224203503
1647594000000,2022-03-18 09:00:00,AAVE/USD,154.493,154.7243,152.4524,152.5464,42.254605,6445.787876172
1647590400000,2022-03-18 08:00:00,AAVE/USD,153.9522,155.0277,153.0388,154.493,19.862683,3068.645484719
1647586800000,2022-03-18 07:00:00,AAVE/USD,154.7417,155.2567,152.9873,153.9522,164.017077,25250.7898417194
1647583200000,2022-03-18 06:00:00,AAVE/USD,153.9296,156.8597,153.2463,154.7417,96.352285,14909.7163797845
1647579600000,2022-03-18 05:00:00,AAVE/USD,151.2085,154.7409,151.2085,153.9296,40.12861,6176.980885856
1647576000000,2022-03-18 04:00:00,AAVE/USD,152.3462,152.3462,150.398,151.2085,452.596912,68436.500168152
1647572400000,2022-03-18 03:00:00,AAVE/USD,151.9449,153.1967,151.6644,152.3462,4364.32542,664888.3933004041
1647568800000,2022-03-18 02:00:00,AAVE/USD,153.0975,153.1963,150.956,151.9449,228.235917,34679.283584973295
1647565200000,2022-03-18 01:00:00,AAVE/USD,152.7976,154.6334,151.3797,153.0975,2606.985353,399122.9400809175
1647561600000,2022-03-18 00:00:00,AAVE/USD,155.5187,157.7997,152.7976,152.7976,232.19455,35478.769973079994
1647558000000,2022-03-17 23:00:00,AAVE/USD,156.0687,156.6457,154.3233,155.5187,167.291326,26016.9295407962
1647554400000,2022-03-17 22:00:00,AAVE/USD,153.0,156.146,150.8271,156.0687,171.4285,26754.62313795
1647550800000,2022-03-17 21:00:00,AAVE/USD,150.9178,153.4055,150.0767,153.0,433.201453,66279.822309
1647547200000,2022-03-17 20:00:00,AAVE/USD,147.4231,151.8549,147.0018,150.9178,308.807005,46604.473819189
1647543600000,2022-03-17 19:00:00,AAVE/USD,146.454,147.4231,146.1168,147.4231,2411.73155,355544.941468805
1647540000000,2022-03-17 18:00:00,AAVE/USD,145.1166,146.5679,144.7534,146.454,260.054641,38086.042393014
1647536400000,2022-03-17 17:00:00,AAVE/USD,144.3896,145.9969,143.7462,145.1166,91.861591,13330.6417565106
1647532800000,2022-03-17 16:00:00,AAVE/USD,143.152,145.0309,142.5409,144.3896,509.118496,73511.4159900416
1647529200000,2022-03-17 15:00:00,AAVE/USD,143.9566,145.4393,142.5323,143.152,138.979562,19895.202259424
1647525600000,2022-03-17 14:00:00,AAVE/USD,145.9856,146.1475,143.9566,143.9566,149.99867,21593.298537722003
1647522000000,2022-03-17 13:00:00,AAVE/USD,147.3856,147.6718,145.4286,145.9856,109.397087,15970.3993839472
1647518400000,2022-03-17 12:00:00,AAVE/USD,146.3192,148.0453,145.6276,147.3856,114.770306,16915.490411993604
1647514800000,2022-03-17 11:00:00,AAVE/USD,143.8701,146.6469,142.7523,146.3192,479.420516,70148.42636470721
1647511200000,2022-03-17 10:00:00,AAVE/USD,142.8265,143.8975,141.6928,143.8701,179.868688,25877.7261294288
1647507600000,2022-03-17 09:00:00,AAVE/USD,140.3251,143.6713,140.3251,142.8265,102.608971,14655.2801965315
1647504000000,2022-03-17 08:00:00,AAVE/USD,137.6961,144.2447,137.6961,140.3251,530.995987,74512.0649753737
1647500400000,2022-03-17 07:00:00,AAVE/USD,137.8555,138.504,137.2091,137.6961,27.847841,3834.5390991201
1647496800000,2022-03-17 06:00:00,AAVE/USD,137.188,138.7264,136.8691,137.8555,277.125402,38203.260855411005
1647493200000,2022-03-17 05:00:00,AAVE/USD,137.7812,137.7812,136.9791,137.188,20.809391,2854.798732508
1647489600000,2022-03-17 04:00:00,AAVE/USD,137.545,138.15,137.435,137.7812,21.286712,2932.9087234144004
1647486000000,2022-03-17 03:00:00,AAVE/USD,138.7667,138.8213,137.4493,137.545,87.101198,11980.33427891
1647482400000,2022-03-17 02:00:00,AAVE/USD,138.4502,138.8213,137.7124,138.7667,3.973546,551.3958657182
1647478800000,2022-03-17 01:00:00,AAVE/USD,139.4622,139.9616,138.0559,138.4502,166.204626,23011.0637106252
1647475200000,2022-03-17 00:00:00,AAVE/USD,141.8666,142.0818,139.2583,139.4622,139.170021,19408.9573027062
1647471600000,2022-03-16 23:00:00,AAVE/USD,140.3751,141.9687,139.5764,141.8666,101.525533,14403.0821798978
1647468000000,2022-03-16 22:00:00,AAVE/USD,139.8818,140.5534,138.8789,140.3751,28.648631,4021.554441488101
1647464400000,2022-03-16 21:00:00,AAVE/USD,139.2276,140.5534,137.624,139.8818,142.273793,19901.5142576674
1647460800000,2022-03-16 20:00:00,AAVE/USD,137.7463,140.2927,137.3703,139.2276,129.829384,18075.8335437984
1647457200000,2022-03-16 19:00:00,AAVE/USD,132.7243,138.6248,132.6643,137.7463,624.195559,85980.6287286817
1647453600000,2022-03-16 18:00:00,AAVE/USD,130.5134,133.8872,127.5411,132.7243,470.486412,62444.97969221159
1647450000000,2022-03-16 17:00:00,AAVE/USD,127.333,131.6915,126.6339,130.5134,180.467746,23553.4591207964
1647446400000,2022-03-16 16:00:00,AAVE/USD,126.0935,127.3988,125.4619,127.333,520.823149,66317.97403161699
1647442800000,2022-03-16 15:00:00,AAVE/USD,125.0373,127.8101,125.0216,126.0935,282.461103,35616.5090911305
1647439200000,2022-03-16 14:00:00,AAVE/USD,124.1728,125.0373,124.1728,125.0373,0.430905,53.8791977565
1647435600000,2022-03-16 13:00:00,AAVE/USD,124.1324,124.373,123.1445,124.1728,23.572987,2927.1238001536
1647432000000,2022-03-16 12:00:00,AAVE/USD,125.2957,125.65,124.1324,124.1324,8.404361,1043.2535013964
1647428400000,2022-03-16 11:00:00,AAVE/USD,124.6419,125.7266,124.5777,125.2957,2.668944,334.4072067408
1647424800000,2022-03-16 10:00:00,AAVE/USD,125.0417,125.8542,124.6419,124.6419,55.929667,6971.1799612473005
1647421200000,2022-03-16 09:00:00,AAVE/USD,125.1391,125.5721,124.632,125.0417,13.783931,1723.5661649227002
1647417600000,2022-03-16 08:00:00,AAVE/USD,122.9982,125.5143,122.9982,125.1391,27.604785,3454.4379505935
1647414000000,2022-03-16 07:00:00,AAVE/USD,123.075,123.075,122.2987,122.9982,0.953959,117.3352398738
1647410400000,2022-03-16 06:00:00,AAVE/USD,122.5423,123.363,122.2576,123.075,6.683418,822.56167035
1647406800000,2022-03-16 05:00:00,AAVE/USD,122.7717,123.2182,121.429,122.5423,12.961502,1588.3322665346
1647403200000,2022-03-16 04:00:00,AAVE/USD,122.5151,122.7717,121.2367,122.7717,17.427845,2139.6461579865
1647399600000,2022-03-16 03:00:00,AAVE/USD,124.288,125.21,121.6934,122.5151,51.872245,6355.1332833995
1647396000000,2022-03-16 02:00:00,AAVE/USD,123.0803,127.1606,123.0803,124.288,87.291413,10849.275138944
1647392400000,2022-03-16 01:00:00,AAVE/USD,121.3362,124.008,121.2599,123.0803,312.892033,38510.845289249904
1647388800000,2022-03-16 00:00:00,AAVE/USD,122.2099,122.5452,121.1074,121.3362,10.007658,1214.2911926196
1647385200000,2022-03-15 23:00:00,AAVE/USD,121.5589,122.3234,120.57,122.2099,10.061588,1229.6256633212
1647381600000,2022-03-15 22:00:00,AAVE/USD,122.5648,122.8308,121.2367,121.5589,3.600572,437.6815716908
1647378000000,2022-03-15 21:00:00,AAVE/USD,120.7075,122.5648,120.2033,122.5648,16.720469,2049.3409388912
1647374400000,2022-03-15 20:00:00,AAVE/USD,121.5946,122.2584,120.3822,120.7075,17.357469,2095.1766893174995
1647370800000,2022-03-15 19:00:00,AAVE/USD,120.7135,122.5648,120.7135,121.5946,182.253526,22161.0445925596
1647367200000,2022-03-15 18:00:00,AAVE/USD,119.268,121.0307,119.1581,120.7135,25.172725,3038.6877392875
1647363600000,2022-03-15 17:00:00,AAVE/USD,119.4393,119.6018,118.308,119.268,8.943617,1066.687312356
1647360000000,2022-03-15 16:00:00,AAVE/USD,118.5546,119.7875,118.3458,119.4393,37.489623,4477.7343283839
1647356400000,2022-03-15 15:00:00,AAVE/USD,117.7852,119.4317,117.4614,118.5546,16.361667,1939.7508865182
1647352800000,2022-03-15 14:00:00,AAVE/USD,116.2548,117.9483,116.1627,117.7852,11.69958,1378.037370216
1647349200000,2022-03-15 13:00:00,AAVE/USD,116.7828,117.1846,115.4468,116.2548,580.220124,67453.3744715952
1647345600000,2022-03-15 12:00:00,AAVE/USD,115.9871,117.0067,115.7506,116.7828,5.911892,690.4073010576
1647342000000,2022-03-15 11:00:00,AAVE/USD,116.1372,116.2825,115.2305,115.9871,27.083735,3141.3638798185
1647338400000,2022-03-15 10:00:00,AAVE/USD,115.2574,116.1372,115.2574,116.1372,1.809612,210.1632707664
1647334800000,2022-03-15 09:00:00,AAVE/USD,114.6672,115.6931,114.231,115.2574,3.984782,459.2756128868001
1647331200000,2022-03-15 08:00:00,AAVE/USD,115.4529,115.49,114.6672,114.6672,4.210859,482.8474111248
1647327600000,2022-03-15 07:00:00,AAVE/USD,115.8519,115.8519,114.0929,115.4529,8.802345,1016.2562570505
1647324000000,2022-03-15 06:00:00,AAVE/USD,115.9476,116.8149,115.8519,115.8519,30.979126,3588.9906074394003
1647320400000,2022-03-15 05:00:00,AAVE/USD,115.7023,116.0119,115.3924,115.9476,3.838585,445.074718146
1647316800000,2022-03-15 04:00:00,AAVE/USD,115.5964,116.0587,115.4565,115.7023,6.515269,753.8316084187
1647313200000,2022-03-15 03:00:00,AAVE/USD,116.565,116.565,115.3445,115.5964,556.139909,64287.7713767276
1647309600000,2022-03-15 02:00:00,AAVE/USD,116.2481,117.1847,115.9608,116.565,11.58668,1350.6013541999998
1647306000000,2022-03-15 01:00:00,AAVE/USD,118.6197,118.743,116.0374,116.2481,606.456261,70499.3880743541
1647302400000,2022-03-15 00:00:00,AAVE/USD,118.3542,118.8715,117.8025,118.6197,6.535461,775.2344231817
1647298800000,2022-03-14 23:00:00,AAVE/USD,117.4202,118.7455,117.3999,118.3542,3.896666,461.18678709720007
1647295200000,2022-03-14 22:00:00,AAVE/USD,115.4325,118.2082,115.4325,117.4202,15.845804,1860.6174748408
1647291600000,2022-03-14 21:00:00,AAVE/USD,115.2528,115.9245,115.1185,115.4325,421.333775,48635.6109826875
1647288000000,2022-03-14 20:00:00,AAVE/USD,115.9245,116.1372,115.2528,115.2528,3.824663,440.8031198064
1647284400000,2022-03-14 19:00:00,AAVE/USD,115.6469,115.9245,115.0145,115.9245,31.839856,3691.019386872
1647280800000,2022-03-14 18:00:00,AAVE/USD,115.4922,115.85,114.0998,115.6469,101.262255,11710.6658777595
1647277200000,2022-03-14 17:00:00,AAVE/USD,116.9583,116.9583,115.4922,115.4922,86.022355,9934.911028131
1647273600000,2022-03-14 16:00:00,AAVE/USD,117.385,117.9483,116.9583,116.9583,549.973646,64323.9826809618
1647270000000,2022-03-14 15:00:00,AAVE/USD,118.5107,118.5905,117.2633,117.385,28.593788,3356.48180438
1647266400000,2022-03-14 14:00:00,AAVE/USD,117.9593,119.5245,117.7168,118.5107,6.526083,773.4106645881
1647262800000,2022-03-14 13:00:00,AAVE/USD,120.3358,120.6241,117.9593,117.9593,45.183616,5329.8277148288
1647259200000,2022-03-14 12:00:00,AAVE/USD,119.5249,120.3358,119.1921,120.3358,17.003432,2046.1215924656
1647255600000,2022-03-14 11:00:00,AAVE/USD,120.1518,120.2198,119.2785,119.5249,10.341132,1236.0227681868
1647252000000,2022-03-14 10:00:00,AAVE/USD,120.7156,120.7156,119.6538,120.1518,6.495463,780.4415712834
1647248400000,2022-03-14 09:00:00,AAVE/USD,120.5494,120.8144,120.0185,120.7156,5.584427,674.1274559612
1647244800000,2022-03-14 08:00:00,AAVE/USD,120.5795,121.3354,119.6538,120.5494,30.157993,3635.5279613542
1647241200000,2022-03-14 07:00:00,AAVE/USD,119.1759,120.8264,119.1759,120.5795,7.768202,936.685913059
1647237600000,2022-03-14 06:00:00,AAVE/USD,118.6813,119.9717,118.5369,119.1759,552.623699,65859.4266896541
1647234000000,2022-03-14 05:00:00,AAVE/USD,118.7964,119.4587,118.4444,118.6813,31.799749,3774.0355509936994
1647230400000,2022-03-14 04:00:00,AAVE/USD,115.6981,119.6289,115.6981,118.7964,35.985495,4274.947258218001
1647226800000,2022-03-14 03:00:00,AAVE/USD,114.8035,115.8034,114.2853,115.6981,11.037626,1277.0323567106
1647223200000,2022-03-14 02:00:00,AAVE/USD,114.8172,115.0306,114.1276,114.8035,4.927297,565.6709411395
1647219600000,2022-03-14 01:00:00,AAVE/USD,114.6532,115.8142,114.2623,114.8172,149.34642,17147.537774424
1647216000000,2022-03-14 00:00:00,AAVE/USD,115.846,115.846,113.5283,114.6532,67.466545,7735.255277193999
1647212400000,2022-03-13 23:00:00,AAVE/USD,116.8477,116.8477,114.9424,115.846,623.785556,72263.06152037601
1647208800000,2022-03-13 22:00:00,AAVE/USD,119.4768,119.895,116.0137,116.8477,35.757577,4178.1906300229
1647205200000,2022-03-13 21:00:00,AAVE/USD,119.0944,119.8392,119.0944,119.4768,0.659994,78.8539711392
1647201600000,2022-03-13 20:00:00,AAVE/USD,119.3087,119.7345,118.4279,119.0944,28.835307,3434.1235859808
1647198000000,2022-03-13 19:00:00,AAVE/USD,119.8821,120.0471,119.3024,119.3087,41.969479,5007.3239791673
1647194400000,2022-03-13 18:00:00,AAVE/USD,119.8392,122.598,119.7919,119.8821,625.594225,74997.5494408725
1647190800000,2022-03-13 17:00:00,AAVE/USD,119.43,119.8392,119.136,119.8392,0.374875,44.9247201
1647187200000,2022-03-13 16:00:00,AAVE/USD,119.0758,119.7339,119.0393,119.43,27.25327,3254.8580361000004
1647183600000,2022-03-13 15:00:00,AAVE/USD,118.5408,119.7345,118.393,119.0758,7.271207,865.8247904906001
1647180000000,2022-03-13 14:00:00,AAVE/USD,117.1868,118.5408,117.1868,118.5408,94.112912,11156.2198788096
1647176400000,2022-03-13 13:00:00,AAVE/USD,116.2236,117.2486,116.1431,117.1868,11.00591,1289.7473739880002
1647172800000,2022-03-13 12:00:00,AAVE/USD,117.7434,117.7434,115.692,116.2236,12.861202,1494.7751967672002
1647169200000,2022-03-13 11:00:00,AAVE/USD,119.0355,119.4888,117.5167,117.7434,14.706109,1731.5472744305998
1647165600000,2022-03-13 10:00:00,AAVE/USD,118.8911,119.095,118.7333,119.0355,8.535247,1015.9973942685
1647162000000,2022-03-13 09:00:00,AAVE/USD,119.4455,119.5581,118.7509,118.8911,0.300357,35.7097741227
1647158400000,2022-03-13 08:00:00,AAVE/USD,119.1921,119.5229,118.7703,119.4455,1.259119,150.3960985145
1647154800000,2022-03-13 07:00:00,AAVE/USD,120.1857,120.1857,119.1921,119.1921,2.579306,307.4328986826
1647151200000,2022-03-13 06:00:00,AAVE/USD,120.1326,120.1905,119.7857,120.1857,1.117841,134.34850307370002
1647147600000,2022-03-13 05:00:00,AAVE/USD,119.9622,120.3857,119.921,120.1326,0.234053,28.1173954278
1647144000000,2022-03-13 04:00:00,AAVE/USD,120.3861,120.6487,119.9622,119.9622,0.892315,107.044070493
1647140400000,2022-03-13 03:00:00,AAVE/USD,120.1404,120.663,120.1362,120.3861,145.703735,17540.704412083498
1647136800000,2022-03-13 02:00:00,AAVE/USD,119.4769,120.507,119.4769,120.1404,25.320346,3041.9964965784
1647133200000,2022-03-13 01:00:00,AAVE/USD,118.8936,120.0264,118.6273,119.4769,577.077713,68947.4562083297
1647129600000,2022-03-13 00:00:00,AAVE/USD,120.2707,120.2707,118.308,118.8936,42.767768,5084.8139014848
1647126000000,2022-03-12 23:00:00,AAVE/USD,121.0812,121.2248,119.9774,120.2707,76.730217,9228.3969097419
1647122400000,2022-03-12 22:00:00,AAVE/USD,120.01,121.0862,119.968,121.0812,4.313405,522.2722534860001
1647118800000,2022-03-12 21:00:00,AAVE/USD,120.4657,120.8461,120.01,120.01,15.720719,1886.64348719
1647115200000,2022-03-12 20:00:00,AAVE/USD,120.302,120.7557,120.0331,120.4657,12.866789,1550.0067436373
1647111600000,2022-03-12 19:00:00,AAVE/USD,120.4712,121.3196,120.182,120.302,596.238086,71728.634221972
1647108000000,2022-03-12 18:00:00,AAVE/USD,120.4243,121.3483,120.2321,120.4712,25.329195,3051.438516684
1647104400000,2022-03-12 17:00:00,AAVE/USD,119.3468,120.4243,119.3461,120.4243,30.998353,3732.9549611779
1647100800000,2022-03-12 16:00:00,AAVE/USD,118.941,119.5429,118.7772,119.3468,17.898577,2136.1378895036
1647097200000,2022-03-12 15:00:00,AAVE/USD,118.8398,119.2749,118.476,118.941,17.860217,2124.312070197
1647093600000,2022-03-12 14:00:00,AAVE/USD,119.5591,119.5591,117.9475,118.8398,22.719443,2699.9740622314
1647090000000,2022-03-12 13:00:00,AAVE/USD,120.0268,120.0268,119.3728,119.5591,9.132462,1091.8689375042
