unix,date,symbol,open,high,low,close,Volume CTX,Volume USD
1647770400000,2022-03-20 10:00:00,CTX/USD,7.0189,7.0312,7.0189,7.0312,0.655493,4.6089023816
1647766800000,2022-03-20 09:00:00,CTX/USD,7.0312,7.0312,7.0189,7.0189,0.483688,3.3949577032
1647763200000,2022-03-20 08:00:00,CTX/USD,7.0312,7.0313,7.0147,7.0312,59.214068,416.3459549216
1647759600000,2022-03-20 07:00:00,CTX/USD,7.0806,7.0806,7.0312,7.0312,40.214723,282.7577603576
1647756000000,2022-03-20 06:00:00,CTX/USD,7.0201,7.1104,7.0201,7.0806,689.44464,4881.681717984
1647752400000,2022-03-20 05:00:00,CTX/USD,7.0209,7.0636,7.0066,7.0201,10.493637,73.6663811037
1647748800000,2022-03-20 04:00:00,CTX/USD,7.062,7.0718,7.0208,7.0209,5.399881,37.9120245129
1647745200000,2022-03-20 03:00:00,CTX/USD,7.0853,7.0853,7.03,7.062,422.583037,2984.281407294
1647741600000,2022-03-20 02:00:00,CTX/USD,7.103,7.1108,7.0607,7.0853,283.407886,2008.0298946758005
1647738000000,2022-03-20 01:00:00,CTX/USD,7.3668,7.4,6.9397,7.103,2869.67684,20383.31459452
1647734400000,2022-03-20 00:00:00,CTX/USD,6.9522,7.3668,6.9522,7.3668,6020.939999,44355.0607846332
1647730800000,2022-03-19 23:00:00,CTX/USD,6.8377,7.0112,6.8373,6.9522,2006.834298,13951.9134065556
1647727200000,2022-03-19 22:00:00,CTX/USD,6.8439,6.8439,6.8285,6.8377,0.530091,3.6246032307
1647723600000,2022-03-19 21:00:00,CTX/USD,6.8747,6.885,6.8438,6.8439,160.886331,1101.0899607309
1647720000000,2022-03-19 20:00:00,CTX/USD,6.8792,6.8948,6.8438,6.8747,290.710757,1998.5492411479
1647716400000,2022-03-19 19:00:00,CTX/USD,6.8364,6.8793,6.8364,6.8792,142.516185,980.397339852
1647712800000,2022-03-19 18:00:00,CTX/USD,6.8838,6.8838,6.8364,6.8364,40.379553,276.0507761292
1647709200000,2022-03-19 17:00:00,CTX/USD,6.8642,6.8855,6.8308,6.8838,129.489388,891.3790491143999
1647705600000,2022-03-19 16:00:00,CTX/USD,6.8053,6.8843,6.8053,6.8642,947.629725,6504.719958345
1647702000000,2022-03-19 15:00:00,CTX/USD,6.8007,6.8054,6.7665,6.8053,293.955125,2000.4528121625
1647698400000,2022-03-19 14:00:00,CTX/USD,6.6835,6.8517,6.6835,6.8007,107.50503,731.1094575210001
1647694800000,2022-03-19 13:00:00,CTX/USD,6.673,6.718,6.673,6.6835,148.608845,993.2272155575
1647691200000,2022-03-19 12:00:00,CTX/USD,6.7099,6.7197,6.673,6.673,174.042106,1161.3829733379998
1647687600000,2022-03-19 11:00:00,CTX/USD,6.7197,6.7197,6.6805,6.7099,32.201325,216.0676706175
1647684000000,2022-03-19 10:00:00,CTX/USD,6.7075,6.7198,6.6785,6.7197,42.350871,284.58514785869994
1647680400000,2022-03-19 09:00:00,CTX/USD,6.6792,6.7172,6.6785,6.7075,17.513649,117.4728006675
1647676800000,2022-03-19 08:00:00,CTX/USD,6.7075,6.7075,6.6785,6.6792,0.189093,1.2629899656
1647673200000,2022-03-19 07:00:00,CTX/USD,6.7219,6.7219,6.6785,6.7075,0.090748,0.60869221
1647669600000,2022-03-19 06:00:00,CTX/USD,6.7138,6.7219,6.6685,6.7219,13.943223,93.7249506837
1647666000000,2022-03-19 05:00:00,CTX/USD,6.7121,6.7168,6.6684,6.7138,113.001077,758.6666307626
1647662400000,2022-03-19 04:00:00,CTX/USD,6.682,6.7121,6.6685,6.7121,39.101409,262.4525673489
1647658800000,2022-03-19 03:00:00,CTX/USD,6.6799,6.7226,6.6449,6.682,203.912314,1362.5420821480002
1647655200000,2022-03-19 02:00:00,CTX/USD,6.665,6.706,6.665,6.6799,439.144777,2933.4431958823
1647651600000,2022-03-19 01:00:00,CTX/USD,6.682,6.7056,6.6585,6.665,69.40843,462.60718595
1647648000000,2022-03-19 00:00:00,CTX/USD,6.674,6.7132,6.674,6.682,147.054889,982.620768298
1647644400000,2022-03-18 23:00:00,CTX/USD,6.6741,6.6858,6.6388,6.674,123.243487,822.5270322380001
1647640800000,2022-03-18 22:00:00,CTX/USD,6.6548,6.6943,6.6548,6.6741,0.042241,0.2819206581
1647637200000,2022-03-18 21:00:00,CTX/USD,6.6903,6.7059,6.6547,6.6548,179.502831,1194.5554397387998
1647633600000,2022-03-18 20:00:00,CTX/USD,6.6692,6.7114,6.6692,6.6903,17.718955,118.5451246365
1647630000000,2022-03-18 19:00:00,CTX/USD,6.6739,6.7144,6.6692,6.6692,5.908811,39.4070423212
1647626400000,2022-03-18 18:00:00,CTX/USD,6.6566,6.6752,6.6566,6.6739,19.475451,129.9772124289
1647622800000,2022-03-18 17:00:00,CTX/USD,6.5375,6.7457,6.507,6.6566,2511.401935,16717.398120521
1647619200000,2022-03-18 16:00:00,CTX/USD,6.5375,6.5476,6.507,6.5375,50.238526,328.434363725
1647615600000,2022-03-18 15:00:00,CTX/USD,6.5437,6.5507,6.5008,6.5375,32.655447,213.4849847625
1647612000000,2022-03-18 14:00:00,CTX/USD,6.5356,6.5474,6.5002,6.5437,243.503655,1593.4148672235
1647608400000,2022-03-18 13:00:00,CTX/USD,6.5474,6.5474,6.5003,6.5356,0.119175,0.77888013
1647604800000,2022-03-18 12:00:00,CTX/USD,6.5119,6.5475,6.5003,6.5474,56.352838,368.9645715212
1647601200000,2022-03-18 11:00:00,CTX/USD,6.608,6.608,6.4886,6.5119,1083.027317,7052.5655855723
1647597600000,2022-03-18 10:00:00,CTX/USD,6.6293,6.6366,6.5895,6.608,758.040532,5009.131835456
1647594000000,2022-03-18 09:00:00,CTX/USD,6.5988,6.6293,6.5988,6.6293,177.599479,1177.3602261347
1647590400000,2022-03-18 08:00:00,CTX/USD,6.596,6.6451,6.596,6.5988,22.404303,147.84151463639998
1647586800000,2022-03-18 07:00:00,CTX/USD,6.629,6.6395,6.596,6.596,125.982798,830.982535608
1647583200000,2022-03-18 06:00:00,CTX/USD,6.629,6.6395,6.5975,6.629,0.174493,1.156714097
1647579600000,2022-03-18 05:00:00,CTX/USD,6.629,6.6395,6.5975,6.629,0.225235,1.4930828149999995
1647576000000,2022-03-18 04:00:00,CTX/USD,6.5975,6.6475,6.5975,6.629,0.195584,1.296526336
1647572400000,2022-03-18 03:00:00,CTX/USD,6.6012,6.6012,6.5975,6.5975,0.124654,0.822404765
1647568800000,2022-03-18 02:00:00,CTX/USD,6.6519,6.6546,6.5949,6.6012,186.504793,1231.1554395516
1647565200000,2022-03-18 01:00:00,CTX/USD,6.5989,6.6613,6.5989,6.6519,3.837285,25.5252360915
1647561600000,2022-03-18 00:00:00,CTX/USD,6.7246,6.7248,6.5989,6.5989,749.124608,4943.3983757312
1647558000000,2022-03-17 23:00:00,CTX/USD,6.6974,6.7435,6.6806,6.7246,395.471217,2659.3857458382
1647554400000,2022-03-17 22:00:00,CTX/USD,6.7789,6.7902,6.6663,6.6974,705.945277,4727.9978981798
1647550800000,2022-03-17 21:00:00,CTX/USD,6.8028,6.8479,6.7325,6.7789,1079.968565,7320.9989052784995
1647547200000,2022-03-17 20:00:00,CTX/USD,6.8055,6.8478,6.8028,6.8028,21.451512,145.93034583360003
1647543600000,2022-03-17 19:00:00,CTX/USD,6.8402,6.8536,6.8054,6.8055,162.780145,1107.8002767975
1647540000000,2022-03-17 18:00:00,CTX/USD,6.8226,6.8603,6.7876,6.8402,1746.295433,11945.0100208066
1647536400000,2022-03-17 17:00:00,CTX/USD,6.8851,6.8851,6.7952,6.8226,1545.385396,10543.5464027496
1647532800000,2022-03-17 16:00:00,CTX/USD,6.8286,6.8982,6.8044,6.8851,392.279971,2700.8868283321003
1647529200000,2022-03-17 15:00:00,CTX/USD,6.7443,6.8725,6.7027,6.8286,2005.802849,13696.8253346814
1647525600000,2022-03-17 14:00:00,CTX/USD,6.7427,6.7443,6.7027,6.7443,28.489654,192.1427734722
1647522000000,2022-03-17 13:00:00,CTX/USD,6.8263,6.8263,6.7384,6.7427,5.989786,40.3873300622
1647518400000,2022-03-17 12:00:00,CTX/USD,6.8248,6.8263,6.7766,6.8263,3.668969,25.0454830847
1647514800000,2022-03-17 11:00:00,CTX/USD,6.7766,6.829,6.7766,6.8248,1.344104,9.1732409792
1647511200000,2022-03-17 10:00:00,CTX/USD,6.8343,6.8343,6.7611,6.7766,88.076739,596.8608295074
1647507600000,2022-03-17 09:00:00,CTX/USD,6.8426,6.8453,6.8011,6.8343,0.165279,1.1295662697
1647504000000,2022-03-17 08:00:00,CTX/USD,6.7953,6.8481,6.7953,6.8426,14.155936,96.8634076736
1647500400000,2022-03-17 07:00:00,CTX/USD,6.7632,6.8062,6.7632,6.7953,3.515735,23.8904740455
1647496800000,2022-03-17 06:00:00,CTX/USD,6.7736,6.8062,6.7632,6.7632,0.09878,0.6680688960000001
1647493200000,2022-03-17 05:00:00,CTX/USD,6.7874,6.8003,6.7736,6.7736,91.9341,622.7248197600001
1647489600000,2022-03-17 04:00:00,CTX/USD,6.8121,6.8121,6.7488,6.7874,210.583511,1429.3145225613998
1647486000000,2022-03-17 03:00:00,CTX/USD,6.7213,6.8121,6.6991,6.8121,380.676481,2593.2062562201004
1647482400000,2022-03-17 02:00:00,CTX/USD,6.6435,6.7213,6.6435,6.7213,969.603225,6516.9941561925
1647478800000,2022-03-17 01:00:00,CTX/USD,6.6404,6.6725,6.6297,6.6435,7.339103,48.7573307805
1647475200000,2022-03-17 00:00:00,CTX/USD,6.6534,6.7109,6.6245,6.6404,298.609613,1982.8872741652
1647471600000,2022-03-16 23:00:00,CTX/USD,6.6094,6.6656,6.6094,6.6534,388.979588,2588.0367907992
1647468000000,2022-03-16 22:00:00,CTX/USD,6.5824,6.6095,6.5622,6.6094,399.782844,2642.3247291336
1647464400000,2022-03-16 21:00:00,CTX/USD,6.6013,6.6013,6.5767,6.5824,7.48695,49.28209968
1647460800000,2022-03-16 20:00:00,CTX/USD,6.5402,6.6426,6.5402,6.6013,1067.33808,7045.818867504
1647457200000,2022-03-16 19:00:00,CTX/USD,6.5035,6.5441,6.493,6.5402,101.096015,661.1881573029999
1647453600000,2022-03-16 18:00:00,CTX/USD,6.5296,6.5348,6.493,6.5035,15.218208,98.971615728
1647450000000,2022-03-16 17:00:00,CTX/USD,6.5031,6.5348,6.493,6.5296,10.252136,66.9423472256
1647446400000,2022-03-16 16:00:00,CTX/USD,6.4721,6.5416,6.4721,6.5031,79.436992,516.5867026752001
1647442800000,2022-03-16 15:00:00,CTX/USD,6.5158,6.5158,6.4645,6.4721,0.333365,2.1575716165000003
1647439200000,2022-03-16 14:00:00,CTX/USD,6.4648,6.5158,6.4648,6.5158,72.786096,474.2596443168
1647435600000,2022-03-16 13:00:00,CTX/USD,6.4361,6.4743,6.4361,6.4648,15.261569,98.6629912712
1647432000000,2022-03-16 12:00:00,CTX/USD,6.4743,6.4743,6.4322,6.4361,28.130522,181.0508526442
1647428400000,2022-03-16 11:00:00,CTX/USD,6.4901,6.4901,6.4322,6.4743,0.158224,1.0243896432
1647424800000,2022-03-16 10:00:00,CTX/USD,6.4921,6.4922,6.4431,6.4901,46.520602,301.92335904019995
1647421200000,2022-03-16 09:00:00,CTX/USD,6.5184,6.5184,6.4409,6.4921,485.30595,3150.654757995
1647417600000,2022-03-16 08:00:00,CTX/USD,6.5147,6.5216,6.5147,6.5184,0.231465,1.508781456
1647414000000,2022-03-16 07:00:00,CTX/USD,6.5185,6.5185,6.4758,6.5147,0.094379,0.6148508713
1647410400000,2022-03-16 06:00:00,CTX/USD,6.4865,6.5185,6.4758,6.5185,0.399242,2.602458977
1647406800000,2022-03-16 05:00:00,CTX/USD,6.4815,6.5185,6.4758,6.4865,0.192987,1.2518101755
1647403200000,2022-03-16 04:00:00,CTX/USD,6.4613,6.4815,6.4508,6.4815,0.542341,3.5151831915
1647399600000,2022-03-16 03:00:00,CTX/USD,6.4889,6.4981,6.4542,6.4613,369.945203,2390.3269401439
1647396000000,2022-03-16 02:00:00,CTX/USD,6.4889,6.489,6.4475,6.4889,261.1299,1694.44580811
1647392400000,2022-03-16 01:00:00,CTX/USD,6.4476,6.4889,6.4476,6.4889,167.812401,1088.9178888489
1647388800000,2022-03-16 00:00:00,CTX/USD,6.4362,6.4878,6.4362,6.4476,173.969033,1121.6827371708
1647385200000,2022-03-15 23:00:00,CTX/USD,6.4362,6.4362,6.4362,6.4362,0.181523,1.1683183326
1647381600000,2022-03-15 22:00:00,CTX/USD,6.4269,6.4757,6.4269,6.4362,147.497001,949.3201978362
1647378000000,2022-03-15 21:00:00,CTX/USD,6.4551,6.4646,6.4269,6.4269,9.771054,62.79758695259999
1647374400000,2022-03-15 20:00:00,CTX/USD,6.4463,6.4551,6.42,6.4551,8.06853,52.083168003
1647370800000,2022-03-15 19:00:00,CTX/USD,6.455,6.455,6.42,6.4463,19.092469,123.0757829147
1647367200000,2022-03-15 18:00:00,CTX/USD,6.4549,6.455,6.4277,6.455,181.12334,1169.1511597
1647363600000,2022-03-15 17:00:00,CTX/USD,6.458,6.4755,6.4263,6.4549,200.737096,1295.7378809704
1647360000000,2022-03-15 16:00:00,CTX/USD,6.447,6.458,6.4146,6.458,735.133907,4747.494771406
1647356400000,2022-03-15 15:00:00,CTX/USD,6.447,6.4578,6.4146,6.447,0.636974,4.106571378
1647352800000,2022-03-15 14:00:00,CTX/USD,6.4146,6.4578,6.4146,6.447,0.192679,1.242201513
1647349200000,2022-03-15 13:00:00,CTX/USD,6.451,6.451,6.4083,6.4146,232.660001,1492.4208424146
1647345600000,2022-03-15 12:00:00,CTX/USD,6.451,6.4603,6.4417,6.451,0.120076,0.774610276
1647342000000,2022-03-15 11:00:00,CTX/USD,6.4497,6.4603,6.4231,6.451,1.537004,9.915212804
1647338400000,2022-03-15 10:00:00,CTX/USD,6.4524,6.4603,6.418,6.4497,0.054907,0.3541336779
1647334800000,2022-03-15 09:00:00,CTX/USD,6.4315,6.4641,6.418,6.4524,190.437922,1228.7816479127998
1647331200000,2022-03-15 08:00:00,CTX/USD,6.4244,6.4323,6.4244,6.4315,213.569973,1373.5752813495
1647327600000,2022-03-15 07:00:00,CTX/USD,6.393,6.4244,6.367,6.4244,240.483372,1544.9613750768
1647324000000,2022-03-15 06:00:00,CTX/USD,6.35,6.3951,6.35,6.393,448.481131,2867.139870483
1647320400000,2022-03-15 05:00:00,CTX/USD,6.3725,6.395,6.35,6.35,168.522021,1070.1148333499998
1647316800000,2022-03-15 04:00:00,CTX/USD,6.3974,6.3974,6.3499,6.3725,0.066317,0.4226050825
1647313200000,2022-03-15 03:00:00,CTX/USD,6.4038,6.4038,6.396,6.3974,11.326755,72.46178243700001
1647309600000,2022-03-15 02:00:00,CTX/USD,6.4039,6.4039,6.3933,6.4038,40.714851,260.7297628338
1647306000000,2022-03-15 01:00:00,CTX/USD,6.435,6.4375,6.3991,6.4039,220.583524,1412.5948293436002
1647302400000,2022-03-15 00:00:00,CTX/USD,6.4377,6.4377,6.3991,6.435,0.092796,0.59714226
1647298800000,2022-03-14 23:00:00,CTX/USD,6.4319,6.4405,6.3933,6.4377,0.449035,2.8907526195
1647295200000,2022-03-14 22:00:00,CTX/USD,6.4353,6.4647,6.3933,6.4319,233.995972,1505.0386923068
1647291600000,2022-03-14 21:00:00,CTX/USD,6.4353,6.4648,6.4255,6.4353,0.050584,0.3255232152
1647288000000,2022-03-14 20:00:00,CTX/USD,6.4354,6.4648,6.4255,6.4353,17.075699,109.8872457747
1647284400000,2022-03-14 19:00:00,CTX/USD,6.4255,6.4649,6.4255,6.4354,0.034529,0.2222079265999999
1647280800000,2022-03-14 18:00:00,CTX/USD,6.4285,6.4649,6.4207,6.4255,52.294663,336.0193571065
1647277200000,2022-03-14 17:00:00,CTX/USD,6.4535,6.4677,6.4207,6.4285,51.050462,328.177894967
1647273600000,2022-03-14 16:00:00,CTX/USD,6.4641,6.4761,6.4308,6.4535,353.212315,2279.4556748525
1647270000000,2022-03-14 15:00:00,CTX/USD,6.465,6.5045,6.4285,6.4641,186.473297,1205.3820391377
1647266400000,2022-03-14 14:00:00,CTX/USD,6.4615,6.5039,6.4615,6.465,2.854718,18.45575187
1647262800000,2022-03-14 13:00:00,CTX/USD,6.4615,6.5039,6.4615,6.4615,2.127137,13.744495725499998
1647259200000,2022-03-14 12:00:00,CTX/USD,6.4703,6.4703,6.4554,6.4615,0.207944,1.343630156
1647255600000,2022-03-14 11:00:00,CTX/USD,6.4961,6.5065,6.4651,6.4703,40.835865,264.2202973095
1647252000000,2022-03-14 10:00:00,CTX/USD,6.5266,6.5266,6.4961,6.4961,156.731883,1018.1459851563
1647248400000,2022-03-14 09:00:00,CTX/USD,6.4983,6.5266,6.4676,6.5266,0.087654,0.5720825964
1647244800000,2022-03-14 08:00:00,CTX/USD,6.4983,6.5085,6.4983,6.4983,0.119281,0.7751237223
1647241200000,2022-03-14 07:00:00,CTX/USD,6.4983,6.5085,6.4983,6.4983,0.060061,0.3902943963
1647237600000,2022-03-14 06:00:00,CTX/USD,6.4676,6.5066,6.4676,6.4983,77.947303,506.5249590849001
1647234000000,2022-03-14 05:00:00,CTX/USD,6.4629,6.5284,6.4543,6.4676,686.317406,4438.8264550456
1647230400000,2022-03-14 04:00:00,CTX/USD,6.4285,6.4645,6.4285,6.4629,32.585179,210.5947533591
1647226800000,2022-03-14 03:00:00,CTX/USD,6.4285,6.4645,6.4285,6.4285,2.44718,15.731696629999998
1647223200000,2022-03-14 02:00:00,CTX/USD,6.3865,6.4285,6.3702,6.4285,152.80467,982.304821095
1647219600000,2022-03-14 01:00:00,CTX/USD,6.3946,6.4267,6.3564,6.3865,616.112885,3934.8049400525
1647216000000,2022-03-14 00:00:00,CTX/USD,6.356,6.3946,6.356,6.3946,4.204749,26.8876879554
1647212400000,2022-03-13 23:00:00,CTX/USD,6.3656,6.3656,6.3521,6.356,5.639909,35.847261604
1647208800000,2022-03-13 22:00:00,CTX/USD,6.3871,6.3871,6.3655,6.3656,76.333916,485.9111756896
1647205200000,2022-03-13 21:00:00,CTX/USD,6.3499,6.3905,6.3499,6.3871,2.171335,13.8685337785
1647201600000,2022-03-13 20:00:00,CTX/USD,6.5067,6.5067,6.3499,6.3499,1987.420235,12619.9197502265
1647198000000,2022-03-13 19:00:00,CTX/USD,6.5099,6.5148,6.4987,6.5067,235.532463,1532.5390770021002
1647194400000,2022-03-13 18:00:00,CTX/USD,6.5762,6.5762,6.5021,6.5099,119.865887,780.3149377813
1647190800000,2022-03-13 17:00:00,CTX/USD,6.5786,6.5786,6.5762,6.5762,0.048641,0.3198729441999999
1647187200000,2022-03-13 16:00:00,CTX/USD,6.5786,6.5786,6.5786,6.5786,33.315411,219.1687628046
1647183600000,2022-03-13 15:00:00,CTX/USD,6.6095,6.6198,6.5786,6.5786,1.614736,10.6227022496
1647180000000,2022-03-13 14:00:00,CTX/USD,6.6095,6.6198,6.5786,6.6095,0.304478,2.012447341
1647176400000,2022-03-13 13:00:00,CTX/USD,6.5786,6.6198,6.5786,6.6095,1.925268,12.725058846
1647172800000,2022-03-13 12:00:00,CTX/USD,6.5786,6.5838,6.5786,6.5786,1.077603,7.0891190958
1647169200000,2022-03-13 11:00:00,CTX/USD,6.5812,6.5812,6.5762,6.5786,0.057828,0.3804272808
1647165600000,2022-03-13 10:00:00,CTX/USD,6.579,6.5812,6.579,6.5812,0.08423,0.554334476
1647162000000,2022-03-13 09:00:00,CTX/USD,6.579,6.6198,6.579,6.579,0.058451,0.384549129
1647158400000,2022-03-13 08:00:00,CTX/USD,6.5762,6.6198,6.5762,6.579,39.409587,259.275672873
1647154800000,2022-03-13 07:00:00,CTX/USD,6.5762,6.6198,6.5762,6.5762,0.100625,0.6617301250000001
1647151200000,2022-03-13 06:00:00,CTX/USD,6.5762,6.598,6.5762,6.5762,0.036909,0.2427209658
1647147600000,2022-03-13 05:00:00,CTX/USD,6.5762,6.5762,6.5762,6.5762,0.05199,0.341896638
1647144000000,2022-03-13 04:00:00,CTX/USD,6.5394,6.5762,6.5394,6.5762,0.152205,1.000930521
1647140400000,2022-03-13 03:00:00,CTX/USD,6.5558,6.6208,6.5351,6.5394,601.556079,3933.8158230126
1647136800000,2022-03-13 02:00:00,CTX/USD,6.5351,6.5765,6.5351,6.5558,7.881056,51.6666269248
1647133200000,2022-03-13 01:00:00,CTX/USD,6.5715,6.5765,6.5281,6.5351,5.091276,33.2719977876
1647129600000,2022-03-13 00:00:00,CTX/USD,6.4985,6.5716,6.4985,6.5715,414.899194,2726.510053371
1647126000000,2022-03-12 23:00:00,CTX/USD,6.5008,6.5356,6.4985,6.4985,17.621836,114.515501246
1647122400000,2022-03-12 22:00:00,CTX/USD,6.4983,6.5008,6.4983,6.5008,5.170485,33.612288888
1647118800000,2022-03-12 21:00:00,CTX/USD,6.5263,6.5263,6.4983,6.4983,0.038452,0.2498726316
1647115200000,2022-03-12 20:00:00,CTX/USD,6.51,6.5356,6.4983,6.5263,83.722083,546.3954302829
1647111600000,2022-03-12 19:00:00,CTX/USD,6.521,6.5247,6.5077,6.51,150.209287,977.86245837
1647108000000,2022-03-12 18:00:00,CTX/USD,6.5356,6.5356,6.5064,6.521,1.331871,8.685130791
1647104400000,2022-03-12 17:00:00,CTX/USD,6.545,6.5535,6.5314,6.5356,0.337683,2.2069610148
1647100800000,2022-03-12 16:00:00,CTX/USD,6.576,6.5785,6.545,6.545,0.522493,3.419716685
1647097200000,2022-03-12 15:00:00,CTX/USD,6.565,6.576,6.5342,6.576,0.081437,0.535529712
1647093600000,2022-03-12 14:00:00,CTX/USD,6.5738,6.5753,6.5342,6.565,59.812198,392.66707987000007
1647090000000,2022-03-12 13:00:00,CTX/USD,6.5738,6.5738,6.5342,6.5738,0.045857,0.3014547466
1647086400000,2022-03-12 12:00:00,CTX/USD,6.5832,6.5832,6.531,6.5738,0.093439,0.6142492982
1647082800000,2022-03-12 11:00:00,CTX/USD,6.5903,6.5986,6.5065,6.5832,475.239636,3128.5975717152
1647079200000,2022-03-12 10:00:00,CTX/USD,6.5953,6.5986,6.5565,6.5903,0.106872,0.7043185416
1647075600000,2022-03-12 09:00:00,CTX/USD,6.5662,6.5953,6.5662,6.5953,0.223564,1.4744716492
1647072000000,2022-03-12 08:00:00,CTX/USD,6.592,6.5953,6.5565,6.5662,27.629728,181.4223199936
1647068400000,2022-03-12 07:00:00,CTX/USD,6.5632,6.5978,6.5509,6.592,17.163033,113.13871353599998
1647064800000,2022-03-12 06:00:00,CTX/USD,6.6234,6.6292,6.5501,6.5632,601.447244,3947.4185518208
1647061200000,2022-03-12 05:00:00,CTX/USD,6.614,6.6235,6.5857,6.6234,106.858957,707.7696157938001
1647057600000,2022-03-12 04:00:00,CTX/USD,6.5832,6.6234,6.5832,6.614,10.222316,67.61039802399999
1647054000000,2022-03-12 03:00:00,CTX/USD,6.6012,6.6012,6.5832,6.5832,0.12317,0.810852744
1647050400000,2022-03-12 02:00:00,CTX/USD,6.61,6.6284,6.5476,6.6012,55.429145,365.898871974
1647046800000,2022-03-12 01:00:00,CTX/USD,6.5455,6.618,6.5158,6.61,1106.992801,7317.222414610001
1647043200000,2022-03-12 00:00:00,CTX/USD,6.5485,6.5554,6.5159,6.5455,0.07202,0.4714069099999999
1647039600000,2022-03-11 23:00:00,CTX/USD,6.5995,6.5995,6.5212,6.5485,455.071072,2980.032914992
1647036000000,2022-03-11 22:00:00,CTX/USD,6.5704,6.5995,6.5403,6.5995,394.227128,2601.701931236
1647032400000,2022-03-11 21:00:00,CTX/USD,6.5615,6.5804,6.5309,6.5704,575.60569,3781.959625576
1647028800000,2022-03-11 20:00:00,CTX/USD,6.572,6.572,6.5445,6.5615,297.581551,1952.5813468865
1647025200000,2022-03-11 19:00:00,CTX/USD,6.5832,6.6151,6.572,6.572,8.033806,52.798173032
1647021600000,2022-03-11 18:00:00,CTX/USD,6.605,6.6268,6.5832,6.5832,14.331461,94.3468740552
1647018000000,2022-03-11 17:00:00,CTX/USD,6.6113,6.6341,6.5815,6.605,45.817263,302.623022115
1647014400000,2022-03-11 16:00:00,CTX/USD,6.6153,6.6575,6.6112,6.6113,320.533253,2119.1414955589
1647010800000,2022-03-11 15:00:00,CTX/USD,6.6153,6.6576,6.6153,6.6153,35.170763,232.6651484739
1647007200000,2022-03-11 14:00:00,CTX/USD,6.6153,6.6576,6.6153,6.6153,0.183323,1.2127366419
1647003600000,2022-03-11 13:00:00,CTX/USD,6.6328,6.6453,6.5984,6.6153,148.541684,982.6478021652
1647000000000,2022-03-11 12:00:00,CTX/USD,6.6443,6.6443,6.5983,6.6328,99.091994,657.2573778031999
1646996400000,2022-03-11 11:00:00,CTX/USD,6.6123,6.6474,6.6042,6.6443,55.855809,371.1227517387
1646992800000,2022-03-11 10:00:00,CTX/USD,6.6112,6.6474,6.6034,6.6123,116.160056,768.0851382888001
1646989200000,2022-03-11 09:00:00,CTX/USD,6.5906,6.6317,6.5906,6.6112,208.655954,1379.4662430848
1646985600000,2022-03-11 08:00:00,CTX/USD,6.6003,6.6191,6.565,6.5906,600.188862,3955.6047138972
1646982000000,2022-03-11 07:00:00,CTX/USD,6.6129,6.6129,6.595,6.6003,0.35655,2.353336965
1646978400000,2022-03-11 06:00:00,CTX/USD,6.5872,6.6575,6.5682,6.6129,8.553273,56.561939021700006
1646974800000,2022-03-11 05:00:00,CTX/USD,6.6084,6.6813,6.5872,6.5872,480.330711,3164.0344594992
1646971200000,2022-03-11 04:00:00,CTX/USD,6.6326,6.6575,6.5695,6.6084,1862.057841,12305.2230364644
1646967600000,2022-03-11 03:00:00,CTX/USD,6.6096,6.6575,6.6096,6.6326,0.232785,1.543969791
1646964000000,2022-03-11 02:00:00,CTX/USD,6.659,6.689,6.6,6.6096,893.753416,5907.3525783936
1646960400000,2022-03-11 01:00:00,CTX/USD,6.6575,6.6994,6.6575,6.659,523.902311,3488.665488949
1646956800000,2022-03-11 00:00:00,CTX/USD,6.6725,6.6936,6.6522,6.6575,150.789526,1003.881269345
1646953200000,2022-03-10 23:00:00,CTX/USD,6.6846,6.7259,6.6416,6.6725,72.639279,484.6855891275
1646949600000,2022-03-10 22:00:00,CTX/USD,6.7147,6.7259,6.6811,6.6846,11.554702,77.2385609892
1646946000000,2022-03-10 21:00:00,CTX/USD,6.6755,6.7259,6.6755,6.7147,52.414924,351.9504901828
1646942400000,2022-03-10 20:00:00,CTX/USD,6.7145,6.7288,6.6755,6.6755,313.667816,2093.8895057080003
1646938800000,2022-03-10 19:00:00,CTX/USD,6.7161,6.7288,6.7001,6.7145,0.114027,0.7656342915000001
1646935200000,2022-03-10 18:00:00,CTX/USD,6.7161,6.7161,6.7001,6.7161,19.846386,133.2903130146
1646931600000,2022-03-10 17:00:00,CTX/USD,6.7176,6.7176,6.7001,6.7161,0.16213,1.088881293
1646928000000,2022-03-10 16:00:00,CTX/USD,6.7213,6.7264,6.7001,6.7176,0.123889,0.8322367464
1646924400000,2022-03-10 15:00:00,CTX/USD,6.7051,6.7459,6.7051,6.7213,0.321495,2.1608643435
1646920800000,2022-03-10 14:00:00,CTX/USD,6.7446,6.7446,6.701,6.7051,802.781536,5382.7304770336
1646917200000,2022-03-10 13:00:00,CTX/USD,6.7429,6.746,6.7001,6.7446,804.457197,5425.7420108862
1646913600000,2022-03-10 12:00:00,CTX/USD,6.719,6.7667,6.719,6.7429,35.475467,239.2075264343
1646910000000,2022-03-10 11:00:00,CTX/USD,6.7116,6.7667,6.7116,6.719,11.430652,76.802550788
1646906400000,2022-03-10 10:00:00,CTX/USD,6.711,6.7437,6.7001,6.7116,600.08295,4027.51672722
