unix,date,symbol,open,high,low,close,Volume DAI,Volume USD
1647849600000,2022-03-21 08:00:00,DAI/USD,0.99999,0.99999,0.99999,0.99999,8.463047,8.46296236953
1647846000000,2022-03-21 07:00:00,DAI/USD,0.99999,0.99999,0.99968,0.99999,3.096706,3.0966750329400003
1647842400000,2022-03-21 06:00:00,DAI/USD,0.99999,0.99999,0.99999,0.99999,28.793378,28.793090066220003
1647838800000,2022-03-21 05:00:00,DAI/USD,0.99999,1.0,0.99999,0.99999,180.591791,180.58998508209
1647835200000,2022-03-21 04:00:00,DAI/USD,0.99968,0.99999,0.99968,0.99999,33.639845,33.639508601550006
1647831600000,2022-03-21 03:00:00,DAI/USD,0.99971,0.99999,0.99942,0.99968,52.829715,52.8128094912
1647828000000,2022-03-21 02:00:00,DAI/USD,0.9998,1.0,0.998,0.99971,398613.842255,398498.2442407461
1647824400000,2022-03-21 01:00:00,DAI/USD,0.99999,1.0,0.99971,0.9998,30526.221068,30520.1158237864
1647820800000,2022-03-21 00:00:00,DAI/USD,0.99999,0.99999,0.99971,0.99999,9398.748139,9398.654151518607
1647817200000,2022-03-20 23:00:00,DAI/USD,0.99978,0.99999,0.99924,0.99999,5950.239381,5950.179878606191
1647813600000,2022-03-20 22:00:00,DAI/USD,1.0,1.0,0.99971,0.99978,12.179873,12.17719342794
1647810000000,2022-03-20 21:00:00,DAI/USD,0.99972,1.0,0.99971,1.0,2534.827622,2534.827622
1647806400000,2022-03-20 20:00:00,DAI/USD,0.99998,0.99999,0.99924,0.99972,12349.404938,12345.94710461736
1647802800000,2022-03-20 19:00:00,DAI/USD,0.99972,0.99998,0.99972,0.99998,2199.427309,2199.38332045382
1647799200000,2022-03-20 18:00:00,DAI/USD,0.99998,0.99998,0.99972,0.99972,509.566201,509.42352246372
1647795600000,2022-03-20 17:00:00,DAI/USD,0.99999,0.99999,0.99972,0.99998,227.530313,227.52576239374
1647792000000,2022-03-20 16:00:00,DAI/USD,0.99979,0.99999,0.99972,0.99999,166.530816,166.52915069184
1647788400000,2022-03-20 15:00:00,DAI/USD,0.99986,0.99986,0.99972,0.99979,11625.989348,11623.54789023692
1647784800000,2022-03-20 14:00:00,DAI/USD,0.99972,0.99999,0.99972,0.99986,900.701179,900.57508083494
1647781200000,2022-03-20 13:00:00,DAI/USD,0.99979,0.99999,0.99972,0.99972,89.667724,89.64261703728002
1647777600000,2022-03-20 12:00:00,DAI/USD,0.99972,0.99999,0.99972,0.99979,42.863657,42.85465563203
1647774000000,2022-03-20 11:00:00,DAI/USD,0.99972,0.99999,0.99972,0.99972,6.728436,6.72655203792
1647770400000,2022-03-20 10:00:00,DAI/USD,0.99979,1.0,0.99972,0.99972,530.973692,530.8250193662401
1647766800000,2022-03-20 09:00:00,DAI/USD,0.99972,0.99999,0.99972,0.99979,87.875325,87.85687118175
1647763200000,2022-03-20 08:00:00,DAI/USD,0.99972,0.99999,0.99972,0.99972,123.619101,123.58448765172
1647759600000,2022-03-20 07:00:00,DAI/USD,0.9999,0.99999,0.99972,0.99972,5251.913856,5250.44332012032
1647756000000,2022-03-20 06:00:00,DAI/USD,0.99988,0.99999,0.99988,0.9999,2159.880638,2159.6646499362
1647752400000,2022-03-20 05:00:00,DAI/USD,0.99972,0.9999,0.99972,0.99988,2519.096961,2518.79466936468
1647748800000,2022-03-20 04:00:00,DAI/USD,0.99981,0.99982,0.99868,0.99972,4981.868344,4980.473420863681
1647745200000,2022-03-20 03:00:00,DAI/USD,0.99981,0.99981,0.99868,0.99981,2132.388985,2131.98383109285
1647741600000,2022-03-20 02:00:00,DAI/USD,0.99989,0.99989,0.99662,0.99981,11788.454925,11786.21511856425
1647738000000,2022-03-20 01:00:00,DAI/USD,0.99989,0.99989,0.99939,0.99989,9575.526902,9574.47359404078
1647734400000,2022-03-20 00:00:00,DAI/USD,0.99963,0.99989,0.99963,0.99989,873.036839,872.9408049477099
1647730800000,2022-03-19 23:00:00,DAI/USD,0.99977,0.99989,0.99602,0.99963,47841.143756,47823.44253281028
1647727200000,2022-03-19 22:00:00,DAI/USD,0.99999,0.99999,0.99932,0.99977,110519.581446,110494.16194226744
1647723600000,2022-03-19 21:00:00,DAI/USD,0.99999,0.99999,0.99999,0.99999,8022.314638,8022.23441485362
1647720000000,2022-03-19 20:00:00,DAI/USD,0.99957,0.99999,0.99957,0.99999,137523.237011,137521.8617786299
1647716400000,2022-03-19 19:00:00,DAI/USD,0.99979,1.0,0.99956,0.99957,233373.749109,233273.39839688316
1647712800000,2022-03-19 18:00:00,DAI/USD,0.99999,1.0,0.99957,0.99979,2512.235363,2511.70779357377
1647709200000,2022-03-19 17:00:00,DAI/USD,0.99999,1.0,0.99957,0.99999,21067.278493,21067.067820215078
1647705600000,2022-03-19 16:00:00,DAI/USD,0.99998,0.99999,0.99957,0.99999,3084.253017,3084.22217446983
1647702000000,2022-03-19 15:00:00,DAI/USD,0.99998,0.99999,0.99957,0.99998,1210.291691,1210.2674851661798
1647698400000,2022-03-19 14:00:00,DAI/USD,0.99978,0.99999,0.99958,0.99998,3208.400273,3208.33610499454
1647694800000,2022-03-19 13:00:00,DAI/USD,0.99998,0.99999,0.99957,0.99978,9602.743404,9600.63080045112
1647691200000,2022-03-19 12:00:00,DAI/USD,0.99999,0.99999,0.99957,0.99998,1291.442475,1291.4166461505
1647687600000,2022-03-19 11:00:00,DAI/USD,0.99957,0.99999,0.99957,0.99999,243.268459,243.26602631541
1647684000000,2022-03-19 10:00:00,DAI/USD,0.99999,0.99999,0.99957,0.99957,21728.205526,21718.86239762382
1647680400000,2022-03-19 09:00:00,DAI/USD,0.99999,0.99999,0.99955,0.99999,508.389465,508.38438110535
1647676800000,2022-03-19 08:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99999,97.783308,97.78233016692
1647673200000,2022-03-19 07:00:00,DAI/USD,0.99956,0.99999,0.99956,0.99998,6178.121501,6177.99793856998
1647669600000,2022-03-19 06:00:00,DAI/USD,1.0,1.0,0.99955,0.99956,1438.621544,1437.98855052064
1647666000000,2022-03-19 05:00:00,DAI/USD,0.99956,1.0,0.99956,1.0,1564.115837,1564.115837
1647662400000,2022-03-19 04:00:00,DAI/USD,1.0,1.0,0.99955,0.99956,290.783138,290.65519341928
1647658800000,2022-03-19 03:00:00,DAI/USD,1.0,1.0,0.99935,1.0,12476.818297,12476.818297
1647655200000,2022-03-19 02:00:00,DAI/USD,0.99956,1.0,0.99955,1.0,86914.991113,86914.991113
1647651600000,2022-03-19 01:00:00,DAI/USD,0.99692,1.0,0.99692,0.99956,8482.565992,8478.83366296352
1647648000000,2022-03-19 00:00:00,DAI/USD,0.99963,1.0,0.99591,0.99692,8425.366398,8399.41626949416
1647644400000,2022-03-18 23:00:00,DAI/USD,0.99963,0.99999,0.99958,0.99963,51136.985487,51118.06480236981
1647640800000,2022-03-18 22:00:00,DAI/USD,0.99989,0.99993,0.99938,0.99963,58401.513909,58379.90534885368
1647637200000,2022-03-18 21:00:00,DAI/USD,0.99989,0.99989,0.99963,0.99989,2595.650813,2595.36529141057
1647633600000,2022-03-18 20:00:00,DAI/USD,0.99977,0.99989,0.99933,0.99989,1140.606189,1140.48072231921
1647630000000,2022-03-18 19:00:00,DAI/USD,0.99967,0.99989,0.99941,0.99977,5262.235943,5261.02562873311
1647626400000,2022-03-18 18:00:00,DAI/USD,0.9996,0.99989,0.99931,0.99967,7402.821913,7400.378981768709
1647622800000,2022-03-18 17:00:00,DAI/USD,0.9996,0.99989,0.9996,0.9996,10343.961571,10339.8239863716
1647619200000,2022-03-18 16:00:00,DAI/USD,0.99989,0.99989,0.99554,0.9996,39496.125569,39480.3271187724
1647615600000,2022-03-18 15:00:00,DAI/USD,0.99961,0.99989,0.99545,0.99989,13950.484374,13948.94982071886
1647612000000,2022-03-18 14:00:00,DAI/USD,0.99958,0.99993,0.9985,0.99961,24719.351606,24709.71105887366
1647608400000,2022-03-18 13:00:00,DAI/USD,0.99994,0.99994,0.99958,0.99958,6072.386067,6069.83566485186
1647604800000,2022-03-18 12:00:00,DAI/USD,0.99958,0.99994,0.99958,0.99994,381.786406,381.76349881564
1647601200000,2022-03-18 11:00:00,DAI/USD,0.99958,0.99968,0.99931,0.99958,1104.387383,1103.92354029914
1647597600000,2022-03-18 10:00:00,DAI/USD,0.99986,0.99986,0.99958,0.99958,1689.123644,1688.41421206952
1647594000000,2022-03-18 09:00:00,DAI/USD,0.99999,0.99999,0.98005,0.99986,641034.842148,640945.0972700993
1647590400000,2022-03-18 08:00:00,DAI/USD,0.99972,0.99999,0.99972,0.99999,2.495239,2.49521404761
1647586800000,2022-03-18 07:00:00,DAI/USD,0.99999,0.99999,0.99963,0.99972,13.441541,13.43777736852
1647583200000,2022-03-18 06:00:00,DAI/USD,0.99999,0.99999,0.99999,0.99999,4.315593,4.31554984407
1647579600000,2022-03-18 05:00:00,DAI/USD,0.99969,0.99999,0.99963,0.99999,11067.119747,11067.00907580253
1647576000000,2022-03-18 04:00:00,DAI/USD,0.99999,0.99999,0.99963,0.99969,3220.563458,3219.56508332802
1647572400000,2022-03-18 03:00:00,DAI/USD,0.99972,0.99999,0.99963,0.99999,12577.218419,12577.09264681581
1647568800000,2022-03-18 02:00:00,DAI/USD,0.99962,0.99972,0.99962,0.99972,22.098157,22.09196951604
1647565200000,2022-03-18 01:00:00,DAI/USD,0.99998,0.99999,0.99961,0.99962,39270.781155,39255.8582581611
1647561600000,2022-03-18 00:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99998,5882.317773,5882.20012664454
1647558000000,2022-03-17 23:00:00,DAI/USD,0.99963,0.99999,0.99962,0.99998,2016.196263,2016.15593907474
1647554400000,2022-03-17 22:00:00,DAI/USD,1.0,1.0,0.99961,0.99963,25601.722356,25592.24971872828
1647550800000,2022-03-17 21:00:00,DAI/USD,0.99963,1.0,0.99963,1.0,22572.068846,22572.068846
1647547200000,2022-03-17 20:00:00,DAI/USD,0.99963,1.0025,0.99963,0.99963,497831.054031,497646.8565410086
1647543600000,2022-03-17 19:00:00,DAI/USD,0.99998,0.99998,0.9996,0.99963,11463.604571,11459.36303730873
1647540000000,2022-03-17 18:00:00,DAI/USD,0.99972,0.99998,0.9996,0.99998,35138.493235,35137.7904651353
1647536400000,2022-03-17 17:00:00,DAI/USD,0.99998,0.99999,0.99963,0.99972,2080.763421,2080.1808072421204
1647532800000,2022-03-17 16:00:00,DAI/USD,0.99963,0.99999,0.99963,0.99998,42130.841484,42129.99886717032
1647529200000,2022-03-17 15:00:00,DAI/USD,0.99998,0.99998,0.99962,0.99963,962.132086,961.77609712818
1647525600000,2022-03-17 14:00:00,DAI/USD,0.99963,0.99998,0.99963,0.99998,2923.858358,2923.79988083284
1647522000000,2022-03-17 13:00:00,DAI/USD,0.99962,0.99998,0.99961,0.99963,4620.276474,4618.56697170462
1647518400000,2022-03-17 12:00:00,DAI/USD,0.99999,0.99999,0.99952,0.99962,8999.203693,8995.78399559666
1647514800000,2022-03-17 11:00:00,DAI/USD,0.99999,0.99999,0.99999,0.99999,2905.039644,2905.01059360356
1647511200000,2022-03-17 10:00:00,DAI/USD,0.99968,0.99999,0.99968,0.99999,997.510478,997.50050289522
1647507600000,2022-03-17 09:00:00,DAI/USD,0.99968,0.99999,0.99968,0.99968,4363.608059,4362.21170442112
1647504000000,2022-03-17 08:00:00,DAI/USD,0.99971,0.99999,0.99968,0.99968,1265.308285,1264.9033863488
1647500400000,2022-03-17 07:00:00,DAI/USD,0.99999,0.99999,0.99971,0.99971,106.687461,106.65652163631
1647496800000,2022-03-17 06:00:00,DAI/USD,0.99962,0.99999,0.99962,0.99999,5.282891,5.282838171090001
1647493200000,2022-03-17 05:00:00,DAI/USD,0.99962,0.99962,0.99962,0.99962,71.178638,71.15159011756
1647489600000,2022-03-17 04:00:00,DAI/USD,0.99971,0.99999,0.99942,0.99962,6771.007704,6768.434721072479
1647486000000,2022-03-17 03:00:00,DAI/USD,0.99962,0.99971,0.99962,0.99971,2.705588,2.70480337948
1647482400000,2022-03-17 02:00:00,DAI/USD,1.00001,1.00001,0.99962,0.99962,328702.953646,328578.0465236145
1647478800000,2022-03-17 01:00:00,DAI/USD,1.00002,1.0002,1.0,1.00001,87981.484446,87982.36426084446
1647475200000,2022-03-17 00:00:00,DAI/USD,1.0002,1.0002,1.00002,1.00002,1200.047402,1200.0714029480398
1647471600000,2022-03-16 23:00:00,DAI/USD,1.0002,1.0002,1.00016,1.0002,2322.406989,2322.8714703978
1647468000000,2022-03-16 22:00:00,DAI/USD,1.00002,1.0002,1.00001,1.0002,4207.498548,4208.340047709599
1647464400000,2022-03-16 21:00:00,DAI/USD,1.00002,1.0002,1.00001,1.00002,536.409914,536.4206421982799
1647460800000,2022-03-16 20:00:00,DAI/USD,1.00001,1.0002,1.00001,1.00002,1357.691723,1357.7188768344597
1647457200000,2022-03-16 19:00:00,DAI/USD,1.00001,1.0002,1.00001,1.00001,780.367078,780.37488167078
1647453600000,2022-03-16 18:00:00,DAI/USD,1.00001,1.0002,1.0,1.00001,1688.960573,1688.97746260573
1647450000000,2022-03-16 17:00:00,DAI/USD,1.0002,1.0002,1.0,1.00001,213911.532287,213913.67140232289
1647446400000,2022-03-16 16:00:00,DAI/USD,1.0,1.0002,1.0,1.0002,20008.297578,20012.299237515603
1647442800000,2022-03-16 15:00:00,DAI/USD,1.00014,1.00014,0.99965,1.0,161.230126,161.230126
1647439200000,2022-03-16 14:00:00,DAI/USD,0.9998,1.00014,0.9998,1.00014,96.64603,96.6595604442
1647435600000,2022-03-16 13:00:00,DAI/USD,0.99981,1.00015,0.9998,0.9998,37877.262487,37869.6870345026
1647432000000,2022-03-16 12:00:00,DAI/USD,1.0001,1.00015,0.99981,0.99981,249.604118,249.55669321758
1647428400000,2022-03-16 11:00:00,DAI/USD,1.00015,1.00015,0.99981,1.0001,1264.19278,1264.319199278
1647424800000,2022-03-16 10:00:00,DAI/USD,1.00015,1.00015,0.99981,1.00015,942.773091,942.91450696365
1647421200000,2022-03-16 09:00:00,DAI/USD,1.00015,1.00015,1.00015,1.00015,469.775912,469.8463783868
1647417600000,2022-03-16 08:00:00,DAI/USD,0.99981,1.00015,0.99981,1.00015,4928.489818,4929.229091472701
1647414000000,2022-03-16 07:00:00,DAI/USD,1.00015,1.00015,0.99981,0.99981,75.0,74.98575
1647410400000,2022-03-16 06:00:00,DAI/USD,0.99981,1.00015,0.99981,1.00015,229.093538,229.12790203070003
1647406800000,2022-03-16 05:00:00,DAI/USD,1.00014,1.00014,0.99981,0.99981,13.441682,13.43912808042
1647403200000,2022-03-16 04:00:00,DAI/USD,0.99965,1.00019,0.99965,1.00014,2570.621966,2570.9818530752405
1647399600000,2022-03-16 03:00:00,DAI/USD,1.00019,1.00019,0.99964,0.99965,1363.802905,1363.32557398325
1647396000000,2022-03-16 02:00:00,DAI/USD,1.00019,1.00019,0.99964,1.00019,1166.839927,1167.06162658613
1647392400000,2022-03-16 01:00:00,DAI/USD,0.99981,1.0002,0.99965,1.00019,615.68461,615.8015900759
1647388800000,2022-03-16 00:00:00,DAI/USD,0.99971,1.0002,0.99965,0.99981,2395992.252328,2395537.0138000576
1647385200000,2022-03-15 23:00:00,DAI/USD,0.99973,1.0002,0.99971,0.99971,2716430.245044,2715642.480272937
1647381600000,2022-03-15 22:00:00,DAI/USD,0.99973,1.0002,0.99971,0.99973,2870.802032,2870.02691545136
1647378000000,2022-03-15 21:00:00,DAI/USD,1.0,1.0002,0.99971,0.99973,4808327.413241,4807029.164839425
1647374400000,2022-03-15 20:00:00,DAI/USD,0.99999,1.0,0.99971,1.0,12123.427679,12123.427679
1647370800000,2022-03-15 19:00:00,DAI/USD,0.99999,0.99999,0.99801,0.99999,21482.856415,21482.64158643585
1647367200000,2022-03-15 18:00:00,DAI/USD,0.99999,0.99999,0.9994,0.99999,371176.08273,371172.3709691728
1647363600000,2022-03-15 17:00:00,DAI/USD,0.99999,1.0001,0.99999,0.99999,47644.041172,47643.56473158828
1647360000000,2022-03-15 16:00:00,DAI/USD,0.99999,0.99999,0.99998,0.99999,67455.136739,67454.46218763261
1647356400000,2022-03-15 15:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99999,6294.132184,6294.069242678161
1647352800000,2022-03-15 14:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99998,2984.51445,2984.454759711
1647349200000,2022-03-15 13:00:00,DAI/USD,0.99973,0.99999,0.99944,0.99998,269.544293,269.53890211414
1647345600000,2022-03-15 12:00:00,DAI/USD,0.99999,0.99999,0.9995,0.99973,2582.216056,2581.51885766488
1647342000000,2022-03-15 11:00:00,DAI/USD,0.99999,0.99999,0.9995,0.99999,54203.709866,54203.16782890134
1647338400000,2022-03-15 10:00:00,DAI/USD,0.99999,0.99999,0.99998,0.99999,25320.886237,25320.63302813763
1647334800000,2022-03-15 09:00:00,DAI/USD,0.99999,0.99999,0.99998,0.99999,7479.933629,7479.858829663711
1647331200000,2022-03-15 08:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99999,45.338143,45.33768961857
1647327600000,2022-03-15 07:00:00,DAI/USD,0.99998,0.99998,0.99998,0.99998,3001.37079,3001.3107625842
1647324000000,2022-03-15 06:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99998,64.055809,64.05452788382
1647320400000,2022-03-15 05:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99998,1049.967314,1049.94631465372
1647316800000,2022-03-15 04:00:00,DAI/USD,0.99998,0.99998,0.99998,0.99998,1.007831,1.00781084338
1647313200000,2022-03-15 03:00:00,DAI/USD,0.99999,0.99999,0.99998,0.99998,1470.540985,1470.5115741803002
1647309600000,2022-03-15 02:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99999,4081.448918,4081.40810351082
1647306000000,2022-03-15 01:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99998,7239.924873,7239.78007450254
1647302400000,2022-03-15 00:00:00,DAI/USD,0.99999,0.99999,0.99998,0.99998,4192.223442,4192.139597531161
1647298800000,2022-03-14 23:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99999,126.583171,126.58190516829
1647295200000,2022-03-14 22:00:00,DAI/USD,0.99999,0.99999,0.99998,0.99998,29926.195807,29925.59728308386
1647291600000,2022-03-14 21:00:00,DAI/USD,0.99999,0.99999,0.99998,0.99999,638.374234,638.36785025766
1647288000000,2022-03-14 20:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99999,11829.054901,11828.93661045099
1647284400000,2022-03-14 19:00:00,DAI/USD,0.99998,0.99999,0.99998,0.99998,4957.895661,4957.796503086779
1647280800000,2022-03-14 18:00:00,DAI/USD,0.99988,0.99998,0.99977,0.99998,23757.541718,23757.06656716564
1647277200000,2022-03-14 17:00:00,DAI/USD,0.99999,0.99999,0.99977,0.99988,9961.75954,9960.5641288552
1647273600000,2022-03-14 16:00:00,DAI/USD,0.99976,1.0,0.99976,0.99999,35087.199806,35086.84893400194
1647270000000,2022-03-14 15:00:00,DAI/USD,1.0,1.0,0.99851,0.99976,36895.993,36887.13796168
1647266400000,2022-03-14 14:00:00,DAI/USD,1.0,1.0,1.0,1.0,7993.23903,7993.23903
1647262800000,2022-03-14 13:00:00,DAI/USD,0.99976,1.0,0.99976,1.0,13263.322167,13263.322167
1647259200000,2022-03-14 12:00:00,DAI/USD,0.99976,1.0,0.99956,0.99976,3866.782333,3865.85430524008
1647255600000,2022-03-14 11:00:00,DAI/USD,1.0,1.0,0.99976,0.99976,8.55983,8.5577756408
1647252000000,2022-03-14 10:00:00,DAI/USD,1.0,1.0,0.99976,1.0,125.245925,125.245925
1647248400000,2022-03-14 09:00:00,DAI/USD,1.0,1.0,0.99976,1.0,1.317533,1.317533
1647244800000,2022-03-14 08:00:00,DAI/USD,1.0,1.0,1.0,1.0,5.473517,5.473517
1647241200000,2022-03-14 07:00:00,DAI/USD,1.0,1.0,1.0,1.0,1.109039,1.109039
1647237600000,2022-03-14 06:00:00,DAI/USD,0.99976,1.0,0.99976,1.0,7.112829,7.112829
1647234000000,2022-03-14 05:00:00,DAI/USD,0.99982,1.0,0.99976,0.99976,575.307446,575.1693722129601
1647230400000,2022-03-14 04:00:00,DAI/USD,1.0,1.0,0.99976,0.99982,196.368212,196.33286572184
1647226800000,2022-03-14 03:00:00,DAI/USD,1.0,1.0,0.99976,1.0,201.28777,201.28777
1647223200000,2022-03-14 02:00:00,DAI/USD,1.0,1.0,0.99976,1.0,772.808193,772.808193
1647219600000,2022-03-14 01:00:00,DAI/USD,0.99999,1.0,0.99999,1.0,491.352663,491.352663
1647216000000,2022-03-14 00:00:00,DAI/USD,1.0,1.0,0.99957,0.99999,1196.736356,1196.72438863644
1647212400000,2022-03-13 23:00:00,DAI/USD,0.99957,1.0,0.99957,1.0,26353.726361,26353.726361
1647208800000,2022-03-13 22:00:00,DAI/USD,0.99956,1.0,0.99956,0.99957,58936.534206,58911.191496291416
1647205200000,2022-03-13 21:00:00,DAI/USD,0.99999,0.99999,0.99955,0.99956,995.45177,995.0137712212
1647201600000,2022-03-13 20:00:00,DAI/USD,0.9997,0.99999,0.99956,0.99999,5450.070018,5450.01551729982
1647198000000,2022-03-13 19:00:00,DAI/USD,0.99999,0.99999,0.9997,0.9997,0.214709,0.2146445873
1647194400000,2022-03-13 18:00:00,DAI/USD,0.99985,0.99999,0.9997,0.99999,227.927142,227.92486272858
1647190800000,2022-03-13 17:00:00,DAI/USD,0.99985,0.99999,0.998,0.99985,2996.388999,2995.93954065015
1647187200000,2022-03-13 16:00:00,DAI/USD,1.0,1.0,0.9997,0.99985,1046.919763,1046.76272503555
1647183600000,2022-03-13 15:00:00,DAI/USD,1.0,1.0,0.9997,1.0,1189.902704,1189.902704
1647180000000,2022-03-13 14:00:00,DAI/USD,0.9997,1.0,0.9997,1.0,4.271568,4.271568
1647176400000,2022-03-13 13:00:00,DAI/USD,0.99985,1.0,0.99963,0.9997,4328.853994,4327.5553378018
1647172800000,2022-03-13 12:00:00,DAI/USD,0.99985,0.99985,0.9997,0.99985,3.133385,3.13291499225
1647169200000,2022-03-13 11:00:00,DAI/USD,0.99985,1.0,0.99985,0.99985,746.295009,746.18306474865
1647165600000,2022-03-13 10:00:00,DAI/USD,0.99999,0.99999,0.9997,0.99985,35.839844,35.8344680234
1647162000000,2022-03-13 09:00:00,DAI/USD,0.9997,0.99999,0.9997,0.99999,0.185965,0.18596314035
1647158400000,2022-03-13 08:00:00,DAI/USD,0.9997,0.99999,0.9997,0.9997,4.474492,4.4731496524
1647154800000,2022-03-13 07:00:00,DAI/USD,0.99999,0.99999,0.9997,0.9997,2.174883,2.1742305351
1647151200000,2022-03-13 06:00:00,DAI/USD,0.9997,0.99999,0.9997,0.99999,79.625893,79.62509674107001
1647147600000,2022-03-13 05:00:00,DAI/USD,0.99999,0.99999,0.9997,0.9997,47.289562,47.2753751314
1647144000000,2022-03-13 04:00:00,DAI/USD,0.9997,0.99999,0.9997,0.99999,15218.230454,15218.078271695462
1647140400000,2022-03-13 03:00:00,DAI/USD,0.99999,0.99999,0.9997,0.9997,1170.032805,1169.6817951585
1647136800000,2022-03-13 02:00:00,DAI/USD,0.99977,0.99999,0.99977,0.99999,4918.973125,4918.923935268751
1647133200000,2022-03-13 01:00:00,DAI/USD,0.99977,0.99999,0.99943,0.99977,6229.852623,6228.41975689671
1647129600000,2022-03-13 00:00:00,DAI/USD,0.99977,0.99999,0.9997,0.99977,4907.826402,4906.69760192754
1647126000000,2022-03-12 23:00:00,DAI/USD,0.99999,0.99999,0.9997,0.99977,266.895318,266.83393207686
1647122400000,2022-03-12 22:00:00,DAI/USD,0.99999,0.99999,0.9997,0.99999,111.48615,111.4850351385
1647118800000,2022-03-12 21:00:00,DAI/USD,0.99999,0.99999,0.9997,0.99999,313.129321,313.12618970679
1647115200000,2022-03-12 20:00:00,DAI/USD,0.9997,0.99999,0.9997,0.99999,8185.249253,8185.16740050747
1647111600000,2022-03-12 19:00:00,DAI/USD,1.0,1.0,0.9997,0.9997,111.519617,111.4861611149
1647108000000,2022-03-12 18:00:00,DAI/USD,0.9997,1.0,0.99953,1.0,5162.02337,5162.02337
1647104400000,2022-03-12 17:00:00,DAI/USD,0.9998,1.0,0.9975,0.9997,64818.193757,64798.7482988729
1647100800000,2022-03-12 16:00:00,DAI/USD,0.99989,1.0,0.99754,0.9998,65318.034978,65304.9713710044
1647097200000,2022-03-12 15:00:00,DAI/USD,0.99978,1.0,0.99978,0.99989,102.867746,102.85643054794
1647093600000,2022-03-12 14:00:00,DAI/USD,1.0,1.0,0.99978,0.99978,417.737053,417.64515084834
1647090000000,2022-03-12 13:00:00,DAI/USD,1.0,1.0,0.99971,1.0,3972.774934,3972.774934
1647086400000,2022-03-12 12:00:00,DAI/USD,0.99992,1.0006,0.99971,1.0,40246.61882,40246.61882
1647082800000,2022-03-12 11:00:00,DAI/USD,0.99999,0.99999,0.99971,0.99992,80.061082,80.05467711344001
1647079200000,2022-03-12 10:00:00,DAI/USD,1.0,1.0,0.99985,0.99999,992.659452,992.64952540548
1647075600000,2022-03-12 09:00:00,DAI/USD,0.99999,1.0,0.9996,1.0,5520.902049,5520.902049
1647072000000,2022-03-12 08:00:00,DAI/USD,0.99999,0.99999,0.99999,0.99999,303.303628,303.30059496372
1647068400000,2022-03-12 07:00:00,DAI/USD,0.99999,0.99999,0.9997,0.99999,4581.995877,4581.95005704123
1647064800000,2022-03-12 06:00:00,DAI/USD,0.99999,0.99999,0.99999,0.99999,5.684281,5.684224157190001
1647061200000,2022-03-12 05:00:00,DAI/USD,0.99999,0.99999,0.9997,0.99999,221.529282,221.52706670718
1647057600000,2022-03-12 04:00:00,DAI/USD,0.99978,0.99999,0.9997,0.99999,200.98284,200.9808301716
1647054000000,2022-03-12 03:00:00,DAI/USD,0.99999,1.0,0.99939,0.99978,17877.33183,17873.3988169974
1647050400000,2022-03-12 02:00:00,DAI/USD,0.99999,1.0,0.99999,0.99999,1721.191325,1721.17411308675
1647046800000,2022-03-12 01:00:00,DAI/USD,1.0,1.0,0.99999,0.99999,661.084125,661.07751415875
1647043200000,2022-03-12 00:00:00,DAI/USD,1.0,1.0,0.99999,1.0,579.576148,579.576148
1647039600000,2022-03-11 23:00:00,DAI/USD,0.99999,1.0,0.99999,1.0,128.537335,128.537335
1647036000000,2022-03-11 22:00:00,DAI/USD,1.0,1.0,0.99999,0.99999,27.75973,27.759452402700003
1647032400000,2022-03-11 21:00:00,DAI/USD,0.99999,1.0,0.99999,1.0,12361.714442,12361.714442
1647028800000,2022-03-11 20:00:00,DAI/USD,0.99999,1.0,0.99999,0.99999,1934.491113,1934.47176808887
1647025200000,2022-03-11 19:00:00,DAI/USD,0.99999,1.0,0.99999,0.99999,3050.196136,3050.1656340386403
1647021600000,2022-03-11 18:00:00,DAI/USD,0.99999,1.0007,0.99759,0.99999,50682.948579,50682.44174951422
1647018000000,2022-03-11 17:00:00,DAI/USD,0.99999,0.99999,0.99877,0.99999,6540.012567,6539.94716687433
1647014400000,2022-03-11 16:00:00,DAI/USD,0.99879,0.99999,0.99879,0.99999,755.878802,755.87124321198
1647010800000,2022-03-11 15:00:00,DAI/USD,0.9998,1.0,0.99878,0.99879,5837.254999,5830.19192045121
1647007200000,2022-03-11 14:00:00,DAI/USD,1.0,1.0,0.99754,0.9998,38302.195215,38294.534775957
1647003600000,2022-03-11 13:00:00,DAI/USD,1.0,1.0,0.9998,1.0,266.849544,266.849544
1647000000000,2022-03-11 12:00:00,DAI/USD,0.99999,1.0,0.99999,1.0,233.225874,233.225874
1646996400000,2022-03-11 11:00:00,DAI/USD,0.99999,0.99999,0.9998,0.99999,11171.363904,11171.25219036096
