unix,date,symbol,open,high,low,close,Volume ENJ,Volume USD
1647896400000,2022-03-21 21:00:00,ENJ/USD,1.4416,1.4432,1.4344,1.4432,1485.290869,2143.5717821408
1647892800000,2022-03-21 20:00:00,ENJ/USD,1.4399,1.4468,1.4399,1.4416,26.617536,38.371839897600005
1647889200000,2022-03-21 19:00:00,ENJ/USD,1.4406,1.4417,1.4357,1.4399,951.657366,1370.2914413034
1647885600000,2022-03-21 18:00:00,ENJ/USD,1.4473,1.4473,1.4368,1.4406,2354.422207,3391.7806314042004
1647882000000,2022-03-21 17:00:00,ENJ/USD,1.4268,1.4473,1.423,1.4473,612.578207,886.5844389911
1647878400000,2022-03-21 16:00:00,ENJ/USD,1.4551,1.4607,1.4268,1.4268,672.437105,959.433261414
1647874800000,2022-03-21 15:00:00,ENJ/USD,1.4515,1.459,1.4454,1.4551,776.127822,1129.3435937922002
1647871200000,2022-03-21 14:00:00,ENJ/USD,1.4544,1.4576,1.435,1.4515,3534.723604,5130.651311206
1647867600000,2022-03-21 13:00:00,ENJ/USD,1.466,1.4807,1.4544,1.4544,9316.414088,13549.792649587198
1647864000000,2022-03-21 12:00:00,ENJ/USD,1.4668,1.4685,1.4487,1.466,1343.308323,1969.290001518
1647860400000,2022-03-21 11:00:00,ENJ/USD,1.4655,1.4752,1.4632,1.4668,1694.847961,2486.0029891948
1647856800000,2022-03-21 10:00:00,ENJ/USD,1.4651,1.4694,1.4591,1.4655,32.185157,47.1673475835
1647853200000,2022-03-21 09:00:00,ENJ/USD,1.4531,1.4651,1.4487,1.4651,73.06639,107.049567989
1647849600000,2022-03-21 08:00:00,ENJ/USD,1.4474,1.4641,1.4474,1.4531,277.850989,403.7452721159
1647846000000,2022-03-21 07:00:00,ENJ/USD,1.434,1.4495,1.434,1.4474,131.206993,189.9090016682
1647842400000,2022-03-21 06:00:00,ENJ/USD,1.4366,1.4422,1.4339,1.434,210.133305,301.33115937
1647838800000,2022-03-21 05:00:00,ENJ/USD,1.4245,1.4366,1.424,1.4366,3196.366266,4591.899777735601
1647835200000,2022-03-21 04:00:00,ENJ/USD,1.4183,1.4254,1.4149,1.4245,245.403942,349.57791537900005
1647831600000,2022-03-21 03:00:00,ENJ/USD,1.4152,1.4249,1.4128,1.4183,248.61411,352.609392213
1647828000000,2022-03-21 02:00:00,ENJ/USD,1.4259,1.4355,1.4051,1.4152,7860.981644,11124.8612225888
1647824400000,2022-03-21 01:00:00,ENJ/USD,1.4409,1.4483,1.4259,1.4259,545.748834,778.1832624005999
1647820800000,2022-03-21 00:00:00,ENJ/USD,1.441,1.4504,1.431,1.4409,2876.741969,4145.0975031321
1647817200000,2022-03-20 23:00:00,ENJ/USD,1.4502,1.4551,1.44,1.441,4211.920965,6069.3781105650005
1647813600000,2022-03-20 22:00:00,ENJ/USD,1.4502,1.4527,1.4402,1.4502,85.819156,124.4549400312
1647810000000,2022-03-20 21:00:00,ENJ/USD,1.4467,1.4546,1.4369,1.4502,1920.712567,2785.4173646634
1647806400000,2022-03-20 20:00:00,ENJ/USD,1.4482,1.4573,1.4439,1.4467,2730.802125,3950.6514342375
1647802800000,2022-03-20 19:00:00,ENJ/USD,1.4344,1.4491,1.4344,1.4482,1223.668038,1772.1160526316
1647799200000,2022-03-20 18:00:00,ENJ/USD,1.424,1.437,1.424,1.4344,878.840518,1260.6088390192
1647795600000,2022-03-20 17:00:00,ENJ/USD,1.4386,1.4455,1.4199,1.424,342.58481,487.84076944
1647792000000,2022-03-20 16:00:00,ENJ/USD,1.4365,1.4526,1.4299,1.4386,239.900039,345.1201961054
1647788400000,2022-03-20 15:00:00,ENJ/USD,1.4392,1.4471,1.4305,1.4365,472.584736,678.867973264
1647784800000,2022-03-20 14:00:00,ENJ/USD,1.4418,1.4506,1.4344,1.4392,122.236072,175.9221548224
1647781200000,2022-03-20 13:00:00,ENJ/USD,1.4476,1.4492,1.4395,1.4418,166.219992,239.6559844656
1647777600000,2022-03-20 12:00:00,ENJ/USD,1.4454,1.4503,1.4237,1.4476,3071.438173,4446.2138992348
1647774000000,2022-03-20 11:00:00,ENJ/USD,1.4618,1.4644,1.4454,1.4454,85.594037,123.7176210798
1647770400000,2022-03-20 10:00:00,ENJ/USD,1.4612,1.466,1.4546,1.4618,37.821175,55.28699361499999
1647766800000,2022-03-20 09:00:00,ENJ/USD,1.4783,1.4783,1.4465,1.4612,1947.272469,2845.3545317028
1647763200000,2022-03-20 08:00:00,ENJ/USD,1.4743,1.4843,1.4743,1.4783,147.190587,217.5918447621
1647759600000,2022-03-20 07:00:00,ENJ/USD,1.4744,1.4845,1.4731,1.4743,21.782603,32.114091602900004
1647756000000,2022-03-20 06:00:00,ENJ/USD,1.4741,1.4834,1.4714,1.4744,2230.720978,3288.9750099632
1647752400000,2022-03-20 05:00:00,ENJ/USD,1.47,1.478,1.464,1.4741,12248.29854,18055.216877814
1647748800000,2022-03-20 04:00:00,ENJ/USD,1.48,1.4864,1.47,1.47,264.643259,389.02559073
1647745200000,2022-03-20 03:00:00,ENJ/USD,1.4752,1.489,1.4752,1.48,268.777501,397.79070148
1647741600000,2022-03-20 02:00:00,ENJ/USD,1.4881,1.4891,1.4709,1.4752,1186.866527,1750.8655006304
1647738000000,2022-03-20 01:00:00,ENJ/USD,1.4915,1.4933,1.4712,1.4881,2377.452217,3537.8866441177
1647734400000,2022-03-20 00:00:00,ENJ/USD,1.5096,1.513,1.486,1.4915,1136.381061,1694.9123524815002
1647730800000,2022-03-19 23:00:00,ENJ/USD,1.5018,1.5124,1.496,1.5096,996.974852,1505.0332365792
1647727200000,2022-03-19 22:00:00,ENJ/USD,1.515,1.5158,1.4852,1.5018,2885.985823,4334.1735089814
1647723600000,2022-03-19 21:00:00,ENJ/USD,1.5225,1.5331,1.515,1.515,5329.967711,8074.901082165
1647720000000,2022-03-19 20:00:00,ENJ/USD,1.5203,1.5286,1.5062,1.5225,2853.043154,4343.758201965
1647716400000,2022-03-19 19:00:00,ENJ/USD,1.5333,1.5333,1.5178,1.5203,1327.743427,2018.5683320681
1647712800000,2022-03-19 18:00:00,ENJ/USD,1.5309,1.5333,1.5182,1.5333,2831.102452,4340.9293896516
1647709200000,2022-03-19 17:00:00,ENJ/USD,1.5413,1.5413,1.5189,1.5309,4523.428869,6924.9172555521
1647705600000,2022-03-19 16:00:00,ENJ/USD,1.5039,1.55,1.4906,1.5413,2962.663909,4566.353882941699
1647702000000,2022-03-19 15:00:00,ENJ/USD,1.4997,1.5087,1.4941,1.5039,1956.293199,2942.0693419761
1647698400000,2022-03-19 14:00:00,ENJ/USD,1.4793,1.4999,1.4754,1.4997,16613.440802,24915.1771707594
1647694800000,2022-03-19 13:00:00,ENJ/USD,1.4967,1.4998,1.4793,1.4793,463.474355,685.6176133515
1647691200000,2022-03-19 12:00:00,ENJ/USD,1.4783,1.4999,1.4772,1.4967,495.84468,742.1307325559999
1647687600000,2022-03-19 11:00:00,ENJ/USD,1.4654,1.4849,1.4653,1.4783,1256.807815,1857.9389929145
1647684000000,2022-03-19 10:00:00,ENJ/USD,1.462,1.4674,1.4595,1.4654,238.045875,348.832425225
1647680400000,2022-03-19 09:00:00,ENJ/USD,1.456,1.466,1.453,1.462,128.408641,187.733433142
1647676800000,2022-03-19 08:00:00,ENJ/USD,1.4435,1.456,1.4435,1.456,25.667737,37.372225072
1647673200000,2022-03-19 07:00:00,ENJ/USD,1.4512,1.4522,1.4434,1.4435,99.660658,143.860159823
1647669600000,2022-03-19 06:00:00,ENJ/USD,1.4495,1.452,1.4462,1.4512,50.005208,72.5675578496
1647666000000,2022-03-19 05:00:00,ENJ/USD,1.4556,1.4558,1.4459,1.4495,813.800859,1179.6043451204998
1647662400000,2022-03-19 04:00:00,ENJ/USD,1.4515,1.4572,1.4491,1.4556,4102.423154,5971.4871429624
1647658800000,2022-03-19 03:00:00,ENJ/USD,1.4546,1.458,1.4415,1.4515,10429.540757,15138.4784087855
1647655200000,2022-03-19 02:00:00,ENJ/USD,1.4499,1.4577,1.4443,1.4546,267.61657,389.275062722
1647651600000,2022-03-19 01:00:00,ENJ/USD,1.463,1.463,1.4465,1.4499,982.700149,1424.8169460351
1647648000000,2022-03-19 00:00:00,ENJ/USD,1.451,1.4695,1.4463,1.463,2503.153859,3662.114095717
1647644400000,2022-03-18 23:00:00,ENJ/USD,1.437,1.4561,1.4351,1.451,522.552485,758.2236557350001
1647640800000,2022-03-18 22:00:00,ENJ/USD,1.4384,1.4422,1.4306,1.437,7570.363846,10878.612846702
1647637200000,2022-03-18 21:00:00,ENJ/USD,1.4407,1.4435,1.4336,1.4384,758.721986,1091.3457046623998
1647633600000,2022-03-18 20:00:00,ENJ/USD,1.4573,1.4615,1.4406,1.4407,867.412223,1249.6807896761002
1647630000000,2022-03-18 19:00:00,ENJ/USD,1.4421,1.4573,1.4371,1.4573,686.689089,1000.7120093997
1647626400000,2022-03-18 18:00:00,ENJ/USD,1.4349,1.443,1.4335,1.4421,1018.235338,1468.3971809297998
1647622800000,2022-03-18 17:00:00,ENJ/USD,1.4265,1.4448,1.4265,1.4349,721.650148,1035.4957973652
1647619200000,2022-03-18 16:00:00,ENJ/USD,1.4037,1.4279,1.4037,1.4265,13530.472591,19301.2191510615
1647615600000,2022-03-18 15:00:00,ENJ/USD,1.3861,1.4037,1.3861,1.4037,785.596799,1102.7422267563
1647612000000,2022-03-18 14:00:00,ENJ/USD,1.3815,1.394,1.3807,1.3861,417.98662,579.3712539820001
1647608400000,2022-03-18 13:00:00,ENJ/USD,1.3759,1.3816,1.3705,1.3815,601.502055,830.9750889825
1647604800000,2022-03-18 12:00:00,ENJ/USD,1.3735,1.3811,1.3712,1.3759,286.340389,393.9757412251
1647601200000,2022-03-18 11:00:00,ENJ/USD,1.3734,1.376,1.3675,1.3735,2285.739246,3139.462854381
1647597600000,2022-03-18 10:00:00,ENJ/USD,1.3761,1.3849,1.3734,1.3734,276.018959,379.0844382906
1647594000000,2022-03-18 09:00:00,ENJ/USD,1.3823,1.3844,1.3761,1.3761,167.722813,230.80336296930005
1647590400000,2022-03-18 08:00:00,ENJ/USD,1.3818,1.3902,1.3799,1.3823,388.443671,536.9456864233
1647586800000,2022-03-18 07:00:00,ENJ/USD,1.391,1.3948,1.3786,1.3818,1408.816535,1946.702688063
1647583200000,2022-03-18 06:00:00,ENJ/USD,1.3938,1.3998,1.3898,1.391,18511.053721,25748.875725911
1647579600000,2022-03-18 05:00:00,ENJ/USD,1.3815,1.3958,1.3815,1.3938,5778.140793,8053.572637283399
1647576000000,2022-03-18 04:00:00,ENJ/USD,1.3759,1.3824,1.3709,1.3815,472.120144,652.233978936
1647572400000,2022-03-18 03:00:00,ENJ/USD,1.381,1.3823,1.3707,1.3759,6210.318379,8544.7770576661
1647568800000,2022-03-18 02:00:00,ENJ/USD,1.3842,1.3842,1.3722,1.381,4849.590722,6697.284787082
1647565200000,2022-03-18 01:00:00,ENJ/USD,1.3676,1.3848,1.3676,1.3842,2500.99207,3461.873223294
1647561600000,2022-03-18 00:00:00,ENJ/USD,1.4035,1.4044,1.3635,1.3676,5005.656782,6845.7362150632
1647558000000,2022-03-17 23:00:00,ENJ/USD,1.4232,1.4262,1.4028,1.4035,2660.702069,3734.2953538415
1647554400000,2022-03-17 22:00:00,ENJ/USD,1.4207,1.4238,1.4116,1.4232,1196.502744,1702.8627052608
1647550800000,2022-03-17 21:00:00,ENJ/USD,1.4144,1.4221,1.4129,1.4207,484.372115,688.1474637805001
1647547200000,2022-03-17 20:00:00,ENJ/USD,1.4237,1.4309,1.4129,1.4144,234.000787,330.97071313280003
1647543600000,2022-03-17 19:00:00,ENJ/USD,1.4166,1.4259,1.4148,1.4237,1458.13181,2075.942257897
1647540000000,2022-03-17 18:00:00,ENJ/USD,1.4216,1.4411,1.4166,1.4166,1167.512166,1653.8977343556
1647536400000,2022-03-17 17:00:00,ENJ/USD,1.426,1.4303,1.4148,1.4216,1207.135828,1716.0642930847998
1647532800000,2022-03-17 16:00:00,ENJ/USD,1.4129,1.4303,1.4129,1.426,1723.917188,2458.305910088
1647529200000,2022-03-17 15:00:00,ENJ/USD,1.4116,1.4207,1.4116,1.4129,647.026893,914.1842971197
1647525600000,2022-03-17 14:00:00,ENJ/USD,1.4173,1.428,1.4096,1.4116,2776.543231,3919.3684248796
1647522000000,2022-03-17 13:00:00,ENJ/USD,1.4168,1.4185,1.412,1.4173,1903.057817,2697.2038440341
1647518400000,2022-03-17 12:00:00,ENJ/USD,1.3997,1.4176,1.3997,1.4168,1963.947359,2782.5206182312
1647514800000,2022-03-17 11:00:00,ENJ/USD,1.3987,1.4026,1.3959,1.3997,58.05586,81.260787242
1647511200000,2022-03-17 10:00:00,ENJ/USD,1.3965,1.3996,1.3896,1.3987,1461.207091,2043.7903581817
1647507600000,2022-03-17 09:00:00,ENJ/USD,1.4086,1.4086,1.3917,1.3965,58.288188,81.399454542
1647504000000,2022-03-17 08:00:00,ENJ/USD,1.4007,1.4091,1.4007,1.4086,30.506202,42.9710361372
1647500400000,2022-03-17 07:00:00,ENJ/USD,1.4024,1.4083,1.3959,1.4007,38.45289,53.860963023
1647496800000,2022-03-17 06:00:00,ENJ/USD,1.4105,1.4217,1.3938,1.4024,225.162799,315.7683093176
1647493200000,2022-03-17 05:00:00,ENJ/USD,1.4197,1.4197,1.4084,1.4105,52.709132,74.346230686
1647489600000,2022-03-17 04:00:00,ENJ/USD,1.4182,1.4225,1.4077,1.4197,1075.256544,1526.5417155168
1647486000000,2022-03-17 03:00:00,ENJ/USD,1.4271,1.4271,1.417,1.4182,19967.486688,28317.8896209216
1647482400000,2022-03-17 02:00:00,ENJ/USD,1.4303,1.4303,1.417,1.4271,844.076424,1204.5814646904
1647478800000,2022-03-17 01:00:00,ENJ/USD,1.4205,1.4303,1.4039,1.4303,1423.34322,2035.807807566
1647475200000,2022-03-17 00:00:00,ENJ/USD,1.4267,1.4398,1.4169,1.4205,6577.010719,9342.6437263395
1647471600000,2022-03-16 23:00:00,ENJ/USD,1.4109,1.427,1.4035,1.4267,5175.737859,7384.2252034353
1647468000000,2022-03-16 22:00:00,ENJ/USD,1.4095,1.4139,1.398,1.4109,989.508971,1396.0982071839
1647464400000,2022-03-16 21:00:00,ENJ/USD,1.4113,1.421,1.4078,1.4095,1580.934492,2228.327166474
1647460800000,2022-03-16 20:00:00,ENJ/USD,1.4028,1.4181,1.4009,1.4113,6853.806872,9672.7776384536
1647457200000,2022-03-16 19:00:00,ENJ/USD,1.3723,1.4028,1.3723,1.4028,5251.245137,7366.4466781836
1647453600000,2022-03-16 18:00:00,ENJ/USD,1.35,1.3757,1.3256,1.3723,9942.239434,13643.7351752782
1647450000000,2022-03-16 17:00:00,ENJ/USD,1.3514,1.3575,1.3426,1.35,151.756041,204.87065535
1647446400000,2022-03-16 16:00:00,ENJ/USD,1.3538,1.3588,1.3373,1.3514,893.953236,1208.0884031304
1647442800000,2022-03-16 15:00:00,ENJ/USD,1.3601,1.3666,1.3538,1.3538,291.067617,394.04733989459993
1647439200000,2022-03-16 14:00:00,ENJ/USD,1.3476,1.3615,1.3476,1.3601,2.691665,3.6609335665
1647435600000,2022-03-16 13:00:00,ENJ/USD,1.3447,1.35,1.3347,1.3476,429.166318,578.3445301367999
1647432000000,2022-03-16 12:00:00,ENJ/USD,1.3554,1.3572,1.3447,1.3447,648.533222,872.0826236234001
1647428400000,2022-03-16 11:00:00,ENJ/USD,1.3456,1.3592,1.3444,1.3554,1166.076955,1580.500704807
1647424800000,2022-03-16 10:00:00,ENJ/USD,1.3592,1.3611,1.3428,1.3456,583.428024,785.0607490944
1647421200000,2022-03-16 09:00:00,ENJ/USD,1.3525,1.3635,1.3487,1.3592,124.81056,169.642513152
1647417600000,2022-03-16 08:00:00,ENJ/USD,1.3554,1.3568,1.3445,1.3525,363.658368,491.84794272
1647414000000,2022-03-16 07:00:00,ENJ/USD,1.3391,1.3554,1.3302,1.3554,21307.991436,28880.8515923544
1647410400000,2022-03-16 06:00:00,ENJ/USD,1.3211,1.3453,1.3211,1.3391,305.726682,409.3985998662
1647406800000,2022-03-16 05:00:00,ENJ/USD,1.3106,1.3211,1.3063,1.3211,61.063294,80.6707177034
1647403200000,2022-03-16 04:00:00,ENJ/USD,1.3107,1.3126,1.3021,1.3106,1351.725608,1771.5715818448
1647399600000,2022-03-16 03:00:00,ENJ/USD,1.3477,1.3478,1.307,1.3107,22294.945301,29221.9848060207
1647396000000,2022-03-16 02:00:00,ENJ/USD,1.3378,1.3748,1.3378,1.3477,29973.393253,40395.142087068096
1647392400000,2022-03-16 01:00:00,ENJ/USD,1.3208,1.3445,1.3203,1.3378,5957.441343,7969.865028665401
1647388800000,2022-03-16 00:00:00,ENJ/USD,1.3253,1.3331,1.3156,1.3208,2021.709936,2670.2744834688
1647385200000,2022-03-15 23:00:00,ENJ/USD,1.3256,1.3331,1.3206,1.3253,3167.6855,4198.13359315
1647381600000,2022-03-15 22:00:00,ENJ/USD,1.3344,1.341,1.323,1.3256,23503.792419,31156.6272306264
1647378000000,2022-03-15 21:00:00,ENJ/USD,1.3194,1.3355,1.3128,1.3344,230.555531,307.6533005664
1647374400000,2022-03-15 20:00:00,ENJ/USD,1.333,1.3394,1.3194,1.3194,1263.150439,1666.6006892166
1647370800000,2022-03-15 19:00:00,ENJ/USD,1.3349,1.3432,1.3295,1.333,13459.817104,17941.936199632
1647367200000,2022-03-15 18:00:00,ENJ/USD,1.3226,1.3349,1.3198,1.3349,1315.13204,1755.5697601959998
1647363600000,2022-03-15 17:00:00,ENJ/USD,1.3202,1.3251,1.3152,1.3226,22777.49007,30125.508366582
1647360000000,2022-03-15 16:00:00,ENJ/USD,1.3078,1.3335,1.3078,1.3202,1102.157003,1455.0676753606
1647356400000,2022-03-15 15:00:00,ENJ/USD,1.3055,1.319,1.3053,1.3078,1109.978962,1451.6304865036
1647352800000,2022-03-15 14:00:00,ENJ/USD,1.2944,1.3109,1.2943,1.3055,112.307901,146.61796475550003
1647349200000,2022-03-15 13:00:00,ENJ/USD,1.2996,1.3029,1.2844,1.2944,287.174081,371.7181304464
1647345600000,2022-03-15 12:00:00,ENJ/USD,1.2933,1.3027,1.2919,1.2996,83.485748,108.49807810080002
1647342000000,2022-03-15 11:00:00,ENJ/USD,1.2865,1.2959,1.2865,1.2933,166.955822,215.9239645926
1647338400000,2022-03-15 10:00:00,ENJ/USD,1.2861,1.2905,1.2861,1.2865,51.610385,66.3967603025
1647334800000,2022-03-15 09:00:00,ENJ/USD,1.2837,1.2922,1.28,1.2861,240.398693,309.1767590673
1647331200000,2022-03-15 08:00:00,ENJ/USD,1.2894,1.2894,1.2837,1.2837,674.42642,865.761195354
1647327600000,2022-03-15 07:00:00,ENJ/USD,1.303,1.303,1.2871,1.2894,1003.941731,1294.4824679514002
1647324000000,2022-03-15 06:00:00,ENJ/USD,1.3058,1.3134,1.303,1.303,54.012955,70.378880365
1647320400000,2022-03-15 05:00:00,ENJ/USD,1.3082,1.3082,1.302,1.3058,199.515242,260.52700300360004
1647316800000,2022-03-15 04:00:00,ENJ/USD,1.3092,1.3127,1.3069,1.3082,49.578827,64.85902148139999
1647313200000,2022-03-15 03:00:00,ENJ/USD,1.3195,1.3209,1.3048,1.3092,637.076172,834.0601243824
1647309600000,2022-03-15 02:00:00,ENJ/USD,1.313,1.3243,1.3103,1.3195,23224.201285,30644.33359555749
1647306000000,2022-03-15 01:00:00,ENJ/USD,1.3325,1.3329,1.3083,1.313,27507.745964,36117.670450732
1647302400000,2022-03-15 00:00:00,ENJ/USD,1.3276,1.3327,1.3133,1.3325,25251.577967,33647.7276410275
1647298800000,2022-03-14 23:00:00,ENJ/USD,1.3215,1.3353,1.3215,1.3276,23833.214828,31640.9760056528
1647295200000,2022-03-14 22:00:00,ENJ/USD,1.2986,1.3349,1.2986,1.3215,4658.861483,6156.685449784499
1647291600000,2022-03-14 21:00:00,ENJ/USD,1.293,1.3045,1.2925,1.2986,1616.029699,2098.5761671214
1647288000000,2022-03-14 20:00:00,ENJ/USD,1.2974,1.3047,1.2925,1.293,1603.793703,2073.705257979
1647284400000,2022-03-14 19:00:00,ENJ/USD,1.2915,1.2976,1.2874,1.2974,800.34472,1038.3672397280002
1647280800000,2022-03-14 18:00:00,ENJ/USD,1.3027,1.3027,1.2822,1.2915,2037.70539,2631.6965111850004
1647277200000,2022-03-14 17:00:00,ENJ/USD,1.3151,1.3151,1.2971,1.3027,633.459375,825.2075278125
1647273600000,2022-03-14 16:00:00,ENJ/USD,1.3052,1.3194,1.3031,1.3151,1761.5957,2316.67450507
1647270000000,2022-03-14 15:00:00,ENJ/USD,1.3048,1.3129,1.302,1.3052,838.794275,1094.79428773
1647266400000,2022-03-14 14:00:00,ENJ/USD,1.3025,1.313,1.3016,1.3048,918.739033,1198.7706902584
1647262800000,2022-03-14 13:00:00,ENJ/USD,1.2978,1.3106,1.2977,1.3025,832.220215,1083.9668300375
1647259200000,2022-03-14 12:00:00,ENJ/USD,1.3078,1.3082,1.2955,1.2978,249.559757,323.87865263460003
1647255600000,2022-03-14 11:00:00,ENJ/USD,1.3159,1.3165,1.3068,1.3078,87.196219,114.0352152082
1647252000000,2022-03-14 10:00:00,ENJ/USD,1.3212,1.3212,1.3125,1.3159,26.24385,34.534282215
1647248400000,2022-03-14 09:00:00,ENJ/USD,1.3175,1.3219,1.3147,1.3212,47.065495,62.18293199399999
1647244800000,2022-03-14 08:00:00,ENJ/USD,1.3188,1.3264,1.3114,1.3175,285.249226,375.815855255
1647241200000,2022-03-14 07:00:00,ENJ/USD,1.3095,1.3211,1.309,1.3188,26.588087,35.0643691356
1647237600000,2022-03-14 06:00:00,ENJ/USD,1.3094,1.3142,1.3049,1.3095,499.385219,653.9449442805001
1647234000000,2022-03-14 05:00:00,ENJ/USD,1.3097,1.317,1.3075,1.3094,1245.868264,1631.3399048815998
1647230400000,2022-03-14 04:00:00,ENJ/USD,1.2973,1.3282,1.2973,1.3097,5582.814482,7311.8121270754
1647226800000,2022-03-14 03:00:00,ENJ/USD,1.2971,1.2999,1.2904,1.2973,43.987727,57.0652782371
1647223200000,2022-03-14 02:00:00,ENJ/USD,1.2995,1.3025,1.293,1.2971,2368.991056,3072.8182987375994
1647219600000,2022-03-14 01:00:00,ENJ/USD,1.2902,1.3054,1.2902,1.2995,353.255918,459.056065441
1647216000000,2022-03-14 00:00:00,ENJ/USD,1.3001,1.3002,1.2832,1.2902,1898.283301,2449.1651149502
1647212400000,2022-03-13 23:00:00,ENJ/USD,1.2874,1.3022,1.284,1.3001,3632.605992,4722.7510501992
1647208800000,2022-03-13 22:00:00,ENJ/USD,1.3306,1.3362,1.2871,1.2874,3450.248171,4441.849495345401
1647205200000,2022-03-13 21:00:00,ENJ/USD,1.3244,1.3326,1.3203,1.3306,1309.016922,1741.7779164132
1647201600000,2022-03-13 20:00:00,ENJ/USD,1.3264,1.3273,1.3194,1.3244,414.977706,549.5964738264
1647198000000,2022-03-13 19:00:00,ENJ/USD,1.342,1.342,1.3264,1.3264,23426.599865,31073.042060936
1647194400000,2022-03-13 18:00:00,ENJ/USD,1.3516,1.3516,1.3368,1.342,544.932929,731.299990718
1647190800000,2022-03-13 17:00:00,ENJ/USD,1.3431,1.3516,1.3397,1.3516,2.485823,3.3598383668
1647187200000,2022-03-13 16:00:00,ENJ/USD,1.3428,1.3497,1.3403,1.3431,2315.26997,3109.639096707
1647183600000,2022-03-13 15:00:00,ENJ/USD,1.3413,1.3508,1.3403,1.3428,1392.43108,1869.756454224
1647180000000,2022-03-13 14:00:00,ENJ/USD,1.3298,1.3429,1.3298,1.3413,24003.498145,32195.8920618885
1647176400000,2022-03-13 13:00:00,ENJ/USD,1.3232,1.3401,1.3184,1.3298,1094.730544,1455.7726774112002
1647172800000,2022-03-13 12:00:00,ENJ/USD,1.3427,1.3431,1.3156,1.3232,25145.354436,33272.3329897152
1647169200000,2022-03-13 11:00:00,ENJ/USD,1.3549,1.3552,1.3415,1.3427,24.311962,32.643671377400004
1647165600000,2022-03-13 10:00:00,ENJ/USD,1.3451,1.3558,1.3451,1.3549,89.934851,121.8527296199
1647162000000,2022-03-13 09:00:00,ENJ/USD,1.3574,1.3575,1.3415,1.3451,232.810835,313.1538541585
1647158400000,2022-03-13 08:00:00,ENJ/USD,1.3593,1.3658,1.3565,1.3574,1242.051039,1685.9600803386
1647154800000,2022-03-13 07:00:00,ENJ/USD,1.3702,1.3783,1.3593,1.3593,149.428238,203.1178039134
1647151200000,2022-03-13 06:00:00,ENJ/USD,1.3559,1.371,1.3559,1.3702,174.124435,238.58530083700003
1647147600000,2022-03-13 05:00:00,ENJ/USD,1.3502,1.3619,1.3502,1.3559,851.055816,1153.9465809144
1647144000000,2022-03-13 04:00:00,ENJ/USD,1.3612,1.3622,1.3499,1.3502,207.295859,279.89086882180004
1647140400000,2022-03-13 03:00:00,ENJ/USD,1.3734,1.3734,1.3583,1.3612,2207.148172,3004.3700917264
1647136800000,2022-03-13 02:00:00,ENJ/USD,1.3571,1.382,1.3571,1.3734,1131.803775,1554.419304585
1647133200000,2022-03-13 01:00:00,ENJ/USD,1.3424,1.3726,1.3393,1.3571,4444.795288,6032.0316853448
1647129600000,2022-03-13 00:00:00,ENJ/USD,1.3147,1.3424,1.3137,1.3424,55923.734352,75072.0209941248
1647126000000,2022-03-12 23:00:00,ENJ/USD,1.325,1.3311,1.3131,1.3147,27760.442617,36496.6539085699
1647122400000,2022-03-12 22:00:00,ENJ/USD,1.3294,1.3295,1.3223,1.325,428.272033,567.460443725
1647118800000,2022-03-12 21:00:00,ENJ/USD,1.3277,1.3325,1.3258,1.3294,77.592122,103.1509669868
1647115200000,2022-03-12 20:00:00,ENJ/USD,1.3233,1.333,1.323,1.3277,689.264201,915.1360796677
1647111600000,2022-03-12 19:00:00,ENJ/USD,1.3283,1.3283,1.323,1.3233,1304.718718,1726.5342795294
1647108000000,2022-03-12 18:00:00,ENJ/USD,1.3297,1.3344,1.3259,1.3283,783.363153,1040.5412761299
1647104400000,2022-03-12 17:00:00,ENJ/USD,1.3353,1.3422,1.3261,1.3297,231.234132,307.4720253204
1647100800000,2022-03-12 16:00:00,ENJ/USD,1.3396,1.3434,1.334,1.3353,1288.278136,1720.2377950007997
1647097200000,2022-03-12 15:00:00,ENJ/USD,1.3299,1.3421,1.3265,1.3396,209.143831,280.1690760076
1647093600000,2022-03-12 14:00:00,ENJ/USD,1.3421,1.3421,1.3221,1.3299,2085.171875,2773.0700765625
1647090000000,2022-03-12 13:00:00,ENJ/USD,1.3399,1.3487,1.3362,1.3421,148.998732,199.9711982172
1647086400000,2022-03-12 12:00:00,ENJ/USD,1.3322,1.3411,1.3251,1.3399,104.192358,139.6073404842
1647082800000,2022-03-12 11:00:00,ENJ/USD,1.338,1.3385,1.3293,1.3322,89.607005,119.374452061
1647079200000,2022-03-12 10:00:00,ENJ/USD,1.327,1.3384,1.327,1.338,42.170714,56.424415332
1647075600000,2022-03-12 09:00:00,ENJ/USD,1.3276,1.3349,1.3263,1.327,23989.181829,31833.644287083
1647072000000,2022-03-12 08:00:00,ENJ/USD,1.3325,1.3335,1.3172,1.3276,24246.886564,32190.1666023664
1647068400000,2022-03-12 07:00:00,ENJ/USD,1.3345,1.3379,1.3291,1.3325,532.638449,709.7407332925001
1647064800000,2022-03-12 06:00:00,ENJ/USD,1.3329,1.3458,1.3329,1.3345,773.860904,1032.717376388
1647061200000,2022-03-12 05:00:00,ENJ/USD,1.3338,1.3384,1.3296,1.3329,5153.030242,6868.4740095618
1647057600000,2022-03-12 04:00:00,ENJ/USD,1.3321,1.3394,1.3259,1.3338,1250.230113,1667.5569247194005
